Ticker,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Rating (1M),Rating (3M),Rating (6M),Rating (9M),Price,52W pos,MA10,MA30,Volume / VMA10
QRVO,4.99,0.8,7.53,6.33,-17.55,-37.76,70,78,78,26,18,91.81,0.53,91.03,87.38,
ZG,4.98,7.16,6.23,-7.83,8.66,24.91,70,76,40,79,89,83.69,0.98,83.64,77.09,
CARE,4.98,6.77,1.14,-2.87,-1.14,6.33,70,68,55,56,76,19.77,0.99,19.61,18.22,
SBLK,4.96,3.66,3.84,3.83,-4.89,-34.68,70,72,74,47,20,19.7,0.59,19.18,18.42,
MIAX,4.96,5.72,0.0,,,,70,65,,,,38.02,1.0,36.31,35.44,
SLND,4.95,1.25,2.71,11.69,-8.52,-23.69,70,70,84,40,30,4.49,0.43,4.23,4.23,
GM,4.95,5.42,4.95,-2.92,3.82,4.79,70,74,54,67,75,58.98,1.0,58.45,54.18,
YEXT,4.95,4.98,3.71,17.77,1.3,-3.55,70,72,89,62,60,8.81,0.93,8.89,8.37,
SBCF,4.94,5.5,1.08,-5.36,-0.64,-1.04,70,67,47,57,65,30.94,0.98,30.91,28.73,
WTS,4.91,6.96,7.66,8.91,4.55,-8.37,70,78,82,69,51,280.94,1.0,279.83,261.69,
TAYD,4.89,8.84,4.39,6.42,-22.06,-16.64,70,73,78,22,39,46.51,0.61,47.61,44.61,
NIU,4.88,-0.47,33.08,19.12,87.91,-19.44,70,93,90,98,35,4.31,0.79,4.32,3.88,
TOON,4.87,0.7,-1.27,7.68,-9.89,-51.4,69,62,80,38,11,0.84,0.29,0.79,0.75,
CADE,4.87,6.65,3.55,-5.58,-4.28,4.0,69,72,47,49,73,37.34,0.98,37.31,34.73,
PRSU,4.84,5.49,-1.75,-23.94,-1.59,8.05,69,60,16,55,78,36.61,0.62,36.95,32.69,
ONIT,4.84,12.96,4.3,8.12,12.38,0.07,69,73,81,84,67,42.91,0.89,42.71,39.49,
EGY,4.81,2.73,-6.9,-1.46,-20.9,-29.36,69,45,60,23,24,4.14,0.28,3.95,3.78,
ENR,4.81,7.93,0.29,-32.29,-4.87,6.2,69,65,11,47,76,28.83,0.54,28.61,24.78,
UPST,4.8,-1.04,2.99,1.38,-0.67,70.26,69,71,69,57,97,67.89,0.74,68.0,69.12,
MCFT,4.8,8.89,2.41,-0.95,-5.83,-17.68,69,70,62,45,37,21.69,0.75,22.06,20.25,
AAPL,4.79,0.96,0.03,-10.71,-2.91,13.12,69,65,34,52,83,245.5,0.9,235.83,219.23,
UMBF,4.78,4.14,2.24,-6.4,-1.47,13.02,69,70,44,55,83,122.54,0.98,121.9,112.34,
PUK,4.78,7.76,8.77,19.59,22.51,-22.36,69,79,90,92,31,27.56,0.98,27.0,25.58,
HLMN,4.76,8.11,9.36,-25.79,-7.34,-7.18,69,80,15,42,53,9.48,0.6,9.86,8.57,
LU,4.75,-4.13,-7.99,-2.48,13.97,5.6,69,41,56,86,76,3.32,0.77,3.07,2.9,
JPM,4.75,3.82,1.6,6.43,5.61,7.38,69,68,78,73,78,314.78,1.0,302.75,291.79,
NBR,4.74,17.66,-11.18,-23.85,-30.48,-36.38,69,33,16,15,19,37.62,0.12,38.34,34.35,
BLCO,4.74,5.15,-0.02,-21.11,-7.35,-1.07,69,65,19,42,65,15.19,0.42,14.99,13.94,
FBK,4.74,4.36,0.76,-10.57,-0.21,11.49,69,67,34,58,82,53.82,0.93,53.5,49.07,
BZAI,4.72,4.4,13.49,-42.69,-62.68,7.36,69,84,8,5,78,3.38,0.12,3.4,3.32,
AMX,4.71,7.76,6.86,7.92,-5.84,-24.22,69,77,80,45,29,20.16,0.97,20.04,18.54,
TSHA,4.69,16.44,22.75,25.59,-15.44,-28.02,69,90,92,29,25,2.83,0.59,3.04,2.74,
GETY,4.68,-1.16,-9.74,-14.5,-24.89,-46.36,69,36,27,19,13,2.07,0.14,1.94,1.82,
MEOH,4.65,6.23,-8.54,-7.1,-15.37,-7.66,69,39,42,29,53,38.77,0.48,37.5,35.3,
XNCR,4.64,-13.26,-29.37,-39.18,-29.91,3.42,69,11,8,16,73,10.29,0.17,8.8,8.55,
ELPC,4.63,1.49,3.12,25.67,12.48,-21.59,69,71,92,84,32,9.04,1.0,8.52,8.26,
AEBI,4.61,5.65,5.23,,,,69,75,,,,12.49,0.72,12.22,11.5,
SBR,4.6,5.19,-0.91,-0.87,7.73,-7.24,69,63,62,77,53,76.73,1.0,74.51,68.68,
AEON,4.6,8.1,-25.85,-89.85,-98.49,-85.58,69,13,2,1,3,0.76,0.0,0.76,0.77,
CEG,4.59,4.38,8.43,13.15,-7.86,6.06,69,79,86,41,76,330.9,0.94,314.75,318.19,
WIMI,4.59,-5.31,-31.57,-67.96,-24.24,9.88,69,10,3,20,80,4.85,0.12,4.22,3.59,
PSN,4.58,-0.36,8.33,-8.08,-29.39,2.65,69,79,40,16,72,81.9,0.47,78.82,75.61,
IRON,4.56,4.1,6.26,-3.51,-0.3,14.67,69,76,53,58,84,60.79,0.7,60.27,57.87,
ESLA,4.56,-0.17,-14.15,-9.02,-9.86,-6.42,69,27,38,38,55,1.11,0.03,1.05,0.94,
NTRA,4.54,-1.47,-2.79,5.78,8.13,38.28,69,58,77,78,93,181.11,1.0,170.3,160.41,
GLBS,4.53,-15.0,-20.62,-8.59,-15.59,-46.83,69,18,39,29,13,1.3,0.15,1.09,1.12,
OVBC,4.53,0.86,-1.75,-3.14,22.55,-3.61,69,60,54,92,60,38.95,1.0,37.14,34.21,
CUBWU,4.5,5.83,-7.42,0.59,5.89,-2.66,69,43,67,74,62,12.4,1.0,11.35,10.96,
PLOW,4.5,6.52,9.29,8.58,-3.7,-12.65,69,80,82,50,45,32.33,0.91,32.95,30.51,
STEP,4.5,1.23,2.13,-7.23,-2.85,17.15,69,69,42,52,86,64.82,0.96,62.18,59.26,
SPXC,4.44,5.42,10.9,4.5,-8.4,-4.43,69,82,75,40,59,188.04,0.89,187.95,180.26,
DTST,4.43,6.68,7.71,-16.53,-14.84,-18.73,69,78,24,30,36,4.58,0.4,4.57,4.23,
SHBI,4.42,4.9,-0.77,-1.46,-2.54,15.17,69,63,60,52,85,17.21,1.0,17.03,16.05,
SSBI,4.42,5.78,9.51,10.08,25.82,-25.2,69,81,83,93,28,11.95,0.62,11.8,11.35,
ZGN,4.41,-2.31,-8.4,5.66,-18.21,-27.59,69,40,77,26,26,9.5,0.38,8.79,8.61,
DTCK,4.4,8.47,-6.04,9.76,-11.26,-16.81,69,48,83,35,38,0.86,0.1,0.84,0.85,
DCI,4.36,5.48,-2.04,-2.69,-3.18,-13.26,69,60,55,51,44,81.08,1.0,79.67,73.45,
JMSB,4.35,3.32,0.29,-1.26,-9.99,2.55,69,65,61,38,71,20.56,0.63,20.19,19.1,
ELMD,4.35,1.11,-21.22,-22.6,3.02,45.7,69,17,17,65,94,24.77,0.6,23.62,20.89,
ILMN,4.34,-2.25,5.07,-9.23,-26.51,-3.04,69,74,37,18,61,102.75,0.39,99.71,97.71,
FXNC,4.34,2.63,-2.24,-17.02,8.03,22.01,69,59,23,78,88,23.9,0.82,23.48,21.41,
AXP,4.34,1.01,-2.61,1.3,-0.65,13.22,69,58,69,57,83,341.12,1.0,328.62,313.86,
ABBV,4.33,3.26,-1.36,-4.12,15.6,-8.3,69,62,51,88,52,222.47,1.0,214.87,198.97,
INSE,4.32,3.14,-9.25,-16.46,-3.61,-16.01,69,37,24,50,40,9.57,0.51,9.26,8.73,
OPRT,4.3,-1.04,-10.3,19.45,47.14,11.05,69,35,90,97,81,7.1,0.86,6.59,6.54,
ATLO,4.3,4.62,-1.7,-3.62,-0.12,-20.22,69,61,52,58,34,20.71,1.0,20.17,18.68,
NWTG,4.29,-2.64,-46.86,-76.87,-96.69,-93.63,69,6,2,1,2,2.01,0.0,1.89,1.71,
IHS,4.29,17.91,20.65,25.58,60.98,-11.01,69,89,92,98,47,6.84,0.85,7.21,6.48,
BFH,4.29,5.44,3.58,-1.87,-6.43,28.47,69,72,58,44,91,63.46,0.93,64.28,60.18,
MGIC,4.28,9.33,17.55,24.39,18.78,0.02,68,87,92,90,67,19.9,0.88,20.13,19.78,
WD,4.28,3.48,0.19,-20.13,-10.11,-11.0,68,65,20,37,47,87.23,0.52,86.4,77.99,
ETON,4.27,1.93,1.08,-14.2,38.78,115.72,68,67,27,96,98,18.34,0.91,17.65,15.85,
OMF,4.27,5.37,3.41,5.21,3.14,0.23,68,72,76,66,67,60.83,0.97,60.99,57.57,
RY,4.27,3.75,2.12,4.12,-0.4,2.09,68,69,75,58,71,147.26,1.0,143.83,134.87,
ULTA,4.26,5.02,12.56,16.02,-6.67,-8.0,68,83,88,43,52,521.47,0.87,514.64,496.95,
HWM,4.24,3.83,0.66,23.45,22.04,22.46,68,66,91,92,89,190.23,1.0,179.86,180.31,
TBCH,4.23,3.69,6.9,-9.82,-7.95,-0.39,68,77,36,41,66,15.29,0.67,15.55,14.6,
OBE,4.18,1.73,-3.51,9.86,-2.37,-32.92,68,55,83,53,21,6.2,0.43,6.04,5.84,
LHSW,4.18,-23.45,-13.91,-41.35,,,68,27,8,,,2.87,0.66,2.35,2.29,
MUFG,4.17,3.2,8.96,4.1,32.63,1.74,68,80,75,95,70,15.85,0.99,15.52,14.57,
SQFT,4.16,-11.56,-20.69,-33.51,-11.81,-9.87,68,18,10,35,49,6.6,0.26,5.41,5.41,
IMDX,4.16,-5.43,-28.16,45.47,24.69,-32.19,68,12,96,93,22,3.41,0.63,2.82,2.88,
OPBK,4.15,3.66,0.81,-12.12,-6.43,26.8,68,67,31,44,90,14.73,0.75,14.46,13.45,
FITB,4.14,4.26,-0.6,-3.3,-3.64,1.58,68,63,53,50,70,46.08,0.97,45.56,42.88,
MHK,4.14,9.74,6.26,-13.89,-12.46,-15.02,68,76,28,33,41,130.66,0.64,134.38,119.91,
ANGI,4.13,-0.14,8.12,-7.31,-20.71,-34.89,68,79,42,23,20,18.08,0.35,17.9,16.92,
BC,4.13,8.46,6.49,-4.4,-18.25,-25.43,68,77,50,25,28,63.35,0.4,64.86,60.29,
OFIX,4.13,5.43,-2.07,-34.16,0.78,5.21,68,60,10,60,75,14.71,0.49,14.74,12.51,
LHX,4.11,4.23,5.47,11.68,-3.95,-12.35,68,75,84,49,45,283.94,1.0,277.06,266.35,
MRBK,4.1,-0.02,-1.65,-20.84,5.12,14.12,68,61,19,71,84,15.97,0.92,15.59,14.3,
SFWL,4.1,4.36,-5.8,-5.91,-9.97,-37.59,68,49,46,38,18,1.16,0.02,1.1,1.03,
MCRI,4.09,7.59,6.75,0.63,4.15,-1.16,68,77,67,68,65,102.22,0.94,103.39,96.92,
VTGN,4.09,19.37,20.84,-25.03,-6.29,-42.0,68,89,15,44,15,2.98,0.29,3.29,2.79,
CRAI,4.08,-0.86,-7.26,-3.6,-0.26,7.76,68,44,53,58,78,210.79,1.0,198.63,188.27,
INTZ,4.08,-7.65,4.78,35.55,-10.69,-82.88,68,74,95,36,3,1.95,0.17,1.78,1.96,
SQM,4.08,0.96,10.5,-16.17,14.22,-21.43,68,82,24,86,32,43.47,0.44,44.64,40.08,
PANL,4.07,6.31,-1.71,-0.43,-6.11,-36.79,68,61,63,45,18,5.42,0.33,5.35,5.04,
KEY,4.07,5.34,1.83,-1.53,0.25,2.41,68,69,59,59,71,19.08,0.99,18.96,17.94,
MLNK,4.06,4.5,4.7,-15.9,-6.87,-8.6,68,74,25,43,51,19.97,0.45,19.92,17.66,
PSTL,4.06,3.77,-2.27,10.92,5.71,-13.37,68,59,84,73,43,16.23,1.0,15.9,14.93,
GRAL,4.05,-3.25,-17.07,39.02,38.54,12.52,68,22,95,96,83,41.65,0.68,36.73,38.66,
RNXT,4.05,1.97,-22.25,17.18,-15.33,-9.89,68,16,89,29,49,1.33,0.43,1.15,1.22,
KB,4.04,8.29,10.47,25.67,-4.98,-3.51,68,81,92,47,60,83.82,0.97,81.17,81.2,
ATGE,4.03,3.56,2.35,12.91,16.67,20.02,68,70,86,88,87,140.59,1.0,135.64,126.15,
AMAT,4.01,-6.83,-9.65,2.22,-15.91,-23.87,68,36,71,28,29,190.1,0.56,168.69,176.88,
TH,3.99,8.13,3.11,-10.44,-28.94,-9.2,68,71,35,16,50,8.66,0.3,8.87,8.01,
BCAL,3.98,3.88,-1.48,-5.43,-1.68,0.72,68,61,47,54,68,17.43,0.91,17.09,16.06,
IH,3.98,5.7,9.78,13.27,53.34,-17.68,68,81,86,97,37,2.84,0.81,2.81,2.71,
TRTX,3.96,7.45,6.66,-3.06,2.94,3.88,68,77,54,65,73,9.24,0.92,9.39,8.61,
PRDO,3.95,5.64,0.57,12.71,2.38,13.53,68,66,85,64,84,34.94,1.0,33.67,31.74,
KEP,3.93,9.02,23.25,24.98,2.99,-16.28,68,91,92,65,39,13.11,0.87,13.46,13.14,
NVA,3.93,-7.68,-12.24,-5.31,25.74,63.57,68,30,48,93,96,13.72,0.73,11.82,11.7,
GIL,3.92,1.17,7.23,-4.27,-0.75,8.21,68,77,51,57,79,56.18,1.0,55.13,52.06,
COF,3.92,3.52,2.79,4.57,5.27,11.54,68,71,75,72,82,228.32,1.0,224.41,214.77,
ACET,3.9,6.61,-15.69,-17.54,-30.25,-52.57,68,24,23,15,11,0.79,0.1,0.75,0.71,
RNG,3.86,2.18,5.43,-10.14,-15.61,2.17,68,75,35,29,71,31.22,0.47,30.98,28.57,
ISTR,3.86,4.01,5.65,-4.77,-4.66,15.65,68,75,49,48,85,23.01,0.97,23.14,21.63,
LAC,3.84,-7.84,-6.23,-15.68,2.6,-32.81,68,47,25,64,21,3.25,0.11,2.96,2.85,
STRW,3.81,-0.18,-6.29,-2.57,2.71,-2.84,68,47,56,64,61,12.29,1.0,11.86,10.88,
SYNA,3.81,2.75,-1.34,-6.67,-14.81,-23.99,68,62,43,30,29,71.82,0.34,70.68,66.9,
XPL,3.81,5.78,3.85,-9.23,-8.94,-20.6,68,72,37,39,33,0.78,0.67,0.8,0.72,
HCSG,3.79,7.29,7.09,16.55,-3.54,-7.44,68,77,88,50,53,15.83,0.97,15.81,14.67,
LIND,3.78,9.13,15.56,1.98,-7.76,20.86,68,86,71,42,88,12.98,0.79,14.1,12.78,
ITUB,3.75,0.31,4.61,17.6,14.26,-24.93,68,73,89,86,29,7.33,1.0,7.07,6.69,
WBS,3.74,5.05,0.43,-3.15,1.74,4.78,68,66,54,62,75,61.54,0.98,61.75,58.07,
AHL,3.74,5.18,-17.17,-8.33,,,68,22,39,,,36.65,1.0,36.09,32.4,
FENC,3.74,6.5,6.38,16.05,15.06,-27.18,68,76,88,87,26,8.67,0.65,8.79,8.47,
R,3.73,7.55,6.48,-2.87,-2.39,10.05,68,77,55,53,80,183.75,0.96,186.32,174.23,
WNS,3.72,4.35,8.06,-7.15,17.61,-23.26,67,79,42,89,30,76.19,1.0,75.61,71.18,
CBFV,3.72,3.3,0.44,-6.18,4.89,9.92,67,66,45,71,80,33.9,1.0,33.23,30.57,
FORM,3.69,-10.35,-15.86,-6.69,-26.57,-16.32,67,24,43,18,39,35.23,0.29,30.62,32.13,
QNCX,3.69,4.89,13.06,-7.65,9.54,49.3,67,84,41,80,95,1.6,0.68,1.61,1.63,
SAIL,3.69,-0.45,-5.98,10.48,-5.92,,67,48,83,45,,22.74,0.79,21.49,21.31,
PTC,3.65,4.85,10.31,-3.06,-8.43,-5.89,67,81,54,40,56,205.95,0.88,210.7,197.07,
FORA,3.65,1.99,-9.97,-2.1,-8.59,-24.8,67,35,57,40,29,2.31,0.3,2.08,2.01,
USB,3.64,2.34,-2.33,-4.07,-4.11,1.18,67,59,51,49,69,50.41,0.95,49.09,46.49,
HR,3.63,6.16,-4.14,-5.58,2.14,-2.67,67,54,47,63,62,18.09,0.96,17.77,16.43,
XWEL,3.63,2.68,6.18,-12.95,-30.28,-15.72,67,76,30,15,40,1.12,0.13,1.11,1.05,
SF,3.63,5.17,6.48,-3.54,1.2,12.16,67,77,53,61,83,115.0,1.0,114.22,109.36,
LEXX,3.62,-2.0,-36.13,-38.01,-23.04,-26.62,67,8,9,21,27,1.24,0.09,1.03,0.94,
STVN,3.62,3.45,-8.73,3.67,11.98,-21.17,67,39,74,83,33,26.8,0.61,24.6,24.47,
YMM,3.6,4.57,-14.01,-2.45,33.37,28.5,67,27,56,95,91,13.59,1.0,13.25,12.21,
REXR,3.6,8.01,-3.94,-4.37,-7.05,-27.18,67,54,50,43,26,41.98,0.47,42.01,38.45,
DXLG,3.59,11.0,-13.51,-44.44,-34.25,-40.87,67,28,7,13,16,1.38,0.11,1.35,1.26,
NGS,3.58,3.63,-3.27,10.22,-5.12,11.54,67,56,83,47,82,27.06,0.94,26.62,25.51,
SWKS,3.56,-1.07,0.18,-1.27,-22.39,-18.58,67,65,60,22,36,78.95,0.46,75.89,73.51,
EWBC,3.54,5.39,0.52,1.7,1.98,9.59,67,66,70,63,80,108.95,0.99,107.25,103.06,
FWRD,3.54,18.53,26.5,-5.9,-26.49,-17.77,67,92,46,18,37,25.99,0.22,29.2,27.7,
CTRN,3.54,10.82,11.59,15.12,-1.28,0.91,67,82,87,55,69,32.39,0.78,34.45,32.1,
ZD,3.53,-0.9,-3.33,-25.7,-14.32,-8.81,67,56,15,31,51,38.3,0.22,37.89,34.18,
CLGN,3.49,7.21,-0.78,-51.05,-23.92,-38.82,67,63,5,20,17,2.52,0.22,2.6,2.14,
GTES,3.49,6.54,3.93,5.54,1.75,9.15,67,72,77,62,79,25.29,0.96,25.53,24.33,
VYX,3.48,2.45,3.58,2.03,-20.17,-6.76,67,72,71,24,54,13.14,0.59,13.23,12.93,
BDC,3.48,6.02,3.73,-0.87,-5.17,6.9,67,72,62,47,77,130.28,0.98,130.55,123.15,
TEX,3.47,6.78,5.65,4.44,-18.71,-27.19,67,75,75,25,26,51.97,0.57,51.84,49.86,
MRCC,3.47,2.91,-6.22,-18.2,3.38,2.0,67,47,22,66,71,7.69,0.81,7.52,6.79,
CRWD,3.45,-8.58,-8.05,16.23,7.78,5.36,67,41,88,77,75,502.55,0.97,440.11,459.48,
HG,3.45,4.32,4.02,3.43,14.39,5.93,67,72,74,86,76,24.38,1.0,24.21,22.4,
VENU,3.44,-3.97,38.55,47.73,-0.1,-6.91,67,95,96,58,54,12.81,0.5,13.38,13.29,
SNSE,3.44,3.32,-1.08,-12.36,-5.4,-46.2,67,62,31,46,13,9.0,0.11,8.52,8.24,
OUT,3.43,6.19,5.39,-6.51,-2.26,11.43,67,75,44,53,82,18.65,0.98,18.55,17.4,
FLGC,3.43,-6.83,-9.69,-13.3,-39.96,-27.87,67,36,29,11,25,27.2,0.12,23.12,23.67,
CWBC,3.43,2.34,0.44,-2.58,-3.29,-6.07,67,66,56,51,56,21.58,1.0,21.31,20.11,
VBNK,3.43,-1.64,-10.48,-6.7,-21.06,2.64,67,34,43,23,72,12.7,0.51,11.72,11.4,
HII,3.42,5.14,7.92,12.35,-4.1,-31.49,67,78,85,49,22,275.13,0.94,271.82,258.86,
SEG,3.42,12.86,17.31,-14.58,-22.78,-7.67,67,87,27,21,53,24.14,0.39,25.26,22.68,
MD,3.4,6.92,5.92,-7.28,17.03,27.09,67,76,42,89,90,16.27,0.91,16.84,14.66,
PBI,3.4,1.6,3.17,11.19,24.8,18.18,67,71,84,93,86,11.79,0.95,11.88,11.37,
BIOA,3.38,2.19,-1.89,-5.02,-51.93,-67.5,67,60,48,7,6,4.9,0.08,4.8,4.54,
OPTX,3.37,3.35,-6.01,-26.55,-14.79,10.48,67,48,14,30,81,1.7,0.08,1.61,1.55,
AMTX,3.36,-6.91,12.77,7.58,-22.09,-31.39,67,84,80,22,22,2.43,0.24,2.41,2.56,
MTSR,3.35,12.04,2.47,12.45,5.74,,67,70,85,73,,33.32,0.67,34.64,33.94,
TD,3.33,2.67,3.27,14.41,7.41,-16.74,67,71,87,77,38,78.63,1.0,75.88,73.79,
FHN,3.32,1.36,0.8,-0.63,6.97,16.34,67,67,63,76,85,23.1,1.0,22.47,21.64,
AUBN,3.32,0.88,6.44,6.43,8.52,8.56,67,76,78,79,79,26.22,0.84,25.59,25.17,
STC,3.32,2.43,-1.29,-7.68,4.75,-2.89,67,62,41,70,61,75.28,1.0,73.51,67.17,
RJF,3.29,2.49,0.76,-2.74,1.25,12.71,67,67,55,62,83,174.06,1.0,168.91,161.95,
SRAD,3.29,5.75,15.24,13.43,40.08,29.04,67,85,86,96,91,30.14,0.93,30.78,29.03,
CREV,3.29,6.1,27.05,-27.71,-34.87,-77.53,67,92,13,13,4,4.01,0.04,4.18,3.92,
RRBI,3.28,2.55,2.5,2.31,-2.21,-1.19,67,70,71,53,65,66.12,1.0,65.29,62.14,
TR,3.27,3.86,4.62,4.18,6.6,-6.06,67,73,75,76,56,40.47,0.97,40.33,37.66,
COCO,3.25,3.87,-11.7,-0.79,12.22,20.31,67,32,62,84,87,39.73,0.99,38.06,36.38,
GBCI,3.24,2.77,-3.34,-12.24,-3.91,9.78,67,56,31,49,80,49.68,0.76,49.16,45.67,
PFS,3.22,4.16,-0.04,-8.36,-3.54,5.08,67,64,39,50,75,19.9,0.91,19.86,18.5,
NHC,3.22,2.89,-0.12,3.29,-16.34,-6.17,67,64,73,28,55,117.22,0.77,115.09,106.47,
LOW,3.22,7.1,1.59,-11.95,-6.52,-5.76,67,68,32,44,56,265.2,0.89,265.76,239.48,
BLX,3.22,6.1,3.5,5.99,12.0,13.2,67,72,77,83,83,46.98,0.98,46.65,43.4,
PK,3.18,3.99,-4.39,-13.49,-15.0,-10.0,66,53,29,30,49,11.98,0.49,11.91,10.97,
ASND,3.16,3.35,9.56,13.91,24.71,-9.12,66,81,86,93,50,197.68,0.93,197.55,183.9,
DAIO,3.16,9.98,11.05,4.55,-6.31,-12.93,66,82,75,44,44,3.21,0.58,3.16,3.14,
MUR,3.15,0.94,-11.49,-3.89,-14.26,-32.79,66,32,52,31,21,26.54,0.24,25.17,24.47,
CAMP,3.15,39.35,-40.64,-62.45,-7.62,-38.45,66,7,4,42,17,2.28,0.09,2.02,1.71,
FSBC,3.14,4.04,-0.31,-9.49,-1.39,6.96,66,64,37,55,77,32.95,1.0,32.8,30.36,
UOKA,3.14,-13.44,-22.31,-35.05,-66.28,-81.21,66,16,10,4,4,3.35,0.02,2.81,2.66,
CPA,3.13,3.42,7.04,7.37,7.26,-13.01,66,77,80,77,44,119.75,1.0,118.04,112.59,
NTCT,3.12,1.53,-7.44,3.83,2.51,-5.82,66,43,74,64,56,25.83,0.79,24.84,23.51,
PKOH,3.12,3.05,-8.42,-23.37,-15.46,-12.4,66,40,17,29,45,21.57,0.36,20.84,18.64,
PNC,3.11,2.67,-0.43,-2.88,-3.66,5.92,66,64,55,50,76,205.52,0.97,204.21,193.39,
PLCE,3.1,11.75,-33.22,-51.93,-11.62,-28.19,66,9,5,35,25,6.36,0.1,5.67,4.97,
SMID,3.09,6.6,16.86,-16.3,-6.38,4.73,66,87,24,44,74,38.96,0.67,40.98,37.24,
PAC,3.09,6.83,7.82,6.91,7.7,0.58,66,78,79,77,68,250.32,0.97,248.59,233.94,
BSVN,3.08,5.98,2.23,-5.74,-0.48,20.22,66,70,46,57,87,47.2,0.93,48.24,45.0,
VALE,3.08,2.29,-5.82,-4.69,7.96,-28.23,66,49,49,78,25,10.86,0.53,10.47,9.82,
GL,3.07,1.97,-0.68,-2.95,19.4,-2.25,66,63,54,90,63,145.43,1.0,141.74,132.11,
CCNE,3.07,3.04,1.41,-7.47,-5.59,5.26,66,68,41,46,75,26.15,0.89,26.06,24.07,
FERG,3.06,-3.11,11.36,18.71,-11.8,-19.82,66,82,89,35,34,229.41,0.9,228.83,223.74,
UBER,3.05,1.91,2.2,7.81,8.76,-22.1,66,69,80,79,32,98.51,1.0,95.19,91.68,
WCC,3.03,7.37,7.65,1.43,-5.78,-5.23,66,78,69,46,57,208.77,0.87,216.57,202.86,
SONY,3.02,3.71,4.77,1.23,26.51,6.04,66,74,69,94,76,29.36,1.0,28.45,26.55,
ALTG,3.01,10.56,27.2,1.49,-24.49,-33.42,66,92,70,19,21,7.09,0.36,7.9,7.5,
SKLZ,2.99,2.36,36.51,11.58,-17.59,-31.99,66,94,84,26,22,7.31,0.68,7.85,7.41,
SPRO,2.98,1.09,14.34,182.52,-23.22,-38.47,66,85,99,21,17,2.0,0.58,2.0,2.37,
BLND,2.98,12.81,-23.52,-13.27,2.78,25.39,66,15,29,65,90,3.96,0.67,3.92,3.49,
LSPD,2.97,-1.86,2.96,-10.3,-23.15,-2.61,66,71,35,21,62,12.61,0.36,12.25,12.05,
HOG,2.97,9.31,2.99,-10.39,-18.32,-21.11,66,71,35,25,33,28.32,0.3,29.11,25.95,
ABVE,2.96,9.15,42.42,96.52,-40.98,-47.27,66,95,98,10,13,1.61,0.39,1.73,1.79,
WSBF,2.96,1.04,-1.77,0.18,-0.63,-7.29,66,60,66,57,53,15.17,1.0,14.86,14.0,
CLIR,2.95,-18.51,-19.79,-28.82,-18.13,11.03,66,19,13,26,81,0.68,0.18,0.6,0.58,
ST,2.93,4.1,8.25,6.45,-12.92,-30.88,66,79,78,33,23,31.27,0.54,32.11,30.99,
WOLF,2.93,-0.29,-56.3,-80.14,-38.25,-69.78,66,4,2,11,6,2.23,0.04,1.68,1.4,
HTHT,2.92,-2.61,-12.44,-4.6,14.52,-11.55,66,30,50,86,46,38.78,0.94,36.7,33.79,
HWC,2.92,3.63,0.34,-2.55,0.01,2.92,66,66,56,59,72,63.67,1.0,62.94,59.56,
ELP,2.92,0.38,0.68,23.16,11.55,-21.7,66,66,91,83,32,9.73,1.0,9.25,8.96,
COLL,2.91,8.78,15.43,-1.98,-5.83,-22.07,66,86,58,45,32,35.75,0.7,37.86,33.79,
VFC,2.91,5.24,-13.91,-34.54,-16.3,24.61,66,27,10,28,89,14.44,0.27,14.56,12.9,
TCRX,2.89,2.0,2.94,-25.8,-58.29,-56.97,66,71,15,6,9,1.79,0.09,1.83,1.71,
ESQ,2.89,-1.57,1.08,5.8,5.46,29.55,66,67,77,72,91,103.41,1.0,99.0,96.39,
CPRI,2.86,3.21,5.51,-15.54,-23.98,-48.43,66,75,25,20,12,20.5,0.17,20.86,19.3,
PTIX,2.83,-17.68,-26.33,-22.58,-46.4,-41.11,66,13,17,8,16,4.05,0.06,3.65,3.41,
INDI,2.82,12.47,40.71,1.91,-46.79,-34.35,66,95,70,8,20,3.63,0.3,4.19,3.98,
VERA,2.82,-4.26,-16.18,-27.75,-25.48,-0.25,66,23,13,19,67,25.59,0.39,23.55,22.6,
ADAM,2.8,0.33,-1.57,4.66,14.73,-14.79,66,61,76,86,41,7.39,0.99,7.26,6.87,
NVGS,2.79,4.24,1.12,-1.44,-10.64,-14.13,66,67,60,36,42,16.5,0.86,16.41,15.66,
BKD,2.78,-0.82,1.21,13.37,3.75,-26.91,66,68,86,67,27,7.91,0.98,7.71,7.41,
VICR,2.77,-0.88,-9.32,-13.47,15.43,12.47,66,37,29,87,83,52.88,0.65,51.5,47.78,
EGHT,2.74,2.2,-12.82,-22.27,-10.14,-4.03,66,29,18,37,59,2.12,0.25,2.05,1.95,
ARAY,2.73,-3.43,-17.03,-33.85,-4.46,-21.05,66,22,10,48,33,1.67,0.25,1.57,1.42,
VMI,2.73,4.01,6.17,-1.2,-5.8,6.02,66,76,61,45,76,375.11,0.99,373.82,354.37,
ELSE,2.72,-1.53,-2.08,-10.64,6.0,18.58,66,60,34,74,87,5.0,0.72,4.8,4.59,
PC,2.72,-13.58,-28.11,-19.81,-15.66,-58.1,66,12,20,29,9,8.4,0.08,7.18,6.68,
ERJ,2.69,2.55,6.33,14.4,43.09,17.07,66,76,87,97,86,57.94,0.94,57.9,55.34,
