Ticker,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Rating (1M),Rating (3M),Rating (6M),Rating (9M),Price,52W pos,MA10,MA30,Volume / VMA10
CSX,0.33,5.68,3.16,-1.46,-8.07,-8.37,58,70,59,45,50,34.58,0.72,35.42,33.46,
BUSE,0.3,-3.51,1.33,-4.67,-4.83,1.14,58,66,51,52,65,24.17,0.69,23.01,22.82,
ABBV,0.29,-1.36,-7.76,-2.05,7.76,-8.55,58,38,57,79,49,210.6,1.0,200.17,190.51,
AUBN,0.25,6.44,23.63,-1.5,-4.03,6.68,57,91,59,53,72,24.56,0.69,26.24,23.95,
FFBC,0.22,-6.94,-6.48,-6.86,0.78,13.52,57,41,45,67,79,26.55,0.79,24.68,24.44,
TTEK,0.19,-2.02,7.17,0.3,-31.46,-9.46,57,76,64,16,48,36.82,0.4,36.68,36.15,
EMA,0.11,0.53,-0.3,13.04,6.85,-5.19,57,62,87,78,55,48.01,0.96,47.41,45.42,
AMCX,0.07,-0.31,-18.05,-21.21,-28.17,-34.48,57,19,22,18,21,7.1,0.1,6.54,6.35,
MYFW,0.06,-5.52,9.96,5.95,-2.03,7.93,57,80,78,58,74,22.99,0.86,21.93,22.06,
CPNG,0.03,-1.56,15.24,16.52,2.36,5.89,57,85,89,70,71,28.75,0.84,28.74,28.95,
YMT,0.0,,,,,,57,,,,,2.46,,2.46,2.46,
MGRT,-0.04,3.83,0.0,,,,57,63,,,,3.33,0.77,3.24,3.28,
GETY,-0.04,-9.74,-18.66,-26.61,-30.84,-37.67,57,18,18,16,19,1.99,0.12,1.8,1.77,
LWAC,-0.08,0.0,,,,,57,,,,,10.0,1.0,9.99,9.99,
HMN,-0.1,-2.68,-6.85,6.45,3.76,6.35,57,40,79,73,72,45.97,1.0,43.3,42.72,
TTC,-0.14,-3.01,-6.69,-3.95,-10.74,-14.98,57,41,53,40,40,79.11,0.4,75.61,73.47,
BRC,-0.16,-5.27,-8.54,-4.11,-6.4,-0.37,57,36,53,48,63,76.51,1.0,71.96,69.93,
ZOOZ,-0.19,4.97,-20.58,-40.18,-19.57,5.5,57,16,9,28,71,1.65,0.26,2.05,1.41,
OBA,-0.21,0.0,,,,,57,,,,,9.94,0.0,9.95,9.95,
SBSI,-0.25,-4.79,-0.82,-7.94,-6.7,6.64,57,61,43,47,72,31.21,0.7,29.49,29.04,
AACI,-0.26,0.16,-0.58,,,,56,62,,,,10.31,0.93,10.17,10.11,
CLDX,-0.26,13.21,0.76,-7.97,-31.27,-35.5,56,65,42,16,21,22.46,0.19,22.83,21.7,
VIAV,-0.29,-3.37,-8.84,-13.48,19.21,2.25,56,35,32,90,67,11.1,0.76,10.55,9.95,
EPM,-0.29,-1.53,-5.24,-12.22,-6.73,0.45,56,47,34,47,64,5.08,0.29,4.92,4.77,
HAFC,-0.31,-5.45,4.19,0.32,11.38,35.14,56,71,64,84,92,24.95,0.91,23.26,23.68,
SMBC,-0.36,-8.04,-2.55,-5.73,4.21,21.57,56,57,48,74,87,58.0,0.73,54.44,54.12,
PLG,-0.39,-1.83,23.02,8.36,-17.43,13.61,56,90,82,30,79,1.51,0.44,1.53,1.51,
FRME,-0.4,-7.4,-3.19,-6.18,8.18,11.23,56,54,47,80,77,41.74,0.89,39.01,38.51,
CLGN,-0.41,-0.78,-25.23,-40.16,-27.23,-28.96,56,13,10,19,26,2.52,0.19,2.5,2.03,
BLNK,-0.41,-3.74,5.74,-38.12,-51.81,-48.53,56,74,11,8,13,0.97,0.08,0.97,0.91,
BACC,-0.42,-0.42,,,,,56,,,,,9.98,1.0,9.97,9.97,
QUMSU,-0.43,-0.48,,,,,56,,,,,10.05,1.0,10.04,10.04,
LAB,-0.43,-3.68,-4.38,-34.66,-34.69,-35.91,56,50,12,14,20,1.27,0.16,1.3,1.18,
SSEAU,-0.47,-0.4,,,,,56,,,,,10.04,0.67,10.04,10.04,
VTMX,-0.51,-0.03,-7.26,16.83,-16.17,-34.47,56,39,89,32,22,28.55,0.37,28.03,27.66,
SPGI,-0.54,-0.41,-3.83,1.56,3.59,-0.14,56,53,69,72,64,556.66,1.0,550.12,527.79,
EW,-0.54,-4.49,-3.75,3.94,-7.0,-21.04,56,53,75,47,33,81.83,0.6,79.55,77.67,
BSAA,-0.56,-0.47,,,,,56,,,,,10.0,0.0,10.01,10.01,
MARA,-0.59,-4.0,19.1,-11.21,-26.06,18.14,55,88,36,21,84,16.29,0.44,16.02,16.11,
SYRE,-0.62,-3.99,-11.06,-27.11,-26.74,-16.15,55,30,17,20,39,17.38,0.22,16.71,16.08,
BBY,-0.62,-6.21,-13.04,-10.64,-0.8,-2.81,55,26,37,62,58,75.39,0.41,69.51,69.44,
INO,-0.71,-6.35,-31.82,-17.5,-63.92,-55.96,55,10,26,5,10,1.96,0.05,1.63,1.77,
INVE,-0.71,-2.47,-4.59,-5.09,-13.96,-35.96,55,50,50,34,20,3.61,0.1,3.59,3.36,
DBGI,-0.71,-16.41,15.61,146.26,-87.14,-95.08,55,85,99,2,2,10.69,0.02,10.2,11.06,
BLND,-0.76,-23.52,-10.05,-6.06,1.4,55.74,55,32,48,68,95,3.68,0.61,3.29,3.4,
GATX,-0.76,-6.64,-7.57,-6.33,5.97,9.46,55,38,47,76,76,166.45,1.0,155.36,154.47,
OFLX,-0.77,-10.09,-9.76,-16.21,-28.45,-26.89,55,33,28,18,27,36.3,0.14,33.46,33.24,
CFFI,-0.79,-5.09,-7.86,-7.01,22.26,22.34,55,37,45,92,87,71.4,0.76,66.83,65.23,
HOPE,-0.8,-7.28,1.05,-8.87,-11.19,8.15,55,65,40,39,75,11.03,0.6,10.23,10.4,
UBXG,-0.84,-18.24,-17.74,16.28,-24.04,-94.58,55,20,89,23,2,3.77,0.16,3.14,3.23,
RDCM,-0.88,-4.84,7.3,4.43,9.7,6.32,55,77,76,82,72,13.58,0.76,13.4,13.2,
ETN,-0.89,0.69,12.7,2.26,-13.62,11.74,55,82,71,35,78,347.61,0.78,366.99,349.75,
VALE,-0.92,-5.82,-4.28,2.96,-7.56,-27.7,55,51,73,46,27,10.12,0.32,9.73,9.46,
EVTV,-0.96,-26.36,-37.12,-72.56,-76.49,-33.29,55,8,3,3,22,2.4,0.03,1.95,1.9,
VCICU,-0.96,-0.43,-3.93,1.32,0.77,-1.92,55,52,68,67,60,11.38,0.99,10.89,10.61,
HIG,-0.97,-2.85,-5.3,10.37,-3.01,6.95,54,46,84,56,73,134.02,1.0,127.82,126.74,
SBFG,-0.98,-2.28,-8.57,-5.11,15.01,25.71,54,36,50,88,89,20.9,0.77,20.11,19.13,
MCBS,-1.08,-7.14,-4.26,-6.56,-2.38,20.07,54,51,46,58,86,30.09,0.73,28.3,28.19,
WTG,-1.08,-1.08,,,,,54,,,,,10.06,1.0,10.04,10.04,
MWA,-1.12,-4.66,-6.75,-0.45,11.81,25.77,54,40,61,84,89,27.22,1.0,25.64,24.84,
GECC,-1.13,-1.83,0.5,5.12,6.93,-8.31,54,64,77,78,50,11.2,1.0,11.04,10.72,
NI,-1.13,-3.11,-2.88,2.89,13.66,15.47,54,55,73,86,81,42.94,1.0,42.28,40.32,
ATHM,-1.15,-4.39,-4.66,-9.17,7.52,-7.7,54,49,40,79,51,29.36,0.7,28.33,26.68,
ENB,-1.15,-3.86,-5.13,7.5,0.57,5.57,54,47,81,66,71,47.97,1.0,46.11,45.2,
FSFG,-1.16,-3.98,-3.54,3.47,2.35,36.49,54,53,74,70,92,27.64,0.87,26.25,25.91,
LAMR,-1.16,-3.69,-1.16,-3.58,-5.07,0.36,54,60,54,51,64,126.82,0.93,122.38,120.96,
CNDT,-1.16,-15.41,-15.56,-34.43,-5.92,-6.5,54,22,12,49,53,2.8,0.32,2.59,2.55,
GTERA,-1.22,-1.27,,,,,54,,,,,9.96,1.0,9.96,9.96,
CSWC,-1.23,-2.26,3.12,-4.2,-5.46,-13.18,54,69,52,50,43,22.54,0.83,22.59,21.54,
SOBO,-1.23,-0.25,0.45,9.12,4.37,5.02,54,64,83,74,70,27.52,0.98,26.98,26.2,
JFIN,-1.24,-3.91,23.21,35.12,41.95,-8.61,54,90,95,96,49,14.09,0.75,13.59,14.77,
BLUW,-1.29,-1.45,,,,,54,,,,,9.97,0.0,9.97,9.97,
MA,-1.32,-3.9,-6.69,4.87,6.77,-0.13,53,41,77,77,64,598.96,1.0,576.62,567.75,
OYSE,-1.32,-1.57,-0.09,,,,53,62,,,,10.04,1.0,10.0,10.0,
SYY,-1.35,-1.92,0.05,-2.36,-5.83,-10.4,53,63,57,49,46,80.29,0.98,80.13,76.29,
SU,-1.4,-4.03,-1.99,-3.35,-1.54,1.66,53,58,54,60,66,39.99,0.92,39.28,38.3,
LNT,-1.43,-4.61,-2.97,2.0,5.81,7.62,53,55,70,76,74,66.97,1.0,65.32,62.56,
CZNC,-1.47,-8.08,-7.74,-2.28,5.48,-1.48,53,38,57,76,61,20.49,0.9,19.01,18.86,
FINV,-1.48,-2.03,7.34,13.52,31.1,7.87,53,77,87,94,74,9.43,0.82,9.03,9.13,
FWRG,-1.5,-6.03,-12.06,-15.16,4.9,-17.09,53,27,29,75,38,18.63,0.41,17.64,16.7,
ESOA,-1.54,-12.93,-8.49,-2.12,-8.64,71.34,53,36,57,43,97,10.44,0.56,10.01,9.99,
SKT,-1.54,-5.19,-7.49,-11.96,9.45,13.61,53,38,35,82,79,33.5,0.84,31.55,30.7,
ETNB,-1.54,-4.32,9.84,16.43,23.65,-17.78,53,80,89,92,37,9.43,0.32,9.31,9.73,
SAIH,-1.64,-0.83,41.95,-37.92,-25.78,2.1,53,95,11,21,66,7.3,0.22,8.02,7.65,
FWONA,-1.67,-5.56,1.02,8.12,13.01,5.1,53,65,82,86,70,92.46,0.92,89.68,90.64,
ADT,-1.69,-2.46,-1.65,7.34,-3.27,-2.99,53,59,81,55,58,8.81,1.0,8.53,8.4,
TSLX,-1.7,-1.97,5.06,6.31,7.58,-9.3,53,73,79,79,48,24.09,0.92,24.09,23.55,
IHG,-1.71,-3.51,-6.81,-0.79,3.53,8.05,53,40,60,72,75,122.72,0.82,118.77,117.09,
CDZIP,-1.72,-2.98,-6.88,-0.65,14.85,6.73,53,40,61,87,73,18.45,1.0,17.83,17.04,
CURI,-1.74,-7.96,16.25,122.14,43.55,45.79,53,85,99,96,94,4.38,0.64,4.46,4.97,
INVX,-1.77,-8.57,-9.9,-12.08,-2.77,-18.31,52,32,35,56,36,17.4,0.29,16.48,15.81,
NEE,-1.8,-2.69,0.41,-4.59,-8.37,-2.56,52,64,51,44,59,76.32,0.82,73.28,72.74,
MTN,-1.81,-7.39,-3.16,-8.03,-14.13,-16.05,52,55,42,34,39,162.98,0.29,154.91,154.91,
MH,-1.82,-10.4,,,,,52,,,,,14.6,0.37,14.68,14.68,
KT,-1.83,-1.62,3.93,12.29,9.53,7.76,52,71,86,82,74,20.69,0.95,20.5,20.2,
REAX,-1.86,-5.35,-20.36,-12.81,-2.07,15.66,52,16,33,58,81,4.63,0.62,4.22,4.17,
CINF,-1.88,-4.09,-1.28,3.17,-2.94,15.38,52,60,74,56,81,155.4,0.97,150.44,148.62,
FONR,-1.89,-2.69,4.51,-1.76,-12.43,-19.35,52,72,58,37,34,15.24,0.29,15.49,14.97,
SM,-1.89,-8.32,-13.96,-29.5,-23.33,-5.68,52,25,15,24,54,27.78,0.22,26.89,25.98,
CSL,-1.9,-5.55,3.59,2.63,-21.49,3.76,52,70,72,26,68,397.56,0.69,385.74,385.01,
PEP,-1.91,-1.45,-4.5,-12.29,-9.63,-14.68,52,50,34,41,40,149.64,0.47,145.6,136.66,
CRAQ,-1.93,-1.81,-0.54,,,,52,62,,,,10.02,0.88,10.01,9.99,
AFG,-1.95,-3.6,-5.59,-4.66,-11.05,6.06,52,45,51,39,71,134.61,0.85,128.85,125.84,
SHW,-1.96,-4.11,-9.26,0.11,-5.17,4.64,52,34,63,51,69,372.93,0.87,353.99,349.94,
SNYR,-1.98,12.89,19.06,-46.41,-18.57,-16.48,52,88,8,29,38,2.94,0.2,3.41,2.83,
FBIZ,-1.99,-7.32,1.27,-0.22,14.19,16.67,52,66,62,87,82,52.08,0.91,48.63,49.39,
UPBD,-2.03,-9.73,-7.01,-13.1,-16.85,-5.2,52,40,32,31,55,25.23,0.33,23.18,24.08,
RPRX,-2.07,-2.21,-0.19,6.27,13.44,-15.09,52,62,79,86,40,36.32,0.92,36.63,35.16,
OBAWU,-2.09,-1.99,-0.77,,,,51,61,,,,10.03,0.75,10.03,10.02,
SERV,-2.14,-3.09,6.85,3.75,9.76,10.13,51,76,75,82,76,9.71,0.36,10.31,10.91,
SPOT,-2.18,3.94,2.89,19.65,40.41,43.02,51,69,90,96,94,692.99,0.87,690.39,697.33,
BRKL,-2.25,-7.59,-4.56,-6.71,6.55,15.9,51,50,45,77,81,11.16,0.8,10.49,10.5,
ACHV,-2.26,-14.95,-11.94,-4.2,-28.86,-17.71,51,28,52,18,37,2.92,0.24,2.64,2.85,
AMBQ,-2.27,-3.99,,,,,51,,,,,38.47,0.32,38.86,38.86,
ALX,-2.27,-8.25,6.95,6.14,-8.65,-6.46,51,76,78,43,53,229.81,0.78,231.25,225.39,
SNCY,-2.28,-6.84,-9.33,-19.67,18.79,-7.46,51,34,25,90,52,12.63,0.45,11.54,11.71,
UPWK,-2.28,-9.81,-14.74,5.67,12.43,15.3,51,24,78,85,81,14.92,0.71,13.35,14.07,
GANX,-2.29,-14.73,-25.43,-13.7,9.87,-41.64,51,13,31,82,16,1.97,0.24,1.66,1.75,
NWE,-2.3,-7.1,-10.24,0.43,-1.88,-0.45,51,32,65,59,63,58.48,1.0,55.07,53.42,
TECH,-2.33,-8.94,-14.3,-26.46,-16.46,-13.65,51,24,18,31,42,57.09,0.29,54.89,51.87,
RWT,-2.38,-5.24,-2.72,-12.11,-7.5,-3.55,51,56,34,46,58,6.11,0.52,5.86,5.72,
LW,-2.38,-7.13,-15.8,-14.83,-23.85,-20.03,51,22,29,23,34,56.99,0.15,55.76,53.72,
KRP,-2.42,-2.57,-0.78,-8.31,-3.78,-6.46,51,61,42,54,53,13.96,0.71,14.13,13.64,
SNV,-2.44,-4.62,7.12,-4.42,4.34,26.45,51,76,52,74,89,50.59,0.83,48.82,49.87,
SIRI,-2.45,-4.31,-2.83,-4.78,-11.3,-34.96,51,56,51,39,21,23.44,0.14,22.36,22.32,
DEO,-2.47,-5.98,-11.92,-4.54,-16.4,-21.33,50,28,51,31,33,115.33,0.3,108.05,106.44,
NMTC,-2.47,0.04,-1.05,-28.13,16.5,-44.27,50,60,17,89,15,0.78,0.22,0.8,0.71,
CVLT,-2.5,-2.84,-4.98,7.01,10.56,34.34,50,48,80,83,92,181.04,0.94,177.73,176.93,
BIIB,-2.5,-3.05,-11.98,-10.79,-26.76,-35.61,50,28,37,20,20,139.31,0.16,134.41,130.81,
RVLV,-2.51,-9.31,-12.98,-26.31,5.42,54.13,50,26,18,76,95,22.52,0.41,21.05,20.95,
ENGN,-2.54,-18.49,-22.35,-27.41,-27.19,-32.8,50,15,17,19,22,4.32,0.05,3.84,3.7,
WTFCN,-2.56,-2.57,-2.67,0.44,,,50,56,65,,,26.59,1.0,26.4,25.93,
SNOW,-2.58,-1.09,11.52,23.54,14.88,-4.75,50,81,92,87,56,196.81,0.71,202.43,206.92,
VEL,-2.59,-3.52,-10.4,-11.49,-7.02,1.94,50,32,36,46,66,19.19,0.85,17.92,17.83,
FDUS,-2.62,-3.42,0.96,-1.12,10.32,-0.52,50,65,60,83,63,21.33,0.89,21.18,20.5,
MVO,-2.71,-3.25,-3.01,-7.61,-36.48,-12.01,50,55,44,13,44,5.9,0.22,5.78,5.69,
XBIT,-2.71,-4.0,-9.49,-29.09,-51.71,-6.05,50,33,16,8,53,3.2,0.1,3.0,2.9,
LXP,-2.73,-8.86,-7.21,-1.77,-7.2,-9.62,50,39,58,46,47,8.8,0.65,8.18,8.31,
ACOG,-2.8,-3.15,31.12,56.12,6.8,2.32,50,93,98,78,67,8.1,0.59,9.0,9.36,
HURA,-2.8,-8.59,-26.72,-31.01,-47.08,-44.78,50,12,14,10,15,3.25,0.01,2.77,2.74,
GBFH,-2.81,-6.03,5.13,15.23,21.13,37.79,50,73,88,91,93,39.95,0.88,39.12,38.64,
PACHU,-2.82,-2.77,-1.46,,,,50,59,,,,10.02,0.33,10.04,10.03,
JAZZ,-2.83,-7.45,-10.84,-10.78,11.34,-2.72,50,30,37,84,58,123.11,0.55,117.19,111.85,
PCAP,-2.84,-2.94,-0.39,,,,49,62,,,,10.25,0.0,10.34,10.37,
SAR,-2.85,-2.47,-1.6,4.08,7.46,2.54,49,59,76,79,67,25.25,0.99,24.84,24.36,
MAX,-2.86,-7.07,-4.9,-6.73,-26.16,-29.81,49,48,45,21,25,10.4,0.2,10.42,10.45,
IVR,-2.88,-4.67,-6.98,-4.09,4.04,-10.92,49,40,53,73,45,7.8,0.91,7.67,7.45,
MOFG,-2.89,-8.64,-3.5,-4.11,7.24,20.9,49,54,53,78,86,30.29,0.82,28.18,28.72,
PCAR,-2.91,-6.45,-10.51,-7.95,-3.36,-2.24,49,31,43,55,59,101.5,0.61,98.76,95.6,
CBT,-2.93,-8.58,-12.5,-15.43,-17.17,4.82,49,27,29,30,70,82.94,0.39,77.45,76.15,
RDN,-2.95,-5.22,-5.17,1.66,-6.23,-0.72,49,47,69,48,63,35.48,0.9,34.15,34.34,
HBANP,-2.95,-4.75,-4.87,-3.32,-3.86,-6.92,49,48,54,54,52,18.47,0.84,18.03,17.48,
VHI,-3.01,-7.12,-4.68,-25.21,-23.8,18.84,49,49,19,23,85,17.55,0.21,16.61,16.23,
OMC,-3.08,-7.25,-13.69,-12.54,-14.78,-1.54,49,25,33,33,61,79.68,0.33,75.3,73.17,
TRU,-3.1,-5.56,0.34,-7.31,-4.0,8.46,49,63,44,53,75,91.06,0.75,92.19,89.27,
IPOD,-3.14,-3.19,-2.32,,,,49,57,,,,10.06,0.57,10.07,10.05,
LTC,-3.19,-6.7,-6.1,0.94,-5.37,3.67,49,42,66,50,68,36.8,0.96,35.39,34.91,
GRPN,-3.2,5.61,38.18,80.93,-4.57,-37.49,49,95,98,52,19,26.69,0.66,30.04,31.44,
VMD,-3.22,-9.03,-15.71,-16.8,-5.42,-2.5,49,22,27,50,59,7.31,0.35,6.67,6.7,
UONE,-3.23,-3.34,10.08,19.33,-20.68,-48.11,49,80,90,26,13,1.65,0.07,1.65,1.66,
NAGE,-3.28,-1.1,8.57,48.45,15.71,124.09,48,78,97,88,98,9.98,0.67,9.62,11.21,
CNA,-3.28,-7.07,-12.41,-0.58,-1.42,-1.86,48,27,61,60,60,49.33,1.0,46.12,45.85,
BSAAU,-3.28,-3.06,-1.96,,,,48,58,,,,10.08,0.21,10.14,10.09,
TRUP,-3.29,1.99,9.25,2.59,-24.73,41.27,48,79,72,22,94,46.63,0.74,48.01,49.64,
APOG,-3.32,-8.85,-12.14,-28.61,-28.9,19.0,48,27,16,18,85,45.19,0.16,42.54,41.05,
GNL,-3.4,-7.62,-10.0,5.62,-4.56,-13.52,48,32,78,52,42,7.86,0.77,7.41,7.41,
APD,-3.44,-6.39,-4.64,-9.11,1.76,11.19,48,49,40,69,77,299.3,0.73,291.9,284.34,
FCNCA,-3.44,-9.22,2.63,-8.08,-2.04,21.11,48,68,42,58,86,1987.99,0.66,1939.23,1943.13,
CREX,-3.45,-8.82,17.24,31.15,-36.17,-17.57,48,86,95,13,37,2.59,0.34,2.59,2.97,
PMTRU,-3.47,-3.46,-1.24,1.71,,,48,60,69,,,10.62,0.52,10.7,10.5,
CNFR,-3.47,-8.7,1.34,-14.85,-5.74,-1.95,48,66,29,50,60,0.81,0.31,0.82,0.81,
MTSI,-3.49,-5.68,10.41,1.85,-2.77,18.45,48,81,70,56,85,126.15,0.74,128.83,130.86,
EP,-3.53,-13.15,-17.98,-31.46,1.84,-16.37,48,19,14,69,39,5.6,0.24,4.91,4.99,
CAEP,-3.55,-3.07,0.98,,,,48,65,,,,10.42,0.0,10.55,10.57,
GRVY,-3.58,-1.66,-3.81,3.12,-14.16,-16.26,48,53,73,34,39,65.04,0.33,63.55,63.49,
MGNX,-3.59,-12.09,-24.69,-38.5,-35.86,-66.88,48,13,10,13,7,1.69,0.04,1.62,1.53,
DDD,-3.65,-9.39,-32.02,-44.76,16.16,-28.8,48,10,8,89,26,2.1,0.14,1.87,1.71,
PPL,-3.66,-4.3,-2.86,1.83,5.77,7.23,48,55,70,76,73,36.9,1.0,36.41,34.95,
HPP,-3.67,-4.12,-10.36,-36.12,-32.07,-50.86,47,32,12,16,12,2.69,0.11,2.56,2.49,
NRXS,-3.67,-5.78,3.41,26.51,-22.47,-8.61,47,70,94,24,49,2.47,0.24,2.52,2.54,
GOTU,-3.69,0.8,8.4,29.58,-31.05,-52.25,47,78,94,16,12,3.69,0.27,3.65,3.72,
NWBI,-3.69,-8.28,0.59,-2.19,-4.42,11.53,47,64,57,53,78,12.64,0.72,11.97,12.31,
FRT,-3.69,-9.22,-8.68,-8.93,-7.25,-1.68,47,36,40,46,61,99.45,0.59,93.89,94.25,
ZEUS,-3.7,-8.39,-4.84,-10.87,-11.86,-30.08,47,48,37,38,24,33.56,0.11,32.31,32.01,
DUK,-3.7,-5.67,-5.74,2.02,1.99,0.73,47,44,70,69,65,124.34,1.0,122.15,117.85,
ZVRA,-3.71,-3.11,32.63,7.34,2.6,38.28,47,94,81,70,93,9.44,0.63,10.65,9.99,
PT,-3.72,-10.42,-10.56,-2.42,-2.45,-17.54,47,31,57,57,37,1.02,0.35,0.95,0.94,
SDHC,-3.73,-6.7,-11.4,-27.15,-22.39,0.64,47,29,17,25,65,20.63,0.17,19.81,19.31,
SAIC,-3.74,-4.31,-4.95,1.87,-23.69,-15.04,47,48,70,23,40,119.19,0.41,115.8,113.39,
DHIL,-3.74,-6.89,-0.29,-5.32,-8.22,-1.43,47,62,49,44,61,148.59,0.56,143.38,143.75,
EQBK,-3.74,-8.08,-7.59,-6.07,1.59,21.7,47,38,47,68,87,41.31,0.72,38.57,39.62,
PELIU,-3.75,-3.86,-2.8,0.0,,,47,56,63,,,10.23,1.0,10.21,10.16,
IBCP,-3.81,-9.59,-1.13,-4.26,0.02,24.08,47,60,52,64,88,32.81,0.77,31.17,31.73,
STLA,-3.82,-7.64,-13.98,-4.09,-16.87,-42.31,47,24,53,31,16,10.13,0.17,9.65,9.85,
NIQ,-3.82,-2.24,,,,,47,,,,,17.53,0.22,18.0,18.0,
TRV,-3.83,-7.06,-4.13,7.31,-1.22,7.32,46,51,81,61,73,276.29,1.0,265.22,266.06,
SOUL,-3.86,-3.98,-3.0,0.0,,,46,55,63,,,10.09,0.95,10.08,10.03,
TBLA,-3.91,-6.52,-1.14,3.64,-2.91,-18.98,46,60,75,56,35,3.4,0.34,3.3,3.48,
CBRL,-3.92,10.46,19.42,16.95,-8.51,-22.96,46,88,89,43,30,54.4,0.42,59.73,59.67,
BATRA,-3.92,-5.92,3.86,2.13,-2.68,-12.6,46,71,71,57,43,47.63,0.83,47.36,46.99,
BUSEP,-3.93,-3.6,-2.72,1.23,,,46,56,68,,,25.39,0.84,25.4,25.19,
LAD,-3.94,-11.78,-11.28,-5.86,5.4,19.77,46,29,48,76,86,326.73,0.6,303.69,319.22,
CZFS,-3.94,-9.94,-6.09,-1.5,1.82,25.89,46,42,59,69,89,60.57,0.68,56.27,58.35,
DOLE,-3.98,-9.61,-9.19,-1.47,-6.93,4.02,46,34,59,47,69,14.95,0.75,14.41,14.14,
LUV,-3.98,-7.34,9.43,0.72,-4.29,-1.86,46,79,66,53,60,32.77,0.72,31.38,32.62,
SEZL,-4.03,-5.99,66.74,111.72,40.34,313.44,46,97,99,96,99,95.67,0.52,114.4,127.56,
AZ,-4.04,-1.71,27.53,25.38,72.56,154.95,46,92,93,98,98,9.26,0.8,9.73,9.88,
VNDA,-4.04,-11.7,-1.94,-5.39,-15.71,-5.19,46,58,49,32,55,4.75,0.47,4.45,4.53,
WERN,-4.06,-9.54,-12.37,-21.09,-12.23,-6.99,46,27,23,37,52,29.55,0.25,28.07,27.61,
ELME,-4.06,-5.5,-5.96,-2.47,2.18,-5.67,46,43,56,69,54,16.95,0.9,16.22,16.07,
TVTX,-4.09,-0.18,-16.43,-15.92,46.08,66.72,46,21,28,97,96,17.92,0.72,16.93,15.92,
GILD,-4.1,-0.89,-5.22,6.97,26.36,6.62,46,47,80,93,72,114.77,0.92,116.39,111.29,
WABC,-4.14,-7.82,-4.98,-4.36,-6.79,3.54,46,48,52,47,68,50.74,0.68,48.4,48.45,
HTHT,-4.15,-12.44,-11.12,6.37,2.3,-7.83,45,30,79,70,51,36.24,0.69,33.25,34.05,
PLD,-4.16,-9.24,-8.78,-5.65,0.41,-14.81,45,35,48,65,40,112.28,0.56,107.95,107.21,
BIPC,-4.17,-8.32,-0.61,1.6,3.58,8.51,45,61,69,72,75,40.43,0.84,39.81,40.4,
OXY,-4.19,-7.08,-8.48,-11.07,-11.33,-21.67,45,36,36,39,32,45.83,0.28,44.58,43.85,
LIEN,-4.21,-3.3,-7.6,-9.81,1.14,11.17,45,38,38,67,77,10.87,0.78,10.52,10.15,
BPYPP,-4.22,-4.48,-6.69,0.72,2.49,5.46,45,41,66,70,70,15.16,0.79,14.81,14.65,
CLSK,-4.23,-4.7,26.1,-5.6,-31.29,-2.3,45,91,49,16,59,9.82,0.36,10.38,10.41,
RSSS,-4.25,-7.03,-16.11,-11.56,-3.25,3.02,45,22,35,55,68,2.94,0.39,2.76,2.81,
SIGIP,-4.28,-6.37,-8.22,-4.59,-6.94,-7.55,45,37,51,47,51,18.12,0.81,17.5,17.07,
CRAQU,-4.32,-3.95,-2.64,0.0,,,45,56,63,,,10.18,0.69,10.22,10.17,
CFR,-4.33,-9.55,1.4,-2.1,10.09,16.24,45,66,57,83,82,130.97,0.82,127.5,129.13,
WAFDP,-4.38,-6.56,-5.06,-2.76,-4.01,-1.38,45,47,56,53,62,16.66,0.77,16.31,15.87,
SW,-4.38,-12.06,-8.56,-8.52,3.83,16.35,45,36,41,73,82,45.7,0.64,44.69,44.21,
BUR,-4.38,-8.69,-3.96,-4.88,6.34,-13.26,45,52,50,77,43,13.98,0.63,13.4,13.16,
CTRI,-4.43,-3.52,-1.35,-2.83,-14.25,-6.5,45,60,55,34,53,20.25,0.41,20.61,20.9,
NRP,-4.48,-5.11,-8.8,-5.36,-2.96,4.04,45,35,49,56,69,103.6,0.92,102.02,97.62,
IPCXU,-4.51,-5.27,-3.92,-1.08,,,45,52,60,,,10.56,1.0,10.51,10.44,
SO,-4.52,-5.37,-1.84,2.26,0.84,0.87,44,58,71,67,65,94.48,1.0,94.12,91.16,
ARAY,-4.55,-17.03,-25.84,-16.46,2.05,-21.85,44,12,27,69,32,1.59,0.21,1.4,1.4,
MDV,-4.58,-7.75,-9.56,-6.52,-7.34,-1.02,44,33,46,46,62,15.35,0.81,14.74,14.37,
VINP,-4.61,-3.94,-5.31,-1.14,-5.96,-12.9,44,46,59,49,43,10.1,0.69,9.81,9.68,
VICI,-4.61,-6.87,-2.39,1.9,-0.68,-4.11,44,57,70,62,57,33.4,1.0,33.06,32.39,
ISRL,-4.62,-4.96,-2.04,11.15,-3.2,-8.84,44,58,85,55,49,12.8,0.81,12.67,12.68,
GSBD,-4.72,-7.45,-0.12,-5.42,-4.38,-17.98,44,62,49,53,36,11.43,0.49,11.36,11.19,
RAC,-4.74,-5.77,-4.53,-1.04,,,44,50,60,,,10.3,1.0,10.26,10.18,
AB,-4.75,-3.5,-0.26,6.64,-2.92,-1.96,44,62,80,56,60,40.2,0.9,40.45,39.89,
