Ticker,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Rating (1M),Rating (3M),Rating (6M),Rating (9M),Price,52W pos,MA10,MA30,Volume / VMA10
SNDK,13.61,0.44,-7.4,-11.75,6.14,,82,39,36,78,,52.47,0.9,45.81,43.77,
TGB,13.57,11.82,30.08,4.56,-9.79,-12.88,82,92,77,42,41,3.26,0.87,3.19,3.06,
APYX,13.55,20.24,54.8,14.48,-1.34,-13.97,82,96,88,59,39,1.99,0.3,2.03,2.0,
HAFN,13.54,12.12,5.53,4.21,-33.89,-23.95,82,75,77,16,27,6.13,0.67,5.7,5.42,
BTG,13.52,10.78,2.37,17.22,-5.37,-9.07,82,68,90,50,47,4.13,1.0,3.81,3.62,
NCLH,13.51,14.39,7.39,-21.64,-1.37,23.65,82,77,21,59,88,24.84,0.77,24.54,21.74,
MVBF,13.51,11.71,13.54,3.03,-9.5,-7.02,82,84,75,43,50,24.4,1.0,23.23,22.03,
HWKN,13.49,16.84,16.94,12.55,-8.79,29.22,82,87,87,44,90,167.33,0.92,168.88,152.29,
NEXT,13.47,9.07,25.93,6.14,11.86,7.47,82,91,80,86,73,10.72,0.83,10.43,9.66,
BHC,13.46,13.97,3.27,-32.87,-0.62,-5.54,82,70,12,61,53,7.42,0.49,6.94,6.24,
MIST,13.43,4.87,-7.09,-3.19,-8.78,6.17,82,41,56,44,71,1.84,0.46,1.63,1.66,
WMS,13.43,16.62,-4.33,-7.59,-23.84,-22.69,82,50,44,23,28,143.97,0.59,134.92,121.35,
EYE,13.42,24.81,39.52,53.24,3.75,-32.88,82,94,97,73,19,22.94,0.86,23.47,22.87,
PLOW,13.42,14.65,2.74,8.8,4.01,-9.25,82,69,83,74,46,33.67,0.99,31.64,29.64,
WCC,13.4,15.08,13.5,-5.65,-2.39,9.63,82,84,49,56,76,219.84,0.98,211.21,194.05,
BAP,13.4,13.66,11.32,15.91,0.09,-0.93,82,82,89,63,60,257.2,1.0,249.96,229.59,
STNE,13.39,7.4,-0.41,26.27,-18.58,-42.38,82,62,94,29,14,16.47,0.83,14.88,14.48,
KN,13.39,15.23,11.31,-7.09,-12.27,-0.47,82,82,45,38,61,21.35,0.98,20.6,18.64,
SVV,13.39,8.46,-2.91,3.69,-31.78,-41.38,82,55,76,17,14,12.09,0.31,11.48,10.67,
MGIC,13.37,15.56,31.18,22.14,4.37,2.67,82,92,93,74,66,20.3,0.91,20.32,18.94,
JLL,13.34,12.51,-0.74,-12.4,5.01,15.58,82,61,34,76,82,305.57,1.0,289.28,258.9,
VLRS,13.33,8.68,-6.71,-27.32,-13.98,-8.08,81,42,16,36,49,6.16,0.36,5.85,5.08,
FLNC,13.33,16.17,39.07,-51.36,-67.13,-14.66,81,94,6,5,38,7.4,0.16,7.97,7.07,
TEN,13.33,10.08,2.94,2.91,-28.33,-35.05,81,70,75,19,18,22.25,0.6,20.76,19.5,
HKPD,13.32,-22.55,-10.32,-20.31,-20.65,,81,30,23,27,,1.51,0.33,1.16,1.31,
SRZN,13.31,6.64,-17.19,-23.09,4.1,6.36,81,17,20,74,71,12.19,0.59,11.08,9.55,
FSLR,13.3,18.55,12.07,-2.13,-35.37,-10.63,81,83,59,15,44,195.19,0.46,193.21,175.32,
FSTR,13.3,5.57,3.48,-20.56,8.09,10.1,81,71,22,81,76,26.03,0.69,23.48,22.06,
FRAF,13.27,8.09,5.66,7.6,17.19,2.68,81,75,82,90,66,46.7,1.0,42.48,39.04,
DC,13.26,10.91,15.66,11.77,18.02,-17.67,81,86,87,91,34,4.17,1.0,3.98,3.82,
STNG,13.25,10.72,0.08,-9.87,-36.93,-34.75,81,63,39,14,18,50.4,0.4,47.17,43.53,
ORGO,13.25,6.0,14.08,-31.15,86.92,10.08,81,84,13,98,76,5.15,0.74,4.77,4.03,
LZ,13.24,12.13,-4.87,6.19,25.1,-25.17,81,49,80,94,25,11.08,0.69,10.49,9.47,
LAUR,13.24,11.85,0.87,11.92,12.68,12.65,81,65,87,87,79,27.48,1.0,25.65,23.82,
BASE,13.24,14.1,19.55,5.42,-4.97,-16.4,81,88,79,51,36,24.39,0.71,24.33,22.83,
PIPR,13.22,14.15,8.29,-10.12,0.43,33.62,81,78,39,64,92,333.79,0.98,325.6,293.13,
ADM,13.18,13.58,3.8,-1.72,-16.01,-19.23,81,71,61,32,32,62.64,0.63,59.0,54.09,
TGNA,13.17,12.82,-8.15,-6.3,7.75,11.66,81,37,47,80,78,21.2,1.0,18.84,17.43,
VVPR,13.15,37.57,32.78,113.43,-54.02,-47.5,81,93,98,7,12,5.16,0.72,5.31,5.24,
BCO,13.14,14.65,-5.21,-10.72,-7.97,-10.22,81,48,38,46,45,112.04,0.98,105.18,93.58,
CTMX,13.13,20.8,56.85,175.51,-42.65,-40.44,81,96,99,11,15,2.04,0.4,2.15,2.35,
SGC,13.12,9.87,-10.55,-25.07,-14.1,-5.07,81,30,18,35,53,13.14,0.48,11.69,10.7,
IDAI,13.12,19.97,10.18,-3.8,71.93,-19.26,81,81,54,98,32,2.86,0.54,2.82,2.58,
WB,13.11,13.94,3.06,2.57,5.7,-0.42,81,70,74,77,61,11.46,0.98,10.78,10.02,
MD,13.06,11.96,-16.51,-0.71,21.56,34.33,81,18,64,92,92,17.21,1.0,15.31,14.11,
NVX,13.06,9.34,12.33,-21.46,-39.48,-11.68,81,83,21,12,42,1.49,0.29,1.32,1.25,
PATK,13.05,17.42,3.69,-2.58,2.76,2.66,81,71,58,71,66,111.85,0.95,107.39,97.37,
BTU,13.0,7.8,9.81,-20.73,-37.49,-12.62,81,80,22,14,41,17.4,0.39,16.92,15.07,
BQ,12.98,9.39,-2.16,-32.45,-20.52,-15.66,81,57,12,27,37,2.91,0.03,2.65,2.53,
OLO,12.98,13.99,19.99,20.26,10.87,23.13,81,88,92,85,88,10.25,0.98,10.26,9.57,
IONQ,12.97,6.78,17.6,23.43,7.46,188.2,81,87,93,80,99,42.74,0.88,40.54,41.47,
GYRO,12.97,13.4,-6.39,-7.35,-2.78,1.67,81,44,44,55,65,10.67,0.88,10.18,9.14,
EVC,12.96,9.02,7.51,-3.27,0.56,-12.96,81,77,56,64,41,2.59,0.57,2.43,2.29,
ATLN,12.96,36.72,-48.74,-35.46,-56.18,6.82,81,4,11,7,72,3.96,0.16,3.44,2.61,
HCC,12.94,10.17,8.64,-13.27,-21.81,-1.15,81,79,33,25,60,61.14,0.61,58.49,51.74,
GCL,12.93,22.36,28.7,-53.34,-78.04,-8.4,81,92,6,3,48,3.34,0.15,3.57,3.18,
KRUS,12.85,7.53,22.93,-8.68,-25.62,7.71,81,90,42,21,73,84.81,0.57,81.14,79.14,
ATRO,12.84,14.64,18.09,43.48,3.18,-23.48,81,87,97,72,27,36.37,1.0,34.19,33.66,
FLYW,12.83,10.17,-8.67,-27.8,-39.64,-0.63,81,35,16,12,61,13.15,0.18,12.1,11.42,
DKNG,12.78,10.83,5.25,-9.46,6.53,-1.8,81,74,40,78,59,47.98,0.79,45.34,41.71,
IRIX,12.78,3.73,13.1,-27.01,-27.39,-32.77,81,84,16,20,19,1.34,0.19,1.26,1.11,
MCB,12.78,9.99,6.92,5.96,6.79,20.69,81,76,80,79,86,79.39,1.0,73.47,70.55,
MGA,12.77,13.94,7.11,-3.84,-14.68,-14.85,81,77,54,34,38,45.9,0.62,43.74,40.22,
AMTX,12.77,13.79,48.9,-21.68,-38.42,0.25,81,96,21,13,63,2.54,0.27,2.59,2.45,
AGX,12.74,11.49,27.09,37.49,8.41,87.41,81,91,96,81,97,228.22,0.93,227.73,219.9,
KWR,12.73,12.19,-5.89,-16.9,-14.13,-23.66,81,46,27,35,27,145.07,0.41,133.99,121.88,
JEF,12.7,7.43,-3.86,-22.41,0.45,40.17,81,52,20,64,93,64.85,0.71,60.09,55.49,
KEP,12.69,23.24,32.78,34.42,-4.9,2.41,81,93,96,51,66,13.21,0.88,13.64,12.69,
PHM,12.66,13.57,2.69,-10.85,-16.65,1.18,81,69,37,32,64,132.02,0.8,126.29,112.27,
KURA,12.62,8.67,-14.4,-29.79,-49.8,-48.42,81,22,14,8,11,7.9,0.13,6.89,6.35,
BAER,12.62,11.68,-1.65,-20.42,-41.78,-43.44,81,59,23,11,13,2.03,0.13,1.93,1.79,
MAZE,12.61,5.12,32.13,-10.29,-5.68,,81,93,38,49,,14.49,0.67,13.9,13.37,
PESI,12.59,16.37,22.22,7.7,-29.41,18.88,81,89,82,18,85,11.89,0.62,11.49,11.02,
GSL,12.57,10.73,13.82,13.02,-11.02,-15.78,81,84,87,40,36,30.05,1.0,29.24,27.11,
BWFG,12.57,11.78,4.36,10.04,7.34,9.24,81,72,85,80,75,42.28,1.0,40.51,37.45,
RLYB,12.56,28.61,-4.6,-54.78,-37.12,-34.97,81,50,5,14,18,0.54,0.06,0.57,0.43,
LWAY,12.55,18.35,3.17,-4.03,-0.22,25.5,81,70,53,62,89,30.47,0.94,29.33,26.19,
CBL,12.54,12.07,-3.33,-8.03,12.18,14.98,81,54,43,86,81,31.85,1.0,29.75,26.96,
DOUG,12.52,11.23,30.94,40.82,3.32,24.21,81,92,96,72,88,2.72,0.84,2.44,2.58,
DEC,12.52,12.22,1.47,-0.39,-8.55,13.95,81,66,66,44,80,16.47,1.0,15.19,14.55,
RYAM,12.49,10.0,-21.37,-40.43,1.92,34.68,80,13,9,69,92,5.57,0.39,4.89,4.31,
CRBP,12.47,18.03,12.01,-22.42,-73.96,-52.54,80,83,20,4,10,9.37,0.11,9.23,8.56,
PTC,12.45,13.98,12.14,-3.05,-12.41,-1.97,80,83,56,38,59,213.5,0.98,210.38,189.24,
TIXT,12.44,14.73,20.74,-11.3,-34.27,-47.7,80,89,36,15,11,3.88,0.17,3.82,3.6,
SPTN,12.43,12.75,18.92,-0.33,0.64,-17.89,80,88,66,65,34,26.8,1.0,26.61,23.8,
DYN,12.4,4.28,-20.27,-22.93,-52.85,-6.97,80,15,20,7,50,13.49,0.17,11.93,11.25,
BTI,12.39,16.9,11.38,12.75,7.24,7.15,80,82,87,80,73,56.89,0.95,56.83,51.07,
TLK,12.39,16.52,6.23,6.24,-20.11,-26.53,80,76,80,27,24,19.39,0.62,19.12,17.26,
ISSC,12.39,25.55,48.18,36.31,-9.94,-3.84,80,96,96,42,55,12.95,0.62,14.81,13.7,
SEI,12.39,1.15,15.11,7.88,69.17,109.83,80,85,82,98,98,31.59,0.86,29.59,29.5,
BRSL,12.38,10.1,-1.05,-15.11,-11.19,-23.52,80,60,30,40,27,16.64,0.37,15.51,13.77,
BOWNU,12.37,15.68,33.02,54.78,-61.77,-9.71,80,93,97,5,46,13.02,1.0,13.02,12.85,
TPR,12.32,10.29,25.43,8.32,46.51,29.02,80,90,83,97,90,101.82,0.91,103.52,93.45,
UONEK,12.3,-7.76,-10.56,-10.75,-36.13,-55.73,80,30,37,14,9,0.79,0.06,0.7,0.68,
NOAH,12.27,13.57,16.15,-4.23,5.97,18.61,80,86,53,77,85,12.45,0.98,12.17,11.26,
AMBO,12.26,14.24,-12.83,13.74,12.15,5.14,80,25,88,86,70,3.47,1.0,3.13,2.83,
GVA,12.25,16.42,4.13,3.75,0.25,37.91,80,72,76,63,93,107.75,0.96,105.27,96.23,
GTX,12.25,16.15,18.76,11.22,6.6,-15.12,80,88,86,79,37,12.99,0.94,12.95,11.6,
FHI,12.23,14.1,9.84,4.51,2.4,10.78,80,80,77,70,77,53.1,0.97,52.03,46.73,
GOOGL,12.23,9.16,3.7,-2.82,-7.28,-6.5,80,71,57,47,51,212.91,1.0,202.69,185.62,
SRAD,12.22,15.82,10.21,12.41,36.96,34.48,80,81,87,96,92,30.94,0.97,30.15,27.73,
SFST,12.21,12.56,14.41,-1.48,-4.47,19.2,80,85,61,52,85,45.1,1.0,42.56,39.53,
PRG,12.2,10.63,0.6,-17.07,-33.26,15.68,80,64,27,16,82,35.24,0.43,32.93,30.5,
CELZ,12.2,9.16,-13.05,-24.49,38.78,-42.55,80,24,18,96,14,3.18,0.28,3.14,2.71,
RAVE,12.2,12.53,2.7,1.44,32.33,27.33,80,69,71,95,90,3.33,0.99,3.03,2.82,
SLS,12.2,13.12,10.17,31.88,-6.94,-13.1,80,81,95,48,40,1.92,0.85,1.74,1.78,
INSW,12.19,11.49,2.96,1.97,-27.61,-30.78,80,70,73,19,21,45.42,0.6,42.97,39.99,
VEON,12.17,13.21,8.48,19.37,25.51,16.96,80,79,91,94,83,58.53,1.0,56.42,50.51,
NIU,12.14,17.81,10.02,29.56,17.96,-18.27,80,81,95,91,33,4.37,0.81,4.23,3.77,
SN,12.12,12.09,16.82,-5.14,5.95,20.32,80,87,50,77,86,116.96,0.96,116.24,105.19,
ORCL,12.11,18.12,30.57,2.2,1.75,22.0,80,92,73,68,87,226.13,0.84,241.05,219.1,
PLUG,12.09,19.25,27.85,-47.13,-31.59,-32.67,80,91,7,17,19,1.57,0.1,1.57,1.38,
FL,12.07,21.0,22.67,27.13,-28.81,-16.72,80,90,94,19,35,24.7,0.55,25.23,24.71,
LFUS,12.07,13.14,0.26,-6.45,-9.44,-12.69,80,64,47,43,41,259.83,0.92,254.12,232.5,
APTV,12.05,10.92,2.09,8.26,-6.13,-34.57,80,68,83,49,18,79.53,0.56,72.94,69.88,
TFPM,12.03,9.36,4.85,18.0,-1.18,-2.18,80,73,90,60,58,27.37,1.0,25.86,24.29,
SBSW,12.02,26.09,58.03,42.95,-25.37,-22.57,80,97,97,22,28,7.57,0.72,8.22,7.67,
ALK,12.01,4.92,-12.38,-13.81,31.74,13.83,80,26,32,95,80,62.78,0.71,56.66,52.68,
KRC,12.0,8.5,2.05,-9.09,-4.44,3.32,80,68,40,52,67,41.59,1.0,38.96,36.07,
GBTG,12.0,10.42,-11.87,-21.95,2.48,25.42,80,27,21,70,89,8.34,0.76,7.6,6.76,
SAN,11.99,16.36,15.09,30.48,24.38,-9.49,80,85,95,93,46,9.53,0.96,9.33,8.62,
MXL,11.99,16.32,14.98,-24.43,-18.57,-26.61,80,85,19,29,24,15.72,0.43,15.54,14.28,
BSVN,11.97,10.78,8.2,-6.57,1.2,30.01,80,78,47,66,90,49.61,1.0,46.13,43.3,
HALO,11.94,10.38,-8.4,-3.74,6.46,-8.7,80,35,54,78,48,73.15,1.0,66.83,58.92,
AMPY,11.94,12.06,-3.22,-36.79,-24.93,-9.15,80,54,10,22,47,4.07,0.31,3.9,3.5,
BPOP,11.91,9.18,6.01,6.23,1.5,-1.28,80,75,80,68,60,125.64,1.0,118.74,112.1,
AEM,11.9,7.73,4.94,16.58,14.76,12.66,80,73,90,88,79,144.17,1.0,135.12,124.97,
TIL,11.89,12.67,36.53,33.63,-15.1,34.54,80,94,96,34,92,27.0,0.26,26.41,27.17,
AMRN,11.89,19.9,21.43,9.37,-16.01,-45.1,80,89,84,32,13,15.04,0.38,15.36,14.57,
PINC,11.86,8.81,-4.96,10.09,-12.42,-1.07,80,49,85,38,60,25.9,1.0,23.97,22.54,
AMKR,11.86,11.58,-1.75,-17.5,-29.37,-27.19,80,58,26,18,24,24.19,0.36,23.38,21.35,
WINA,11.86,9.14,-5.2,13.33,-12.15,-0.77,80,48,88,39,61,463.84,1.0,419.51,407.61,
VIV,11.86,14.76,5.76,13.14,-8.67,-23.38,80,75,88,44,27,12.47,0.97,12.18,11.23,
TIMB,11.86,12.28,2.21,19.29,-6.66,-29.94,80,68,91,48,22,21.15,1.0,20.42,19.07,
UBS,11.83,11.86,9.78,0.23,4.39,-4.53,80,80,68,75,54,40.52,1.0,39.41,35.67,
PMVP,11.79,17.74,13.21,-31.59,-15.03,-20.21,80,84,13,34,31,1.4,0.08,1.46,1.23,
NBN,11.75,9.4,-3.38,-11.84,17.37,36.63,80,54,35,90,92,110.56,1.0,101.77,92.96,
GGR,11.75,5.47,10.97,-37.51,-50.68,-63.26,80,81,10,8,7,0.38,0.05,0.36,0.32,
MMS,11.71,11.39,-3.54,-0.68,-21.89,-22.3,79,53,64,25,28,87.92,0.87,82.57,74.73,
HAS,11.68,12.27,7.64,9.85,1.56,-0.39,79,78,85,68,61,81.17,1.0,78.7,73.39,
GOOG,11.68,8.6,3.25,-3.15,-7.03,-6.49,79,70,56,47,51,213.53,1.0,203.44,186.5,
CMTG,11.66,7.28,-1.86,-30.3,-62.77,-32.21,79,58,14,5,20,3.7,0.13,3.37,3.08,
IPGP,11.66,13.12,10.36,-2.05,-25.18,-19.99,79,81,60,22,31,81.82,0.52,78.63,72.92,
FSM,11.65,11.23,5.9,9.5,-13.41,-3.89,79,75,84,36,55,7.7,1.0,7.11,6.72,
IDCC,11.65,10.02,-3.05,6.46,28.73,41.45,79,55,80,95,93,271.71,1.0,264.75,236.8,
UWMC,11.63,13.15,-19.37,-23.1,-11.45,-18.7,79,15,20,39,33,5.7,0.36,5.12,4.46,
PENG,11.63,13.04,19.43,-6.35,-5.13,-22.34,79,88,47,50,28,24.13,0.7,23.66,21.82,
BZAI,11.57,12.42,26.76,-64.85,-70.03,-8.79,79,91,4,4,47,3.57,0.13,3.56,3.12,
VRDN,11.51,16.93,5.85,-16.09,-14.49,6.47,79,75,28,35,72,18.38,0.5,17.99,16.24,
QBTS,11.51,13.85,57.49,115.55,59.29,106.79,79,97,99,98,98,15.62,0.82,16.29,16.63,
PBPB,11.5,9.34,8.01,4.24,31.2,-5.91,79,78,77,95,52,12.94,0.84,12.45,11.92,
CVE,11.49,10.44,-1.4,-6.61,-19.89,-22.12,79,59,46,28,29,16.61,0.59,15.55,14.53,
RF,11.48,9.19,9.51,-6.61,1.2,18.0,79,80,46,66,84,27.39,1.0,25.91,24.17,
ASRT,11.47,5.28,-2.17,-15.19,-26.83,-16.9,79,57,30,20,35,0.84,0.08,0.78,0.7,
COMP,11.44,13.54,-10.41,-21.32,48.05,45.04,79,30,22,97,94,9.08,0.96,8.62,7.13,
BGFV,11.43,11.93,12.21,-9.72,-46.06,-54.08,79,83,39,10,9,1.42,0.09,1.42,1.33,
LDWY,11.42,4.42,7.5,27.6,-10.77,-15.36,79,77,94,41,37,5.51,0.68,5.17,5.06,
AMG,11.41,12.2,11.54,-0.97,-5.73,0.37,79,82,63,49,63,224.82,1.0,217.36,201.02,
SERV,11.41,-2.14,8.04,4.37,-18.54,13.41,79,78,77,29,80,11.1,0.42,10.2,10.93,
GENI,11.41,13.36,-1.51,-0.67,8.99,36.06,79,59,64,82,92,12.79,0.99,12.53,10.93,
ARQQ,11.39,16.99,59.7,12.22,-16.37,62.08,79,97,87,32,96,30.0,0.67,31.69,32.36,
SKYW,11.38,9.68,4.18,-0.52,1.38,36.93,79,72,65,67,92,121.4,1.0,115.38,107.93,
CIVI,11.35,0.81,-13.03,-31.22,-32.34,-26.38,79,24,13,16,24,36.78,0.26,32.49,30.69,
ATGL,11.32,-7.15,-27.3,11.98,168.58,117.85,79,9,87,99,98,30.7,0.74,22.94,23.51,
HLMN,11.31,12.99,-10.42,-22.63,-4.8,4.26,79,30,20,51,69,9.88,0.68,9.46,8.07,
NU,11.3,5.68,-3.16,-0.94,-18.01,-6.84,79,54,63,30,51,14.8,0.95,13.24,12.79,
REI,11.29,-3.22,-24.65,-38.43,-20.76,-19.03,79,11,10,26,32,1.09,0.27,0.9,0.83,
PDS,11.29,10.3,0.31,-18.15,-24.67,-14.29,79,64,25,22,39,57.83,0.5,55.63,50.96,
ADV,11.28,13.04,-11.95,-45.75,-23.13,-15.22,79,26,7,24,37,1.82,0.2,1.73,1.52,
RLX,11.27,4.74,-3.01,-1.12,23.33,-5.07,79,55,63,93,53,2.54,1.0,2.31,2.22,
PAY,11.25,11.15,-15.64,19.95,1.59,60.76,79,20,91,68,96,38.93,1.0,35.42,33.53,
UPLD,11.2,15.11,-32.75,-34.91,-3.38,8.72,79,7,11,54,75,2.83,0.34,2.35,2.07,
VAL,11.19,11.01,15.04,-8.89,-37.99,-37.92,79,85,41,13,16,49.67,0.4,47.28,45.23,
NCSM,11.19,8.94,-8.33,-0.14,15.18,4.44,79,36,66,89,69,38.1,1.0,34.92,32.0,
DBD,11.18,15.73,10.9,6.9,-0.94,7.92,79,81,81,60,74,61.11,0.96,60.02,55.96,
FENC,11.18,9.1,12.95,29.41,12.81,-30.88,79,84,95,87,21,8.87,0.67,8.41,8.34,
CMI,11.17,11.61,3.87,-5.42,8.76,16.66,79,72,50,82,83,398.44,0.99,387.04,348.8,
ENVA,11.15,4.67,-3.05,-8.11,12.43,34.78,79,55,43,86,92,121.3,1.0,109.18,105.26,
AREN,11.12,28.61,42.18,63.92,38.71,12.71,79,95,98,96,79,5.9,0.73,6.55,6.03,
PHVS,11.11,19.57,10.61,-5.54,-18.14,-12.97,79,81,49,30,40,21.65,0.53,21.44,19.72,
DAY,11.07,10.21,-6.36,-9.46,-5.75,12.6,79,44,40,49,79,69.77,0.64,59.66,58.31,
SMR,11.04,14.43,84.31,52.94,0.41,195.89,79,98,97,64,99,34.65,0.66,37.79,38.34,
FORTY,11.02,12.53,15.28,18.78,9.65,0.97,79,86,91,83,64,128.0,0.92,120.71,117.95,
JBS,10.95,6.14,-6.02,,,,79,45,,,,16.21,1.0,14.78,14.2,
FINW,10.91,10.09,-2.16,-16.15,26.3,30.32,79,57,28,94,91,19.33,0.89,18.58,16.2,
ISTR,10.9,11.37,6.0,-2.63,-3.85,23.25,79,75,58,53,88,23.44,1.0,22.31,20.83,
CYBR,10.9,8.44,-5.42,7.85,14.42,10.37,79,47,82,88,77,453.26,1.0,426.42,400.36,
NTLA,10.89,2.79,33.67,-33.21,-43.38,-42.72,79,93,12,11,14,11.35,0.15,11.03,10.28,
PBI,10.89,8.24,15.29,17.01,44.39,32.44,79,86,90,97,91,12.12,0.99,11.48,11.04,
QSG,10.87,21.57,55.89,70.87,1.49,-2.91,79,96,98,68,57,8.11,0.65,8.05,8.49,
MESA,10.87,6.3,3.85,-7.08,-10.0,-13.08,79,72,45,42,40,1.24,0.58,1.14,1.06,
CALM,10.87,12.09,1.82,0.92,4.82,33.87,79,67,70,75,92,115.64,0.99,110.65,102.17,
ECVT,10.86,12.87,12.41,1.96,-16.58,-20.1,79,83,73,32,31,9.09,0.63,8.8,8.39,
TCBX,10.83,10.86,2.53,-8.83,18.17,37.85,79,69,41,91,93,39.83,1.0,38.15,34.7,
MNMD,10.82,28.02,26.4,2.89,-10.96,6.14,79,91,75,40,71,8.88,0.75,9.39,8.26,
GS,10.8,10.11,10.82,1.85,10.8,20.09,78,81,72,85,86,745.25,1.0,726.65,681.07,
ALV,10.79,11.58,9.13,8.03,-6.05,-18.23,78,80,83,49,33,124.07,1.0,117.87,112.91,
FUNC,10.79,8.43,-0.25,-8.17,15.43,28.02,78,62,43,89,90,37.37,0.9,34.66,32.23,
IMO,10.78,7.43,6.99,2.51,-5.28,-2.3,78,77,74,50,58,90.78,1.0,86.08,81.18,
TATT,10.76,13.31,2.44,-7.15,21.35,41.12,78,69,45,92,93,36.45,0.98,36.38,31.45,
OMF,10.75,8.05,6.29,1.75,4.47,8.72,78,76,72,75,75,61.86,1.0,57.91,55.55,
R,10.74,9.81,9.77,-4.77,8.93,18.38,78,80,51,82,84,187.52,1.0,180.4,166.6,
INKT,10.74,17.35,54.8,-15.74,2.03,-28.19,78,96,29,69,23,14.24,0.15,14.17,14.93,
BVN,10.72,10.41,7.53,9.36,-11.87,-29.08,78,77,84,39,22,19.14,1.0,18.35,17.03,
AMPH,10.72,10.14,-21.71,-19.99,-32.38,-15.77,78,13,23,16,37,30.62,0.24,27.19,24.9,
IBKR,10.71,11.31,19.93,9.29,21.5,41.14,78,88,84,92,93,62.24,0.92,63.43,58.32,
BH,10.69,9.35,19.1,7.08,14.72,2.1,78,88,81,88,65,310.87,0.95,300.7,286.86,
IMPP,10.69,3.43,3.55,1.04,-30.38,-19.68,78,71,70,18,31,3.43,0.68,3.12,3.12,
WILC,10.68,17.43,15.54,2.34,28.31,26.29,78,86,74,95,89,20.49,0.92,21.04,18.56,
BNS,10.64,2.69,3.36,5.0,-3.26,5.88,78,70,78,54,71,62.46,1.0,57.66,55.17,
CWCO,10.63,12.08,1.78,3.17,-0.17,-15.32,78,67,75,62,37,33.27,0.8,31.38,29.63,
MCFT,10.62,8.39,4.73,-7.1,-11.13,-8.75,78,73,45,40,47,21.94,0.78,20.35,19.24,
WAVE,10.62,-4.25,21.09,-28.09,6.55,160.87,78,89,15,79,99,8.16,0.51,7.8,6.91,
GXO,10.61,15.49,15.43,-4.34,-22.31,-0.46,78,86,53,25,61,52.65,0.6,51.64,48.46,
MNSB,10.59,12.21,8.09,6.58,-7.16,-10.63,78,78,81,47,44,22.65,0.78,21.34,19.95,
GNK,10.59,9.62,8.68,-5.39,-17.55,-21.98,78,79,50,30,29,16.84,0.57,16.28,14.73,
SQM,10.58,12.96,3.11,-21.16,-6.72,-23.42,78,70,22,48,27,45.51,0.49,43.0,37.74,
AS,10.56,17.39,10.89,28.59,35.95,53.75,78,81,94,96,95,39.32,0.93,38.64,37.95,
CMRE,10.55,13.6,-7.15,-20.64,-25.61,-9.06,78,40,22,21,47,11.44,0.44,11.05,9.72,
SEG,10.55,18.75,-0.6,-17.74,-15.83,11.49,78,61,26,33,78,24.96,0.44,24.84,21.6,
ODP,10.54,17.09,1.7,-14.97,-47.91,-46.27,78,67,30,9,12,20.26,0.16,19.85,18.34,
KW,10.54,5.94,-6.48,-26.32,-5.85,1.45,78,43,17,49,64,8.8,0.33,8.05,7.23,
BBVA,10.53,17.7,1.94,21.5,21.7,-15.0,78,67,92,92,37,18.13,0.91,18.35,16.21,
ELA,10.51,8.11,-12.3,-12.93,3.89,21.19,78,26,33,73,87,7.47,1.0,6.64,6.15,
SVRA,10.5,7.15,-11.64,-24.2,-33.06,-32.53,78,27,19,16,19,3.28,0.38,2.94,2.54,
TCOM,10.49,-2.13,-4.1,-3.3,-6.96,18.93,78,51,56,47,85,73.75,1.0,64.09,61.95,
IRD,10.49,4.42,7.5,-7.21,-25.87,-48.33,78,77,45,21,11,1.22,0.15,1.14,1.07,
GHM,10.49,14.37,30.99,5.29,-7.36,43.2,78,92,79,47,94,49.05,0.84,50.56,48.17,
PHR,10.47,4.1,-6.96,-5.55,6.94,-18.19,78,41,49,79,33,31.66,1.0,28.69,27.16,
SXT,10.45,13.2,19.92,19.52,-9.53,-3.57,78,88,91,43,56,113.46,0.93,114.78,105.51,
QUAD,10.44,7.1,-4.92,-5.23,2.82,22.43,78,49,50,71,87,6.66,0.62,6.21,5.73,
DVS,10.43,1.79,18.66,2.07,-17.43,-2.35,78,87,73,31,58,3.78,0.95,3.53,3.45,
THC,10.42,8.59,-4.03,21.57,-13.18,3.54,78,51,92,37,67,184.33,1.0,171.9,169.6,
ST,10.42,13.54,13.26,-3.02,-16.15,-21.59,78,84,56,32,29,32.54,0.6,31.37,29.88,
MTZ,10.4,8.44,19.1,12.86,-0.46,27.55,78,88,87,61,90,181.69,0.97,178.36,171.18,
AMR,10.38,4.53,-4.19,-30.27,-41.58,-27.96,78,51,14,11,23,149.19,0.15,140.46,124.21,
DRUG,10.38,24.45,0.89,-29.14,64.97,491.08,78,65,15,98,99,38.88,0.79,39.42,31.51,
SLDB,10.36,18.76,51.88,-21.18,-10.79,-37.82,78,96,22,40,16,5.48,0.3,6.13,5.26,
MCRI,10.35,10.89,13.02,0.02,13.36,3.82,78,84,67,87,68,104.33,0.99,101.38,92.98,
PSKY,10.34,20.84,1.82,5.84,0.72,-19.16,78,67,80,65,32,14.7,0.74,13.59,12.81,
ZOOZ,10.32,-0.19,113.48,-46.31,-35.99,11.92,78,99,7,14,78,1.83,0.32,1.68,1.44,
SMHI,10.29,12.16,-5.16,-8.98,-38.98,-47.39,78,48,41,13,12,6.41,0.23,6.06,5.68,
