Ticker,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Rating (1M),Rating (3M),Rating (6M),Rating (9M),Price,52W pos,MA10,MA30,Volume / VMA10
HROW,9.81,12.73,3.72,-10.21,0.39,100.56,87,80,43,70,99,34.37,0.52,31.49,30.2,
BGSF,9.8,19.36,-18.86,-39.11,-35.66,-12.31,87,24,14,16,40,6.12,0.41,5.72,5.2,
AHR,9.74,9.4,13.3,25.73,22.28,37.97,87,90,95,92,96,37.09,1.0,35.73,31.93,
MPAA,9.72,11.24,8.89,13.42,-6.64,-23.76,87,87,88,52,26,11.62,0.9,11.11,9.85,
KOD,9.7,4.01,-9.34,-30.16,27.22,-9.13,87,39,20,94,47,4.81,0.4,4.12,4.21,
HIMS,9.69,4.84,34.34,-0.81,31.04,35.94,87,96,61,95,96,50.46,0.76,50.84,43.28,
LINK,9.69,2.34,-15.14,-2.67,22.77,-42.96,87,29,57,92,13,7.3,0.63,6.49,6.2,
MOGU,9.66,0.94,-9.72,2.61,4.87,-16.63,87,38,69,77,34,2.6,0.72,2.27,2.22,
SA,9.64,10.35,11.77,5.59,-22.33,13.5,87,89,75,26,87,15.75,0.66,14.6,13.53,
AMAT,9.61,9.84,0.32,-11.73,-3.37,-12.17,87,72,40,60,41,199.29,0.63,182.14,171.25,
BWMN,9.56,9.77,6.27,-3.76,-13.57,-35.0,87,84,55,38,18,30.67,0.54,28.45,26.07,
ATHE,9.54,13.77,16.02,20.28,42.88,-41.11,87,92,94,96,14,4.47,0.91,4.29,3.78,
GTES,9.52,10.56,5.04,-4.4,5.34,4.84,87,82,53,78,76,24.43,1.0,22.95,21.1,
GILT,9.48,9.71,-6.12,4.3,9.51,-16.49,86,48,72,83,35,7.58,1.0,6.93,6.47,
SAN,9.46,12.12,15.17,27.22,-0.73,-0.97,86,92,96,67,65,8.31,0.95,8.13,7.09,
TWLO,9.43,-1.41,5.14,-6.4,27.84,1.26,86,82,50,94,69,126.16,0.79,117.59,108.98,
SUPX,9.42,12.42,12.84,95.19,-16.12,7.11,86,90,99,34,80,10.28,0.85,10.22,8.69,
MCB,9.41,10.59,3.58,6.3,8.29,13.57,86,79,76,82,88,73.26,0.96,69.42,63.22,
OSK,9.4,13.88,7.86,-8.53,-13.54,-8.12,86,86,46,38,49,122.11,0.92,114.66,104.84,
SENEB,9.4,8.22,3.48,20.36,4.39,2.2,86,79,94,76,71,103.5,0.94,98.52,88.78,
AIRO,9.38,15.99,0.0,,,,86,71,,,,27.46,0.81,25.05,24.29,
NGD,9.38,14.94,34.08,36.81,10.71,35.75,86,96,97,85,96,4.52,0.88,4.59,3.88,
RUN,9.28,3.86,3.76,-25.21,-35.97,-17.84,86,80,24,16,33,10.7,0.31,9.23,9.17,
MTW,9.25,14.31,5.9,-19.52,-24.21,-28.36,86,83,30,24,22,12.6,0.46,11.89,10.68,
SWAG,9.25,4.19,19.85,15.02,-32.01,-20.46,86,93,90,18,30,1.43,0.76,1.37,1.22,
MCRB,9.24,-6.16,-45.42,-55.62,-39.69,-47.41,86,9,8,14,12,14.67,0.08,10.92,11.99,
STRZ,9.21,8.6,18.63,,,,86,93,,,,16.92,0.53,16.22,14.54,
IONS,9.2,9.41,0.08,-12.83,-27.88,-19.68,86,72,39,21,31,42.0,0.56,38.91,35.96,
SIMO,9.2,13.87,14.27,-22.29,-20.03,-23.29,86,91,27,28,27,71.17,0.79,69.08,61.01,
NRG,9.15,13.07,27.09,14.41,19.65,12.11,86,95,89,91,86,146.88,0.88,149.15,126.69,
ROK,9.1,8.87,8.28,-7.71,-5.52,-12.6,86,86,47,55,40,346.59,1.0,327.85,297.64,
CJMB,9.09,0.75,-3.89,-1.78,,,86,56,59,,,5.55,0.95,5.04,4.82,
URBN,9.07,14.08,17.25,8.16,15.51,-14.77,86,92,80,88,37,69.8,0.91,68.66,60.02,
ASRV,9.07,9.64,1.31,-1.36,-5.32,0.82,86,75,60,55,68,3.15,1.0,2.95,2.71,
DINO,9.06,12.35,4.48,-16.36,-25.23,-22.5,86,81,33,23,27,44.26,0.52,41.21,37.83,
CUBI,9.04,12.05,-4.74,-2.97,-5.7,-13.49,86,53,56,54,39,62.34,0.87,58.38,53.78,
ZS,9.02,10.28,27.87,9.71,-7.77,-7.89,86,96,83,49,49,288.9,0.85,288.52,247.88,
SYF,9.01,13.36,3.59,-5.88,20.79,16.51,86,79,51,91,90,68.56,0.95,64.9,59.78,
RCMT,9.0,9.46,8.04,-9.49,-16.09,-9.07,86,86,44,34,47,24.7,0.58,23.46,21.28,
MRP,8.99,8.66,2.3,5.73,,,86,77,75,,,30.2,1.0,28.13,26.26,
ROAD,8.99,8.88,16.29,12.57,19.19,23.53,86,92,87,91,93,106.18,0.95,103.62,92.38,
VS,8.98,9.84,-3.1,-3.49,11.67,11.99,86,59,55,86,86,2.59,0.26,2.37,2.18,
RSI,8.98,10.99,6.93,10.77,36.52,28.08,86,84,85,96,95,14.74,0.85,14.06,12.88,
WOR,8.97,11.22,13.19,13.32,-13.98,-23.62,86,90,88,37,27,62.8,0.91,61.05,53.54,
LVS,8.94,9.73,-6.38,-18.83,-14.74,-2.13,86,47,31,36,63,49.86,0.71,45.33,43.12,
CAKE,8.92,14.15,9.61,9.73,8.5,4.88,86,87,83,82,76,62.42,0.91,60.48,53.94,
STN,8.91,9.11,13.67,14.64,-10.22,-5.55,86,91,90,44,55,111.12,1.0,106.76,95.56,
HOUR,8.9,3.12,-18.73,-18.92,29.05,0.69,86,24,31,94,68,1.71,0.42,1.48,1.49,
NTRS,8.89,11.93,4.0,-2.58,7.36,3.3,86,80,57,81,73,123.6,0.89,118.1,107.11,
BHST,8.89,9.83,18.12,16.67,27.51,43.81,86,93,92,94,97,7.18,1.0,6.9,6.3,
RRGB,8.87,12.52,-0.73,-44.71,-23.49,-24.53,86,68,12,24,26,5.82,0.25,5.43,4.91,
AGIO,8.85,9.33,0.76,-13.23,-22.43,11.27,86,74,38,26,85,39.19,0.46,35.49,34.45,
BOOT,8.83,15.03,14.75,-19.69,12.79,25.82,86,91,29,86,94,163.48,0.93,158.36,142.68,
RMCF,8.81,1.94,-31.24,-32.42,-37.96,-36.92,86,14,18,15,16,1.91,0.16,1.55,1.61,
SE,8.73,2.4,14.28,18.27,25.26,31.92,86,91,93,93,95,158.26,0.94,152.99,137.19,
NFLX,8.73,8.24,14.94,20.68,10.97,13.03,86,91,94,85,87,1260.27,0.94,1236.48,1090.79,
BLDE,8.7,10.4,11.25,-16.31,4.49,1.48,86,89,34,77,70,4.13,0.75,3.9,3.59,
BSET,8.65,7.53,-4.76,32.95,-9.63,-10.6,86,52,97,45,44,18.62,1.0,16.89,16.0,
ANET,8.65,10.8,-0.73,-14.24,23.07,19.67,86,68,37,92,91,107.37,0.76,99.11,94.3,
IHRT,8.61,11.24,-0.47,-43.68,0.75,-20.82,86,69,12,70,29,1.95,0.3,1.76,1.68,
NVRI,8.57,11.76,5.56,-17.91,-8.99,0.31,86,83,32,47,68,9.29,0.59,8.65,8.05,
RBRK,8.56,5.76,22.27,14.22,37.88,2.43,86,94,89,96,72,87.34,0.85,86.38,75.58,
SABS,8.53,12.08,-26.9,-42.41,-21.26,-40.69,86,16,13,27,15,2.54,0.16,2.06,2.14,
FTK,8.51,13.64,54.87,0.82,36.79,-0.02,86,98,65,96,67,12.8,0.76,13.53,11.08,
CAE,8.51,6.69,5.86,9.09,6.0,-12.43,86,83,82,79,40,29.51,0.99,27.83,25.46,
DQ,8.5,11.71,-20.61,-23.27,-16.94,-23.65,86,22,26,33,27,19.73,0.27,17.11,16.93,
COOP,8.49,12.29,20.41,17.08,11.07,8.19,86,94,92,85,81,143.29,0.92,141.54,123.98,
CALX,8.49,10.26,12.56,-0.04,-4.75,-7.67,86,90,63,57,50,50.08,0.85,48.85,43.05,
CELH,8.49,8.28,6.98,11.43,-41.47,-44.03,86,85,86,13,13,45.51,0.32,43.18,38.35,
TXN,8.46,10.81,4.42,-11.94,-5.96,-4.46,86,81,40,54,58,218.36,0.97,204.67,189.86,
SNAL,8.45,0.26,-8.59,-25.48,55.77,54.95,85,41,24,98,98,1.51,0.4,1.34,1.32,
EMR,8.43,9.6,5.19,-5.61,2.49,-5.34,85,82,51,74,55,139.69,0.99,131.6,121.58,
YMM,8.42,3.28,2.62,0.07,17.3,2.31,85,78,64,90,72,13.32,1.0,12.27,11.56,
SMMT,8.41,12.24,-6.31,46.33,32.99,107.63,85,48,98,95,99,24.36,0.75,23.0,21.39,
GEOS,8.4,31.38,-13.38,-25.17,-15.07,-5.83,85,31,24,35,54,10.6,0.48,10.78,9.23,
JCI,8.39,9.04,13.43,5.98,3.58,4.16,85,90,75,75,75,106.02,0.99,102.63,92.0,
FLYE,8.39,4.11,0.91,-53.02,-69.83,-79.41,85,74,9,6,4,4.67,0.09,3.93,3.69,
MNMD,8.38,9.07,0.88,-7.86,-1.6,-7.13,85,74,47,65,51,8.07,0.66,7.39,7.04,
GEL,8.38,8.94,15.66,20.66,-13.58,-3.67,85,92,94,38,59,17.12,0.96,16.66,14.75,
EVC,8.38,10.6,-4.2,-7.34,-11.58,-20.91,85,54,48,41,29,2.47,0.45,2.28,2.12,
CIB,8.33,8.31,13.01,34.37,-2.72,-2.68,85,90,97,62,61,44.56,0.95,43.58,38.39,
TBPH,8.31,6.86,7.94,0.44,-12.75,-13.13,85,86,65,39,39,11.53,1.0,10.84,9.96,
ELAN,8.28,11.36,10.94,-22.29,-17.32,-18.73,85,88,27,32,32,14.61,0.63,13.9,12.67,
ANSS,8.24,3.79,-1.99,-1.0,-2.65,-10.19,85,63,61,62,45,392.72,1.0,358.98,340.56,
RL,8.24,9.42,5.71,2.04,16.42,12.4,85,83,68,89,86,286.05,0.99,273.6,249.46,
SUGP,8.22,4.82,-49.53,-43.6,-45.14,-55.75,85,8,13,12,9,1.08,0.18,0.78,0.91,
GXO,8.19,9.61,-2.63,-18.08,-22.21,3.25,85,61,32,26,73,51.49,0.54,47.66,44.67,
FURY,8.15,12.65,24.47,5.75,-16.15,3.48,85,95,75,34,74,0.5,0.87,0.48,0.44,
KAR,8.12,9.1,7.34,3.9,4.36,-10.07,85,85,71,76,45,24.91,0.93,23.83,21.66,
BSVN,8.12,7.65,-2.59,-2.45,10.79,23.59,85,61,58,85,93,45.55,0.95,42.14,40.05,
PAAS,8.11,11.36,14.19,26.9,-0.74,16.42,85,91,96,67,90,29.69,0.96,28.4,25.81,
LIND,8.09,12.72,-0.53,-16.51,9.27,-4.12,85,69,33,83,58,12.44,0.82,11.72,10.9,
AGYS,8.08,9.94,14.13,-16.99,3.82,17.74,85,91,33,76,90,112.85,0.65,108.21,99.6,
LPG,8.07,12.47,2.94,-10.38,-23.83,-18.16,85,78,43,24,32,28.03,0.39,25.7,24.27,
UI,8.06,7.27,8.82,7.79,54.98,37.0,85,87,79,97,96,410.6,0.92,398.36,359.93,
FLUT,8.06,7.49,4.16,1.35,7.07,2.7,85,81,66,80,72,293.41,0.96,273.8,256.55,
IIIN,8.05,11.81,5.05,14.28,-15.47,-24.37,85,82,89,35,26,38.59,0.94,37.14,33.33,
SPOT,8.04,8.62,19.08,25.51,25.05,19.64,85,93,95,93,91,710.46,0.9,703.56,619.06,
DHX,8.0,22.37,19.02,-22.01,-2.76,-28.89,85,93,27,62,22,2.6,0.47,2.59,2.23,
KNOP,7.98,2.02,1.18,12.96,-11.26,-10.06,85,75,88,42,45,7.4,0.68,6.8,6.41,
HAS,7.94,9.51,6.01,-5.05,-11.8,7.13,85,83,52,41,80,74.84,0.93,71.43,65.2,
RDDT,7.88,9.26,-3.63,-15.57,64.26,32.96,85,57,35,98,95,144.8,0.56,136.87,128.96,
AIP,7.85,4.76,-2.26,-23.69,25.73,-12.75,85,62,25,93,40,9.41,0.64,8.7,8.27,
DDOG,7.84,6.03,0.02,-16.83,-0.32,-2.69,85,71,33,68,61,140.56,0.68,132.18,123.47,
DAIO,7.8,6.42,1.41,-22.25,-8.93,-28.64,85,75,27,47,22,3.19,0.47,2.96,2.76,
SNOW,7.8,7.51,15.71,-2.54,3.75,-27.74,85,92,57,76,23,212.79,0.84,207.98,184.13,
PHAT,7.77,17.02,53.51,-43.64,-41.65,15.68,85,98,13,13,89,8.54,0.37,8.32,7.52,
NPK,7.72,6.45,5.02,2.31,10.61,-11.86,85,82,68,84,41,104.9,0.92,98.42,91.49,
WB,7.72,1.5,4.78,-5.08,-2.68,-11.26,85,82,52,62,43,10.37,0.66,9.59,9.01,
DELL,7.66,9.41,1.58,-11.02,-9.61,6.81,85,76,42,45,79,125.69,0.7,119.21,110.9,
CODA,7.65,2.82,3.68,-4.56,-1.61,6.13,85,80,53,65,78,8.52,0.77,7.85,7.48,
ALAR,7.65,13.67,8.43,-15.72,-35.79,-1.46,85,86,34,16,64,11.65,0.23,11.05,10.3,
AKRO,7.63,7.94,27.44,7.5,-16.9,1.37,85,95,78,33,70,51.76,0.9,51.22,44.87,
ENVA,7.62,10.36,-3.95,6.38,22.54,15.53,85,55,76,92,89,112.8,0.96,106.64,99.37,
TLN,7.61,11.72,24.57,16.31,41.09,41.34,85,95,92,96,97,268.15,0.88,269.34,236.34,
BWXT,7.6,8.0,18.92,6.76,7.93,20.78,85,93,77,81,92,137.45,0.92,134.14,120.75,
WWW,7.6,11.12,5.89,-24.95,27.73,23.7,85,83,24,94,93,18.93,0.74,18.07,16.87,
SNPS,7.6,6.37,-4.67,-8.69,-7.1,-14.63,85,53,46,51,37,569.1,0.78,521.68,497.19,
NFG,7.59,0.7,7.79,23.52,9.28,2.83,85,86,95,83,73,88.82,1.0,84.02,77.28,
R,7.56,9.82,-2.91,2.44,10.75,8.81,85,60,68,85,82,174.02,0.97,162.76,153.18,
XMTR,7.54,7.67,0.75,-10.54,20.2,-2.03,85,74,42,91,63,34.67,0.71,33.3,30.53,
OPOF,7.54,9.55,14.54,50.13,16.31,0.06,85,91,98,89,67,40.08,0.98,39.72,34.74,
LAZ,7.53,8.2,-5.3,-15.81,3.52,16.2,85,51,34,75,89,51.94,0.85,47.94,45.98,
CLRO,7.53,25.81,-31.33,-12.52,-18.33,-21.59,85,14,39,31,28,9.31,0.3,8.14,8.12,
FSS,7.53,11.53,8.83,-4.8,2.92,-3.95,85,87,52,74,59,107.01,0.93,102.85,93.95,
CMPO,7.52,7.67,11.94,5.48,20.39,59.69,85,89,74,91,98,14.28,0.95,13.88,12.65,
TAC,7.51,5.33,8.17,-6.87,28.87,12.77,84,86,49,94,86,11.71,0.69,10.84,10.34,
BCS,7.51,7.73,9.34,16.34,14.97,13.71,84,87,92,88,88,18.48,0.99,17.94,16.18,
TNL,7.51,9.78,-4.03,-6.88,4.47,-1.64,84,55,49,77,64,56.48,0.97,52.79,49.62,
SRBK,7.5,7.74,1.86,17.35,4.53,1.94,84,76,92,77,71,14.49,1.0,13.6,12.66,
AUTL,7.5,7.3,-3.32,-38.42,-43.22,0.8,84,58,15,13,68,2.49,0.2,2.21,2.17,
NEUP,7.5,10.15,3.26,-17.21,-67.42,-75.41,84,79,32,6,5,7.56,0.11,6.97,6.14,
THC,7.48,10.12,11.07,1.41,-5.09,20.98,84,89,66,56,92,172.78,0.98,168.04,152.1,
GSL,7.48,10.62,12.51,0.49,-11.55,-2.37,84,90,65,41,62,27.3,0.95,26.18,23.87,
HEI,7.47,6.99,12.43,7.77,-4.63,7.49,84,89,79,57,80,318.15,0.96,308.36,278.79,
BELFA,7.47,11.69,2.34,-9.71,-1.51,21.27,84,77,44,65,92,89.16,0.76,83.37,79.07,
III,7.42,8.82,15.63,14.96,-15.03,-23.16,84,92,90,36,27,4.78,0.86,4.7,4.13,
TORO,7.38,13.59,-5.56,-29.36,-18.89,-28.57,84,50,21,30,22,2.86,0.23,2.44,2.46,
TLSA,7.38,8.84,25.31,18.18,-16.91,-2.83,84,95,93,33,61,1.47,0.82,1.48,1.28,
CASY,7.35,7.8,13.42,22.56,-0.17,4.73,84,90,95,68,76,517.66,1.0,496.47,453.82,
CELC,7.33,6.79,0.02,-8.86,-28.96,-6.79,84,71,45,20,52,13.78,0.4,12.69,12.1,
GOTU,7.33,-4.06,9.34,-10.57,-45.32,-35.0,84,87,42,12,18,3.99,0.31,3.7,3.44,
ETNB,7.31,13.25,14.56,-23.87,-36.0,-26.4,84,91,25,16,24,10.51,0.41,10.03,9.08,
ON,7.29,9.5,-1.28,-31.93,-28.87,-20.29,84,66,19,20,30,58.93,0.35,53.48,51.51,
PERF,7.26,2.22,-11.88,-18.63,-2.63,-31.27,84,34,31,62,20,2.36,0.24,2.15,2.04,
PESI,7.24,8.7,0.66,-4.78,-9.6,20.06,84,73,52,45,92,11.32,0.55,10.6,10.02,
ISTR,7.24,9.05,-4.06,-3.33,1.47,13.48,84,55,56,72,87,21.76,0.88,20.41,19.27,
KGC,7.21,8.9,19.42,46.94,12.06,27.7,84,93,98,86,94,15.41,0.96,15.21,13.48,
ESTA,7.18,9.03,-4.06,-14.68,-29.09,-19.51,84,55,36,20,31,44.42,0.45,40.9,38.81,
MITQ,7.18,4.96,-14.69,-5.64,23.84,-29.88,84,29,51,93,21,0.74,0.5,0.68,0.64,
CAT,7.18,8.19,1.03,-7.46,2.16,6.83,84,74,48,73,79,404.64,0.99,379.41,357.13,
ITOS,7.18,7.62,13.86,-17.93,-33.57,-37.1,84,91,32,17,16,10.31,0.39,9.77,8.94,
PFGC,7.17,5.69,0.74,2.89,5.39,5.81,84,74,69,78,78,96.65,1.0,90.03,85.04,
CURI,7.17,10.65,25.18,56.86,31.52,98.58,84,95,98,95,99,4.38,0.64,4.73,3.81,
CARV,7.15,7.2,-3.73,-13.02,-9.11,-22.47,84,56,39,47,28,1.84,0.38,1.68,1.61,
RRR,7.12,10.23,-0.68,-7.57,-14.17,-11.28,84,69,47,37,43,54.93,0.83,51.73,48.18,
JKS,7.12,9.74,-7.67,-20.28,-19.46,-25.82,84,44,29,29,24,23.99,0.42,21.94,20.96,
EPR,7.09,9.06,8.92,12.07,-0.38,0.89,84,87,87,67,69,59.67,0.97,57.44,52.18,
UEC,7.07,1.46,1.77,-9.0,-1.26,26.97,84,76,45,65,94,6.98,0.71,6.46,6.19,
STOK,7.07,8.77,13.6,-13.31,-23.42,1.96,84,90,38,25,71,11.75,0.65,11.17,10.43,
FPH,7.01,7.65,3.65,12.49,7.11,11.9,84,79,87,80,85,6.01,0.87,5.71,5.26,
TVRD,7.01,12.97,7.75,-1.45,-44.22,-72.32,84,85,60,12,6,26.11,0.16,25.28,21.52,
RKDA,6.97,8.55,19.36,-15.25,17.93,13.02,84,93,35,90,87,4.74,0.63,4.55,4.19,
KT,6.96,6.81,7.03,16.18,4.52,1.75,84,85,91,77,71,21.38,1.0,20.44,18.76,
EL,6.95,14.08,-10.13,-26.6,-28.48,-33.64,84,37,23,21,18,86.1,0.28,79.35,74.03,
COF,6.93,9.87,3.39,2.37,13.92,5.05,84,79,68,87,76,215.34,0.96,206.83,190.15,
ERJ,6.92,8.79,6.86,16.56,17.81,16.36,84,84,92,90,90,53.33,0.84,52.61,47.02,
HBCP,6.91,6.77,0.25,4.99,1.78,2.99,84,72,73,72,73,55.69,0.98,52.81,49.1,
SOUN,6.9,10.2,-9.03,-12.11,49.16,16.36,84,40,40,97,90,11.3,0.43,10.53,10.19,
MYFW,6.9,7.67,-2.95,4.34,-12.66,3.87,84,60,72,39,74,23.86,1.0,22.5,20.97,
PBF,6.88,14.85,-11.54,-38.61,-21.48,-29.06,84,35,15,27,22,26.89,0.27,23.82,23.38,
SENEA,6.88,8.17,4.16,15.9,7.23,1.4,84,81,91,81,70,100.24,0.91,97.47,88.1,
LGL,6.86,6.46,-0.27,10.34,3.05,-4.71,84,70,84,74,57,7.68,1.0,7.14,6.74,
STM,6.86,10.14,6.43,-19.68,-29.18,-35.93,84,84,29,20,17,31.52,0.38,29.65,27.21,
CGTX,6.82,7.24,-46.08,-44.23,-41.87,-69.19,84,9,12,13,6,0.57,0.14,0.42,0.47,
RRBI,6.81,8.0,0.56,1.26,-6.5,-7.3,84,73,66,52,51,63.66,0.98,59.98,56.05,
BKE,6.79,6.77,3.0,-7.36,3.73,3.81,84,78,48,76,74,47.27,0.91,44.77,41.92,
MSFT,6.78,6.83,7.67,-2.22,-4.19,-7.78,84,85,58,58,50,505.82,1.0,483.38,445.35,
CLFD,6.78,7.66,7.21,-12.5,0.62,-6.94,84,85,39,70,51,41.34,0.73,40.13,36.25,
TRS,6.78,10.33,5.22,-8.02,-11.92,-1.9,84,82,47,41,63,29.34,0.92,28.01,25.77,
BOXL,6.78,-7.29,-22.52,-43.68,10.65,-54.26,84,20,12,85,10,2.46,0.12,1.99,2.06,
SKYW,6.77,7.88,-2.61,0.06,18.33,24.34,84,61,64,90,94,111.26,0.88,104.63,99.14,
TOST,6.75,4.96,7.36,9.22,17.99,13.94,84,85,82,90,88,44.34,0.99,42.82,39.28,
ESE,6.74,8.57,11.28,13.58,1.49,1.13,84,89,88,72,69,191.26,0.95,187.13,168.2,
MAIN,6.7,5.9,1.95,5.9,11.76,2.47,83,76,75,86,72,63.5,1.0,59.57,56.09,
DEFT,6.7,-1.2,-1.9,-3.29,33.09,1.51,83,64,56,95,70,3.28,0.7,3.1,2.91,
SMID,6.68,8.07,-17.22,-9.74,2.36,-13.17,83,26,44,73,39,37.99,0.65,34.15,33.84,
MC,6.66,7.16,-9.86,-12.59,11.13,10.74,83,38,39,85,84,69.53,0.81,63.51,62.03,
XNET,6.65,5.44,21.34,29.92,6.06,4.14,83,94,96,79,75,4.67,0.73,4.65,4.07,
YQ,6.64,1.08,-4.28,-10.26,-33.54,-17.34,83,54,43,17,34,2.36,0.27,2.17,2.04,
WPM,6.63,7.73,16.33,35.07,-4.72,11.19,83,92,97,57,85,90.61,0.98,88.6,79.55,
STNE,6.63,11.73,8.42,19.99,-32.24,-28.0,83,86,94,18,23,14.87,0.68,14.66,12.89,
TRI,6.62,1.26,4.66,15.79,-7.24,-3.85,83,81,91,50,59,210.39,1.0,198.58,185.11,
DG,6.6,6.54,13.07,10.78,-37.91,-41.64,83,90,85,15,14,113.22,0.48,109.08,97.56,
RDWR,6.6,9.65,12.88,5.82,-2.68,6.74,83,90,75,62,79,27.68,0.82,27.15,24.45,
PUK,6.52,6.96,11.58,18.97,-18.85,-19.82,83,89,93,30,31,24.74,0.81,24.09,21.51,
SNRE,6.49,7.07,9.1,22.77,0.14,,83,87,95,69,,56.03,0.99,54.18,49.63,
AXON,6.47,4.6,22.73,16.2,27.78,27.92,83,94,91,94,94,745.87,0.89,750.69,663.33,
LGND,6.46,4.69,1.62,5.91,6.19,11.24,83,76,75,79,85,124.3,0.99,115.39,110.65,
RLX,6.45,2.76,3.02,-9.09,12.51,-16.71,83,78,45,86,34,2.36,0.88,2.22,2.08,
USFD,6.45,6.27,5.69,4.38,7.17,6.31,83,83,72,81,78,81.09,1.0,77.67,71.85,
CRBU,6.44,8.38,-24.41,-55.95,-51.11,-51.39,83,18,8,10,11,1.61,0.12,1.35,1.35,
LANV,6.44,6.55,-7.88,10.92,-12.12,-38.16,83,43,85,40,16,2.48,0.41,2.27,2.14,
CCB,6.42,11.89,-1.44,16.66,29.22,15.73,83,66,92,94,89,97.28,0.92,94.51,86.24,
WRBY,6.41,3.56,9.21,-22.63,23.13,1.35,83,87,26,92,70,22.9,0.73,21.55,20.46,
TCX,6.41,12.75,4.33,-3.57,-22.39,-18.69,83,81,55,26,32,21.63,0.49,20.39,18.92,
RCI,6.37,7.02,-7.83,-10.6,-29.13,-13.32,83,43,42,20,39,33.43,0.41,30.27,29.41,
CECO,6.35,9.17,5.77,-16.05,4.1,1.81,83,83,34,76,71,30.05,0.87,28.72,26.85,
FIGS,6.33,9.34,-2.2,-18.48,-6.82,-3.06,83,63,31,51,61,5.87,0.48,5.49,5.18,
MIRM,6.32,8.32,9.06,-1.61,16.12,6.98,83,87,60,89,80,51.98,0.98,49.7,46.19,
FERG,6.32,8.44,12.41,-0.72,-13.73,-5.71,83,89,62,37,54,217.5,0.93,209.83,192.38,
ULS,6.31,7.53,14.58,16.53,6.0,15.85,83,91,92,79,89,70.98,0.96,70.1,62.83,
SPXC,6.31,7.69,3.01,-0.83,-1.44,13.55,83,78,61,65,88,170.82,0.94,163.21,152.33,
HLF,6.3,17.68,-2.5,-15.72,-33.26,-40.79,83,62,34,17,15,9.28,0.3,8.81,8.04,
TSHA,6.28,12.6,15.85,-24.92,-32.07,-16.04,83,92,24,18,35,2.51,0.56,2.48,2.22,
URI,6.27,9.05,-1.45,-5.29,1.72,14.87,83,66,51,72,88,798.17,0.85,753.68,712.59,
TRMB,6.23,7.49,1.32,-5.27,10.48,-1.88,83,75,51,84,63,79.47,0.99,75.41,70.59,
BFH,6.22,8.89,-4.22,-1.79,13.9,6.83,83,54,59,87,79,60.08,0.88,56.66,53.78,
SNX,6.21,7.03,-1.5,-6.01,7.97,-2.48,83,65,50,81,62,140.98,0.96,132.49,125.09,
WCC,6.19,7.22,-1.59,-4.92,0.72,-2.92,83,65,52,70,61,198.14,0.86,185.56,176.01,
ORA,6.18,8.1,4.06,7.97,-14.96,-4.76,83,80,79,36,57,86.76,0.96,83.0,76.57,
FWRD,6.16,7.09,-17.24,-41.52,-20.24,-18.69,83,26,13,28,32,27.27,0.14,23.85,23.54,
CTRN,6.15,7.97,18.49,-6.17,10.12,-14.36,83,93,50,84,37,29.83,0.8,29.77,26.29,
ESQ,6.14,7.71,9.2,19.16,26.17,11.94,83,87,93,93,85,95.62,0.94,93.33,84.87,
RAPP,6.14,8.36,-15.56,-25.33,-40.77,13.22,83,28,24,13,87,14.38,0.33,12.43,12.95,
NVT,6.12,7.11,4.14,-14.0,-3.72,-0.06,83,80,37,59,67,74.55,0.75,70.99,66.41,
TCBX,6.11,5.41,-5.41,1.52,13.89,14.48,83,50,67,87,88,35.81,0.9,33.48,32.05,
AMST,6.09,10.5,1.68,-19.06,0.99,-15.16,83,76,30,71,36,3.14,0.41,2.89,2.8,
LTRX,6.08,2.01,-17.52,-30.49,-16.77,-11.8,83,25,20,33,42,3.15,0.25,2.78,2.78,
BMRC,6.07,7.55,-2.21,-0.54,4.87,7.28,83,63,62,77,80,25.11,0.95,23.57,22.38,
ARQT,6.07,3.77,-3.3,9.22,12.66,-11.01,83,58,82,86,43,15.4,0.89,14.36,13.66,
HRTG,6.05,5.36,26.35,62.85,0.32,-2.09,83,95,98,69,63,21.31,0.78,22.13,18.8,
EXEL,6.04,8.57,7.89,16.56,17.94,9.95,83,86,92,90,83,44.06,0.92,43.2,39.11,
AIR,6.04,8.74,5.64,-10.4,-0.56,-14.9,83,83,43,67,37,73.39,0.94,69.21,65.03,
DKNG,6.04,4.46,-6.28,-7.56,-5.25,-8.02,83,48,47,56,49,43.8,0.64,40.54,38.94,
UBER,6.02,10.35,3.79,13.03,-7.37,5.41,83,80,88,50,77,92.21,0.94,89.5,81.6,
VIRT,6.0,5.97,6.24,21.07,19.57,23.12,83,84,94,91,93,44.17,0.99,42.93,39.35,
NPO,5.99,8.0,5.48,-7.18,0.55,-7.2,83,83,48,70,51,201.62,0.97,192.75,179.26,
ETN,5.97,6.01,1.16,-4.46,1.63,7.58,83,75,53,72,80,362.11,0.93,344.17,323.56,
EWBC,5.93,8.88,-0.51,-4.53,10.22,11.27,83,69,53,84,85,104.63,0.93,100.13,93.64,
MBOT,5.92,12.44,8.54,64.71,15.57,-29.77,83,86,98,88,21,2.48,0.83,2.51,2.16,
ALV,5.91,8.34,6.93,-2.16,-9.51,-14.76,83,84,58,46,37,115.64,0.79,111.01,102.15,
RMBS,5.91,5.59,2.2,-10.97,4.22,-32.26,83,77,42,76,19,64.53,0.75,61.18,56.97,
