Code,Name
080060,上緯控群益3C購01
080064,穎崴群益3A購02
080077,A50正2永豐42購01
080087,定穎控永豐3A購01
080091,穎崴永豐3A購01
080107,台積電凱基42購02
080119,上緯控凱基3C購01
080136,中砂兆豐3A購01
080142,金像電兆豐42購01
080147,文曄兆豐3A購01
08016T,光寶科群益3B售04
08017T,群光群益3B售04
08018T,智原群益3B售06
080196,東陽統一44購01
080198,中興電統一44購01
080199,中砂統一41購02
080200,川湖統一42購05
080202,仁寶統一44購01
080204,台積電統一42購01
080205,台積電統一42購02
080207,台積電統一48購01
080208,宏碁統一44購01
080211,技嘉統一42購03
080214,台光電統一42購03
080215,華航統一42購01
080221,緯創統一42購10
080222,京鼎統一3C購01
080223,華擎統一41購01
080225,定穎控統一3C購01
080226,定穎控統一41購01
080227,定穎控統一41購02
080229,定穎控統一42購02
08022T,大同統一44售06
080230,定穎控統一42購03
080231,定穎控統一45購01
080233,定穎控統一48購01
080235,穎崴統一45購01
08023T,臺股指中信3C售03
080240,巨大統一3C購01
080242,元債2X元大3C購03
080247,台積電元大3C購02
080248,台積電元大41購02
080258,瑞昱元大41購01
080266,晶技元大3B購01
08026T,光寶科凱基3B售04
080277,定穎控元大3C購01
080278,定穎控元大41購01
080288,香港2X群益48購01
080294,台積電群益46購01
080311,定穎控群益3A購01
080312,定穎控群益3C購01
080335,定穎控永豐3C購01
080338,豐藝永豐3B購01
080343,中興電兆豐42購01
080348,巨大兆豐3C購01
08034T,大同國票3C售04
080355,台光電富邦42購01
080359,力成富邦42購01
08035T,佳能國票3C售01
080361,緯穎富邦42購01
080365,川湖元富3B購02
080373,華通凱基3C購01
080396,士電統一48購01
080398,中興電統一42購01
080399,川湖統一42購06
080400,鴻海統一45購03
080402,宏碁統一3C購02
080406,長榮統一42購05
080409,欣興統一42購02
080410,健鼎統一3C購02
080411,緯創統一48購01
080412,牧德統一42購03
080416,定穎控統一42購04
080417,定穎控統一44購01
080418,定穎控統一48購02
080419,南寶統一3C購01
08041T,東元群益3B售01
080424,愛普統一48購01
080427,東哥統一42購02
080443,長榮航群益3C購01
080451,嘉澤群益3C購01
080466,來頡群益42購01
08046T,大同元大3A售27
080473,元日2X元大42購01
080483,台積電元大3C購03
080489,聯發科元大3C購03
08048T,海悅統一43售01
080497,創意元大41購01
08049T,台光電統一43售02
080504,定穎控元大3C購02
080511,康舒元大3C購01
080512,康舒元大41購01
080514,愛普元大3C購02
08051T,定穎控統一43售01
080523,元日2X國票3B購01
080569,A50正2永豐42購02
080573,中砂永豐3A購01
080594,材料國泰3A購03
080602,正文兆豐41購01
080607,元日2X凱基42購01
08060T,臺股指中信3C售04
08063T,台積電元富42售06
080640,中砂統一42購03
080648,智邦統一43購01
08064T,冠德元富3A售03
080652,飛宏統一41購01
080654,飛宏統一48購01
080655,義隆統一3C購01
080657,大立光統一44購01
080658,聯詠統一3C購01
080663,辛耘統一3C購04
080666,定穎控統一48購03
080671,亞翔統一42購04
08067T,中砂國票3B售01
080697,長榮國票3A購03
08069T,香港2X群益3C售02
080700,長榮航國票3A購01
080708,上緯控國票3A購01
080711,亞翔國票3B購01
080779,滬深2X元富3B購01
080781,美債2X元富42購02
080782,美債2X元富43購01
08078T,群光元大3A售06
08079T,緯創元大3A售18
080810,臺股指元富3C購01
080816,華通群益3A購03
080824,偉訓群益42購02
08083T,啟碁凱基3B售03
080856,滬深2X國票42購02
080857,美債2X國票3A購01
080858,美債2X國票3C購01
080859,FB越南國票3B購01
080865,長榮航國票3B購01
08086T,滬深2X中信3A售02
080872,義隆富邦42購01
08088T,台灣50富邦42售03
080891,中砂永豐3A購02
08089T,鴻海富邦3C售06
080900,中砂統一42購04
080901,中砂統一42購05
080902,上銀統一42購02
080903,川湖統一3C購07
080905,川湖統一46購01
080906,友訊統一3C購01
080907,致茂統一42購01
080917,鉅祥統一3C購01
08091T,勤誠富邦43售01
080920,長榮統一44購01
080923,嘉澤統一3C購02
080927,南寶統一42購03
080928,正文統一44購01
080929,天鈺統一3C購02
080930,天鈺統一42購01
080931,天鈺統一42購02
080936,啟碁統一44購01
080939,晶心科統一42購06
080954,台積電元富42購04
080964,長榮元富3B購01
080995,聯發科元大3C購04
08101T,道瓊2X凱基44售02
081022,東陽群益42購01
081024,中興電群益3A購03
081044,鉅祥群益3C購01
081046,長榮群益52購01
081047,陽明群益3B購02
081075,川湖凱基3C購01
081096,緯穎凱基3C購03
081116,京元電永豐3B購01
081117,聯發科永豐42購02
081130,訊芯永豐3C購01
081135,滬深2X凱基42購03
08115T,高力元大3A售12
081162,士電統一42購04
081164,士電統一42購06
081165,士電統一48購02
081166,中興電統一42購02
081167,中興電統一42購03
081169,亞力統一42購04
08116T,電子類元大3A售13
081170,中砂統一48購01
081172,華通統一42購05
081174,華泰統一42購02
081176,矽統統一43購01
081177,大同統一48購01
081180,群光統一42購03
081181,鉅祥統一42購03
081182,長榮統一43購04
081183,長榮統一43購05
081184,新興統一42購01
081185,陽明統一43購02
081186,威強電統一42購01
081190,智原統一46購01
081192,辛耘統一48購01
081194,虹堡統一42購04
081197,訊芯統一42購06
081199,聯電富邦3C購01
08119T,台灣50元富3B售01
081202,威盛富邦3A購01
081209,滬深2X元富3B購02
081211,士電元富3B購02
081212,亞力元富3B購01
081213,台積電元富3B購05
081228,士電群益3C購01
081229,中砂群益42購01
08123T,奇鋐元富3B售05
081257,訊芯群益3C購01
08127T,晶碩統一43售04
081283,川湖元大3C購02
081295,聯發科元大3B購03
081296,聯發科元大3C購05
08130T,台灣50永豐42售01
081320,高力元大3C購01
081327,奇鋐中信3C購01
081331,奇鋐國泰3A購03
08133T,台灣50凱基43售05
081356,高力凱基3C購01
081366,士電永豐3C購01
081372,台積電永豐43購01
081376,創意永豐43購01
081377,辛耘永豐3A購02
08138T,長榮航凱基43售03
081390,士電國票3A購02
081391,士電國票3B購01
081392,中興電國票42購01
081393,亞力國票3A購03
081401,虹堡國票3A購01
081406,高力國票3A購01
081413,滬深2X富邦43購01
081415,華通富邦43購01
081420,牧德富邦3C購01
081421,日月光富邦3A購01
081426,京元電元富3B購01
081429,奇鋐元富3B購02
08142T,鴻海國票3C售06
081443,士電統一43購02
081444,士電統一45購02
081446,士電統一49購01
081447,中興電統一43購02
081448,中興電統一43購03
081449,中興電統一43購04
081455,聯發科統一4A購02
081456,鉅祥統一48購02
081457,智原統一43購04
08145T,欣興國票3C售01
081463,達興統一48購01
081464,虹堡統一46購01
081466,亞翔統一43購02
081471,訊芯統一43購02
081472,訊芯統一48購01
081475,振樺電統一48購01
081476,高力統一43購03
081478,世紀鋼統一43購02
081480,世紀鋼統一46購01
081492,士電兆豐3A購01
081493,聯電兆豐43購01
081495,京元電兆豐43購01
081499,健策兆豐3B購02
08149T,奇鋐元大3B售05
081500,定穎控兆豐3A購01
081502,采鈺兆豐3B購01
081506,士電元大3A購01
081507,士電元大3B購01
081508,士電元大3C購01
081512,台積電元大3B購03
081518,聯發科元大3B購04
081533,世紀鋼元大3B購01
081538,滬深2X群益43購01
081544,士電群益44購01
081553,華通群益43購01
08155T,創意群益41售04
081565,聯發科群益43購01
08156T,元金2X國票42售01
081575,辛耘群益3C購01
081578,勤誠群益43購01
08157T,冠德國票3B售04
081583,世紀鋼群益3A購01
081585,世紀鋼群益43購01
081586,中興電兆豐43購01
081590,晶碩兆豐3C購01
081599,亞力中信3C購02
081606,中興電元富3C購02
081607,亞力元富3C購01
081608,亞力元富3C購02
081610,聯發科元富3A購06
081611,聯發科元富42購01
081613,聯發科元富47購02
08161T,長榮統一41售05
081628,亞力永豐3C購02
081629,美時永豐43購01
08162T,長榮航統一41售04
081631,矽統永豐3C購01
081634,聯發科永豐3C購04
08163T,長榮航群益42售02
081645,世紀鋼富邦43購01
081646,滬深2X國票43購01
081647,中興電國票42購02
08165T,長榮航第一3C售01
08166T,台積電凱基3C售16
081687,中興電統一43購05
081688,中興電統一43購06
081690,中興電統一43購08
081691,中興電統一43購09
081692,中興電統一43購10
081695,中興電統一49購01
081696,中興電統一4A購01
081698,亞力統一43購03
081700,亞力統一46購01
081701,亞力統一46購02
081702,亞力統一49購01
081703,台積電統一49購01
081707,聯發科統一43購02
081708,聯發科統一44購02
081709,聯發科統一49購01
08170T,創意元富3B售04
081710,聯發科統一49購02
081711,鉅祥統一43購01
081712,神基統一43購01
081713,奇鋐統一43購03
081714,智原統一43購06
081716,京鼎統一43購01
081717,京鼎統一43購02
081721,瑞鼎統一43購03
081722,材料統一49購01
081723,上品統一42購01
081726,啟碁統一43購02
081727,矽力統一43購01
081729,高力統一49購01
081731,香港2X元大3A購01
081734,亞力元大3A購03
08173T,京元電元大3B售06
081758,材料元大3A購02
081769,巨大元大3C購01
081774,台積電群益46購04
081781,神基群益43購01
081782,奇鋐群益3A購07
08178T,欣興統一41售01
081797,滬深2X凱基43購02
081803,中興電凱基3A購04
081805,亞力凱基3A購02
08180T,定穎控富邦41售01
081814,聯發科凱基46購01
08182T,台積電元富42售08
081835,中興電中信41購01
081839,奇鋐中信3B購02
081842,臺股指中信41購01
081843,台泥富邦41購01
081845,堤維西富邦41購01
081846,川湖富邦43購01
081847,華航富邦43購01
081848,美食富邦43購01
081849,神基富邦41購01
081854,元債2X國泰3B購01
081864,亞翔國泰3B購01
081866,上証2X元富43購01
081871,華通元富3B購01
081885,材料元富49購02
081889,緯穎元富43購01
081902,勤誠國票3B購01
081905,台積電永豐41購02
081909,T50反1凱基43購02
08190T,高力國票42售02
081917,台積電凱基46購04
08191T,高力國票43售03
08192T,高力國票45售01
081946,東陽統一43購01
081947,東陽統一43購02
081950,矽統統一43購02
081951,矽統統一49購01
081954,聯發科統一53購01
081958,玉晶光統一43購04
081961,健策統一42購02
081965,同欣電統一42購02
081966,嘉基統一45購01
081967,嘉基統一47購01
081970,香港2X群益43購01
081971,美債2X群益45購01
081984,聯發科群益43購04
08198T,上緯控群益41售02
082007,川湖元大41購01
08200T,川湖元大3B售04
082011,台積電元大41購04
082020,聯發科元大41購02
082022,王品元大41購01
082029,緯創元大41購03
082031,創意元大3C購02
082032,創意元大41購02
082034,牧德元大3B購01
082037,材料元大3C購01
082038,材料元大41購01
082040,南寶元大3C購01
082041,南寶元大41購01
082057,美律法興3B購01
082069,光寶科中信41購01
082078,台光電富邦41購01
082082,東陽兆豐3B購01
082083,慧洋兆豐3B購01
082085,巨大兆豐41購01
082086,世紀鋼兆豐43購01
082087,美債2X永豐43購01
082090,矽統永豐3A購02
08209T,矽力元富3B售02
082102,東陽國泰3B購01
082108,A50正2國票3B購01
082109,A50正2國票41購02
08210T,鴻海第一45售01
082110,中興電國票41購01
082116,長榮國票41購01
082118,晶心科國票3B購01
082121,美債2X元富45購01
082124,中興電元富3C購05
08212T,國企2X國票3B售02
082140,中高息凱基41購01
082150,瑞昱凱基41購01
082154,聯發科凱基41購03
082156,王品凱基41購01
082158,奇鋐凱基41購02
082161,辛耘凱基3C購02
082162,定穎控凱基41購01
082174,香港2X群益43購02
082182,矽統群益42購01
082187,聯發科群益43購05
082188,聯發科群益43購06
082189,可成群益41購01
08218T,長榮航國票3C售03
082203,緯穎群益41購05
082207,中興電統一49購02
08220T,台灣50元大3B售11
082210,川湖統一49購01
082212,台積電統一53購01
082213,大同統一43購02
082216,聯發科統一43購03
082217,聯發科統一43購04
082218,宏達電統一43購03
08221T,台灣50元大3B售12
082220,欣興統一43購02
082221,創意統一43購01
082222,牧德統一43購01
082223,辛耘統一43購02
082224,健策統一43購01
082227,緯穎統一42購02
082243,中高息元大41購01
082247,中興電元大3B購02
082249,中興電元大41購01
082251,川湖元大3C購04
08225T,臺股指元大3B售38
082265,聯發科元大3C購07
082266,聯發科元大41購03
08226T,臺股指元大3B售39
082272,辛耘元大3A購02
08227T,臺股指元大3B售40
08228T,臺股指元大3B售41
082293,元金2X凱基41購01
082301,聯發科凱基41購04
082310,嘉澤凱基41購01
082311,牧德凱基3B購01
082324,巨大凱基41購01
082335,陽明國泰3B購01
082342,東陽永豐3C購01
082343,大亞永豐3A購01
082344,川湖永豐43購01
08234T,S&P正2中信42售01
082354,亞翔永豐3C購01
08235T,力積電中信3B售02
082361,健策兆豐3B購03
082362,致伸兆豐43購01
082363,世紀鋼兆豐43購02
082382,聯發科元富51購01
082387,亞翔元富3C購01
08238T,奇鋐永豐41售01
082392,東哥元富41購01
082396,東陽統一44購02
082401,國巨統一43購01
082403,國巨統一43購03
082404,精英統一43購01
082407,大同統一43購04
082412,神基統一43購02
082413,神基統一45購01
082419,嘉澤統一45購01
08241T,大亞凱基41售02
082420,牧德統一42購04
082422,牧德統一45購01
082425,健策統一43購02
082426,健策統一46購01
082434,緯穎統一43購02
082436,力智統一42購01
082437,視陽統一43購01
082438,東陽群益43購01
08243T,奇鋐凱基41售07
082445,聯發科群益42購02
082460,健策群益3B購01
082462,上緯控群益3B購01
082463,日月光群益43購01
082465,材料群益43購01
082468,矽格群益41購01
082480,滬深2X元大3C購01
08249T,台灣50元富3B售02
082503,嘉澤元大3C購02
082507,上緯控元大3C購01
082519,嘉基元大3C購01
082529,金像電富邦41購01
08252T,長榮航元富3B售03
082530,新興富邦41購01
082532,健策富邦43購01
082539,台積電兆豐3B購01
082543,大聯大兆豐43購01
082544,美指2X永豐3C購01
082549,長榮永豐3A購05
082552,晶技永豐3C購01
082554,達興永豐3B購01
08256T,長榮航元大3B售11
082570,緯創國泰3B購01
082575,上証2X元富43購02
082579,燿華元富3A購01
082590,滬深2X凱基3B購03
082591,堤維西凱基41購01
082592,大亞凱基3A購01
082604,新日興凱基3B購02
082605,新日興凱基3B購03
082607,上緯控凱基3B購01
082610,亞翔凱基3B購01
082619,香港反國票3C購01
08261T,創意群益45售02
082623,鴻海國票47購01
082625,致茂國票3A購01
082627,京元電國票3A購01
08262T,嘉澤群益41售05
082630,建漢國票3A購01
082643,鴻海康和3B購01
082644,國巨富邦3C購01
082645,聯發科富邦43購02
082646,美食富邦43購02
082648,奇鋐富邦3B購01
082651,新日興富邦43購01
082653,嘉澤富邦3B購01
082654,臺股指富邦46購01
082659,東陽統一43購03
082662,矽統統一43購03
082669,華擎統一43購02
082670,嘉澤統一43購01
082671,瑞鼎統一43購04
082672,材料統一42購01
082675,天鈺統一43購01
082677,力成統一43購03
082679,嘉基統一43購04
08267T,鴻海國票3C售07
082680,高力統一43購04
082694,元債2X元大3B購05
082695,元債2X元大3B購06
082701,川湖元大41購03
082709,台光電元大3A購02
082712,聯發科元大3C購08
082713,聯發科元大41購04
082722,新日興元大3B購02
082723,新日興元大41購01
082724,辛耘元大3A購03
082729,材料元大3C購02
08272T,華榮元大3B售02
082730,材料元大41購02
082731,亞翔元大3A購02
082736,潤隆群益3C購01
082743,台積電群益3B購08
082745,燿華群益3A購01
082764,上品群益43購01
08276T,勤美永豐41售02
08277T,材料永豐3C售03
082784,台積電中信3B購04
082786,奇鋐中信41購01
082793,臺股指中信3A購06
082795,光寶科永豐3B購01
082801,致茂永豐3B購01
082809,矽力永豐3A購01
082819,飛宏兆豐43購01
082822,正文兆豐41購02
082824,元債2X凱基3B購02
08282T,鴻海統一42售02
082833,台積電凱基4A購03
082843,緯創凱基41購02
082863,上証2X國票3A購03
082868,微星國票41購01
08286T,臺股指富邦41售09
082870,長榮國票43購01
082871,台驊控國票3A購01
082879,亞翔國票3A購03
08287T,臺股指富邦43售09
082883,高力國票3B購01
082890,京元電元富3C購01
082897,材料元富43購01
082899,佳必琪元富3B購01
08289T,國企2X國票3C售01
082901,緯穎元富49購01
082909,滬深2X群益43購02
08290T,創意國票3C售01
08291T,中502X元大3B售02
082922,長榮群益41購02
08292T,國巨元大3B售13
082932,上緯控群益41購01
082937,佳必琪群益3B購02
082940,鼎基群益41購02
082968,中502X元大3A購01
08296T,臺股指元大3C售37
082977,大同元大41購01
082979,台光電元大41購01
08297T,臺股指元大3C售38
082986,奇鋐元大41購02
082994,上品元大41購01
08299T,臺股指富邦43售10
083003,亞翔元大41購01
083005,康舒元大41購03
083016,元債2X國泰3B購02
083020,微星國泰3B購01
083032,台積電富邦43購01
083034,京元電富邦3B購01
083035,聯發科富邦41購01
083036,聯發科富邦43購03
083037,慧洋富邦41購01
08303T,鴻海統一45售13
083040,玉晶光富邦3B購01
083043,士電中信3B購01
083048,健策中信3B購01
08304T,健鼎統一43售01
083052,滬深2X永豐3A購02
083058,京元電永豐3C購01
083060,長榮永豐3B購01
083063,健策永豐3B購01
083066,佳必琪永豐3C購01
083067,高力永豐41購01
08306T,中502X凱基3B售04
083075,士電元富3C購01
083080,楠梓電元富3A購02
083098,台積電凱基4A購04
083099,燿華凱基3B購02
08309T,慧洋凱基41售01
083101,聯發科凱基3C購03
083103,兆豐金凱基3B購01
083118,臺股指凱基3A購54
083122,新日興國票3C購01
083125,辛耘國票3C購01
083126,中石化富邦41購01
083127,士電富邦43購01
083131,致茂富邦41購01
083132,材料富邦3A購03
083133,中磊富邦3B購01
083136,士電統一43購04
083137,士電統一44購01
083138,士電統一46購03
083139,中砂統一43購02
08313T,長榮元富3B售04
083145,致茂統一43購02
083148,群光統一43購01
083149,長榮統一46購01
083151,奇鋐統一45購01
083152,奇鋐統一46購01
083153,奇鋐統一49購01
083157,新日興統一44購02
083162,嘉澤統一43購02
083167,達興統一45購01
08316T,裕民國票3C售03
083170,亞翔統一42購05
083171,瑞儀統一43購01
083176,勤誠統一43購03
083179,東哥統一49購01
08317T,中航國票3C售01
083194,士電元大41購01
083197,台積電元大3A購08
083199,台積電元大41購07
083221,新日興元大3C購01
083225,材料元大41購03
083229,亞翔元大41購02
083233,穎崴元大3A購01
08323T,聯發科永豐3B售04
083240,世紀鋼元大41購01
083273,健策群益3C購03
083282,佳必琪群益43購01
083287,聯電永豐43購01
083288,燿華永豐3A購02
083295,T50反1中信3B購01
083307,奇鋐元富3A購03
08330T,臺股指凱基43售21
083312,佳必琪元富3C購01
083316,漢唐兆豐43購01
083317,京元電兆豐43購02
083319,緯創兆豐43購01
08331T,嘉澤富邦3B售03
083322,緯穎兆豐43購01
083323,美時國泰3B購02
083331,健策國泰3B購01
083334,T50反1國票3C購01
083337,A50正2國票44購01
083338,宇隆國票3B購01
083344,京元電國票3B購02
083345,京元電國票3C購01
083350,拓凱國票3B購01
083351,瑞儀國票41購01
083353,迅得國票3B購01
083354,寶成國票3A購01
083357,香港2X凱基3B購03
083358,A50正2凱基3A購02
083361,FANG+凱基3B購01
083378,聯發科凱基46購03
08337T,滬深2X元大42售02
083385,晶技凱基3B購01
083387,嘉澤凱基41購02
083394,亞翔凱基3A購02
083398,金像電富邦43購01
083402,漢唐富邦3B購01
083403,京元電富邦3B購02
083404,長榮富邦43購01
083405,奇鋐富邦3B購02
083406,奇鋐富邦3C購01
083410,臺股指富邦41購03
083419,台積電群益47購01
083423,聯發科群益42購03
083427,日月光群益43購02
083433,東陽統一42購01
083435,大亞統一43購05
083437,中華統一42購01
083441,台積電統一45購03
083442,台積電統一45購04
083443,台亞統一43購01
083445,致茂統一43購03
083446,致茂統一43購04
083448,金像電統一43購02
083449,技嘉統一43購03
083453,群光統一43購04
083454,京元電統一42購01
083455,京元電統一43購02
083456,京元電統一43購03
083457,京元電統一43購04
083458,聯發科統一45購03
083460,奇鋐統一44購04
083462,晶技統一43購01
083463,嘉澤統一43購03
083468,佳必琪統一43購06
083469,佳必琪統一43購07
083471,緯穎統一43購03
083475,宏全統一43購01
08347T,牧德國票41售01
083486,聯發科法興3A購01
08349T,台積電第一3C售03
083502,群高息元大3A購01
083503,群高息元大3C購01
083506,台達電元大41購01
083508,台積電元大43購01
08350T,陽明中信3B售02
083523,奇鋐元大3A購06
083537,天鈺元大3B購01
083545,亞翔元大41購03
08354T,新光金中信3B售03
083560,台達電永豐3B購01
083562,京元電永豐3A購01
083569,聯電國票3B購01
083574,立隆電國票3A購01
083580,高力國票3A購02
083581,南電兆豐43購01
083588,威盛國泰3B購01
08358T,陽明元富3B售06
083595,三陽統一43購04
083596,聯電統一43購02
083597,國巨統一43購06
083598,台積電統一46購01
083599,台積電統一46購02
083601,漢唐統一43購01
083607,京元電統一43購07
083608,聯發科統一45購04
083609,長榮統一43購07
083610,長榮統一45購01
083611,聯詠統一43購02
083616,日月光統一43購01
083617,日月光統一43購02
083618,日月光統一49購01
083619,正文統一42購02
08361T,滬深2X凱基3B售06
083622,瑞儀統一43購02
083623,瑞儀統一43購03
083625,佳必琪統一43購09
083628,矽力統一43購02
083629,晶心科統一43購02
08362T,滬深2X凱基43售04
083637,牧德法興3A購02
08364T,長榮凱基41售05
083652,聯發科元富41購02
083653,聯發科元富41購03
083655,長榮元富3A購03
08365T,陽明凱基3C售01
083660,台積電富邦43購02
083661,台積電富邦43購03
083662,漢唐富邦3C購01
083663,京元電富邦3C購01
083664,宏達電富邦41購01
083665,長榮富邦43購02
083666,嘉澤富邦3C購01
083668,日月光富邦41購01
08366T,陽明凱基3C售02
083671,滬深2X元大3A購06
083674,士電元大3A購02
083675,士電元大41購02
08367T,金融類凱基3C售01
083680,潤隆元大41購01
083684,台積電元大3A購09
083690,群光元大41購01
083696,京元電元大41購02
083699,聯發科元大41購07
08369T,萬海群益41售03
083703,大聯大元大41購01
083705,材料元大3A購05
083712,啟碁元大41購01
083717,東哥元大41購01
083724,FB越南凱基3C購01
083728,正新凱基3B購01
083733,台積電凱基46購06
083734,台積電凱基49購02
08373T,台積電元大3B售32
083743,上緯控凱基3B購02
083744,瑞儀凱基3C購01
083745,瑞儀凱基43購01
083750,臺股指凱基3A購59
083752,臺股指凱基41購06
083758,聯電群益42購01
083773,嘉澤群益41購04
083786,台表科中信41購01
083789,滬深2X永豐3A購03
083790,滬深2X永豐3B購02
083802,亞翔永豐3B購01
083804,台積電康和3B購01
083807,日本反凱基41購01
083808,S&P正2凱基41購01
083809,中砂凱基3B購01
083810,信錦凱基41購01
083811,信錦凱基41購02
083812,楠梓電凱基3B購01
08383T,國泰金富邦41售02
083844,美時富邦41購01
083845,敬鵬富邦41購01
083848,高力富邦3C購01
083849,上証2X國票3A購04
08384T,香港2X凱基3C售02
083850,香港2X國票3C購01
083852,鴻海國票49購01
083853,燿華國票3A購01
083855,開發金國票3B購01
083856,上緯控國票3B購01
083859,台表科國票3A購01
083860,高力國票3A購03
083862,信錦統一46購02
083864,聯電統一43購03
083865,聯電統一44購01
083866,台達電統一44購01
083867,華通統一47購01
083868,華通統一49購01
083870,國巨統一43購07
083872,國巨統一43購09
083873,台積電統一43購06
083878,聯發科統一44購03
083879,聯發科統一4B購01
08387T,萬海凱基41售03
083880,長榮統一43購08
083881,長榮統一43購09
083882,長榮航統一41購03
083883,長榮航統一43購02
083884,長榮航統一43購03
083885,富邦金統一44購01
083886,聯陽統一42購01
08388T,辛耘凱基3B售08
083890,牧德統一43購04
083891,日月光統一43購03
083892,日月光統一43購04
083893,日月光統一43購05
083895,亞翔統一43購03
083901,采鈺統一43購04
083903,巨大統一43購02
08390T,萬海群益3C售02
083916,台積電群益46購08
083917,燿華群益41購01
083925,開發金群益43購01
083928,中信金群益41購01
083929,神基群益3C購01
083934,群創群益41購02
083937,日月光群益41購01
083938,佳必琪群益3B購04
08393T,萬海統一41售02
083951,元黃金元大41購01
083954,元日2X元大41購01
083955,元日2X元大43購01
08395T,上証2X中信3C售01
083966,智邦元大3A購01
083987,富邦金元大3B購01
083989,國泰金元大3A購01
083998,牧德元大41購01
084003,材料元大3A購06
084005,虹堡元大3B購01
08400T,T50正2永豐41售01
084012,智邦中信3C購01
084017,台達電永豐3C購01
08401T,萬海永豐3B售02
084023,燿華永豐3B購01
08402T,長榮元富42售03
084032,友達兆豐3C購01
084033,中興電富邦43購02
084034,華通富邦43購02
08403T,陽明元富3B售09
084042,士電凱基41購01
084047,聯電凱基41購01
08404T,香港2X國票3C售02
08405T,新興國票3C售02
084064,聯發科凱基41購08
08406T,新興國票3C售05
084078,元日2X統一43購01
084079,東陽統一45購01
08407T,陽明國票3B售06
084080,士電統一45購03
084081,中砂統一43購04
084084,信錦統一43購04
084087,信錦統一46購04
084088,裕隆統一43購01
084089,聯電統一43購04
08408T,萬海國票3C售06
084090,華通統一43購02
084092,鴻海統一46購01
084093,鴻海統一46購02
084095,鴻海統一49購01
084096,鴻海統一49購02
084097,鴻海統一49購03
084098,台積電統一53購02
084100,偉詮電統一3C購03
084103,國泰金統一43購01
084104,開發金統一43購01
084105,元大金統一43購01
084106,中信金統一43購01
084108,欣興統一43購03
084111,台勝科統一45購01
084112,牧德統一45購02
084113,材料統一43購03
084115,瑞儀統一45購01
084116,豐藝統一45購01
084119,力成統一42購01
084120,力成統一45購01
084121,矽力統一41購03
084122,訊芯統一43購03
084123,AES統一42購01
084124,采鈺統一43購05
084125,世紀鋼統一43購05
084126,國企2X元富3C購01
084135,英業達元富47購01
084136,英業達元富47購02
084137,技嘉元富4A購02
084139,建準元富4A購01
084142,長榮元富45購01
084144,瑞鼎元富44購01
084145,定穎控元富3C購01
084146,材料元富3A購04
084147,材料元富3C購01
084149,瑞祺元富3A購02
084153,中興電國泰3B購02
084155,台光電國泰3B購01
084156,威盛國泰3B購02
08415T,臺股指元大43售11
084171,T50反1國票3A購03
084172,T50反1國票3B購02
084173,T50反1國票41購02
084174,T50反1國票42購01
084177,美時國票3A購02
084181,鴻海國票46購01
084182,鴻海國票4B購01
084183,長榮國票44購01
084184,晶技國票41購01
084192,士電元大3A購03
084193,士電元大41購03
084197,中興電元大3B購03
084198,中興電元大41購02
084199,中興電元大43購01
08419T,臺股指法興41售05
084204,華通元大41購01
08420T,臺股指法興41售06
08423T,臺股指法興41售09
084242,東陽群益43購02
084243,士電群益41購01
08424T,臺股指法興41售10
084252,鴻海群益43購01
084254,國巨群益41購01
084257,台積電群益3B購09
08425T,台積電富邦43售07
08426T,長榮富邦44售02
084272,永崴控群益43購01
084279,士電中信3B購02
08427T,陽明富邦41售02
084282,東陽國泰3B購02
084287,台積電國泰3B購08
08428T,陽明中信3C售02
084298,台積電永豐3C購04
084299,一詮永豐3B購01
084306,士電國票3B購02
084307,士電國票41購01
084315,陽明國票3B購02
084319,正文國票3A購02
08431T,陽明永豐3C售03
084321,瑞儀國票3C購01
084324,台表科國票45購01
084327,東哥國票3A購01
084328,中興電兆豐43購03
08432T,長榮元富3B售10
084332,神基兆豐43購01
084334,材料兆豐3B購01
084338,中興電富邦42購01
084339,聯電富邦43購01
084340,台達電富邦3B購01
084343,宏碁富邦3A購01
084344,長榮富邦3A購02
084345,長榮富邦42購01
084346,中信金富邦41購01
084349,瑞儀富邦41購01
08434T,陽明國票3C售03
084357,中興電凱基43購01
08435T,陽明國票41售03
084368,鴻海凱基43購04
084369,鴻海凱基43購05
08436T,陽明國票43售03
08437T,永道國票3C售03
084395,美時元富43購01
084396,聯電元富47購01
084402,長榮元富3A購04
084405,智原元富47購01
084408,東陽統一43購04
084409,士電統一46購04
084410,東元統一45購02
084411,中興電統一44購03
084412,信錦統一43購05
084414,潤隆統一43購01
084415,裕隆統一42購01
084417,聯電統一49購01
084418,台達電統一43購01
08441T,長榮統一45售11
084421,鴻海統一43購04
084425,鴻海統一46購04
084426,鴻海統一46購05
084427,鴻海統一49購04
084428,鴻海統一53購01
084429,台積電統一46購03
08442T,陽明統一41售04
084430,台積電統一49購03
084431,台積電統一49購04
084432,台光電統一43購01
084434,一詮統一49購01
084435,長榮統一43購10
084436,玉山金統一43購01
084437,永豐金統一43購01
08443T,陽明統一43售05
084440,牧德統一43購05
084442,全訊統一43購01
084444,瑞儀統一43購04
084445,瑞儀統一45購02
084446,矽力統一43購03
08444T,陽明統一43售06
084455,士電元大3A購04
084456,士電元大41購04
08445T,陽明統一43售07
084466,鴻海元大41購01
084468,台積電元大3A購10
08446T,陽明統一43售08
084473,瑞昱元大41購03
084476,群光元大41購02
