Ticker,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
SEG,Real Estate,Real Estate Services,24.68,1.16,0.45,0.62,3.65,,233.73,-9.51,7.6,8.18,,81,76
SOAR,Industrials,Airports & Air Services,1.6,4.79,8.31,1.14,3.41,3.49,233.62,-11.87,10068.96,43.924,,81,95
SNCY,Industrials,Airlines,13.2,-4.67,1.72,5.25,3.0,,233.23,1.07,-1.22,20.711,11.79,81,60
TBPH,Healthcare,Biotechnology,14.47,5.04,0.15,-0.19,4.21,,233.09,0.24,47.75,1.558,57.83,81,89
XPER,Technology,Software - Application,6.13,0.28,-3.51,3.78,1.09,,231.35,-0.07,-18.32,10.502,,81,17
W,Consumer Cyclical,Internet Retail,88.39,9.09,0.15,-0.7,4.09,,230.65,-2.39,-8.25,95.302,,81,39
XBIT,Healthcare,Biotechnology,2.76,5.0,-0.38,-0.62,6.17,-0.09,230.63,-0.91,-4455555555555606.0,,,80,2
WIX,Technology,Software - Infrastructure,183.3,0.69,-0.41,0.76,0.45,,229.9,2.82,2.24,33.599,64.58,80,67
WLDN,Industrials,Engineering & Construction,105.75,2.24,-0.67,0.04,2.24,,226.26,2.4,11.15,44.442,43.05,80,79
SQM,Basic Materials,Specialty Chemicals,43.12,-0.56,0.02,0.02,-1.42,7.32,223.19,1.67,-7.5,14.809,26.03,80,41
XAIR,Healthcare,Medical Devices,2.29,0.18,0.67,0.87,2.48,,222.54,-10.01,1287777777777897.8,1.176,,80,96
TCBS,Financial Services,Banks - Regional,16.6,0.09,0.1,0.11,1.0,5.09,222.29,0.8,-5.58,5.195,21.55,80,46
SHOT,Consumer Defensive,Beverages - Non-Alcoholic,0.3133,3.0,0.81,0.45,2.0,3.12,222.1,-0.35,-1215.54,-0.001,,80,4
VELO,Technology,Computer Hardware,3.19,-6.54,5.46,1.94,-3.9,,221.54,403.8,18.31,5.882,0.01,80,83
SLND,Industrials,Engineering & Construction,4.71,-1.37,0.12,11.67,4.05,,220.29,-1.5,-24.25,17.531,,80,13
SLI,Basic Materials,Other Industrial Metals & Mining,2.96,-2.0,2.0,0.24,0.48,3.52,218.73,0.61,-9.89,,5.0,80,32
SRBK,Financial Services,Banks - Regional,15.05,0.67,-1.0,-0.33,4.4,,217.46,0.44,27.2,3.775,34.52,80,85
WHG,Financial Services,Asset Management,17.11,1.0,-3.17,24.0,3.25,,214.95,0.42,-4.91,11.598,42.05,79,49
YQ,Consumer Defensive,Education & Training Services,3.8,0.17,-0.27,-0.37,1.33,1.0,211.24,-2.18,-177.1,16.326,,79,5
SAND,Basic Materials,Gold,11.72,0.25,0.33,0.5,0.67,5.0,209.04,0.12,11.68,0.655,99.92,79,79
TBRG,Healthcare,Health Information Services,21.41,4.67,13.67,0.74,3.0,,206.25,-0.76,-7.43,24.041,,79,41
SLSR,Basic Materials,Other Precious Metals & Mining,5.095,4.0,0.15,0.13,5.0,-0.25,199.85,-0.41,-9.89,,,79,32
SQFT,Real Estate,REIT - Diversified,7.28,-4.95,2.54,1.65,0.94,4.62,199.28,-11.23,-13.24,14.686,,79,23
TDW,Energy,Oil & Gas Equipment & Services,57.26,0.77,0.17,-0.24,0.53,,198.62,3.84,8.64,26.418,14.58,79,77
TV,Communication Services,Telecom Services,2.74,0.5,31.17,-15.48,19.0,,198.49,-98.71,-16.34,112.46,,79,19
SHCO,Consumer Cyclical,Lodging,8.85,2.25,12.75,-47000000.0,2.15,,196.47,-0.31,7.36,6.437,,79,75
TECX,Healthcare,Biotechnology,15.64,-0.15,-0.11,0.43,3.06,,196.27,4.14,-9.89,,3.62,79,32
TMDX,Healthcare,Medical Devices,121.1,0.36,2.8,0.54,1.78,,195.6,1.99,63.95,15.78,61.45,79,91
WAY,Healthcare,Health Information Services,38.58,0.12,0.55,2.67,2.11,,194.72,0.55,6.3,5.868,68.73,78,74
TDUP,Consumer Cyclical,Internet Retail,10.66,0.0,3.75,0.16,2.25,,192.56,-0.25,1.44,2.391,,78,66
USBC,Technology,Scientific & Technical Instruments,0.8898,1.25,0.29,0.13,2.67,1.17,190.33,-4.5,-9.89,,,78,32
SNGX,Healthcare,Biotechnology,2.76,0.29,-0.15,-0.18,0.6,1.75,190.27,-3.06,-277777777777715.53,0.0,,78,3
VVOS,Healthcare,Medical Devices,3.34,-0.22,-0.06,-0.06,0.09,2.62,189.08,-1.16,-15.37,1.786,,78,20
STEM,Utilities,Utilities - Renewable,17.13,9.1,2.53,0.72,3.95,2.07,187.45,-28.6,-2.1,19.026,,78,57
VTR,Real Estate,REIT - Healthcare Facilities,67.97,0.36,-0.18,1.6,2.0,,185.89,0.43,5.27,12.21,156.12,78,73
VSEC,Industrials,Aerospace & Defense,172.66,3.87,-2.75,0.2,2.07,,183.82,3.35,27.88,62.76,48.04,78,86
SPCE,Industrials,Aerospace & Defense,3.29,0.62,0.06,0.05,1.97,,183.35,-8.2,-618.92,0.049,,78,4
WOOF,Consumer Cyclical,Specialty Retail,3.51,2.25,0.25,0.2,2.8,,182.78,-0.1,-10.88,21.837,,78,27
TRON,Consumer Cyclical,Leisure,2.91,2.75,0.87,0.47,2.4,3.25,182.37,-0.15,-24.59,0.261,,78,13
SLDE,Financial Services,Insurance - Property & Casualty,14.82,0.42,0.16,0.19,1.44,0.69,181.54,2.04,35.84,16.648,7.22,77,87
SRTA,Industrials,Airports & Air Services,5.83,-0.25,2.08,-3.11,2.0,,181.42,-0.24,21.11,1.244,,77,84
UWMC,Financial Services,Mortgage Finance,6.57,2.37,-2.33,2.0,2.67,,181.1,0.04,40.79,16.862,160.0,77,88
SIGI,Financial Services,Insurance - Property & Casualty,78.3,-0.29,0.16,0.03,2.27,,180.71,6.11,1.75,83.999,12.67,77,67
SIG,Consumer Cyclical,Luxury Goods,96.87,-4.59,0.74,2.79,9.36,2.14,180.38,2.94,-9.71,158.752,32.61,77,36
XPRO,Energy,Oil & Gas Equipment & Services,12.35,0.33,-0.67,0.43,0.23,,178.73,0.61,-7.68,14.346,19.67,77,41
SKYH,Real Estate,Real Estate - Development,10.33,3.74,1.45,0.59,1.26,3.11,177.85,-1.15,91.77,0.689,,77,92
TTNP,Healthcare,Biotechnology,4.18,-0.05,0.17,0.14,2.52,1.0,175.94,-2.92,-1111111111811.55,,,77,3
SCS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",16.98,-1.09,0.44,-2.31,0.22,,174.6,1.04,-3.54,28.244,16.23,77,53
SR,Utilities,Utilities - Regulated Gas,76.42,-11.14,1.63,3.63,2.04,,173.72,4.56,-6.77,41.911,16.77,77,43
SGC,Consumer Cyclical,Apparel Manufacturing,11.96,3.0,-3.6,-1.62,1.5,,173.39,0.51,-3.06,37.059,22.08,77,54
SBS,Utilities,Utilities - Regulated Water,24.39,-0.93,-0.48,4.05,1.6,,171.29,3.07,20.03,58.853,8.0,77,83
WILC,Consumer Defensive,Food Distribution,19.93,0.63,-0.03,-0.03,3.6,0.05,171.06,2.05,-0.86,43.106,9.62,76,61
TCOM,Consumer Cyclical,Travel Services,78.15,0.13,0.98,-2.16,0.26,,170.75,3.64,17.01,87.164,21.57,76,82
TRV,Financial Services,Insurance - Property & Casualty,277.9,2.83,-4.27,0.66,1.86,,170.0,22.6,-1.6,210.926,12.26,76,58
VAC,Consumer Cyclical,Resorts & Casinos,77.36,0.24,0.13,-0.68,0.9,,169.62,6.64,-1.07,96.102,11.49,76,60
SBLX,Consumer Cyclical,Auto Manufacturers,6.03,-8.33,0.12,0.11,-3.4,6.3,169.28,-57.29,-139.92,0.011,,76,6
SVM,Basic Materials,Silver,5.17,-0.22,-0.18,0.33,-0.45,4.07,169.06,0.24,2.76,1.439,21.71,76,69
UTI,Consumer Defensive,Education & Training Services,28.58,-0.05,-0.95,0.17,1.22,,168.49,1.16,10.27,14.948,24.39,76,78
SKYW,Industrials,Airlines,104.52,0.2,0.02,0.09,0.59,,166.87,9.81,6.21,95.144,10.63,76,74
SUPN,Healthcare,Drug Manufacturers - Specialty & Generic,46.13,2.9,-2.33,-1.5,0.11,,165.55,1.15,-9.47,11.957,40.03,76,36
SPRB,Healthcare,Biotechnology,12.4,5.87,-0.21,-0.26,3.73,-0.14,164.68,-86.43,476666666666646.4,2.278,,76,96
TRIP,Consumer Cyclical,Travel Services,19.14,4.62,-9.0,-27.0,0.71,,164.59,0.48,4.17,13.736,39.23,76,71
SNOA,Healthcare,Drug Manufacturers - Specialty & Generic,4.26,-0.09,-0.1,-0.07,0.76,1.29,163.33,-2.21,3.83,10.366,,75,71
TXG,Healthcare,Health Information Services,13.27,2.0,0.43,-0.33,2.14,,162.86,-0.7,1.38,5.269,,75,66
TX,Basic Materials,Steel,35.16,2.67,-3.77,6.15,4.36,,162.76,3.0,-18.41,82.709,11.73,75,17
UP,Industrials,Airports & Air Services,2.45,0.17,-0.08,-0.62,0.17,,161.24,-0.47,-18.0,1.097,,75,17
SRZN,Healthcare,Biotechnology,11.98,3.91,-0.89,-7.94,4.13,-0.75,161.09,-7.82,1.8392222222222212e+16,2.702,,75,98
TACT,Technology,Computer Hardware,4.75,-1000000.0,79000000.0,-12.17,2.0,,160.75,-0.86,3.32,4.777,,75,70
SRFM,Industrials,Airlines,4.53,-0.23,-0.07,-0.08,0.72,2.08,160.27,-2.64,18.97,6.434,,75,83
USCB,Financial Services,Banks - Regional,17.4,0.08,0.04,0.04,0.28,0.65,159.48,1.47,6.75,4.433,11.69,75,75
SDHC,Real Estate,Real Estate - Development,18.5,-0.15,-0.53,-0.3,2.66,,155.75,1.62,-0.72,113.74,11.39,75,61
XPEV,Consumer Cyclical,Auto Manufacturers,21.29,0.4,1.0,0.36,1.72,,155.13,-0.63,82.02,63.517,,75,91
TRDA,Healthcare,Biotechnology,5.55,-1.48,-15.0,12.67,-2.55,,154.75,-2.03,1.4334777777777464e+17,1.939,,75,98
VYNE,Healthcare,Biotechnology,0.31,0.54,0.4,0.04,0.69,,154.29,-0.9,-144.47,0.011,,74,5
SLS,Healthcare,Biotechnology,1.61,0.0,0.21,0.18,0.86,2.0,154.06,-0.3,-1111111111111194.4,,,74,3
TFPM,Basic Materials,Other Precious Metals & Mining,27.84,0.22,0.21,0.27,2.96,1.56,152.46,0.86,29.53,1.612,32.94,74,86
RYAN,Financial Services,Insurance - Specialty,53.12,2.86,-3.0,-0.36,0.08,,151.41,0.4,12.3,22.088,133.2,74,79
TNYA,Healthcare,Biotechnology,1.32,0.71,0.17,0.07,1.43,,151.07,-0.94,-9.89,,,74,32
TCRT,Healthcare,Biotechnology,2.51,0.06,0.02,0.02,0.13,0.57,150.64,-2.47,-26666666673077.2,0.004,,74,3
SKT,Real Estate,REIT - Retail,33.81,0.59,-0.41,0.04,0.17,,150.62,0.88,-1.63,5.042,37.97,74,58
UI,Technology,Communication Equipment,627.02,0.48,0.32,0.07,1.61,1.37,150.04,11.76,28.46,42.552,54.05,74,86
RNTX,Healthcare,Biotechnology,1.15,-0.12,0.04,0.04,0.61,2.44,149.63,-2.91,-9.89,,,74,32
TGS,Energy,Oil & Gas Integrated,20.12,-1.67,0.35,0.53,-1.97,0.23,147.76,1.41,-0.74,8133.405,14.61,74,61
WDH,Financial Services,Insurance - Diversified,1.86,0.33,0.0,0.0,1.0,,147.0,0.17,4.64,8.243,11.41,74,72
SGLY,Industrials,Integrated Freight & Logistics,1.31,-4.11,2.0,0.09,-0.44,-0.5,146.24,-0.87,-31.89,0.615,,73,11
TBCH,Technology,Consumer Electronics,15.45,-3.67,-34.67,4.94,1.5,,145.98,0.98,-33.09,17.686,15.6,73,10
SLNH,Financial Services,Capital Markets,0.8562,0.28,0.23,0.19,3.3,1.98,145.21,-8.02,-31.97,2.496,,73,11
STRO,Healthcare,Biotechnology,0.9028,5.5,-0.21,-0.27,3.21,0.04,144.66,-2.51,87.49,1.257,,73,92
SGMO,Healthcare,Biotechnology,0.55,0.75,-0.27,-3.2,1.25,,143.71,-0.26,3335.31,0.365,,73,95
STHO,Real Estate,Real Estate Services,8.885,-4.18,-6.55,-1.18,-0.45,5.46,142.01,-4.32,4.76,8.559,,73,72
SMR,Industrials,Specialty Industrial Machinery,38.12,-0.18,0.32,0.24,1.38,0.91,141.07,-1.19,555.41,0.483,,73,94
VRT,Industrials,Electrical Equipment & Parts,141.96,0.98,0.1,-0.21,0.77,,140.88,2.1,19.2,24.024,68.38,73,83
TATT,Industrials,Aerospace & Defense,41.61,-0.17,0.13,0.15,0.15,0.75,140.66,1.2,10.64,15.484,34.41,73,78
VGAS,Utilities,Utilities - Renewable,3.28,0.14,0.75,-0.17,1.0,,140.45,-0.41,-9.89,,,73,32
SMID,Basic Materials,Building Materials,43.24,0.25,0.03,0.03,1.14,1.86,140.11,2.27,17.85,17.221,17.16,73,82
SLGL,Healthcare,Biotechnology,26.5677,2.3,-0.94,-15.5,4.87,-0.39,139.12,-1.22,111.61,8.59,,72,92
UPWK,Communication Services,Internet Content & Information,19.6,-0.12,-2.93,4.24,0.47,,138.23,1.72,-4.14,5.787,11.67,72,51
SMG,Basic Materials,Agricultural Inputs,59.74,-0.47,4.12,2.55,0.11,,137.57,0.82,-14.68,59.939,70.79,72,21
SFBC,Financial Services,Banks - Regional,45.96,0.78,-0.67,0.67,1.58,,137.46,2.43,3.05,14.916,19.34,72,69
SPHR,Communication Services,Entertainment,60.74,2.84,0.54,-0.18,2.95,-0.71,136.97,-9.79,-7.0,28.747,,72,42
SOL,Technology,Solar,1.9,0.0,8.67,-3.56,2.0,,135.83,-0.07,-96.0,1.334,,72,7
VLO,Energy,Oil & Gas Refining & Marketing,163.85,2.2,-3.13,-0.28,-0.19,,135.65,2.49,-16.92,373.171,65.31,72,18
TELA,Healthcare,Medical Devices,1.59,0.14,-0.09,0.83,1.32,,135.64,-1.06,18.26,1.938,,72,83
VRTS,Financial Services,Asset Management,194.56,0.5,-0.15,-0.22,1.5,,133.38,20.5,-15.2,127.489,9.3,72,20
VIST,Energy,Oil & Gas E&P,34.74,1.63,-0.15,-0.75,0.56,,132.14,5.48,39.14,20.246,6.15,72,88
USAS,Basic Materials,Other Industrial Metals & Mining,2.78,0.5,0.33,0.25,0.0,1.33,131.28,-0.35,-24.29,0.518,,72,13
XLO,Healthcare,Biotechnology,0.7634,0.12,0.11,0.1,0.5,,128.01,-0.7,7048888888889042.0,0.289,,72,97
WSR,Real Estate,REIT - Retail,12.94,0.43,-3.86,1.27,1.0,,126.76,0.66,-6.38,3.065,19.29,71,44
YOU,Technology,Software - Application,37.07,0.0,-3.12,3.28,0.0,,126.29,1.63,17.14,8.806,23.28,71,82
VIRT,Financial Services,Capital Markets,35.21,0.51,0.06,0.58,1.32,,125.76,4.4,18.09,30.441,8.06,71,83
SNT,Industrials,Security & Protection Services,4.32,0.25,-0.75,0.17,1.5,,122.56,0.22,1.2,1.631,20.41,71,66
SATS,Communication Services,Telecom Services,71.22,-0.49,-0.15,-0.18,-0.39,-0.77,121.46,-1.06,-16.56,54.834,,71,19
WWW,Consumer Cyclical,Footwear & Accessories,30.4,1.54,-1.36,0.04,0.86,,121.12,1.04,-5.47,22.626,28.93,71,47
RWAY,Financial Services,Asset Management,10.47,8.0,-14.0,0.15,1.14,,121.12,1.88,53.89,3.752,5.62,71,90
RPD,Technology,Software - Infrastructure,20.18,3.33,0.0,-7.67,0.0,,118.92,0.44,-2.34,13.454,46.11,71,57
STIM,Healthcare,Medical Devices,2.91,0.4,0.57,0.33,1.2,,118.8,-1.15,81.47,2.278,,71,91
WDC,Technology,Computer Hardware,105.15,-0.07,-0.15,0.2,0.49,,118.53,4.45,-56.08,27.435,23.96,71,8
SN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",116.95,0.18,-0.1,-0.02,1.02,,117.05,3.66,4.3,41.854,31.41,71,71
SYRE,Healthcare,Biotechnology,15.32,-0.01,0.35,0.31,0.4,,112.83,-2.53,-984444444444550.8,,,70,3
RVYL,Technology,Software - Infrastructure,0.2797,-1.42,0.65,0.39,1.35,0.36,112.25,-2.02,-2.46,5.895,,70,56
VEEE,Consumer Cyclical,Recreational Vehicles,2.38,0.24,0.7,0.41,2.55,0.64,111.97,-8.06,-6.06,9.569,,70,45
TOON,Communication Services,Entertainment,0.8201,0.08,-0.47,-0.9,0.15,0.43,110.52,-0.46,73.48,0.869,,70,91
VMD,Healthcare,Medical Devices,6.79,0.14,-0.57,0.1,1.0,,110.42,0.34,8.03,6.143,19.79,70,76
SWIM,Industrials,Building Products & Equipment,7.84,3.8,4.0,-6.0,0.17,,109.04,-0.12,-7.33,4.502,,70,41
TASK,Technology,Information Technology Services,17.55,-0.05,1.3,-0.4,0.57,,109.01,0.67,9.18,12.305,26.18,70,77
VG,Energy,Oil & Gas Midstream,13.823,-0.13,-1.12,3.51,0.2,,108.5,0.59,7.147777777777779e+18,3.548,22.46,70,99
SPRU,Technology,Solar,1.83,3.94,-1.62,8.0,1.65,,108.46,-4.21,2.5771111111111164e+16,5.496,,70,98
VFF,Consumer Defensive,Farm Products,2.71,5.0,0.33,-7.0,2.14,,108.1,-0.04,0.67,3.031,,70,65
STNE,Technology,Software - Infrastructure,19.18,0.21,6.42,-6.48,0.38,,106.5,-0.72,16.83,48.355,,70,82
SCLX,Healthcare,Drug Manufacturers - General,25.66,-2.28,-0.37,-0.58,0.03,2.69,104.87,-15.54,-46.23,5.869,,69,9
STEX,Healthcare,Medical Devices,6.4,-4.29,-0.08,-0.08,-1.47,1.57,103.31,-1.05,-86666666666834.44,0.001,,69,3
TRNO,Real Estate,REIT - Industrial,58.61,0.87,0.13,0.15,1.43,0.2,102.8,2.53,7.13,4.254,23.11,69,75
SRDX,Healthcare,Medical Devices,32.22,-0.03,-0.38,-0.08,0.43,,102.77,-1.24,-9.16,8.481,,69,37
RVPH,Healthcare,Biotechnology,0.4194,0.08,0.46,0.32,1.17,0.92,102.68,-0.64,-9.89,,,69,32
WFG,Basic Materials,Lumber & Wood Production,73.13,-2.77,3.12,3.12,-5.3,0.26,102.65,-1.61,-24.45,73.034,,69,13
TSHA,Healthcare,Biotechnology,2.99,-0.12,0.12,0.11,0.0,0.25,102.17,-0.34,2780000000000090.5,0.029,,69,97
SLSN,Consumer Defensive,Household & Personal Products,3.44,4000000.0,1000000.0,-5.0,1.0,,101.1,0.08,35.37,0.919,43.25,69,87
UPBD,Technology,Software - Application,27.34,-0.63,-0.3,0.02,-1.3,,100.97,1.8,-5.59,80.794,14.76,69,46
XNCR,Healthcare,Biotechnology,10.03,0.61,-0.06,0.15,1.66,,100.89,-2.36,31.82,2.061,,69,87
SFST,Financial Services,Banks - Regional,45.54,0.25,-0.08,0.3,1.19,,100.87,2.69,4.73,12.747,16.8,69,72
WPM,Basic Materials,Gold,104.78,0.15,0.24,0.32,1.39,0.55,100.14,1.73,36.6,3.664,62.23,68,87
TS,Energy,Oil & Gas Equipment & Services,35.12,0.06,-0.01,0.19,0.72,,99.79,3.7,-5.2,10.801,9.44,68,48
USAC,Energy,Oil & Gas Equipment & Services,24.31,0.57,-0.29,0.38,-0.05,,99.78,0.66,-0.83,8.339,35.52,68,61
UE,Real Estate,REIT - Retail,20.76,5.57,-2.43,2.43,0.77,,98.51,0.85,-4.56,3.692,24.15,68,50
SFD,Consumer Defensive,Packaged Foods,23.96,-0.19,-0.11,-0.1,-0.6,0.44,98.48,2.1,-3.27,38.504,11.41,68,54
UBS,Financial Services,Banks - Diversified,41.53,0.42,1.21,-0.87,1.14,,97.94,1.89,-4.2,14.769,22.38,68,51
UGP,Energy,Oil & Gas Refining & Marketing,3.98,2.29,-0.47,-0.32,1.52,-0.29,96.99,0.49,-3.82,125.919,7.94,68,52
STRW,Real Estate,REIT - Healthcare Facilities,12.68,0.23,-0.04,-0.04,0.14,0.08,95.98,0.59,13.17,13.449,20.83,68,80
SRG,Real Estate,Real Estate Services,4.33,-0.26,-0.01,-0.01,2.43,-0.17,95.5,-1.58,-52.1,0.273,,68,8
THC,Healthcare,Medical Care Facilities,190.29,-0.36,0.29,-0.48,0.19,,95.27,15.91,-7.08,219.948,11.95,68,42
SAM,Consumer Defensive,Beverages - Brewers,223.52,1.52,2.56,-2.18,0.24,,94.96,7.23,-8.98,180.605,30.88,68,38
TPCS,Industrials,Metal Fabrication,5.42,-7.0,9.0,-0.33,1.67,,94.25,-0.19,-9.9,3.463,,68,29
TKNO,Healthcare,Drug Manufacturers - Specialty & Generic,4.64,0.29,0.22,0.36,0.86,,94.2,-0.39,-4.94,0.734,,67,49
SAP,Technology,Software - Application,269.74,-0.05,0.11,0.1,0.91,,93.9,6.57,-1.2,30.778,40.63,67,60
SPWR,Technology,Solar,1.65,-3.8,5.65,1.22,-0.08,3.0,93.65,-0.94,931.4,3.078,,67,94
SAIC,Technology,Information Technology Services,102.48,0.9,-0.41,-0.06,0.71,,93.55,8.23,-11.6,155.417,12.62,67,25
SAR,Financial Services,Asset Management,24.89,0.17,0.21,-0.52,0.9,0.99,91.88,2.45,33.68,9.946,10.14,67,87
UNTY,Financial Services,Banks - Regional,53.725,0.43,0.0,0.06,0.74,,91.79,4.94,23.92,11.607,10.41,67,84
VINP,Financial Services,Asset Management,10.33,0.2,101.97,-89.99,0.96,,91.32,0.5,43.26,13.897,20.9,67,88
TCBX,Financial Services,Banks - Regional,41.0,0.24,-0.02,0.08,0.6,,91.31,3.27,13.85,13.265,12.32,67,80
SVV,Consumer Cyclical,Specialty Retail,12.9,5.0,-2.0,-14.0,1.0,,90.85,0.2,-1.71,9.969,63.25,67,58
TSM,Technology,Semiconductors,268.64,0.1,-0.04,0.15,0.61,,90.5,9.24,23.85,81.99062,28.67,67,84
SMTI,Healthcare,Medical Instruments & Supplies,34.64,0.78,-1.28,0.89,0.78,,90.22,-1.16,27.2,11.363,,67,85
SEIC,Financial Services,Asset Management,86.25,0.52,-0.01,0.01,0.72,,89.86,5.32,-3.47,17.329,16.3,66,53
SIBN,Healthcare,Medical Devices,15.18,0.07,-0.36,0.45,0.57,,89.85,-0.57,12.22,4.392,,66,79
XBIO,Healthcare,Biotechnology,3.12,0.31,-0.36,-0.55,0.84,0.32,89.58,-2.0,-14.84,1.586,,66,21
XRTX,Healthcare,Biotechnology,0.86,0.0,0.03,0.03,-4.17,5.53,89.26,-0.46,-9.89,,,66,32
STN,Industrials,Engineering & Construction,108.69,0.35,0.02,-0.05,0.63,,89.19,2.77,-1.26,53.941,39.57,66,59
SERA,Healthcare,Medical Devices,3.2,0.25,0.25,-0.04,0.56,,89.14,-0.85,-43.6,0.003,,66,9
UAL,Industrials,Airlines,105.38,1.54,-1.54,0.02,-0.34,,89.05,9.97,3.47,177.111,10.66,66,70
STG,Consumer Defensive,Education & Training Services,8.0,0.69,0.3,-0.53,0.56,,89.04,3.63,-6.08,147.69,2.24,66,45
USAU,Basic Materials,Gold,15.82,1.3,0.57,-1.7,1.67,-0.19,88.47,-1.55,-9.89,,,66,32
YI,Healthcare,Medical Distribution,5.4185,-17.18,-0.11,0.61,-0.25,,88.16,-1.21,-8.14,1641.135,,66,39
SBEV,Consumer Defensive,Beverages - Wineries & Distilleries,2.26,-1.27,0.31,0.24,-0.03,1.12,87.67,-15.97,-6978546666666708.0,1.22,,66,2
SHAK,Consumer Cyclical,Restaurants,98.98,2.91,-1.0,2.18,0.79,,87.64,0.47,4.94,32.991,211.96,65,73
TRVI,Healthcare,Biotechnology,8.54,0.0,0.22,0.18,0.33,,87.29,-0.42,-9.89,,,65,32
VEL,Financial Services,Mortgage Finance,18.44,0.25,-0.13,0.29,0.53,,86.93,2.21,43.66,5.736,8.36,65,89
ROLR,Consumer Cyclical,Gambling,3.2,4.57,-0.34,-3.78,1.6,,85.35,-0.87,13.3,3.683,,65,80
VLY,Financial Services,Banks - Regional,11.1,0.28,-0.11,0.11,0.77,,85.34,0.78,0.23,2.962,14.04,65,64
STRL,Industrials,Engineering & Construction,348.58,0.81,-1.86,0.84,0.39,,85.29,9.19,-1.4,69.878,39.2,65,59
SCHW,Financial Services,Capital Markets,93.28,0.1,0.05,0.32,0.65,,83.98,3.72,7.28,11.856,25.36,65,75
THFF,Financial Services,Banks - Regional,59.72,0.01,0.35,0.55,0.64,0.67,83.91,5.23,10.77,19.478,11.18,65,78
SYF,Financial Services,Credit Services,76.53,0.31,-0.01,-0.02,0.61,,83.8,8.23,-5.56,23.805,9.31,65,47
TMUS,Communication Services,Telecom Services,238.83,0.1,-0.01,-0.01,0.14,0.29,83.45,10.6,-5.11,73.173,22.47,65,48
WMT,Consumer Defensive,Discount Stores,103.6,0.57,-0.16,0.14,0.57,,83.39,2.65,-4.73,86.493,38.62,65,49
XYF,Financial Services,Credit Services,14.82,0.15,0.33,0.05,0.49,,83.01,5.41,37.98,168.153,2.79,64,88
SBAC,Real Estate,REIT - Specialty,198.82,0.18,0.11,-0.5,0.38,,82.86,8.14,-4.24,25.328,24.46,64,51
SAFT,Financial Services,Insurance - Property & Casualty,72.59,0.32,1.69,-2.16,0.73,,82.68,5.73,5.3,81.526,12.49,64,73
STTK,Healthcare,Biotechnology,2.23,0.12,0.37,-0.12,0.75,,82.36,-1.21,-1.0726666666667132e+16,0.059,,64,2
SKWD,Financial Services,Insurance - Property & Casualty,47.89,-0.09,1.92,-1.53,0.22,,82.18,3.16,10.31,30.845,14.99,64,78
TME,Communication Services,Internet Content & Information,25.29,-0.77,1.19,0.25,0.46,,82.11,0.93,0.93,19.678,27.0,64,65
WEAV,Healthcare,Health Information Services,7.69,0.09,-0.33,-0.12,0.09,,82.03,-0.41,7.44,2.999,,64,76
ROAD,Industrials,Engineering & Construction,130.82,9.0,2.33,-10.5,0.33,,82.02,1.38,32.63,45.309,96.86,64,87
TCBI,Financial Services,Banks - Regional,87.87,0.71,-0.55,2.01,0.99,,81.8,2.52,0.86,20.335,34.52,64,65
VC,Consumer Cyclical,Auto Parts,127.38,-0.0,-0.86,2.15,-0.08,,81.51,10.5,-8.71,139.489,11.89,64,38
USGO,Basic Materials,Other Industrial Metals & Mining,9.22,0.43,1.25,0.56,0.71,-0.25,80.93,-0.66,-9.89,,,64,32
VNRX,Healthcare,Medical Devices,0.6241,0.0,0.08,0.08,0.33,0.67,80.54,-0.24,42.22,0.014,,64,88
RNGR,Energy,Oil & Gas Equipment & Services,14.37,10.0,-7.67,-0.5,0.57,,80.26,0.99,2.51,25.385,13.86,63,68
VLN,Technology,Semiconductors,1.93,0.14,-0.14,0.43,0.14,,80.11,-0.32,4.32,0.632,,63,71
STAG,Real Estate,REIT - Industrial,35.5,-0.81,0.36,0.57,-0.22,1.45,79.87,1.27,1.27,4.354,27.54,63,66
UFPT,Healthcare,Medical Devices,201.6,-0.0,0.05,0.0,0.26,,79.58,8.62,27.21,76.575,22.36,63,85
YELP,Communication Services,Internet Content & Information,32.13,0.86,-0.73,0.12,0.23,,79.43,2.18,-3.94,22.098,14.6,63,52
SKIL,Consumer Defensive,Education & Training Services,14.72,0.64,-0.23,-0.3,0.74,-0.34,79.4,-13.93,6.168044444444444e+17,62.705,,63,99
VTYX,Healthcare,Biotechnology,2.39,0.03,0.05,0.22,0.18,,77.92,-1.66,-9.89,,,63,32
SFM,Consumer Defensive,Grocery Stores,122.75,-0.34,1.29,-0.14,0.44,,77.23,4.84,4.37,84.77,24.88,63,72
SPOK,Healthcare,Health Information Services,17.6,-0.14,0.39,0.0,0.29,,77.03,0.83,-6.91,6.902,20.99,63,42
RRR,Consumer Cyclical,Resorts & Casinos,60.99,0.26,-0.04,0.61,0.6,,76.65,2.93,-2.22,33.636,20.74,63,57
