Ticker,Name,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
2235,謚源,Consumer Cyclical,Auto Parts,48.35,-0.5,-0.36,0.33,1.76,,75.36,1.58,-18.37,16.565,30.92,77,52
2258,鴻華先進-創,Consumer Cyclical,Auto Manufacturers,42.15,2.67,0.06,-0.3,2.33,,75.05,-1.16,4660.28,3.079,,77,99
1445,大宇,Consumer Cyclical,Textile Manufacturing,19.1,3.33,-8.15,-0.89,-4.5,-24.96,74.82,7.45,-42.07,8.677,2.53,77,13
4609,唐鋒,Technology,Consumer Electronics,8.5,3.5,0.14,0.12,4.75,0.22,74.34,-0.56,36.61,2.252,,76,93
6015,宏遠證,Financial Services,Capital Markets,11.45,-0.86,0.78,3.56,1.06,3.64,74.29,1.01,5.45,4.361,11.44,76,86
8929,富堡,Consumer Defensive,Household & Personal Products,24.0,-0.45,18.33,18.33,2.18,2.34,73.95,0.59,-21.05,14.495,41.27,76,45
1314,中石化,Basic Materials,Specialty Chemicals,8.01,0.0,2.33,2.33,4.5,5.5,73.84,0.32,-3.52,8.188,25.59,76,79
6290,良維,Industrials,Electrical Equipment & Parts,78.5,0.09,-0.28,-0.22,1.45,2.47,73.57,6.31,-19.03,49.151,12.52,76,51
6603,富強鑫,Industrials,Specialty Industrial Machinery,18.8,12.5,2.33,2.33,3.5,-0.5,73.32,0.3,-5.82,27.117,63.17,76,77
2539,櫻花建,Real Estate,Real Estate - Development,50.4,-4.87,-0.23,-0.19,3.67,-0.17,72.94,1.95,-8.48,6.635,26.87,76,73
2344,華邦電,Technology,Semiconductors,19.25,4.73,-0.57,-1.35,3.56,1.27,72.55,0.17,-12.28,19.539,113.82,76,67
3312,弘憶股,Technology,Electronics & Computer Distribution,66.8,0.28,-0.28,-0.22,3.11,0.53,72.53,2.74,-9.54,103.245,24.2,76,71
6206,飛捷,Technology,Computer Hardware,85.9,0.19,0.27,0.38,0.75,3.22,71.7,5.47,-8.65,28.079,15.94,76,73
8105,凌巨,Technology,Electronic Components,16.55,-2.0,-0.47,-0.32,-2.0,0.25,71.55,0.26,-37.62,18.667,63.85,76,16
1473,台南,Consumer Cyclical,Apparel Manufacturing,36.85,-1.36,0.26,0.35,0.45,1.72,70.84,3.24,-17.88,49.37,11.57,76,53
5213,亞昕,Real Estate,Real Estate Services,30.6,-9.0,-29.25,-1.04,-0.33,3.5,68.58,2.27,57.24,13.304,14.16,76,95
2305,全友,Technology,Computer Hardware,18.3,-1.33,0.12,0.14,-0.33,4.5,67.76,0.19,-5.64,3.336,96.84,76,77
6449,鈺邦,Technology,Electronic Components,148.5,-0.31,0.05,0.05,-0.03,3.68,67.31,4.93,-11.94,36.137,31.03,76,67
6279,胡連,Consumer Cyclical,Auto Parts,169.0,-0.14,0.07,0.07,2.99,0.49,66.16,11.51,0.98,78.557,14.68,76,83
1519,華城,Industrials,Electrical Equipment & Parts,548.0,0.36,-0.1,-0.09,0.65,1.9,66.16,11.29,15.49,58.99,49.51,76,90
2474,可成,Industrials,Metal Fabrication,236.0,-0.33,0.01,0.01,-0.3,4.38,65.85,17.34,-79.54,23.477,13.35,76,5
2465,麗臺,Technology,Computer Hardware,88.6,-0.59,-0.27,-0.36,-0.64,0.17,64.99,-2.98,-33.8,57.485,,75,19
3511,矽瑪,Technology,Electronic Components,33.95,5.57,0.28,-0.17,5.0,-0.53,64.88,-1.42,7.74,18.836,,75,88
4160,訊聯基因,Healthcare,Diagnostics & Research,84.0,0.29,0.49,0.97,0.95,0.87,64.63,1.65,-10.87,24.316,51.76,75,69
2852,第一保,Financial Services,Insurance - Property & Casualty,22.75,0.07,0.08,0.08,0.3,2.4,64.27,2.92,-18.28,25.524,7.86,75,52
6512,啟發電,Technology,Electronic Components,22.45,0.09,-0.71,-2.5,1.27,2.42,61.33,-0.55,-42.87,9.282,,75,12
2376,技嘉,Technology,Computer Hardware,261.5,0.47,0.15,0.18,2.33,0.98,60.84,12.07,102.96,333.02,23.36,75,96
3455,由田,Technology,Electronic Components,134.5,-0.19,-0.83,-0.45,2.28,1.19,60.79,5.96,-25.58,32.706,23.57,75,33
5471,松翰,Technology,Semiconductors,46.85,0.57,-0.14,-0.12,-0.02,4.6,60.62,1.33,-29.67,16.351,35.26,75,25
1240,茂生農經,Consumer Defensive,Farm Products,51.5,0.05,-0.17,-0.14,0.03,1.65,60.02,4.53,-17.74,70.602,11.39,75,54
2059,川湖,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1250.0,0.05,0.17,0.21,1.04,2.03,59.76,45.39,37.84,81.244,28.09,75,93
3706,神達,Technology,Computer Hardware,45.7,0.61,0.05,0.05,0.56,3.38,59.06,2.23,0.51,33.477,20.78,75,83
4806,桂田文創,Communication Services,Entertainment,13.2,-0.6,1.1,0.52,0.5,1.0,58.37,-0.45,-1669.83,0.089,,75,1
3013,晟銘電,Technology,Computer Hardware,162.5,1.49,-0.04,-0.04,1.49,2.0,58.07,2.09,37.3,38.805,75.6,75,93
6231,系微,Technology,Software—Application,530.0,0.17,0.02,0.02,1.99,1.36,57.4,6.15,-4.49,32.884,84.72,75,78
5285,界霖,Technology,Semiconductors,63.3,0.93,0.09,0.1,0.14,2.93,57.13,2.29,-22.52,49.4,27.64,75,41
6838,台新藥,Healthcare,Biotechnology,42.5,-3.8,3.1,0.76,-0.6,3.93,56.8,-2.27,3.1698888888888564e+16,0.996,,75,99
4529,淳紳,Technology,Electronic Components,7.85,-0.75,-0.3,-0.42,-1.21,-0.2,56.66,-1.3,33.59,0.078,,75,93
3592,瑞鼎,Technology,Semiconductors,339.5,0.07,0.11,0.13,0.41,2.29,55.86,25.99,2.87,295.609,13.01,75,84
1103,嘉泥,Basic Materials,Building Materials,17.6,2.83,-4.0,60.33,2.67,,55.1,0.27,-14.42,4.511,65.56,75,63
2906,高林,Consumer Cyclical,Specialty Retail,17.95,0.86,-0.57,-0.36,0.08,2.5,54.47,0.6,-10.86,40.967,29.83,74,69
5543,桓鼎-KY,Industrials,Building Products & Equipment,20.0,-2.73,1.83,2.21,-0.39,3.88,54.4,-1.15,-9.35,85.093,,74,71
6937,天虹,Technology,Semiconductors,335.5,0.11,-0.09,-0.08,1.73,0.95,54.24,6.49,2.03,34.068,50.54,74,84
6526,達發,Technology,Semiconductors,621.0,0.94,-0.09,-0.09,1.54,2.0,53.92,10.98,6.31,98.182,57.47,74,87
2731,雄獅,Consumer Cyclical,Travel Services,136.0,-0.11,0.1,0.12,0.33,2.23,53.57,18.19,38.7,279.663,7.61,74,93
2606,裕民,Industrials,Marine Shipping,55.7,0.23,0.12,0.14,1.03,0.98,53.48,4.55,-8.48,18.791,12.35,74,73
6118,建達,Technology,Electronics & Computer Distribution,22.55,-5.2,0.11,0.12,1.29,2.25,53.42,0.59,-19.37,95.248,38.98,74,50
2641,正德,Industrials,Marine Shipping,18.55,-0.33,-0.14,-0.13,2.0,0.62,51.81,1.96,-5.45,5.439,9.67,74,77
1235,興泰,Consumer Defensive,Farm Products,156.0,0.46,-1.48,-0.6,2.82,0.0,51.59,1.89,72.51,1.057,84.13,74,95
5432,新門,Technology,Electronic Components,222.5,0.57,-0.68,-0.4,0.29,0.65,50.4,1.61,-36.78,12.26,139.13,74,16
1903,士紙,Consumer Defensive,Household & Personal Products,54.3,-0.2,-6.8,-1.17,0.5,1.8,50.37,0.44,-36.62,0.623,125.23,74,16
3379,彬台,Industrials,Specialty Industrial Machinery,32.85,2.06,-0.08,-0.09,3.5,-0.27,49.18,0.48,15.47,18.121,68.75,74,90
5225,東科-KY,Technology,Consumer Electronics,124.0,0.41,-0.15,-0.13,0.74,1.33,48.01,10.11,-8.84,166.459,12.22,74,72
6952,大武山,Consumer Defensive,Farm Products,46.6,-2.13,0.02,0.02,0.35,2.57,47.8,2.45,-5.75,21.6,18.98,74,77
2734,易飛網,Consumer Cyclical,Travel Services,27.05,14.6,-0.4,-0.29,1.94,-0.2,47.72,1.63,2.34,54.558,16.56,74,84
4973,廣穎,Technology,Computer Hardware,31.45,-19.14,-0.06,-0.06,-1.29,2.71,47.3,3.99,-27.64,71.31,7.89,74,29
6261,久元,Technology,Semiconductor Equipment & Materials,70.8,0.64,-0.28,-0.22,2.84,0.2,46.85,5.22,-3.14,31.73,13.58,74,80
5272,笙科,Technology,Semiconductor Equipment & Materials,32.8,2.78,-5.75,-5.75,3.09,0.04,46.83,0.16,-25.45,6.267,205.63,74,33
1307,三芳,Consumer Cyclical,Textile Manufacturing,45.15,-0.39,0.14,0.16,0.56,1.6,46.78,2.82,-17.06,25.859,16.67,73,56
8043,蜜望實,Technology,Electronic Components,44.0,-0.43,-0.3,21.33,2.39,,46.09,0.62,-39.3,59.355,68.63,73,15
3483,力致,Technology,Electronics & Computer Distribution,155.0,0.71,-0.57,-0.36,-0.22,3.02,45.26,8.4,-15.75,106.425,18.39,73,59
8478,東哥遊艇,Consumer Cyclical,Recreational Vehicles,277.0,-0.03,0.11,0.13,0.04,-0.15,45.18,22.79,-8.73,77.476,12.37,73,72
4994,傳奇,Communication Services,Electronic Gaming & Multimedia,102.5,-3.36,0.56,1.27,-0.11,4.12,45.09,3.9,-42.89,24.856,25.77,73,12
3622,洋華,Technology,Electronic Components,63.5,-0.14,-0.36,-0.27,0.84,1.74,44.82,4.85,-3.88,11.608,13.32,73,79
3303,岱稜,Industrials,Metal Fabrication,56.4,-0.33,0.08,0.09,0.68,2.17,44.82,3.1,-5.34,27.067,19.58,73,77
5519,隆大,Industrials,Engineering & Construction,35.25,-1.54,0.69,2.27,-0.73,3.52,44.58,4.24,-35.66,28.274,8.6,73,17
1464,得力,Consumer Cyclical,Textile Manufacturing,16.4,0.92,0.24,0.31,3.78,0.18,44.44,0.49,-1.86,25.716,33.88,73,81
1568,倉佑,Consumer Cyclical,Auto Parts,29.75,-1.85,-0.94,-0.48,-0.93,1.57,44.31,1.7,-52.72,11.312,17.35,73,8
6516,勤崴國際,Technology,Scientific & Technical Instruments,69.0,0.13,0.18,-0.0,0.33,0.05,44.18,1.19,-5.63,7.762,58.24,73,77
1418,東華,Consumer Cyclical,Textile Manufacturing,30.2,0.44,-0.24,-0.31,0.22,-0.55,43.44,0.61,-71.94,0.252,50.08,73,6
1441,大東,Consumer Cyclical,Textile Manufacturing,15.7,6.71,0.73,0.42,2.68,0.33,42.37,0.28,13.2,18.186,55.89,73,89
2368,金像電,Technology,Electronic Components,188.5,0.25,0.02,0.02,0.86,1.84,41.29,10.17,3.15,72.783,18.49,73,85
6161,捷波,Technology,Computer Hardware,52.4,0.14,-0.16,-0.14,0.84,1.87,41.14,4.11,-17.62,24.604,12.73,73,54
8047,星雲,Industrials,Specialty Industrial Machinery,18.45,-0.12,0.15,0.13,1.63,2.29,41.03,-0.68,-38.29,10.968,,73,15
8923,時報,Communication Services,Publishing,19.25,-1.62,0.19,0.24,-0.92,3.86,40.48,1.03,-28.62,14.339,18.5,73,27
1789,神隆,Healthcare,Drug Manufacturers - Specialty & Generic,24.05,-1.0,0.64,1.75,0.29,2.6,40.32,0.5,-24.27,4.336,48.4,73,36
4542,科嶠,Industrials,Specialty Industrial Machinery,98.5,-3.36,-0.72,-0.42,-4.0,1.9,39.47,1.52,-15.99,24.454,64.93,73,59
2501,國建,Real Estate,Real Estate - Development,24.25,-0.57,0.38,0.62,-0.2,2.92,39.45,2.16,-16.93,17.307,11.92,72,56
4503,金雨,Industrials,Business Equipment & Supplies,52.5,4.0,-0.2,-0.25,3.67,-0.03,38.83,-1.06,-2.68,5.412,,72,80
1618,合機,Technology,Electronics & Computer Distribution,40.1,0.47,0.14,0.16,1.33,1.21,37.92,2.85,-17.64,24.322,14.46,72,54
1531,高林股,Industrials,Specialty Industrial Machinery,14.6,0.71,-2.79,-0.74,2.33,3.0,37.78,0.14,-20.92,8.178,105.0,72,45
3339,泰谷,Technology,Semiconductors,40.15,-0.07,-0.25,-0.2,-0.2,3.0,37.63,0.35,-0.15,10.222,115.29,72,82
3213,茂訊,Technology,Computer Hardware,93.5,0.09,0.13,0.15,0.34,2.41,37.42,10.32,-21.36,53.729,9.11,72,44
4563,百德,Industrials,Specialty Industrial Machinery,103.0,0.24,0.36,0.56,0.29,1.29,37.42,2.74,-6.11,55.641,37.59,72,76
8358,金居,Technology,Electronic Components,59.5,0.37,0.39,0.64,2.48,0.18,37.37,3.06,5.41,25.677,19.84,72,86
2461,光群雷,Consumer Cyclical,Packaging & Containers,21.75,13.7,-0.8,-0.44,5.39,-2.4,37.1,1.47,-26.03,34.513,14.9,72,32
2031,新光鋼,Basic Materials,Steel,55.5,0.96,0.27,0.37,2.33,0.67,36.99,9.22,-22.54,48.915,6.11,72,41
3652,精聯,Technology,Computer Hardware,42.4,1.69,-0.31,-0.24,0.87,1.67,36.96,0.84,-21.58,30.586,50.65,72,43
8097,常珵,Technology,Communication Equipment,75.5,2.31,-0.33,-0.5,2.0,-2.78,36.47,-0.8,-24.48,1.323,,72,36
3441,聯一光,Technology,Electronic Components,38.3,-0.76,0.1,0.11,1.42,0.82,36.44,0.91,-23.11,7.26,42.75,72,39
1713,國化,Basic Materials,Specialty Chemicals,50.0,4.49,-0.43,-0.3,2.63,-0.44,36.12,3.75,5.48,3.432,13.44,72,86
1413,宏洲,Consumer Cyclical,Textile Manufacturing,9.7,0.0,0.86,0.46,1.36,1.36,35.97,-0.7,-15.39,16.572,,72,60
1809,中釉,Industrials,Building Products & Equipment,20.7,-1.75,0.83,5.0,1.0,2.37,35.74,0.11,-19.36,14.691,190.0,72,50
6538,倉和,Technology,Electronic Components,124.0,0.26,-0.09,-0.08,1.04,1.95,35.64,12.56,4.68,66.665,9.99,72,86
3083,網龍,Communication Services,Electronic Gaming & Multimedia,46.25,-0.39,0.96,24.5,1.0,8.14,34.77,0.76,10.86,4.812,61.78,72,89
2497,怡利電,Consumer Cyclical,Auto Parts,76.0,0.31,-0.22,-0.18,0.95,0.37,34.51,2.36,7.39,33.738,31.48,72,87
2027,大成鋼,Basic Materials,Steel,32.45,-0.17,-0.09,-0.08,-0.75,-0.83,34.45,1.6,-23.93,40.348,20.5,71,37
3632,研勤,Technology,Software—Application,14.3,-6.5,0.0,0.0,-3.2,0.0,34.31,-0.05,-27.92,9.442,,71,28
6224,聚鼎,Technology,Electronic Components,70.0,0.45,-0.6,-0.37,0.0,4.17,34.23,1.45,-22.4,31.669,47.45,71,41
4413,飛寶企業,Consumer Cyclical,Apparel Manufacturing,17.75,-9.0,-0.69,-0.41,-14.0,13.0,33.51,0.42,-71.64,12.248,41.9,71,6
5215,科嘉-KY,Technology,Computer Hardware,48.95,1.94,-0.26,-0.2,-0.08,3.45,33.03,2.98,-24.72,41.895,16.48,71,35
3665,貿聯-KY,Industrials,Electrical Equipment & Parts,471.5,26.86,-9.82,-0.91,1.23,1.44,32.94,16.37,-13.31,310.66,28.65,71,65
8438,昶昕,Basic Materials,Chemicals,38.3,1.14,-0.03,-0.03,1.75,0.71,32.49,1.9,-13.17,44.848,20.34,71,65
5475,德宏,Consumer Cyclical,Textile Manufacturing,13.2,0.6,-0.11,-0.12,1.28,-0.14,32.42,-1.4,-11.29,3.965,,71,68
5356,協益,Technology,Electronic Components,36.1,-1.0,0.98,56.5,2.39,0.46,32.29,6.8,-6.52,35.067,5.24,71,76
6753,龍德造船,Industrials,Aerospace & Defense,113.0,-0.18,0.45,0.8,1.61,0.54,32.28,7.13,7.72,43.316,16.06,71,88
2945,三商家購,Consumer Defensive,Grocery Stores,40.9,-0.22,-0.18,1.23,1.67,,32.24,1.92,-21.11,209.432,21.22,71,45
8423,保綠-KY,Consumer Cyclical,Auto Parts,22.25,-0.18,-0.03,-0.03,-0.77,3.33,32.06,0.88,-22.73,10.949,25.4,71,40
5227,立凱-KY,Industrials,Electrical Equipment & Parts,37.5,0.25,0.63,0.39,2.05,0.37,31.49,-5.99,-37.53,8.31,,71,16
3491,昇達科,Technology,Communication Equipment,306.5,1.27,0.26,0.34,2.03,0.38,31.49,5.31,23.46,29.518,57.82,71,91
2228,劍麟,Consumer Cyclical,Auto Parts,110.5,-1.36,0.31,0.44,0.0,1.81,31.41,8.93,-19.35,66.45,12.32,71,50
1414,東和,Consumer Cyclical,Textile Manufacturing,23.55,0.0,0.07,0.07,0.0,3.0,31.36,0.27,-25.44,2.604,85.0,71,33
5016,松和,Basic Materials,Steel,27.4,0.18,-0.03,-0.03,1.29,2.0,31.09,1.36,-22.78,40.141,20.29,71,40
2313,華通,Technology,Electronic Components,61.9,0.17,-0.35,-0.26,0.94,1.77,31.04,4.48,-9.59,60.546,14.08,71,71
3715,定穎投控,Technology,Electronic Components,67.1,0.21,-0.24,-0.19,0.45,2.0,30.51,4.65,-12.19,60.412,14.65,70,67
8103,瀚荃,Technology,Electronic Components,54.0,0.33,-0.17,-0.14,0.67,1.92,30.3,3.76,-22.03,37.756,14.52,70,42
8410,森田,Basic Materials,Specialty Chemicals,80.0,0.13,-0.15,-0.13,0.07,1.21,29.45,6.51,-28.01,31.258,12.41,70,28
1225,福懋油,Consumer Defensive,Packaged Foods,89.9,0.9,-0.4,-0.29,2.47,0.11,29.3,2.04,-30.65,59.438,43.19,70,23
6951,青新-創,Industrials,Waste Management,67.0,0.37,0.07,0.08,1.5,0.2,29.23,3.32,7.3,12.738,21.08,70,87
6666,羅麗芬-KY,Consumer Defensive,Household & Personal Products,60.2,2.23,-0.23,-2.14,2.03,,28.71,1.38,25.2,22.444,43.99,70,92
1319,東陽,Consumer Cyclical,Auto Parts,107.0,-0.12,0.09,0.1,0.37,1.39,28.37,6.73,-13.99,42.384,16.12,70,63
8936,國統,Industrials,Engineering & Construction,61.1,0.21,-0.2,-0.16,1.46,0.03,28.28,3.38,15.0,20.39,18.55,70,90
8432,東生華,Healthcare,Drug Manufacturers—Specialty & Generic,64.5,-1.89,0.42,0.72,-0.3,2.82,27.91,2.29,9.11,24.268,28.43,70,88
2612,中航,Industrials,Integrated Freight & Logistics,42.25,0.43,0.33,0.48,2.72,-0.35,27.67,2.11,-12.35,21.509,20.4,70,67
8074,鉅橡,Technology,Electronic Components,26.8,-0.31,-0.09,-0.08,0.53,2.4,27.63,1.02,-16.5,14.9,26.08,70,57
4721,美琪瑪,Basic Materials,Specialty Chemicals,71.0,0.84,0.1,0.12,5.26,2.06,27.58,3.09,-35.29,28.831,22.75,70,18
6757,台灣虎航-創,Industrials,Airlines,63.1,-0.28,0.19,0.24,0.87,0.79,27.44,5.81,68.09,33.972,11.12,70,95
6189,豐藝,Technology,Electronics & Computer Distribution,83.1,-0.28,0.09,0.1,0.55,1.84,27.41,5.93,3.84,172.263,14.18,70,85
2855,統一證,Financial Services,Capital Markets,25.75,-0.29,0.35,0.54,0.15,2.84,27.4,2.96,-15.53,7.443,8.78,70,60
8016,矽創,Technology,Semiconductors,222.0,0.22,-0.25,-0.09,0.79,,27.21,14.87,-6.81,143.829,14.73,70,75
6122,擎邦,Industrials,Engineering & Construction,52.3,0.49,-0.33,-0.25,0.37,0.22,27.17,5.44,-25.14,64.487,9.71,70,34
5015,華祺,Industrials,Tools & Accessories,41.0,-0.27,-0.21,0.01,0.87,,26.39,2.68,-24.64,24.817,15.28,70,35
1513,中興電,Industrials,Specialty Industrial Machinery,159.5,-0.06,0.12,0.14,2.28,0.24,25.5,6.89,-4.72,47.855,23.29,70,78
2617,台航,Industrials,Marine Shipping,30.9,-0.4,-1.14,-0.53,0.45,1.38,25.46,4.63,-13.33,10.012,6.74,69,65
3661,世芯-KY,Technology,Semiconductors,2040.0,0.27,0.14,0.16,0.97,0.96,25.15,60.29,44.49,536.528,33.67,69,94
6415,矽力*-KY,Technology,Semiconductors,506.0,6.3,-2.72,-0.73,6.41,-1.85,24.72,3.21,-5.21,43.997,156.39,69,78
6205,詮欣,Technology,Electronic Components,68.9,0.62,0.15,0.18,3.3,-0.9,24.68,2.17,4.67,16.027,31.8,69,86
2483,百容,Industrials,Electrical Equipment & Parts,23.0,0.75,-0.29,-0.23,-0.62,4.0,24.49,0.34,-22.94,16.403,67.79,69,40
5493,三聯,Technology,Electronic Components,94.2,2.32,-0.9,-0.47,2.84,-0.78,24.3,7.37,-3.95,95.255,12.82,69,79
5206,坤悅,Real Estate,Real Estate—Development,34.15,3.05,-0.46,-0.87,7.0,-3.73,24.1,1.76,589.52,17.478,20.4,69,98
2402,毅嘉,Technology,Electronic Components,40.3,1.0,-0.45,-0.31,0.5,1.31,23.66,1.93,-10.11,29.844,20.88,69,70
8941,關中,Consumer Defensive,Household & Personal Products,68.0,5.72,-1.15,-0.54,-0.64,2.65,22.95,4.88,-19.11,87.492,13.87,69,50
4304,勝昱,Consumer Cyclical,Packaging & Containers,12.0,-3.5,-1.12,-9.6,-0.87,3.3,22.84,-3.24,-73.09,11.045,,69,6
5301,寶得利,Consumer Cyclical,Luxury Goods,8.53,-1.67,0.08,0.08,0.06,1.33,22.74,-0.52,76.94,2.643,,69,96
6829,千附精密,Industrials,Specialty Industrial Machinery,113.5,0.61,-0.18,-0.15,0.85,0.56,22.69,4.69,24.31,32.608,24.31,69,92
6615,慧智,Healthcare,Diagnostics & Research,48.5,-0.29,0.36,0.57,1.25,1.9,22.02,1.17,-23.96,22.383,39.83,69,37
6197,佳必琪,Technology,Computer Hardware,181.5,0.37,0.14,0.16,0.69,1.31,22.01,7.34,21.52,49.478,24.32,69,91
1541,錩泰,Industrials,Tools & Accessories,30.1,-0.95,-0.12,-0.11,2.08,0.9,21.04,2.56,-43.02,42.801,11.78,69,12
4979,華星光,Technology,Semiconductors,139.5,0.34,-0.34,-0.25,0.6,1.47,20.71,4.15,16.13,24.477,34.34,69,90
2536,宏普,Real Estate,Real Estate - Development,28.85,3.33,2.25,0.69,2.86,4.33,20.17,1.35,-20.9,10.903,21.85,69,45
4116,明基醫,Healthcare,Medical Instruments & Supplies,50.9,-0.1,0.29,-0.63,0.5,,19.92,2.24,-8.14,103.145,22.46,69,73
6805,富世達,Technology,Computer Hardware,846.0,0.14,0.0,0.0,0.27,1.6,19.74,12.94,4.29,101.57,66.23,68,86
8342,益張,Industrials,Business Equipment & Supplies,86.5,0.06,0.1,0.11,0.4,1.91,19.13,6.58,-10.06,47.253,13.3,68,70
4961,天鈺,Technology,Semiconductors,247.5,-0.17,0.55,-0.13,0.05,0.57,19.01,16.29,-0.5,147.221,15.04,68,82
6274,台燿,Technology,Electronic Components,162.0,0.09,0.54,0.1,1.04,1.55,19.0,8.15,12.2,69.014,19.39,68,89
3528,安馳,Technology,Electronics & Computer Distribution,50.1,0.85,6.73,-4.75,0.99,,18.64,2.72,-44.47,79.347,18.75,68,11
6855,數泓科,Industrials,Tools & Accessories,143.0,-0.24,0.05,0.05,0.36,1.7,18.48,7.97,4.0,24.616,17.88,68,85
3484,崧騰,Industrials,Electrical Equipment & Parts,53.0,0.22,0.18,0.22,0.68,2.33,18.44,3.19,-14.83,48.574,16.52,68,62
2926,誠品生活,Consumer Cyclical,Department Stores,53.7,-0.47,4.74,0.83,2.36,1.37,18.01,-1.81,-11.77,148.025,,68,68
1316,上曜,Real Estate,Real Estate Services,14.75,6.4,-0.29,-0.4,3.6,-0.29,17.99,-0.55,53.02,3.964,,68,95
3376,新日興,Industrials,Metal Fabrication,175.5,0.3,0.02,0.03,1.08,1.51,17.81,6.39,1.86,65.051,27.93,68,84
2029,盛餘,Basic Materials,Steel,26.25,-0.02,-0.19,-0.16,1.29,-0.02,17.52,2.21,-12.83,41.065,11.95,68,66
2491,吉祥全,Consumer Cyclical,"Furnishings, Fixtures & Appliances",13.55,-6.0,3.17,3.17,2.4,-0.72,17.49,0.4,-23.09,2.521,33.62,68,39
1717,長興,Basic Materials,Specialty Chemicals,31.3,0.0,-0.17,-0.15,0.27,2.17,17.19,1.6,-19.51,37.018,19.69,68,49
3693,營邦,Technology,Computer Hardware,314.0,0.27,-0.56,-0.36,0.29,0.47,17.11,26.8,-3.3,233.642,11.98,68,80
6228,全譜,Technology,Computer Hardware,41.2,-0.67,0.17,0.14,0.12,1.6,16.98,-1.24,9.78,1.692,,68,88
2020,美亞,Basic Materials,Steel,27.5,-1.49,0.09,0.09,0.21,1.29,16.77,4.78,-52.71,22.891,5.82,68,8
2362,藍天,Technology,Computer Hardware,56.2,-1.09,0.54,1.19,0.62,1.29,16.66,2.86,-14.76,42.941,20.7,68,62
6761,穩得,Technology,Electronics & Computer Distribution,95.4,0.46,0.17,0.2,1.65,0.51,16.02,4.93,-8.13,70.776,19.37,68,74
6679,鈺太,Technology,Semiconductors,348.5,-0.18,-0.02,-0.02,0.32,1.83,15.93,9.38,-4.64,39.58,37.58,68,78
2106,建大,Consumer Cyclical,Auto Parts,29.9,-0.05,0.01,0.01,0.07,2.15,15.8,1.81,-20.65,36.555,16.77,67,46
3272,東碩,Technology,Computer Hardware,33.75,0.33,-0.08,-0.09,1.96,0.67,15.64,-3.79,-46.29,44.68,,67,10
4133,亞諾法,Healthcare,Biotechnology,29.25,-0.47,0.44,0.79,0.5,1.44,15.6,1.08,-32.51,6.022,27.5,67,20
6432,今展科,Technology,Electronic Components,31.2,0.24,-0.37,-0.27,0.37,2.19,15.58,1.47,-25.34,34.775,22.01,67,33
4968,立積,Technology,Semiconductors,168.5,1.71,4.26,4.26,2.4,4.19,15.45,0.58,-8.47,40.269,286.21,67,73
5274,信驊,Technology,Semiconductors,4200.0,0.3,0.18,0.22,1.11,1.1,15.32,39.13,40.39,109.85,109.89,67,94
6642,富致,Technology,Semiconductors,67.7,0.46,0.23,0.3,1.19,1.17,15.28,2.85,-4.56,12.428,23.58,67,78
6494,九齊,Technology,Semiconductors,56.6,1.51,-0.44,-0.31,0.36,2.35,14.77,3.68,-13.1,45.145,15.41,67,65
6188,廣明,Technology,Computer Hardware,96.7,-0.59,-0.29,-0.22,-0.59,0.1,14.19,3.76,-41.59,34.388,25.85,67,13
2929,淘帝-KY,Consumer Cyclical,Apparel Manufacturing,11.7,-1.22,0.28,0.22,0.4,-0.12,14.1,-0.56,-36.09,20.677,,67,17
6510,精測,Technology,Semiconductor Equipment & Materials,591.0,0.59,3.74,0.13,8.85,0.91,13.94,6.23,-9.08,87.325,93.42,67,72
4743,合一,Healthcare,Biotechnology,128.5,-0.8,1.5,0.42,0.64,,13.64,-3.13,200.9,0.214,,67,97
4129,聯合,Healthcare,Medical Devices,98.6,0.08,-0.16,-0.14,0.09,0.15,13.62,4.51,-4.23,46.482,21.95,67,79
3533,嘉澤,Technology,Electronic Components,1675.0,0.08,0.11,0.45,0.82,,13.58,52.1,1.02,239.969,32.05,67,83
1734,杏輝,Healthcare,Biotechnology,30.8,-0.69,0.19,0.23,-0.67,0.37,13.35,1.98,-19.01,16.623,15.56,67,51
1326,台化,Basic Materials,Chemicals,38.7,0.23,-1.96,-0.66,0.1,3.0,12.87,1.88,-2.7,60.666,20.43,67,80
3305,昇貿,Technology,Electronic Components,66.9,0.04,0.17,0.2,0.22,1.61,12.68,2.29,-2.03,50.065,29.21,67,81
3324,雙鴻,Technology,Computer Hardware,670.0,0.61,-0.13,-0.12,1.6,0.4,11.73,19.31,18.46,163.372,31.75,67,90
5269,祥碩,Technology,Semiconductors,1630.0,0.03,0.14,0.16,0.86,1.27,10.96,45.28,-2.88,107.616,35.34,67,80
6788,華景電,Industrials,Electrical Equipment & Parts,257.5,0.79,-0.11,-0.1,1.95,-0.1,10.74,9.75,52.62,40.092,26.51,66,94
6655,科定,Basic Materials,Lumber & Wood Production,128.5,0.48,-0.15,-0.13,1.38,0.66,10.69,4.54,-19.45,32.896,27.53,66,49
