Ticker,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
DRI,Consumer Cyclical,Restaurants,210.19,0.0,0.51,0.05,0.07,0.05,-100.89,8.89,0.74,102.78,23.64,46,62
FMS,Healthcare,Medical Care Facilities,24.31,0.48,1.26,-2.17,0.2,,-101.01,1.3,-7.53,33.2605,19.05,46,38
LTRN,Healthcare,Biotechnology,4.2,0.05,0.0,0.0,0.15,0.21,-101.06,-1.78,-8.97,,,46,31
FR,Real Estate,REIT - Industrial,52.03,0.17,-0.44,-0.44,0.08,,-101.06,2.05,1.19,5.291,25.49,46,63
EGP,Real Estate,REIT - Industrial,168.22,0.06,-0.03,0.04,0.05,,-101.06,4.64,4.8,13.3,36.24,46,70
HGTY,Financial Services,Insurance - Property & Casualty,11.5,0.29,6.0,-2.0,0.0,,-101.23,0.2,12.62,14.461,58.9,46,80
LOGI,Technology,Computer Hardware,106.52,0.02,-0.37,0.4,0.06,,-101.28,4.19,-7.59,30.77,25.6,46,37
NNOX,Healthcare,Medical Devices,3.72,-0.1,0.1,0.0,0.0,,-101.29,-0.9,64.7,0.193,,45,91
DAVE,Technology,Software - Application,195.59,-2.22,0.67,31.75,0.33,,-101.38,3.78,44.48,33.352,51.49,45,90
HPK,Energy,Oil & Gas E&P,7.62,-0.37,2.71,-4.14,-0.11,,-101.52,0.87,-2.05,7.74,8.61,45,54
NVS,Healthcare,Drug Manufacturers - General,128.42,0.13,0.29,-0.11,0.29,,-101.72,6.86,1.14,27.896,18.91,45,63
INSM,Healthcare,Biotechnology,142.53,-0.2,-0.08,-0.04,0.14,,-101.81,-5.67,11.83,2.202,,45,79
LHAI,Real Estate,Real Estate Services,8.42,-4.59,-1.29,-0.56,-2.58,1.0,-101.88,0.05,164.34,1.018,175.2,45,93
CWH,Consumer Cyclical,Auto & Truck Dealerships,17.64,3.4,1.8,-5.67,1.18,,-101.96,-0.24,-4.18,111.336,,45,47
ITW,Industrials,Specialty Industrial Machinery,265.67,0.08,-0.07,-0.54,0.01,,-101.97,11.4,-7.42,53.689,23.35,45,38
OZK,Financial Services,Banks - Regional,52.93,0.07,-0.03,-0.03,0.04,-0.02,-102.04,6.16,-2.26,13.339,8.5,45,53
EPD,Energy,Oil & Gas Midstream,31.8,0.03,-0.16,0.14,0.02,,-102.1,2.67,-17.11,25.268,11.86,45,16
DTE,Utilities,Utilities - Regulated Electric,136.41,-0.95,-0.04,-0.04,-0.42,0.42,-102.1,6.95,0.91,68.439,19.65,45,62
GH,Healthcare,Diagnostics & Research,61.36,-0.04,0.17,-0.02,0.05,,-102.18,-3.35,20.2,6.7,,45,84
MAA,Real Estate,REIT - Residential,144.0,-0.68,0.09,0.45,0.07,,-102.24,4.86,-6.11,18.826,29.92,45,41
PEBK,Financial Services,Banks - Regional,31.9,0.18,0.22,-0.1,0.04,,-102.25,3.11,-3.72,15.877,10.2,45,49
JD,Consumer Cyclical,Internet Retail,30.93,-0.73,0.11,-0.19,-0.94,,-102.28,3.58,8.24,875.602,8.78,45,75
KNX,Industrials,Trucking,43.93,0.11,-1.26,1.26,0.62,,-102.32,1.02,-5.79,45.857,42.26,45,42
MRCC,Financial Services,Asset Management,7.56,-4.0,3.67,-3.87,-2.67,,-102.32,0.09,-669.31,2.364,84.0,45,4
MMSI,Healthcare,Medical Instruments & Supplies,92.15,0.08,0.06,-0.02,-0.11,,-102.34,1.97,2.49,24.408,47.19,45,66
FELE,Industrials,Specialty Industrial Machinery,97.88,0.97,-0.09,-0.63,0.03,,-102.34,3.86,-1.12,45.074,25.28,45,57
FNB,Financial Services,Banks - Regional,16.79,0.12,0.07,0.0,0.06,,-102.39,1.29,-0.18,4.277,12.78,45,59
LNN,Industrials,Farm & Heavy Construction Machinery,138.52,-0.36,0.55,0.34,-0.03,,-102.45,6.95,6.68,62.419,20.21,45,73
GIS,Consumer Defensive,Packaged Foods,49.61,0.0,-0.25,0.39,0.16,-0.04,-102.63,4.1,-11.24,35.143,12.34,45,23
FTCI,Technology,Solar,5.9,-2.93,2.2,0.25,-0.22,,-102.65,-3.65,9.33,4.987,,45,77
PBH,Healthcare,Drug Manufacturers - Specialty & Generic,66.75,-0.14,-0.12,0.12,-0.02,0.11,-102.66,4.26,-13.16,22.586,15.27,44,20
DGX,Healthcare,Diagnostics & Research,180.11,0.27,-0.01,-0.02,0.22,,-102.74,8.35,0.13,94.368,21.97,44,60
FCX,Basic Materials,Copper,46.07,1.21,0.26,-0.92,0.24,,-102.79,1.32,1.94,17.949,35.11,44,65
EH,Industrials,Aerospace & Defense,16.1,-0.04,-0.64,0.06,-0.04,,-102.8,-0.5,67.78,6.56,,44,92
INDB,Financial Services,Banks - Regional,72.05,0.15,-0.13,0.17,-0.01,,-102.81,4.43,-0.34,15.58,16.05,44,59
ELS,Real Estate,REIT - Residential,60.89,-0.36,0.14,0.14,0.0,,-102.88,1.94,-7.93,8.084,31.81,44,36
HON,Industrials,Conglomerates,215.19,0.1,0.13,-0.1,0.04,,-102.98,8.78,-2.29,61.842,24.4,44,53
GBCI,Financial Services,Banks - Regional,49.74,-0.07,-0.12,0.2,0.15,,-103.09,1.93,5.32,7.481,25.7,44,71
FNWB,Financial Services,Banks - Regional,7.2,3.45,-2.22,-0.39,1.62,,-103.13,-1.15,1.84,5.584,,44,65
NHI,Real Estate,REIT - Healthcare Facilities,77.22,0.05,-0.28,0.45,-0.03,,-103.15,3.14,-3.12,7.748,24.97,44,51
DVA,Healthcare,Medical Care Facilities,135.56,0.28,-0.55,0.24,0.02,,-103.17,10.15,-4.77,164.218,13.58,44,45
MSEX,Utilities,Utilities - Regulated Water,53.25,0.13,0.08,-0.63,0.02,,-103.26,2.42,-5.26,10.945,22.38,44,44
ING,Financial Services,Banks - Diversified,24.35,0.0,0.27,-0.59,-0.14,-0.02,-103.38,2.32,-6.39,6.314,10.39,44,40
ITT,Industrials,Specialty Industrial Machinery,171.9,0.0,-0.17,-0.26,-0.09,-0.02,-103.44,6.36,-0.9,45.815,26.87,44,57
NVT,Industrials,Electrical Equipment & Parts,91.93,-2.21,35.33,-9.5,0.01,,-103.52,1.54,13.56,20.125,60.26,44,80
MOH,Healthcare,Healthcare Plans,170.83,-0.15,0.22,-0.28,-0.07,,-103.79,20.28,5.41,752.083,8.61,44,71
FITB,Financial Services,Banks - Regional,46.26,0.24,-0.21,0.1,0.07,,-103.8,3.21,-2.63,11.85,14.21,44,52
MCO,Financial Services,Financial Data & Stock Exchanges,499.76,-0.08,0.59,-0.35,0.06,,-103.81,11.78,-4.41,40.482,42.36,44,47
KRMN,Industrials,Aerospace & Defense,53.38,2.25,-1.66,-2.52,0.44,-3.33,-103.81,0.06,22.44,2.624,1042.0,44,85
GIB,Technology,Information Technology Services,95.29,-0.04,-0.02,0.0,-0.05,0.03,-103.82,5.47,0.83,69.423,17.68,44,62
CYTK,Healthcare,Biotechnology,49.75,0.21,-0.08,0.08,0.17,,-103.83,-5.12,17692.44,0.724,,44,96
KMB,Consumer Defensive,Household & Personal Products,127.91,0.0,0.28,-1.01,0.06,-0.12,-103.96,7.31,-22.48,59.204,17.77,44,13
PARR,Energy,Oil & Gas Refining & Marketing,34.16,3.07,0.77,-8.77,2.58,,-104.01,-0.29,-6.15,141.449,,44,41
IR,Industrials,Specialty Industrial Machinery,79.2,0.0,-0.24,0.04,0.0,-0.09,-104.3,1.29,-1.89,18.294,62.75,43,54
OTLK,Healthcare,Biotechnology,0.8882,1.73,-3.08,-0.83,-4.47,4.34,-104.32,-0.84,1.003547999999999e+16,0.052,,43,97
PAG,Consumer Cyclical,Auto & Truck Dealerships,186.58,0.03,0.03,0.04,0.05,,-104.34,14.37,-7.25,458.896,13.06,43,38
ESNT,Financial Services,Insurance - Specialty,63.8,0.14,0.07,-0.04,0.01,,-104.38,6.86,-4.96,12.28,9.31,43,45
GOOS,Consumer Cyclical,Apparel Manufacturing,13.12,0.0,-4.14,23.0,3.86,-3.64,-104.46,0.35,8.33,14.131,38.26,43,76
OTIS,Industrials,Specialty Industrial Machinery,86.5,0.64,-0.39,-0.59,-0.03,,-104.48,3.78,-9.11,35.665,23.02,43,27
ESCA,Consumer Cyclical,Leisure,12.77,0.0,-0.05,-1.05,-0.11,0.46,-104.5,0.92,-21.57,17.498,13.98,43,13
NTAP,Technology,Software - Infrastructure,118.83,-0.44,0.14,0.0,-0.03,,-104.62,5.65,-7.74,32.503,21.02,43,37
FCPT,Real Estate,REIT - Retail,26.01,0.08,-0.04,0.0,0.04,,-104.67,1.08,0.88,2.855,24.18,43,62
FEMY,Healthcare,Medical Instruments & Supplies,0.3682,0.44,0.02,0.02,0.31,-0.35,-104.69,-0.86,52.19,0.076,,43,90
EIG,Financial Services,Insurance - Specialty,43.35,1.38,-1.19,-0.07,-0.01,,-104.87,4.09,2.73,36.313,10.41,43,67
ICFI,Industrials,Consulting Services,94.18,-0.12,0.11,-0.33,-0.06,,-104.94,5.74,-10.9,106.295,16.59,43,24
OVLY,Financial Services,Banks - Regional,29.15,0.06,-0.14,-0.22,-0.06,,-104.97,2.92,-1.82,9.68,10.11,43,55
ENTX,Healthcare,Biotechnology,2.16,0.0,0.17,0.14,0.0,-0.2,-105.09,-0.26,-327777777777823.0,0.004,,43,3
DLO,Technology,Software - Infrastructure,12.84,-0.07,0.45,0.22,-0.07,,-105.1,0.48,39.89,3.015,27.96,43,89
FLUX,Industrials,Electrical Equipment & Parts,1.49,-0.09,-0.1,0.4,0.5,-0.83,-105.13,-0.46,13.68,3.782,,43,81
LQDT,Consumer Cyclical,Internet Retail,26.93,0.04,0.21,-0.11,0.2,,-105.4,0.83,13.8,15.102,32.25,43,81
KLC,Consumer Defensive,Education & Training Services,7.2,0.83,7.5,-10.59,0.32,,-105.58,-0.69,-3.34,24.367,,43,50
EQR,Real Estate,REIT - Residential,65.59,-0.33,-0.62,1.89,0.09,,-105.58,2.66,-3.62,8.031,25.12,43,49
KBDC,Financial Services,Asset Management,15.17,0.13,-0.61,-0.06,-0.31,,-105.62,1.68,10.17,,9.04,43,77
LUNG,Healthcare,Medical Devices,1.74,-0.06,-0.09,0.09,0.03,,-105.65,-1.43,7.66,2.274,,43,74
CVBF,Financial Services,Banks - Regional,20.45,0.0,0.03,-0.03,0.03,,-105.76,1.46,-7.98,3.681,13.92,43,36
CUBE,Real Estate,REIT - Industrial,40.98,0.0,-0.08,-0.07,-0.08,-0.08,-105.82,1.64,-1.79,4.812,25.45,43,55
HDB,Financial Services,Banks - Regional,70.64,-0.04,-0.04,0.03,-0.02,-0.05,-105.86,1.49,14.32,107.4138,47.38,42,81
LBRT,Energy,Oil & Gas Equipment & Services,10.73,2.67,-1.67,-0.41,-0.48,,-106.15,1.3,-8.43,25.191,8.06,42,36
LKQ,Consumer Cyclical,Auto Parts,32.3,0.15,0.08,-0.22,0.07,,-106.16,2.74,-9.87,54.065,11.82,42,25
HWC,Financial Services,Banks - Regional,63.08,-0.05,-0.02,0.06,0.01,,-106.18,5.42,-4.82,16.411,11.57,42,45
HRL,Consumer Defensive,Packaged Foods,25.24,0.0,0.06,-0.29,0.03,,-106.29,1.37,-5.32,21.934,18.73,42,43
MXL,Technology,Semiconductors,15.55,0.87,0.17,0.32,0.52,,-106.29,-2.47,-11.04,4.441,,42,23
DLX,Industrials,Conglomerates,19.41,0.61,0.09,0.42,0.09,,-106.29,1.28,-10.5,47.364,15.25,42,24
IRTC,Healthcare,Medical Devices,182.17,0.0,-23.25,36.0,-0.49,0.52,-106.38,-2.91,15.91,20.833,,42,82
EXPD,Industrials,Integrated Freight & Logistics,121.64,-0.1,-0.14,0.04,0.09,,-106.41,6.13,-10.51,81.417,19.72,42,24
NCDL,Financial Services,Asset Management,16.01,0.1,-0.66,-0.4,-0.16,-0.97,-106.57,1.83,18.49,,8.72,42,83
EBF,Industrials,Business Equipment & Supplies,18.61,0.09,-0.11,-0.03,-0.08,,-106.58,1.51,-13.16,14.964,12.24,42,20
GBIO,Healthcare,Biotechnology,5.78,-0.42,0.45,-0.39,-0.02,,-106.79,-10.84,6559999999999729.0,3.174,,42,97
KR,Consumer Defensive,Grocery Stores,67.84,0.21,0.26,0.33,0.0,-0.21,-106.8,3.67,-8.44,210.035,18.46,42,36
LRMR,Healthcare,Biotechnology,3.87,0.12,-0.02,-0.87,-0.21,,-106.85,-1.57,-8.97,,,42,31
FULT,Financial Services,Banks - Regional,19.72,0.06,0.39,0.09,0.0,,-106.88,1.7,7.84,6.654,11.4,42,75
LOW,Consumer Cyclical,Home Improvement Retail,264.57,0.46,-0.01,-0.01,0.02,-0.04,-106.91,12.2,-9.52,148.908,22.13,42,26
MCBS,Financial Services,Banks - Regional,29.94,0.03,0.0,-0.03,-0.02,,-106.99,2.57,-5.48,5.719,11.47,42,43
MDT,Healthcare,Medical Devices,92.85,-0.01,-0.23,0.02,0.0,,-107.0,3.62,-2.74,26.663,25.66,42,52
FERG,Industrials,Industrial Distribution,238.17,0.5,-0.7,0.04,-0.06,,-107.03,8.01,-2.88,150.961,29.76,42,51
FDS,Financial Services,Financial Data & Stock Exchanges,369.48,0.03,-0.04,0.68,-0.06,,-107.09,13.88,-1.16,60.202,26.73,42,56
GGG,Industrials,Specialty Industrial Machinery,86.2,0.04,0.16,-0.12,-0.03,,-107.09,2.82,-6.02,12.899,30.45,42,41
NNN,Real Estate,REIT - Retail,42.38,0.04,0.0,-0.02,-0.07,,-107.15,2.1,-3.84,4.809,20.64,42,48
OTTR,Industrials,Conglomerates,84.43,0.14,0.24,-0.56,-0.12,,-107.15,6.79,-9.45,31.357,12.35,42,26
GM,Consumer Cyclical,Auto Manufacturers,58.0,-0.75,0.11,0.13,-0.32,0.32,-107.18,6.55,-5.48,182.048,8.9,41,43
HD,Consumer Cyclical,Home Improvement Retail,411.69,0.33,0.15,-0.22,-0.0,,-107.38,14.71,-5.11,166.469,28.48,41,44
MFC,Financial Services,Insurance - Life,30.91,2.96,-1.52,-0.6,0.87,-0.8,-107.45,2.25,-1.9,17.982,13.63,41,54
MAS,Industrials,Building Products & Equipment,73.98,0.0,0.03,0.11,-0.34,-0.1,-107.45,3.77,-11.05,35.892,20.18,41,23
ODYS,Technology,Scientific & Technical Instruments,3.785,0.16,-0.12,-0.13,-0.19,0.03,-107.48,-1.06,-108.84,0.36,,41,5
LOAN,Real Estate,REIT - Mortgage,5.38,0.0,0.0,0.0,0.0,-0.08,-107.61,0.48,-5.79,0.638,11.21,41,42
NIO,Consumer Cyclical,Auto Manufacturers,6.13,0.42,0.05,-0.38,0.08,,-107.72,-1.61,0.05,32.867,,41,60
NOMD,Consumer Defensive,Packaged Foods,14.94,0.76,-0.55,-0.35,-0.16,0.0,-107.73,1.55,-7.5,19.591,9.49,41,38
LFUS,Technology,Electronic Components,259.58,0.32,2.12,-2.49,0.27,,-107.88,4.31,-1.68,91.435,60.94,41,55
KDP,Consumer Defensive,Beverages - Non-Alcoholic,29.25,0.05,4.45,-5.09,0.05,,-107.89,1.13,-2.67,11.614,25.35,41,52
INFY,Technology,Information Technology Services,16.59,0.03,0.03,0.0,0.11,-0.18,-107.93,0.77,-3.82,2.354,21.27,41,48
FTK,Energy,Oil & Gas Equipment & Services,11.98,-2.6,0.2,0.67,-0.4,,-107.94,0.43,36.67,6.971,26.19,41,89
ICE,Financial Services,Financial Data & Stock Exchanges,174.52,0.0,0.14,0.06,0.26,0.04,-107.94,5.21,2.39,16.893,33.45,41,66
MGTX,Healthcare,Biotechnology,7.72,0.06,0.04,0.04,0.58,-0.59,-107.96,-2.03,795.5,0.489,,41,95
ORIC,Healthcare,Biotechnology,10.77,-0.12,0.21,-0.04,-0.04,,-108.09,-1.89,-8.97,,,41,31
CZNC,Financial Services,Banks - Regional,20.42,-0.02,-0.29,0.29,0.0,,-108.1,1.75,-3.41,7.073,11.52,41,50
ELTX,Healthcare,Biotechnology,10.85,0.32,0.3,0.23,-0.03,0.32,-108.16,-3.98,-8.97,,,41,31
FINW,Financial Services,Banks - Regional,19.45,0.29,0.14,-0.24,0.24,,-108.19,0.96,9.11,5.903,20.16,41,76
NJR,Utilities,Utilities - Regulated Gas,46.85,-14.6,0.55,0.43,-0.25,,-108.21,4.1,-5.83,20.97,11.48,41,42
DKS,Consumer Cyclical,Specialty Retail,222.03,0.45,0.08,0.09,0.07,-0.03,-108.22,14.34,-4.63,172.504,15.43,41,46
DPZ,Consumer Cyclical,Restaurants,462.6,-0.14,-0.13,0.17,-0.06,,-108.25,17.21,-5.21,139.018,26.95,41,44
NVR,Consumer Cyclical,Residential Construction,8407.77,0.14,-0.49,0.07,-0.12,,-108.43,472.71,-7.36,3565.585,17.99,41,38
NXTC,Healthcare,Biotechnology,4.94,-1.41,0.03,0.02,-0.71,0.56,-108.57,-25.97,-8.97,,,40,31
GORO,Basic Materials,Gold,0.65,-0.29,0.29,0.22,2.33,-0.17,-108.69,-0.41,-74.56,0.461,,40,6
NDSN,Industrials,Specialty Industrial Machinery,226.01,0.0,0.19,-0.29,-0.04,-0.05,-108.73,7.94,0.58,48.946,28.34,40,61
IPAR,Consumer Defensive,Household & Personal Products,114.47,-0.32,0.74,-1.55,-0.15,,-108.74,5.02,-4.51,45.48,22.53,40,46
LYG,Financial Services,Banks - Regional,4.38,0.0,0.0,0.0,0.0,0.0,-108.74,0.35,-4.71,1.16,12.43,40,46
NVTS,Technology,Semiconductors,5.54,-1.78,1.33,-1.1,-1.08,,-108.84,-0.66,-17.13,0.362,,40,16
GRVY,Communication Services,Electronic Gaming & Multimedia,64.73,-0.66,-0.01,-0.01,0.05,-0.22,-108.85,8.35,20.51,78840.41,7.65,40,84
LYTS,Technology,Electronic Components,23.25,-0.46,-0.21,0.21,-0.38,,-108.87,0.79,11.29,19.175,29.48,40,79
OHI,Real Estate,REIT - Healthcare Facilities,42.73,0.35,-0.21,-0.05,0.0,,-108.92,1.62,-1.38,4.012,26.63,40,56
CSGS,Technology,Software - Infrastructure,64.62,-0.32,-1.12,0.84,-0.09,,-108.93,2.88,-5.87,43.166,22.5,40,42
K,Consumer Defensive,Packaged Foods,79.48,0.0,-0.2,-0.01,-0.15,0.13,-108.94,3.82,-7.79,36.636,20.91,40,37
FCBC,Financial Services,Banks - Regional,38.08,0.05,-0.11,0.0,-0.03,,-109.14,2.72,-7.4,8.894,13.81,40,38
CVKD,Healthcare,Biotechnology,12.51,0.12,0.02,0.02,0.2,-0.34,-109.19,-8.88,-8.97,,,40,31
ESTA,Healthcare,Medical Devices,38.67,0.23,0.7,-1.02,0.09,,-109.24,-3.08,5.26,6.168,,40,71
ESE,Technology,Scientific & Technical Instruments,203.3,-0.19,0.32,-0.46,-0.13,,-109.24,4.24,13.26,43.572,47.8,40,80
JAMF,Technology,Software - Application,8.99,-16000000.0,13000000.0,-0.3,-0.07,,-109.25,-0.38,7.9,5.136,,40,75
DG,Consumer Defensive,Discount Stores,108.44,0.05,1.05,-0.02,0.1,,-109.35,5.4,-3.61,189.34,20.24,40,49
HAFC,Financial Services,Banks - Regional,25.3,-0.18,0.0,0.2,0.04,,-109.47,2.16,1.05,7.805,11.55,40,63
LAW,Technology,Software - Application,5.5,0.06,1.21,-1.8,0.0,,-109.47,-0.94,-2.27,2.45,,40,53
MPLX,Energy,Oil & Gas Midstream,50.81,-0.07,0.03,0.06,-0.12,,-109.56,4.21,-4.88,11.266,12.0,40,45
GGR,Consumer Cyclical,Auto Manufacturers,0.3487,3.17,-3.17,0.33,0.0,,-109.57,-0.46,-17.44,0.992,,40,15
IEX,Industrials,Specialty Industrial Machinery,164.86,0.38,-0.29,0.03,-0.07,,-109.59,6.18,-2.18,44.161,26.69,40,53
OBDC,Financial Services,Asset Management,14.36,-0.81,0.17,0.2,-0.15,0.04,-109.61,1.51,0.05,3.921,9.5,40,60
FNGR,Communication Services,Telecom Services,1.46,-0.08,-0.08,0.0,-0.17,,-109.77,-0.1,-2.39,0.629,,39,53
FOR,Real Estate,Real Estate - Development,28.16,0.05,0.94,-4.03,-0.17,,-109.8,3.19,7.67,30.368,9.0,39,74
JBHT,Industrials,Integrated Freight & Logistics,145.28,0.12,-0.3,0.03,-0.0,,-109.84,5.5,-8.96,120.792,26.13,39,35
NSSC,Industrials,Security & Protection Services,39.25,0.0,-0.04,-0.03,-0.18,-0.29,-109.9,1.19,-5.61,5.004,33.21,39,43
NMRA,Healthcare,Biotechnology,1.63,0.27,-0.14,0.22,0.12,,-109.94,-1.57,-8.97,,,39,31
IMPP,Energy,Oil & Gas Midstream,3.46,2.2,-1.9,-1.21,-0.75,,-109.97,1.2,30.11,4.425,2.94,39,88
DCO,Industrials,Aerospace & Defense,91.37,0.18,0.54,-0.5,0.62,,-110.12,2.65,-4.9,53.521,34.13,39,45
MKC,Consumer Defensive,Packaged Foods,70.13,0.08,-0.33,-0.04,-0.06,,-110.22,2.87,-7.6,25.113,24.71,39,37
CSAI,Technology,Software - Infrastructure,1.28,0.13,-0.14,-0.17,-0.1,-0.34,-110.27,-0.43,193.84,0.165,,39,94
DCOM,Financial Services,Banks - Regional,30.99,0.42,2.2,-2.86,0.49,,-110.37,0.8,5.21,7.61,38.29,39,71
HONE,Financial Services,Banks - Regional,13.0,0.43,-0.5,1.1,0.11,,-110.73,0.65,-8.95,4.071,19.95,39,35
DTIL,Healthcare,Biotechnology,5.03,0.04,0.01,0.01,-3.21,-2.3,-110.76,-10.15,-184774.73,0.141,,39,3
IPM,Technology,Software - Application,1.893,-2.33,2.2,2.2,0.25,2.2,-110.77,-0.33,1213.47,1.279,,39,95
EVO,Healthcare,Drug Manufacturers - Specialty & Generic,3.37,-0.35,0.12,0.11,1.25,-0.53,-110.99,-0.51,-10.14,2.19,,39,25
MIRA,Healthcare,Drug Manufacturers - General,1.38,0.22,0.14,0.12,0.22,0.36,-111.12,-0.47,-8.97,,,39,31
JBS,Consumer Defensive,Packaged Foods,15.86,0.04,-0.16,-0.13,0.78,0.78,-111.31,1.12,6.52,207.518,14.35,39,73
FTV,Technology,Scientific & Technical Instruments,47.58,-0.02,-0.22,-0.03,-0.14,,-111.41,2.22,-8.47,17.893,21.56,39,36
HWBK,Financial Services,Banks - Regional,31.77,0.14,0.17,0.0,0.33,,-111.51,2.97,-3.72,10.759,10.57,39,49
HFBL,Financial Services,Banks - Regional,13.4318,-0.37,0.06,0.48,0.0,,-111.58,1.26,-5.95,6.811,10.66,39,42
GNLX,Healthcare,Biotechnology,3.48,0.05,-0.05,-0.05,0.1,0.38,-111.62,-0.85,1.229777777777683e+16,0.0,,39,98
NTWK,Technology,Software - Application,4.02,2.2,-17.67,-2.0,3.0,-3.5,-111.69,0.02,1.35,5.576,205.0,39,64
EXPO,Industrials,Engineering & Construction,72.68,0.0,0.13,-0.11,-0.1,,-111.81,1.99,-6.73,10.136,35.89,39,40
FCN,Industrials,Consulting Services,168.47,0.23,0.25,-0.33,-0.1,,-111.87,7.1,-5.99,105.454,23.77,39,42
DELL,Technology,Computer Hardware,126.67,-0.58,0.37,0.35,-0.01,,-111.95,6.97,-6.29,144.057,17.91,38,41
IBCP,Financial Services,Banks - Regional,33.08,0.09,-0.19,0.33,-0.1,,-112.05,3.06,-8.92,10.419,10.73,38,35
FIZZ,Consumer Defensive,Beverages - Non-Alcoholic,41.33,0.0,-0.17,-0.24,-0.23,0.0,-112.1,1.99,-4.7,12.834,20.11,38,46
HII,Industrials,Aerospace & Defense,269.98,0.0,0.2,0.23,-0.16,-0.02,-112.17,13.37,-4.38,294.377,20.28,38,47
DQ,Technology,Semiconductor Equipment & Materials,26.96,-4.33,11.66,-13.73,0.59,,-112.27,-5.83,-142.78,8.879,,38,5
HLNE,Financial Services,Asset Management,147.04,0.05,-0.07,-0.04,-0.15,,-112.27,5.22,-8.26,17.158,27.99,38,36
CUBI,Financial Services,Banks - Regional,69.96,4.9,-1.47,-0.84,0.03,,-112.3,4.05,-7.55,18.943,16.61,38,37
ELME,Real Estate,REIT - Residential,17.13,0.25,-0.67,0.0,0.0,,-112.4,-0.17,-2.44,2.794,,38,53
MIDD,Industrials,Specialty Industrial Machinery,141.81,0.17,-0.22,-0.01,-0.07,,-112.46,7.86,-7.68,71.884,18.38,38,37
FVCB,Financial Services,Banks - Regional,13.53,0.11,0.04,0.04,0.35,,-112.49,1.11,0.28,3.448,12.05,38,61
MHO,Consumer Cyclical,Residential Construction,153.85,0.11,-0.19,-0.08,-0.16,,-112.5,18.22,-3.62,164.165,8.61,38,49
GRBK,Consumer Cyclical,Residential Construction,72.03,0.11,-0.39,0.17,-0.26,,-112.55,7.83,-5.42,48.424,9.37,38,43
ONB,Financial Services,Banks - Regional,23.03,-0.32,-0.04,0.06,-0.09,,-112.55,1.68,28.65,5.792,13.58,38,87
IMXI,Technology,Software - Infrastructure,14.57,0.48,-1.0,-0.06,-0.16,,-112.65,1.63,-9.87,20.752,8.88,38,25
DKL,Energy,Oil & Gas Refining & Marketing,43.25,0.14,0.07,-0.04,-0.05,,-112.77,2.94,-9.71,17.935,14.7,38,26
FLO,Consumer Defensive,Packaged Foods,14.3825,0.12,0.22,-0.51,-0.14,,-113.05,1.04,-6.09,24.157,14.24,38,41
NSYS,Healthcare,Medical Devices,9.29,5.0,0.12,-1.0,1.0,,-113.08,-1.17,-14.67,42.561,,38,18
IOR,Financial Services,Mortgage Finance,18.2,0.0,-0.12,-0.07,-0.17,,-113.19,1.06,-17.4,,17.17,38,16
DRTS,Healthcare,Biotechnology,3.49,0.0,-0.02,-0.02,-0.07,-0.09,-113.23,-0.48,-8.97,,,38,31
EVRG,Utilities,Utilities - Regulated Electric,71.58,0.37,-1.37,-0.58,-0.22,0.02,-113.3,3.64,-10.76,25.522,19.67,38,24
KALV,Healthcare,Biotechnology,15.2,0.0,-0.01,-0.05,-0.08,-0.1,-113.38,-3.69,-8.97,,,38,31
ESEA,Industrials,Marine Shipping,61.77,-0.23,0.51,-0.13,-0.36,,-113.7,17.09,1.45,31.83,3.62,38,64
KOD,Healthcare,Biotechnology,8.55,0.06,-0.3,0.0,-0.2,,-113.88,-3.79,-8.97,,,38,31
EPAM,Technology,Information Technology Services,168.09,0.21,-0.41,-0.32,-0.1,,-113.89,7.02,5.98,89.43,24.14,37,72
EOG,Energy,Oil & Gas E&P,121.6,-0.07,0.18,-0.32,-0.2,,-114.4,10.31,-14.74,41.189,11.44,37,18
PENN,Consumer Cyclical,Resorts & Casinos,19.65,-7.08,2.21,-2.67,0.5,,-114.45,-0.53,-5.0,44.555,,37,44
ELSE,Technology,Scientific & Technical Instruments,4.7001,2.0,-2.25,-1.8,2000000.0,-2000000.0,-114.47,0.13,-2.47,2.772,36.46,37,53
HSBC,Financial Services,Banks - Diversified,65.08,0.0,0.07,0.07,-0.13,-0.38,-114.47,5.05,-18.29,3.93625,12.99,37,15
JPM,Financial Services,Banks - Diversified,303.82,0.03,0.05,0.1,-0.17,,-114.56,19.49,-0.55,57.936,15.1,37,58
KFY,Industrials,Staffing & Employment Services,73.72,0.0,-0.04,-0.03,-0.12,-0.02,-114.68,4.6,-6.46,52.727,15.92,37,40
EPRX,Healthcare,Biotechnology,5.32,-0.24,-0.11,-0.12,-0.53,0.0,-114.73,-0.86,-8.97,,,37,31
NVCT,Healthcare,Biotechnology,6.52,-0.11,-0.06,-0.06,-0.15,-0.08,-114.84,-1.16,-8.97,,,37,31
ELP,Utilities,Utilities - Regulated Electric,8.96,-0.16,0.14,-1.08,0.21,,-114.92,0.6,140.86,8.02,15.2,37,93
JMSB,Financial Services,Banks - Regional,20.02,0.06,0.0,0.13,0.33,,-115.02,1.32,0.65,3.985,15.28,37,62
