Ticker,Name,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
3622,洋華,Technology,Electronic Components,66.4,-0.14,-0.36,-0.27,0.84,1.74,43.37,4.85,-3.93,11.608,13.9,73,79
3303,岱稜,Industrials,Metal Fabrication,60.3,-0.33,0.08,0.09,0.68,2.17,43.37,3.1,-5.39,27.067,19.26,73,77
5519,隆大,Industrials,Engineering & Construction,35.45,-1.54,0.69,2.27,-0.73,3.52,43.12,4.24,-35.71,28.274,8.33,73,17
1464,得力,Consumer Cyclical,Textile Manufacturing,15.6,0.92,0.24,0.31,3.78,0.18,42.99,0.49,-1.91,25.716,32.65,73,81
1568,倉佑,Consumer Cyclical,Auto Parts,28.7,-1.85,-0.94,-0.48,-0.93,1.57,42.86,1.7,-52.77,11.312,18.09,73,8
1418,東華,Consumer Cyclical,Textile Manufacturing,31.4,0.44,-0.24,-0.31,0.22,-0.55,41.99,0.61,-71.99,0.252,50.98,73,6
1441,大東,Consumer Cyclical,Textile Manufacturing,15.6,6.71,0.73,0.42,2.68,0.33,40.92,0.28,13.15,18.186,56.07,73,89
2368,金像電,Technology,Electronic Components,198.0,0.25,0.02,0.02,0.86,1.84,39.83,10.18,3.1,72.783,19.45,73,84
6161,捷波,Technology,Computer Hardware,56.2,0.14,-0.16,-0.14,0.84,1.87,39.69,4.11,-17.67,24.604,13.65,72,54
8047,星雲,Industrials,Specialty Industrial Machinery,15.8,-0.12,0.15,0.13,1.63,2.29,39.58,-0.68,-38.34,10.968,,72,15
8923,時報,Communication Services,Publishing,19.0,-1.62,0.19,0.24,-0.92,3.86,39.03,1.03,-28.67,14.339,18.59,72,27
1789,神隆,Healthcare,Drug Manufacturers—Specialty & Generic,24.2,-1.0,0.64,1.75,0.29,2.6,38.87,0.5,-24.32,4.336,48.5,72,37
4542,科嶠,Industrials,Specialty Industrial Machinery,106.0,-3.36,-0.72,-0.42,-4.0,1.9,38.02,1.52,-16.04,24.454,68.09,72,59
2501,國建,Real Estate,Real Estate—Development,24.2,-0.57,0.38,0.62,-0.2,2.92,38.0,2.16,-16.98,17.307,11.39,72,56
4503,金雨,Industrials,Business Equipment & Supplies,51.3,4.0,-0.2,-0.25,3.67,-0.03,37.38,-1.06,-2.73,5.412,,72,80
1618,合機,Technology,Electronics & Computer Distribution,41.15,0.47,0.14,0.16,1.33,1.21,36.47,2.85,-17.69,24.322,14.6,72,54
1531,高林股,Industrials,Specialty Industrial Machinery,14.75,0.71,-2.79,-0.74,2.33,3.0,36.32,0.14,-20.97,8.178,104.29,72,46
3339,泰谷,Technology,Semiconductors,40.8,-0.07,-0.25,-0.2,-0.2,3.0,36.18,0.34,-0.2,10.222,120.59,72,82
4563,百德,Industrials,Specialty Industrial Machinery,114.0,0.24,0.36,0.56,0.29,1.29,35.97,2.74,-6.16,55.641,40.69,72,76
3213,茂訊,Technology,Computer Hardware,94.7,0.09,0.13,0.15,0.34,2.41,35.97,10.32,-21.41,53.729,9.28,72,44
8358,金居,Technology,Electronic Components,59.8,0.37,0.39,0.64,2.48,0.18,35.92,3.06,5.35,25.677,20.2,72,86
2461,光群雷,Consumer Cyclical,Packaging & Containers,22.4,13.7,-0.8,-0.44,5.39,-2.4,35.65,1.47,-26.08,34.513,15.14,72,32
2031,新光鋼,Basic Materials,Steel,57.6,0.96,0.27,0.37,2.33,0.67,35.54,9.22,-22.59,48.915,6.23,72,41
3652,精聯,Technology,Computer Hardware,45.0,1.69,-0.31,-0.24,0.87,1.67,35.51,0.84,-21.63,30.586,55.06,72,44
8097,常珵,Technology,Communication Equipment,74.8,2.31,-0.33,-0.5,2.0,-2.78,35.02,-0.8,-24.53,1.323,,72,36
3441,聯一光,Technology,Electronic Components,40.7,-0.76,0.1,0.11,1.42,0.82,34.99,0.91,-23.16,7.26,44.12,72,40
1713,國化,Basic Materials,Specialty Chemicals,49.7,4.49,-0.43,-0.3,2.63,-0.44,34.67,3.75,5.43,3.432,13.33,71,86
1413,宏洲,Consumer Cyclical,Textile Manufacturing,9.76,0.0,0.86,0.46,1.36,1.36,34.52,-0.7,-15.44,16.572,,71,60
1809,中釉,Industrials,Building Products & Equipment,21.9,-1.75,0.83,5.0,1.0,2.37,34.29,0.11,-19.41,14.691,194.55,71,50
6538,倉和,Technology,Electronic Components,127.0,0.26,-0.09,-0.08,1.04,1.95,34.19,12.56,4.63,66.665,10.11,71,86
3083,網龍,Communication Services,Electronic Gaming & Multimedia,45.2,-0.39,0.96,24.5,1.0,8.14,33.32,0.76,10.81,4.812,59.34,71,89
2497,怡利電,Consumer Cyclical,Auto Parts,76.2,0.31,-0.22,-0.18,0.95,0.37,33.05,2.36,7.34,33.738,32.29,71,87
2027,大成鋼,Basic Materials,Steel,32.7,-0.17,-0.09,-0.08,-0.75,-0.83,32.99,1.6,-23.98,40.348,20.25,71,38
3632,研勤,Technology,Software—Application,14.35,-6.5,0.0,0.0,-3.2,0.0,32.86,-0.05,-27.97,9.442,,71,29
6224,聚鼎,Technology,Electronic Components,75.1,0.45,-0.6,-0.37,0.0,4.17,32.78,1.45,-22.45,31.669,53.03,71,41
4413,飛寶企業,Consumer Cyclical,Apparel Manufacturing,17.95,-9.0,-0.69,-0.41,-14.0,13.0,32.06,0.42,-71.7,12.248,42.5,71,6
5215,科嘉-KY,Technology,Computer Hardware,48.5,1.94,-0.26,-0.2,-0.08,3.45,31.57,2.98,-24.77,41.895,16.41,71,35
3665,貿聯-KY,Industrials,Electrical Equipment & Parts,476.5,26.86,-9.82,-0.91,1.23,1.44,31.48,16.34,-13.36,310.66,28.73,71,65
6257,矽格,Technology,Semiconductor Equipment & Materials,78.6,0.0,0.0,0.0,0.43,2.31,31.24,5.16,-7.66,36.675,15.27,71,74
8438,昶昕,Basic Materials,Chemicals,40.3,1.14,-0.03,-0.03,1.75,0.71,31.03,1.9,-13.22,44.848,20.97,71,65
5475,德宏,Consumer Cyclical,Textile Manufacturing,13.65,0.6,-0.11,-0.12,1.28,-0.14,30.97,-1.4,-11.34,3.965,,71,68
5356,協益,Technology,Electronic Components,36.75,-1.0,0.98,56.5,2.39,0.46,30.83,6.8,-6.57,35.067,5.37,71,75
6753,龍德造船,Industrials,Aerospace & Defense,117.5,-0.18,0.45,0.8,1.61,0.54,30.83,7.14,7.67,43.316,16.39,71,88
2945,三商家購,Consumer Defensive,Grocery Stores,41.35,-0.22,-0.18,1.23,1.67,,30.79,1.92,-21.16,209.432,21.51,71,45
6516,勤崴國際,Technology,Scientific & Technical Instruments,68.7,0.18,0.0,0.0,0.05,-0.03,30.61,1.19,-42.68,7.762,57.82,71,12
8423,保綠-KY,Consumer Cyclical,Auto Parts,22.5,-0.18,-0.03,-0.03,-0.77,3.33,30.6,0.88,-22.78,10.949,25.51,70,41
8083,瑞穎,Consumer Cyclical,Auto Parts,158.0,0.1,0.12,0.14,0.94,1.9,30.28,9.81,15.61,41.936,16.16,70,90
3491,昇達科,Technology,Communication Equipment,303.5,1.27,0.26,0.34,2.03,0.38,30.04,5.32,23.41,29.518,57.8,70,91
5227,立凱-KY,Industrials,Electrical Equipment & Parts,32.5,0.25,0.63,0.39,2.05,0.37,30.04,-5.99,-37.58,8.31,,70,16
2228,劍麟,Consumer Cyclical,Auto Parts,112.5,-1.36,0.31,0.44,0.0,1.81,29.96,8.94,-19.4,66.45,12.64,70,50
1414,東和,Consumer Cyclical,Textile Manufacturing,22.4,0.0,0.07,0.07,0.0,3.0,29.91,0.27,-25.49,2.604,82.41,70,33
5016,松和,Basic Materials,Steel,27.25,0.18,-0.03,-0.03,1.29,2.0,29.64,1.36,-22.83,40.141,20.07,70,40
2313,華通,Technology,Electronic Components,64.6,0.17,-0.35,-0.26,0.94,1.77,29.59,4.48,-9.64,60.546,14.38,70,71
4961,天鈺,Technology,Semiconductors,275.0,0.55,-0.13,-0.11,0.57,0.4,29.22,15.92,-6.83,103.582,17.27,70,75
3715,定穎投控,Technology,Electronic Components,74.6,0.21,-0.24,-0.19,0.45,2.0,29.06,4.65,-12.24,60.412,16.04,70,67
8103,瀚荃,Technology,Electronic Components,55.2,0.33,-0.17,-0.14,0.67,1.92,28.85,3.76,-22.08,37.756,14.68,70,42
3311,閎暉,Technology,Electronic Components,37.7,0.18,-0.26,-0.21,-0.37,0.21,28.47,1.65,-11.87,32.906,23.45,70,68
8410,森田,Basic Materials,Specialty Chemicals,79.6,0.13,-0.15,-0.13,0.07,1.21,28.0,6.51,-28.06,31.258,12.26,70,28
1225,福懋油,Consumer Defensive,Packaged Foods,97.5,0.9,-0.4,-0.29,2.47,0.11,27.85,2.04,-30.7,59.438,47.84,70,23
6951,青新-創,Industrials,Waste Management,63.1,0.37,0.07,0.08,1.5,0.2,27.78,3.32,7.25,12.738,19.07,70,87
6666,羅麗芬-KY,Consumer Defensive,Household & Personal Products,63.3,2.23,-0.23,-2.14,2.03,,27.26,1.38,25.15,22.444,46.01,70,92
1319,東陽,Consumer Cyclical,Auto Parts,106.5,-0.12,0.09,0.1,0.37,1.39,26.92,6.73,-14.04,42.384,15.97,70,63
8936,國統,Industrials,Engineering & Construction,63.4,0.21,-0.2,-0.16,1.46,0.03,26.82,3.38,14.95,20.39,18.73,70,90
8432,東生華,Healthcare,Drug Manufacturers—Specialty & Generic,65.5,-1.89,0.42,0.72,-0.3,2.82,26.46,2.3,9.06,24.268,28.43,70,88
2612,中航,Industrials,Integrated Freight & Logistics,43.3,0.43,0.33,0.48,2.72,-0.35,26.21,2.11,-12.4,21.509,20.52,69,67
8074,鉅橡,Technology,Electronic Components,26.65,-0.31,-0.09,-0.08,0.53,2.4,26.18,1.02,-16.55,14.9,27.75,69,57
4721,美琪瑪,Basic Materials,Specialty Chemicals,71.5,0.84,0.1,0.12,5.26,2.06,26.13,3.09,-35.34,28.831,23.4,69,18
6757,台灣虎航-創,Industrials,Airlines,60.7,-0.28,0.19,0.24,0.87,0.79,25.99,5.81,68.04,33.972,10.57,69,95
6189,豐藝,Technology,Electronics & Computer Distribution,85.4,-0.28,0.09,0.1,0.55,1.84,25.96,5.93,3.79,172.263,14.27,69,85
2855,統一證,Financial Services,Capital Markets,26.05,-0.29,0.35,0.54,0.15,2.84,25.95,2.96,-15.58,7.443,8.85,69,60
8016,矽創,Technology,Semiconductors,233.0,0.22,-0.25,-0.09,0.79,,25.76,14.88,-6.86,143.829,15.83,69,75
6122,擎邦,Industrials,Engineering & Construction,53.6,0.49,-0.33,-0.25,0.37,0.22,25.71,5.44,-25.2,64.487,9.67,69,34
5015,華祺,Industrials,Tools & Accessories,40.75,-0.27,-0.21,0.01,0.87,,24.94,2.68,-24.69,24.817,15.28,69,36
1513,中興電,Industrials,Specialty Industrial Machinery,160.0,-0.06,0.12,0.14,2.28,0.24,24.05,6.89,-4.78,47.855,23.29,69,78
2617,台航,Industrials,Marine Shipping,31.6,-0.4,-1.14,-0.53,0.45,1.38,24.01,4.63,-13.38,10.012,6.85,69,65
3661,世芯-KY,Technology,Semiconductors,1980.0,0.27,0.14,0.16,0.97,0.96,23.7,60.16,44.43,536.528,31.25,69,94
6415,矽力*-KY,Technology,Semiconductors,518.0,6.3,-2.72,-0.73,6.41,-1.85,23.27,3.22,-5.26,43.997,166.46,69,77
6205,詮欣,Technology,Electronic Components,68.8,0.62,0.15,0.18,3.3,-0.9,23.23,2.17,4.62,16.027,31.8,69,86
2483,百容,Industrials,Electrical Equipment & Parts,23.35,0.75,-0.29,-0.23,-0.62,4.0,23.04,0.34,-22.99,16.403,68.68,69,40
5493,三聯,Technology,Electronic Components,97.5,2.32,-0.9,-0.47,2.84,-0.78,22.85,7.37,-4.0,95.255,13.03,69,79
5206,坤悅,Real Estate,Real Estate—Development,35.8,3.05,-0.46,-0.87,7.0,-3.73,22.65,1.76,589.47,17.478,19.57,69,98
2402,毅嘉,Technology,Electronic Components,42.55,1.0,-0.45,-0.31,0.5,1.31,22.21,1.93,-10.16,29.844,21.81,69,70
8941,關中,Consumer Defensive,Household & Personal Products,68.1,5.72,-1.15,-0.54,-0.64,2.65,21.49,4.88,-19.16,87.492,13.93,68,51
4304,勝昱,Consumer Cyclical,Packaging & Containers,10.55,-3.5,-1.12,-9.6,-0.87,3.3,21.39,-3.24,-73.14,11.045,,68,6
5301,寶得利,Consumer Cyclical,Luxury Goods,8.5,-1.67,0.08,0.08,0.06,1.33,21.29,-0.52,76.88,2.643,,68,96
6829,千附精密,Industrials,Specialty Industrial Machinery,123.0,0.61,-0.18,-0.15,0.85,0.56,21.24,4.68,24.26,32.608,26.07,68,91
6615,慧智,Healthcare,Diagnostics & Research,48.1,-0.29,0.36,0.57,1.25,1.9,20.57,1.17,-24.01,22.383,41.79,68,37
6197,佳必琪,Technology,Computer Hardware,182.5,0.37,0.14,0.16,0.69,1.31,20.56,7.33,21.47,49.478,25.31,68,91
1541,錩泰,Industrials,Tools & Accessories,30.6,-0.95,-0.12,-0.11,2.08,0.9,19.58,2.56,-43.07,42.801,11.88,68,12
4979,華星光,Technology,Semiconductors,143.0,0.34,-0.34,-0.25,0.6,1.47,19.26,4.15,16.08,24.477,34.22,68,90
2536,宏普,Real Estate,Real Estate—Development,28.9,3.33,2.25,0.69,2.86,4.33,18.72,1.35,-20.95,10.903,21.56,68,46
6805,富世達,Technology,Computer Hardware,863.0,0.14,0.0,0.0,0.27,1.6,18.29,12.97,4.23,101.57,66.23,68,86
8342,益張,Industrials,Business Equipment & Supplies,88.0,0.06,0.1,0.11,0.4,1.91,17.68,6.58,-10.11,47.253,13.37,68,70
3528,安馳,Technology,Electronics & Computer Distribution,52.3,0.85,6.73,-4.75,0.99,,17.19,2.72,-44.52,79.347,19.34,68,11
6855,數泓科,Industrials,Tools & Accessories,149.0,-0.24,0.05,0.05,0.36,1.7,17.03,7.97,3.95,24.616,19.01,68,85
3484,崧騰,Industrials,Electrical Equipment & Parts,54.7,0.22,0.18,0.22,0.68,2.33,16.99,3.19,-14.88,48.574,17.27,68,62
2926,誠品生活,Consumer Cyclical,Department Stores,53.8,-0.47,4.74,0.83,2.36,1.37,16.56,-1.81,-11.82,148.025,,68,68
1316,上曜,Real Estate,Real Estate Services,15.05,6.4,-0.29,-0.4,3.6,-0.29,16.53,-0.55,52.97,3.964,,68,95
3376,新日興,Industrials,Metal Fabrication,182.5,0.3,0.02,0.03,1.08,1.51,16.36,6.39,1.81,65.051,28.25,68,84
2029,盛餘,Basic Materials,Steel,26.15,-0.02,-0.19,-0.16,1.29,-0.02,16.07,2.21,-12.88,41.065,11.74,68,66
2491,吉祥全,Consumer Cyclical,"Furnishings, Fixtures & Appliances",14.55,-6.0,3.17,3.17,2.4,-0.72,16.04,0.4,-23.14,2.521,36.12,68,40
1717,長興,Basic Materials,Specialty Chemicals,31.9,0.0,-0.17,-0.15,0.27,2.17,15.73,1.6,-19.56,37.018,20.0,67,50
3693,營邦,Technology,Computer Hardware,319.0,0.27,-0.56,-0.36,0.29,0.47,15.66,26.79,-3.35,233.642,12.02,67,80
6228,全譜,Technology,Computer Hardware,45.2,-0.67,0.17,0.14,0.12,1.6,15.53,-1.24,9.73,1.692,,67,88
2020,美亞,Basic Materials,Steel,27.95,-1.49,0.09,0.09,0.21,1.29,15.32,4.77,-52.76,22.891,5.85,67,8
2362,藍天,Technology,Computer Hardware,59.2,-1.09,0.54,1.19,0.62,1.29,15.21,2.86,-14.81,42.941,20.66,67,62
6761,穩得,Technology,Electronics & Computer Distribution,97.2,0.46,0.17,0.2,1.65,0.51,14.57,4.93,-8.18,70.776,19.94,67,73
6679,鈺太,Technology,Semiconductors,349.0,-0.18,-0.02,-0.02,0.32,1.83,14.47,9.38,-4.69,39.58,37.05,67,78
2106,建大,Consumer Cyclical,Auto Parts,30.1,-0.05,0.01,0.01,0.07,2.15,14.35,1.81,-20.7,36.555,16.66,67,46
3272,東碩,Technology,Computer Hardware,34.6,0.33,-0.08,-0.09,1.96,0.67,14.19,-3.79,-46.35,44.68,,67,11
4133,亞諾法,Healthcare,Biotechnology,29.75,-0.47,0.44,0.79,0.5,1.44,14.15,1.08,-32.56,6.022,27.5,67,20
6432,今展科,Technology,Electronic Components,32.35,0.24,-0.37,-0.27,0.37,2.19,14.13,1.47,-25.39,34.775,22.01,67,34
4968,立積,Technology,Semiconductors,180.5,1.71,4.26,4.26,2.4,4.19,14.0,0.26,-8.52,38.5,675.0,67,73
5274,信驊,Technology,Semiconductors,4625.0,0.3,0.18,0.22,1.11,1.1,13.87,38.93,40.34,109.85,117.65,67,94
6642,富致,Technology,Semiconductors,72.4,0.46,0.23,0.3,1.19,1.17,13.83,2.85,-4.61,12.428,25.44,67,78
6494,九齊,Technology,Semiconductors,59.1,1.51,-0.44,-0.31,0.36,2.35,13.32,3.68,-13.15,45.145,15.95,67,65
6188,廣明,Technology,Computer Hardware,99.0,-0.59,-0.29,-0.22,-0.59,0.1,12.74,3.76,-41.64,34.388,26.41,67,13
2929,淘帝-KY,Consumer Cyclical,Apparel Manufacturing,12.95,-1.22,0.28,0.22,0.4,-0.12,12.65,-0.56,-36.14,20.677,,67,17
4743,合一,Healthcare,Biotechnology,138.0,-0.8,1.5,0.42,0.64,,12.19,-3.14,200.85,0.214,,67,97
4129,聯合,Healthcare,Medical Devices,96.6,0.08,-0.16,-0.14,0.09,0.15,12.17,4.51,-4.28,46.482,21.77,67,79
3533,嘉澤,Technology,Electronic Components,1650.0,0.08,0.11,0.45,0.82,,12.13,52.1,0.97,239.969,33.78,66,83
1734,杏輝,Healthcare,Biotechnology,31.25,-0.69,0.19,0.23,-0.67,0.37,11.89,1.98,-19.06,16.623,15.66,66,51
1326,台化,Basic Materials,Chemicals,38.55,0.23,-1.96,-0.66,0.1,3.0,11.42,1.88,-2.76,60.666,20.48,66,80
3305,昇貿,Technology,Electronic Components,69.4,0.04,0.17,0.2,0.22,1.61,11.22,2.29,-2.08,50.065,30.26,66,81
3324,雙鴻,Technology,Computer Hardware,692.0,0.61,-0.13,-0.12,1.6,0.4,10.28,19.25,18.41,163.372,36.1,66,90
5269,祥碩,Technology,Semiconductors,1695.0,0.03,0.14,0.16,0.86,1.27,9.51,45.19,-2.93,107.616,37.18,66,80
6788,華景電,Industrials,Electrical Equipment & Parts,269.0,0.79,-0.11,-0.1,1.95,-0.1,9.29,9.74,52.57,40.092,28.23,66,95
6655,科定,Basic Materials,Lumber & Wood Production,132.0,0.48,-0.15,-0.13,1.38,0.66,9.24,4.54,-19.5,32.896,28.96,66,50
2442,新美齊,Real Estate,Real Estate—Development,23.2,-1.68,0.49,0.96,-2.04,3.39,9.01,2.06,-645.19,6.561,11.31,66,2
6212,理銘,Real Estate,Real Estate—Development,57.3,-12.7,1.05,20.0,-0.18,1.69,8.62,7.7,-53.16,74.27,7.34,66,8
4442,竣邦-KY,Consumer Cyclical,Textile Manufacturing,34.0,0.22,0.95,17.5,0.66,1.77,8.32,2.1,-9.25,46.234,17.81,66,71
3036,文曄,Technology,Electronic Components,112.0,0.08,0.05,0.05,1.15,0.91,8.22,5.81,52.68,816.488,19.54,66,95
2467,志聖,Industrials,Specialty Industrial Machinery,203.5,0.09,0.03,0.03,1.55,0.39,8.18,4.2,29.73,28.65,48.57,66,92
6283,淳安,Technology,Consumer Electronics,29.6,1.0,0.58,0.37,1.17,1.5,8.1,-0.95,-27.63,9.671,,66,29
8112,至上,Technology,Semiconductors,67.5,0.65,-0.34,-0.25,0.29,1.6,8.01,5.39,34.05,436.252,12.58,66,93
4543,萬在,Consumer Cyclical,Auto Parts,48.55,-0.16,0.05,0.06,-0.26,0.41,7.93,2.35,-32.0,14.51,20.68,66,21
2618,長榮航,Industrials,Airlines,37.55,0.66,-0.13,-0.12,0.3,0.04,7.93,4.36,-5.64,39.749,8.65,66,77
1781,合世,Healthcare,Medical Devices,16.5,-2.3,-0.33,-0.25,0.65,2.2,7.7,,-43.03,14.192,,66,12
1615,大山,Industrials,Electrical Equipment & Parts,59.9,0.13,-0.04,-0.03,1.15,0.62,7.48,3.65,9.18,29.938,16.27,65,88
8147,正淩,Technology,Electronic Components,116.0,-0.5,-0.31,-0.24,-0.12,0.89,7.08,2.37,-3.41,33.0,48.73,65,79
1709,和益,Basic Materials,Chemicals,22.9,0.49,0.08,0.09,1.23,0.95,6.89,1.38,-8.36,19.943,16.7,65,73
6199,天品,Technology,Computer Hardware,71.5,2.78,-2.6,-2.6,7.0,-2.8,6.06,0.47,-8.47,1.595,146.17,65,73
2462,良得電,Technology,Consumer Electronics,31.85,0.3,-0.84,-0.46,1.19,0.37,5.89,2.13,-12.11,27.136,14.91,65,67
4198,欣大健康,Healthcare,Medical Devices,33.8,0.55,-0.32,-0.46,1.08,-0.3,5.61,4.86,35.47,13.873,7.11,65,93
3515,華擎,Technology,Computer Hardware,207.5,-0.17,0.0,0.0,0.67,1.46,5.58,9.91,-6.23,169.982,21.54,65,76
2454,聯發科,Technology,Semiconductors,1270.0,-0.23,0.26,0.35,0.61,0.87,5.03,63.65,-1.45,315.052,20.66,65,81
5443,均豪,Technology,Semiconductor Equipment & Materials,124.0,1.31,0.49,0.95,1.58,0.21,4.99,1.7,-2.88,22.11,71.47,65,80
2432,倚天酷碁-創,Technology,Computer Hardware,34.8,1.17,-0.39,-0.28,0.16,0.15,4.95,2.07,-4.13,37.77,16.91,65,79
4116,明基醫,Healthcare,Medical Instruments & Supplies,51.6,0.29,-0.63,1.07,0.29,,4.74,2.24,-5.76,103.145,22.86,65,77
3030,德律,Technology,Scientific & Technical Instruments,142.0,0.02,0.3,0.43,1.26,0.68,4.61,6.11,28.85,23.579,23.4,65,92
3321,同泰,Technology,Electronic Components,18.15,0.22,0.04,0.04,-0.43,2.12,4.53,-3.09,-6.86,21.611,,65,75
4771,望隼,Healthcare,Medical Instruments & Supplies,210.5,-0.14,0.02,0.02,0.34,0.97,4.22,12.93,10.9,55.775,15.89,65,89
5515,建國,Industrials,Engineering & Construction,22.75,-0.95,0.47,0.89,0.16,1.77,4.17,1.94,-5.93,18.609,11.73,65,76
3713,新晶投控,Technology,Solar,22.95,-0.4,-3.0,-3.0,0.21,1.0,4.15,-0.17,-68.99,8.292,,65,6
6138,茂達,Technology,Semiconductors,204.5,0.06,0.03,0.03,0.47,1.34,4.1,8.98,-18.06,81.811,23.0,65,53
1702,南僑,Consumer Defensive,Packaged Foods,55.1,-0.34,0.13,0.15,0.11,1.69,2.98,5.22,-20.69,93.311,10.57,65,46
6278,台表科,Technology,Semiconductors,117.5,0.26,-0.17,-0.15,0.36,1.4,2.88,10.63,-27.66,161.865,10.63,65,29
9949,琉園,Consumer Defensive,Household & Personal Products,24.05,-0.3,0.5,0.33,0.54,1.3,2.82,-0.5,-28.57,4.028,,64,27
6605,帝寶,Consumer Cyclical,Auto Parts,245.0,-0.09,0.17,0.21,0.22,0.98,2.6,17.62,-12.38,117.507,13.73,64,67
1817,凱撒衛,Consumer Defensive,Household & Personal Products,40.75,0.2,0.06,0.07,0.75,1.02,2.29,4.2,-17.24,36.671,9.69,64,56
8114,振樺電,Industrials,Business Equipment & Supplies,219.0,1.09,-0.25,-0.2,0.69,0.22,0.91,6.42,-6.08,136.846,33.64,64,76
3338,泰碩,Technology,Electronic Components,67.5,0.1,-0.14,-0.12,0.15,1.57,0.78,3.36,-16.88,45.732,20.15,64,57
2504,國產,Basic Materials,Building Materials,54.0,1.37,0.04,0.05,1.59,-0.03,0.56,3.98,-20.04,18.248,13.24,64,48
1760,寶齡富錦,Healthcare,Biotechnology,86.8,-1.22,0.7,2.33,0.15,0.96,0.54,1.18,-18.07,23.434,73.47,64,53
8487,愛爾達-創,Communication Services,Entertainment,65.5,-0.4,-0.21,-0.17,-0.62,-0.42,0.42,4.97,-8.08,36.558,13.02,64,74
3526,凡甲,Technology,Electronic Components,278.5,0.42,-0.08,-0.07,0.27,1.27,0.19,12.58,-4.74,46.028,22.77,64,78
4569,六方科-KY,Industrials,Metal Fabrication,260.5,-0.42,0.41,0.69,0.2,1.9,0.18,5.56,-12.49,42.966,49.01,64,66
1725,元禎,Basic Materials,Specialty Chemicals,40.75,0.36,-0.88,-0.47,0.55,1.27,0.11,1.36,-16.56,42.46,29.56,64,57
3147,大綜,Technology,Information Technology Services,145.0,-0.11,-0.2,-0.17,-0.18,1.6,0.08,8.29,-24.85,108.142,17.49,64,35
3046,建碁,Technology,Computer Hardware,56.2,0.03,0.02,0.02,0.2,0.32,0.07,3.55,7.35,83.541,15.75,64,87
3687,歐買尬,Communication Services,Electronic Gaming & Multimedia,104.0,0.46,0.08,0.08,1.28,0.39,0.07,2.3,-16.98,55.437,45.0,64,56
4306,炎洲,Basic Materials,Specialty Chemicals,18.7,1.4,-0.13,-0.12,0.76,1.0,-0.54,1.7,16.97,24.328,10.94,64,90
2597,潤弘,Industrials,Engineering & Construction,138.5,0.59,-0.27,-0.21,0.73,0.7,-0.58,9.0,-5.46,92.885,15.22,64,77
3430,奇鈦科,Basic Materials,Specialty Chemicals,84.3,0.02,0.07,0.07,0.12,1.0,-0.62,4.38,-11.15,40.81,18.72,64,69
2883,開發金,Financial Services,Insurance—Life,16.95,0.0,0.05,0.06,0.22,1.33,-0.77,1.5,-74.95,3.06,11.33,64,5
3630,新鉅科,Technology,Electronic Components,27.6,-0.28,0.15,0.13,0.47,1.65,-0.91,-2.37,-10.48,9.834,,64,69
3710,連展投控,Technology,Electronic Components,13.9,3.37,-0.67,-2.0,1.62,0.31,-1.06,-0.53,-15.25,23.506,,63,61
2227,裕日車,Consumer Cyclical,Auto Manufacturers,112.0,-0.56,0.22,0.28,1.98,0.55,-1.23,5.42,-29.7,88.041,20.85,63,25
1470,大統新創,Consumer Cyclical,Textile Manufacturing,20.2,-0.33,0.71,2.5,1.7,-0.14,-1.51,0.69,-8.07,7.586,29.86,63,74
6727,亞泰金屬,Industrials,Specialty Industrial Machinery,85.9,0.23,0.05,0.05,1.25,0.41,-1.81,6.02,-7.12,54.903,13.87,63,75
1456,怡華,Real Estate,Real Estate Services,18.5,0.05,-0.59,-1.42,-3.98,0.37,-1.85,-1.53,-183.9,12.533,,63,2
4572,駐龍,Industrials,Specialty Industrial Machinery,150.5,-0.15,0.05,0.06,0.13,0.42,-1.95,7.06,-15.85,22.225,21.32,63,59
3226,至寶電,Industrials,Electrical Equipment & Parts,51.5,0.04,-0.07,-0.07,-0.46,2.22,-1.95,6.46,-22.38,35.913,8.02,63,42
3044,健鼎,Technology,Electronic Components,192.5,0.08,-0.08,-0.08,1.05,0.62,-2.06,14.74,-13.08,118.481,13.23,63,65
6922,宸曜,Technology,Computer Hardware,151.0,-0.14,0.12,0.13,0.99,0.61,-2.33,6.27,8.81,49.137,23.68,63,88
6499,益安,Healthcare,Medical Instruments & Supplies,49.2,-0.06,-0.03,2.26,-0.22,,-2.33,-12.87,4.0,2.301,,63,85
6482,弘煜科,Communication Services,Electronic Gaming & Multimedia,49.5,-0.46,0.14,0.16,-0.15,0.34,-2.38,1.59,56.34,16.416,31.26,63,95
5468,凱鈺,Technology,Semiconductors,22.65,3.14,-0.5,-1.0,4.86,0.13,-2.4,-0.93,-26.19,3.343,,63,32
6698,旭暉應材,Technology,Electronic Components,42.8,-0.31,-3.14,-3.14,-0.03,1.41,-2.68,-0.91,-47.4,14.861,,63,10
9924,福興,Industrials,Security & Protection Services,54.0,-0.05,-0.32,-0.24,0.04,1.55,-2.83,5.75,-30.07,48.12,9.34,63,24
1231,聯華食,Consumer Defensive,Packaged Foods,112.0,-0.34,0.28,0.38,1.26,0.26,-3.25,4.21,-16.67,41.334,26.48,63,57
