Ticker,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
LMAT,Healthcare,Medical Instruments & Supplies,96.45,0.24,-0.02,0.0,0.15,,-71.91,2.05,7.09,10.409,48.94,53,70
NNVC,Healthcare,Biotechnology,1.37,0.0,0.64,-0.18,0.14,0.29,-71.91,-0.69,-7.14,,,53,31
IX,Financial Services,Financial Conglomerates,25.44,0.05,0.06,0.06,0.26,0.16,-71.95,2.22,0.78,2578.638,11.74,53,56
KMT,Industrials,Tools & Accessories,20.81,0.0,0.78,-0.22,-0.15,0.71,-71.97,1.2,-10.87,25.456,18.02,53,21
MOD,Consumer Cyclical,Auto Parts,134.89,0.06,0.21,-0.16,0.08,,-71.97,3.5,-2.31,49.497,40.11,53,47
HBAN,Financial Services,Banks - Regional,16.66,0.03,0.0,0.03,0.17,,-72.02,1.34,0.39,4.979,12.96,53,55
ROP,Technology,Software - Application,526.94,0.14,-0.4,0.26,0.12,,-72.02,14.23,6.12,69.568,37.73,53,69
GSL,Industrials,Marine Shipping,29.555,-0.3,0.34,0.09,0.07,,-72.04,10.7,6.01,20.563,2.78,53,68
OC,Industrials,Building Products & Equipment,148.51,4.95,1.78,-2.23,0.31,,-72.12,8.18,2.58,136.568,19.04,53,62
ED,Utilities,Utilities - Regulated Electric,101.5,-2.32,1.51,-0.89,0.17,,-72.19,5.5,1.93,46.102,18.48,53,60
PYPL,Financial Services,Credit Services,67.55,-0.01,0.17,0.12,0.2,,-72.25,4.67,-1.13,32.585,14.97,53,51
RITM,Real Estate,REIT - Mortgage,12.2,6.71,-6.29,1.55,0.23,,-72.29,1.3,-2.37,7.095,9.66,53,47
QUIK,Technology,Semiconductors,5.52,-0.21,-6.0,6.0,-0.55,,-72.34,-0.48,-8.63,1.208,,53,24
PLOW,Consumer Cyclical,Auto Parts,32.61,109.0,-32.0,-3.15,0.07,,-72.38,2.79,-8.45,25.198,12.13,53,25
NECB,Financial Services,Banks - Regional,21.6,0.06,-0.04,-0.17,-0.15,,-72.52,3.29,0.9,7.827,7.06,53,57
MWA,Industrials,Specialty Industrial Machinery,25.97,0.03,0.43,2.83,0.13,,-72.59,0.94,-0.77,8.936,28.96,53,52
MANH,Technology,Software - Application,212.41,0.09,0.09,-0.32,0.09,,-72.65,3.59,0.08,17.364,60.24,53,55
HAYW,Industrials,Electrical Equipment & Parts,15.81,2.0,-2.57,2.12,0.24,,-72.66,0.6,-7.26,5.019,27.6,53,27
PAYX,Technology,Software - Application,138.372,0.0,0.25,-0.03,0.36,0.04,-72.73,4.58,1.47,15.468,30.74,53,58
FUNC,Financial Services,Banks - Regional,34.46,0.02,-0.06,0.07,0.23,,-72.8,3.65,-0.39,12.578,10.04,53,53
ECOR,Healthcare,Medical Devices,5.08,0.07,-0.21,-0.26,-0.16,0.13,-72.9,-1.6,28.71,3.37,,53,87
GBFH,Financial Services,Banks - Regional,38.54,0.06,-0.23,0.06,0.14,,-72.91,1.27,23.51,4.672,31.46,53,85
LHX,Industrials,Aerospace & Defense,276.11,0.2,-0.16,0.13,0.27,,-72.92,8.96,-3.41,113.234,30.78,52,44
REPX,Energy,Oil & Gas E&P,27.35,0.06,1.62,-1.35,-0.12,,-72.98,4.51,-7.32,18.633,6.37,52,27
NTB,Financial Services,Banks - Diversified,44.16,0.02,-0.09,0.16,0.15,,-73.0,4.96,-3.74,13.668,9.18,52,43
RAMP,Technology,Software - Infrastructure,26.91,-0.21,-0.17,4.67,2.09,1.9,-73.08,0.19,4.05,11.612,146.89,52,65
PM,Consumer Defensive,Tobacco,174.49,0.13,5.53,-6.21,0.27,,-73.18,6.77,-1.45,25.118,25.37,52,50
PRK,Financial Services,Banks - Regional,165.87,0.14,0.09,0.01,0.22,,-73.22,10.29,1.97,32.855,16.86,52,60
NEU,Basic Materials,Specialty Chemicals,800.7,-0.12,0.15,-0.19,0.02,,-73.22,50.43,-6.24,293.118,15.8,52,37
LAD,Consumer Cyclical,Auto & Truck Dealerships,308.13,0.24,-0.03,0.05,0.26,,-73.25,33.69,0.97,1410.087,9.7,52,57
OBT,Financial Services,Banks - Regional,25.29,0.13,0.22,1.21,0.19,,-73.36,2.56,8.57,9.177,10.33,52,72
ROK,Industrials,Specialty Industrial Machinery,339.52,0.18,0.37,-0.31,0.29,,-73.39,8.53,-2.12,71.37,41.17,52,48
FATE,Healthcare,Biotechnology,1.11,0.1,0.37,-0.1,0.14,,-73.46,-1.46,-215.57,0.072,,52,4
ENS,Industrials,Electrical Equipment & Parts,98.09,-0.49,-0.33,0.42,-0.18,0.22,-73.52,8.74,-3.13,92.813,11.67,52,45
PKBK,Financial Services,Banks - Regional,21.25,0.06,0.06,-0.02,0.3,,-73.59,2.57,3.96,5.623,8.66,52,65
JOE,Real Estate,Real Estate - Diversified,48.87,0.7,-0.07,0.1,0.21,,-73.63,1.42,9.07,7.325,36.16,52,73
G,Technology,Information Technology Services,44.52,0.01,-0.08,0.08,0.12,,-73.71,3.01,-0.76,28.021,15.05,52,52
RBB,Financial Services,Banks - Regional,19.49,3.08,-0.92,-0.56,0.36,,-73.72,1.3,10.45,5.614,15.75,52,75
PRME,Healthcare,Biotechnology,3.22,-0.02,0.05,0.05,0.12,0.1,-73.77,-1.56,1.0747777777777768e+16,0.039,,52,98
IMRX,Healthcare,Biotechnology,4.63,0.05,0.38,-0.18,0.17,,-73.84,-1.9,-352168888888957.9,,,52,3
RACE,Consumer Cyclical,Auto Manufacturers,467.02,0.0,0.05,0.05,0.0,0.18,-73.88,10.36,0.76,38.892,45.47,52,56
MSI,Technology,Communication Equipment,462.43,0.19,-0.42,0.09,0.16,,-74.01,12.43,-0.4,66.445,37.16,52,53
RCMT,Industrials,Conglomerates,24.35,-0.09,0.48,0.05,0.07,,-74.02,1.77,5.67,39.651,14.66,52,68
SBFG,Financial Services,Banks - Regional,20.7,0.82,-0.67,0.57,0.28,,-74.09,1.83,5.47,9.361,11.42,52,67
PKG,Consumer Cyclical,Packaging & Containers,210.35,0.18,-0.08,-0.08,0.21,,-74.11,10.02,-3.12,96.87,21.23,52,45
FMBH,Financial Services,Banks - Regional,38.09,0.05,0.16,-0.01,0.18,,-74.12,3.52,3.66,13.808,11.4,52,64
NSA,Real Estate,REIT - Industrial,31.07,0.9,-0.5,-0.2,0.19,,-74.15,0.62,-4.09,9.727,51.87,52,42
KC,Technology,Software - Application,13.57,-0.6,4.8,-1.9,0.25,,-74.17,-1.13,-1.65,33.511,,52,49
ERIE,Financial Services,Insurance Brokers,359.82,0.26,-0.1,-0.05,0.07,,-74.23,11.94,1.76,75.989,30.68,52,59
PRDO,Consumer Defensive,Education & Training Services,32.79,0.0,0.4,-0.21,0.14,0.12,-74.26,2.3,9.97,11.719,14.51,51,75
MCS,Communication Services,Entertainment,15.15,0.0,-18.23,-22.75,0.17,-0.41,-74.27,0.47,12.28,23.259,33.51,51,77
SAN,Financial Services,Banks - Diversified,9.57,0.05,0.05,0.0,0.1,,-74.35,0.95,-9.3,3.308,10.31,51,23
ECL,Basic Materials,Specialty Chemicals,283.06,0.3,-0.18,-0.56,0.08,,-74.36,7.49,-4.02,55.483,37.88,51,42
LECO,Industrials,Tools & Accessories,238.12,0.0,-0.18,0.4,0.18,-0.03,-74.49,8.9,-0.19,73.039,27.56,51,54
IMO,Energy,Oil & Gas Integrated,84.42,-0.36,0.06,0.02,-0.13,,-74.55,6.54,-15.15,96.107,13.36,51,17
ITUB,Financial Services,Banks - Regional,6.64,-0.01,0.04,0.04,0.1,0.14,-74.73,0.73,-7.61,12.703,9.42,51,26
EDN,Utilities,Utilities - Regulated Electric,24.35,0.0,-1.09,-0.52,-0.32,-2.16,-74.79,3.78,43.78,52060.9,6.23,51,89
GABC,Financial Services,Banks - Regional,39.9,1.8,-1.6,0.1,0.22,,-74.8,2.66,151.46,8.548,15.71,51,93
JLL,Real Estate,Real Estate Services,292.9,1.02,-3.33,0.56,0.33,,-74.84,11.64,2.45,519.778,26.05,51,61
GNTX,Consumer Cyclical,Auto Parts,27.41,0.02,0.08,-0.38,0.16,,-74.87,1.77,6.22,10.711,15.91,51,69
NKTX,Healthcare,Biotechnology,2.32,0.39,-0.23,0.11,0.1,,-74.92,-1.46,-7.14,,,51,31
MAIN,Financial Services,Asset Management,65.65,0.05,-0.5,0.39,0.15,,-75.06,6.08,6.27,6.311,10.71,51,69
PB,Financial Services,Banks - Regional,67.45,0.04,0.0,0.02,0.21,,-75.11,5.5,-5.32,12.888,12.67,51,39
MRKR,Healthcare,Biotechnology,1.21,0.38,-0.21,-0.27,-0.16,-0.48,-75.2,-1.35,3679036666666670.5,0.499,,51,97
EFSC,Financial Services,Banks - Regional,57.5,0.02,0.03,-0.03,0.14,,-75.24,5.26,3.04,17.187,11.5,51,63
GNRC,Industrials,Specialty Industrial Machinery,190.55,0.72,-1.95,0.14,0.28,,-75.31,6.01,-1.36,74.75,32.39,51,50
MGIC,Technology,Information Technology Services,19.85,0.05,-0.16,0.29,0.11,,-75.35,0.79,2.09,11.905,25.81,51,60
ENTA,Healthcare,Biotechnology,8.59,0.25,-0.01,0.3,0.26,,-75.38,-4.32,-10.15,3.044,,51,22
EP,Energy,Oil & Gas E&P,4.76,-0.25,0.08,-0.08,0.0,,-75.38,-0.51,-30.12,1.183,,51,10
RCKT,Healthcare,Biotechnology,3.73,-0.11,0.11,0.15,0.19,,-75.42,-2.51,-7.14,,,51,31
ONDS,Technology,Communication Equipment,3.8,0.87,0.0,0.0,0.75,0.13,-75.42,-0.51,416.52,0.159,,51,94
LKFN,Financial Services,Banks - Regional,64.13,0.35,-0.21,0.03,0.19,,-75.45,3.67,-8.03,9.315,18.41,51,26
MTCH,Communication Services,Internet Content & Information,36.79,0.09,-0.34,0.19,0.02,,-75.52,2.02,-5.41,13.746,18.47,51,39
GOLF,Consumer Cyclical,Leisure,77.1,-0.29,82.0,-45.5,0.12,,-75.55,3.77,-2.04,40.43,21.09,51,48
GL,Financial Services,Insurance - Life,139.62,0.01,0.0,-0.13,0.09,,-75.58,12.5,-3.87,69.792,11.3,51,43
FHB,Financial Services,Banks - Regional,24.61,0.23,0.15,-0.17,0.21,,-75.64,1.93,-1.29,6.353,13.22,50,50
NAUT,Healthcare,Biotechnology,0.6682,0.08,0.08,-0.08,0.17,,-75.74,-0.52,-7.14,,,50,31
HOMB,Financial Services,Banks - Regional,28.6,0.03,0.14,0.02,0.18,,-75.77,2.19,2.06,5.073,13.68,50,60
ORRF,Financial Services,Banks - Regional,33.15,0.07,0.31,2.76,0.36,,-75.84,1.87,57.92,12.2,18.62,50,91
SFBS,Financial Services,Banks - Regional,82.83,-0.04,-0.03,0.08,0.17,,-75.85,4.57,4.93,8.949,19.33,50,66
MUSA,Consumer Cyclical,Specialty Retail,384.6,1.79,-1.65,-0.03,0.06,,-75.87,24.04,-10.54,855.844,15.75,50,21
LVTX,Healthcare,Biotechnology,1.54,-1.46,0.08,2.29,-0.03,,-76.05,-1.06,9.86,0.186,,50,74
GSBC,Financial Services,Banks - Regional,59.77,0.18,0.16,-0.11,0.18,,-76.06,5.86,-3.97,19.305,10.69,50,42
FSS,Industrials,Pollution & Treatment Controls,124.8,0.55,-0.08,-0.07,0.18,-0.12,-76.13,3.59,8.1,32.45,35.74,50,72
GS,Financial Services,Capital Markets,715.95,-0.29,0.17,0.42,0.26,,-76.14,45.4,1.23,171.017,16.34,50,58
FFBC,Financial Services,Banks - Regional,25.51,0.37,-0.28,0.23,0.16,,-76.17,2.5,-0.05,8.261,10.62,50,54
GD,Industrials,Aerospace & Defense,316.53,0.02,-0.14,0.24,0.15,,-76.2,14.89,1.3,185.34,21.46,50,58
SBH,Consumer Cyclical,Specialty Retail,13.18,0.18,-0.54,0.28,0.24,,-76.22,1.85,-8.25,36.31,7.34,50,25
LTBR,Industrials,Electrical Equipment & Parts,14.22,0.5,-0.12,-0.13,0.06,-0.14,-76.24,-0.83,-7.14,,,50,31
SCPH,Healthcare,Biotechnology,4.57,0.09,-0.06,1.14,0.29,,-76.24,-1.81,1.5103333333333412e+16,0.963,,50,98
ITGR,Healthcare,Medical Devices,106.83,2.61,-2.47,-0.08,0.14,,-76.31,2.34,4.46,52.672,47.26,50,66
LULU,Consumer Cyclical,Apparel Retail,198.18,-1.36,1.14,-0.1,0.02,,-76.34,14.7,4.22,87.829,14.12,50,65
GRCE,Healthcare,Biotechnology,3.3,0.36,0.26,-0.2,0.14,-0.27,-76.36,-0.76,-7.14,,,50,31
RSG,Industrials,Waste Management,235.44,0.11,-0.03,-0.1,0.09,,-76.48,6.75,0.27,52.228,34.71,50,55
HTO,Utilities,Utilities - Regulated Water,50.06,0.45,-0.41,-0.7,0.11,,-76.59,3.07,4.31,23.389,16.61,50,65
EPRT,Real Estate,REIT - Retail,31.12,0.07,-0.03,0.11,0.1,,-76.68,1.19,18.01,2.724,26.32,50,82
MCB,Financial Services,Banks - Regional,72.69,0.22,-0.31,0.74,0.19,,-76.68,6.17,6.88,24.845,12.47,50,70
ORCL,Technology,Software - Infrastructure,233.16,0.0,-0.08,0.07,-0.09,0.21,-76.73,4.35,3.97,20.58,54.34,50,65
MS,Financial Services,Capital Markets,144.04,-0.22,0.16,0.18,0.16,,-76.73,8.84,0.62,41.448,16.74,50,56
NPCE,Healthcare,Medical Devices,8.62,-0.24,-0.17,0.06,0.0,,-76.76,-0.82,15.02,2.864,,50,80
IRMD,Healthcare,Medical Devices,70.53,0.0,-0.11,0.02,-0.05,0.12,-76.89,1.61,8.99,6.115,45.13,50,73
EVR,Financial Services,Capital Markets,305.01,-0.51,0.03,0.79,0.31,,-77.03,11.04,5.72,84.152,28.97,49,68
NMIH,Financial Services,Insurance - Specialty,39.23,-0.07,0.2,-0.07,0.07,,-77.03,4.71,1.08,8.632,8.57,49,57
IT,Technology,Information Technology Services,244.66,0.14,-0.88,-0.04,0.06,,-77.08,16.22,-0.03,82.973,15.41,49,54
FOUR,Technology,Software - Infrastructure,88.75,0.46,-1.12,-0.53,-0.69,-0.29,-77.13,2.66,15.67,52.444,34.26,49,81
MVST,Consumer Cyclical,Auto Parts,2.62,-2.74,2.37,-7.5,-0.03,,-77.15,-0.35,11.01,1.31,,49,76
GWW,Industrials,Industrial Distribution,994.07,0.0,0.01,-0.02,0.04,0.02,-77.21,39.44,-0.14,361.178,25.91,49,54
ONIT,Financial Services,Mortgage Finance,39.61,-0.05,-0.01,-0.01,0.9,-0.46,-77.3,3.94,-5.25,124.815,10.53,49,39
SHG,Financial Services,Banks - Regional,48.11,0.05,22.74,-19.32,0.13,,-77.35,6.58,-5.35,30040.771,7.44,49,39
NATH,Consumer Cyclical,Restaurants,107.3,0.33,0.49,-0.35,-0.04,0.13,-77.53,5.76,-0.85,36.803,18.91,49,52
FAST,Industrials,Industrial Distribution,49.14,0.12,0.13,-0.13,0.12,,-77.61,1.03,1.25,6.781,48.92,49,58
EFSI,Financial Services,Banks - Regional,34.955,2.56,-2.14,0.79,0.09,,-77.65,2.37,14.05,14.478,15.24,49,79
DMRC,Technology,Software - Application,8.23,0.45,-0.37,0.25,0.13,,-77.65,-1.83,-22.47,1.649,,49,12
LIN,Basic Materials,Specialty Chemicals,480.71,0.0,0.04,0.04,0.02,0.04,-77.66,14.06,-4.5,70.103,34.26,49,41
NWN,Utilities,Utilities - Regulated Gas,40.71,-37.33,0.95,2.58,0.2,,-77.7,2.54,-0.7,30.969,16.56,49,52
RANI,Healthcare,Biotechnology,0.5486,0.22,0.23,-0.12,0.44,,-77.74,-0.9,-1876666666666673.5,0.036,,49,2
MA,Financial Services,Credit Services,591.92,0.0,-0.01,0.03,0.03,0.11,-77.75,14.85,8.84,33.068,40.33,49,73
PNC,Financial Services,Banks - Regional,194.0,0.1,-0.07,0.08,0.14,,-77.78,14.62,7.94,53.367,13.8,49,71
MTB,Financial Services,Banks - Regional,192.43,0.28,-0.17,-0.04,0.14,,-77.78,15.44,0.83,54.3,12.94,49,56
FLNT,Communication Services,Advertising Agencies,1.89,0.3,-1.05,1.53,1.5,,-77.8,-1.37,-31.2,11.767,,49,10
FNGR,Communication Services,Telecom Services,1.6,-0.08,-0.08,0.0,-0.17,0.23,-77.84,-0.1,-0.56,0.629,,49,53
GIC,Industrials,Industrial Distribution,35.48,0.86,0.3,-0.63,0.25,,-77.95,1.7,-2.54,34.495,21.36,49,46
PSMT,Consumer Defensive,Discount Stores,107.54,-0.27,0.2,0.06,0.06,0.11,-78.03,4.75,1.35,171.997,23.31,49,58
EU,Energy,Uranium,2.205,3.33,-0.19,-0.23,3.0,-2.25,-78.04,-0.34,4716666666666695.0,0.239,,49,97
MCD,Consumer Cyclical,Restaurants,313.22,0.21,-0.08,-0.12,0.12,,-78.04,11.68,-3.07,36.422,26.89,49,45
PR,Energy,Oil & Gas E&P,13.14,-0.57,0.52,-0.81,-0.27,,-78.14,1.56,13.89,7.257,8.82,49,79
MTG,Financial Services,Insurance - Specialty,27.54,0.07,0.04,-0.05,0.05,,-78.19,3.05,-7.15,4.916,9.23,49,27
OMAB,Industrials,Airports & Air Services,107.66,0.04,0.08,-0.16,0.04,,-78.2,5.71,16.03,326.016,18.78,48,81
RHP,Real Estate,REIT - Hotel & Motel,94.72,0.11,-0.1,0.16,-0.44,,-78.24,4.2,11.23,40.558,23.55,48,76
ORLY,Consumer Cyclical,Auto Parts,102.87,0.24,-0.02,-0.2,0.1,,-78.26,2.79,-0.37,19.861,36.67,48,53
EWBC,Financial Services,Banks - Regional,100.71,0.07,-0.0,-0.02,0.09,,-78.29,8.56,4.55,17.754,12.29,48,66
FBP,Financial Services,Banks - Regional,21.39,0.06,0.02,0.02,0.09,,-78.31,1.88,-2.41,5.484,11.84,48,47
IOVA,Healthcare,Biotechnology,2.54,0.09,-0.38,0.08,0.03,,-78.39,-1.21,1321111111112683.5,0.763,,48,97
ONL,Real Estate,REIT - Office,2.73,-1.65,2.47,-2.28,0.33,,-78.66,-1.38,2.93,2.71,,48,62
MTZ,Industrials,Engineering & Construction,173.67,0.0,-6.38,-0.27,-2.38,5.08,-78.7,3.36,11.36,167.227,52.67,48,77
FCUV,Technology,Scientific & Technical Instruments,1.87,-0.18,-12.33,-12.33,0.05,0.18,-78.72,-0.45,103.44,0.061,,48,93
DUK,Utilities,Utilities - Regulated Electric,124.14,-0.41,0.14,-0.04,0.11,,-78.72,6.11,-1.54,39.804,20.35,48,50
FBIZ,Financial Services,Banks - Regional,49.34,0.02,-0.3,0.38,0.1,,-78.73,5.6,1.88,18.531,9.3,48,59
ITIC,Financial Services,Insurance - Specialty,237.71,2.87,-1.64,-0.11,0.38,,-78.78,17.49,-1.61,142.95,14.1,48,49
L,Financial Services,Insurance - Property & Casualty,96.36,0.07,1.02,-1.13,0.12,,-78.83,6.3,-0.02,84.112,15.29,48,54
HOUR,Consumer Cyclical,Internet Retail,1.55,1.0,0.33,0.5,1.0,-0.5,-78.9,0.03,2.04,3.939,53.0,48,60
HBNC,Financial Services,Banks - Regional,15.14,-0.17,3.2,-2.68,0.47,,-78.94,1.17,2.79,4.836,13.38,48,62
GSK,Healthcare,Drug Manufacturers - General,40.08,-0.12,2.93,8.21,0.23,,-78.95,2.23,-3.43,15.512,18.02,48,44
PECO,Real Estate,REIT - Retail,33.79,-1.1,0.4,0.59,-0.2,,-78.99,0.55,1.99,5.59,63.35,48,60
PRLB,Industrials,Metal Fabrication,48.26,0.0,8.5,-15.5,-0.2,-0.4,-79.09,0.6,-1.85,20.873,84.48,48,49
PG,Consumer Defensive,Household & Personal Products,158.73,0.0,-0.23,0.18,0.22,0.01,-79.12,6.51,-5.42,35.864,24.37,48,39
MMC,Financial Services,Insurance Brokers,211.11,-0.14,0.76,0.05,0.08,,-79.16,8.34,3.42,52.437,25.25,48,64
PDSB,Healthcare,Biotechnology,1.15,0.0,0.19,0.16,0.1,0.43,-79.24,-0.91,-7.14,,,48,31
MGRX,Healthcare,Health Information Services,1.66,1.26,-0.13,-0.15,1.4,0.16,-79.26,-3.54,1338.95,0.107,,48,95
PRLD,Healthcare,Biotechnology,1.1,0.02,0.01,0.01,0.12,0.0,-79.36,-1.64,7777777777777770.0,0.092,,48,97
MGEE,Utilities,Utilities - Regulated Electric,84.92,-0.56,0.87,-0.85,0.11,,-79.37,3.6,0.51,19.274,24.37,48,56
MDLZ,Consumer Defensive,Confectioners,62.94,0.58,-3.23,1.05,0.09,,-79.39,2.73,0.78,28.174,23.23,48,56
ROL,Consumer Cyclical,Personal Services,58.0,0.32,0.0,-0.27,0.07,,-79.43,1.01,4.71,7.371,57.42,48,66
OFG,Financial Services,Banks - Regional,42.75,0.14,-0.09,0.09,0.06,,-79.48,4.25,-3.11,13.566,10.54,48,45
EFX,Industrials,Consulting Services,245.45,0.44,-0.31,0.23,0.17,,-79.67,5.13,-0.54,47.079,49.71,47,53
R,Industrials,Rental & Leasing Services,180.42,0.37,-0.38,-0.03,0.1,,-79.73,11.76,-3.7,302.476,15.87,47,43
EPAC,Industrials,Specialty Industrial Machinery,41.91,0.08,-0.05,-0.12,-0.15,,-79.86,1.61,-2.22,11.209,27.15,47,47
MKTX,Financial Services,Capital Markets,186.85,3.77,-3.35,-0.09,0.11,,-79.91,5.94,2.0,22.384,31.77,47,60
ETN,Industrials,Specialty Industrial Machinery,345.38,0.02,0.0,-0.03,0.01,,-80.06,9.94,2.73,66.063,34.97,47,62
EVTC,Technology,Software - Infrastructure,35.8,0.24,-0.24,0.62,0.26,,-80.08,2.13,2.72,13.89,17.25,47,62
SEB,Industrials,Conglomerates,3610.08,2.19,2.83,1.55,0.67,0.45,-80.12,143.38,1.06,9783.216,25.71,47,57
NSPR,Healthcare,Medical Devices,2.37,-0.18,-0.16,-0.19,-0.18,,-80.2,-0.81,-0.31,0.142,,47,53
LWLG,Basic Materials,Specialty Chemicals,2.21,-0.25,0.0,0.0,0.0,0.25,-80.22,-0.17,45002222222251.72,0.001,,47,96
DSGX,Technology,Software - Application,99.05,-0.01,-0.01,0.05,0.02,,-80.25,1.65,5.63,7.813,61.44,47,68
MUFG,Financial Services,Banks - Diversified,15.3,0.0,0.0,0.0,0.0,,-80.27,1.08,-7.46,469.055,14.44,47,27
LAMR,Real Estate,REIT - Specialty,122.42,0.13,136.0,-145.0,0.13,,-80.32,4.29,-3.02,21.885,29.56,47,45
SILO,Healthcare,Biotechnology,0.6674,0.21,-0.02,-0.02,0.63,0.22,-80.33,-1.01,-7.01,0.015,,47,35
FIBK,Financial Services,Banks - Regional,30.03,0.41,-0.04,-0.06,0.19,,-80.39,2.22,0.92,9.07,14.41,47,57
KRC,Real Estate,REIT - Office,38.86,0.76,-0.52,0.14,0.41,,-80.61,1.84,-2.94,9.629,21.83,47,45
FN,Technology,Electronic Components,277.04,0.0,-0.06,0.12,0.01,0.01,-80.71,9.18,11.65,94.936,32.06,47,77
SII,Financial Services,Asset Management,63.7,0.13,-0.04,-0.04,-0.02,0.02,-80.73,1.94,15.81,7.713,33.65,47,81
DVN,Energy,Oil & Gas E&P,33.89,0.84,-0.27,-0.34,0.05,,-80.73,4.44,3.09,25.243,7.92,47,63
IBOC,Financial Services,Banks - Regional,68.86,0.03,-0.01,-0.01,0.03,-0.01,-80.74,6.61,-2.87,13.003,10.95,47,46
OPCH,Healthcare,Medical Care Facilities,27.84,0.11,-0.29,0.12,0.0,,-80.74,1.26,7.56,32.19,22.81,47,71
OGS,Utilities,Utilities - Regulated Gas,75.23,-2.75,0.47,2.97,0.1,,-80.79,4.19,8.31,39.827,18.37,47,72
IROQ,Financial Services,Banks - Regional,25.15,-0.23,0.9,0.54,0.41,,-80.85,1.04,3.08,7.98,24.18,47,63
ITRN,Technology,Scientific & Technical Instruments,36.69,-0.09,0.04,0.01,0.02,,-80.85,2.79,-3.13,17.071,13.3,47,45
PBA,Energy,Oil & Gas Midstream,37.84,-0.23,0.14,0.17,-0.15,0.08,-80.85,2.13,-13.06,13.878,17.88,47,18
OPBK,Financial Services,Banks - Regional,13.57,0.14,0.12,-0.09,0.17,,-80.88,1.48,4.54,5.667,9.66,47,66
HWKN,Basic Materials,Specialty Chemicals,168.09,0.78,0.1,-0.61,0.01,,-80.91,4.05,5.52,48.694,41.98,47,68
PFGC,Consumer Defensive,Food Distribution,99.72,1.24,0.41,-1.59,-0.27,,-80.96,2.18,3.08,386.944,46.75,46,63
DRIO,Healthcare,Health Information Services,0.55,-0.29,0.39,0.28,-1.25,0.43,-81.07,-0.67,-14.61,0.499,,46,17
GEHC,Healthcare,Health Information Services,73.15,-0.16,-0.28,0.53,0.13,,-81.12,4.88,-3.56,43.739,15.41,46,43
QSI,Healthcare,Medical Devices,1.11,-0.45,1.09,-0.28,0.0,,-81.21,-0.67,1202222222222231.8,0.021,,46,96
DTM,Energy,Oil & Gas Midstream,103.24,0.0,0.08,0.09,0.08,0.07,-81.23,3.73,12.41,11.112,27.25,46,78
GPI,Consumer Cyclical,Auto & Truck Dealerships,445.33,0.12,0.39,-0.23,0.05,,-81.33,36.2,11.83,1687.63,12.99,46,77
DOX,Technology,Software - Infrastructure,86.61,-0.05,0.09,0.76,0.14,,-81.39,4.94,-11.79,41.364,17.87,46,20
HD,Consumer Cyclical,Home Improvement Retail,397.7,-0.03,-0.03,-0.25,-0.05,0.26,-81.44,14.7,-0.23,166.469,28.08,46,54
LMND,Financial Services,Insurance - Property & Casualty,56.1,0.43,0.05,0.05,0.35,-0.28,-81.52,-2.82,36.96,8.301,,46,88
MFG,Financial Services,Banks - Regional,6.48,0.0,0.0,0.0,0.0,,-81.53,0.48,-5.31,308.662,13.75,46,39
DNB,Financial Services,Financial Data & Stock Exchanges,9.11,-1.0,-3.0,1.0,-1.0,,-81.59,-0.09,-5.03,5.551,,46,40
OLLI,Consumer Defensive,Discount Stores,134.13,-0.44,0.9,-0.36,0.03,,-81.59,3.25,4.8,38.149,40.68,46,66
NPK,Industrials,Aerospace & Defense,105.09,-0.49,-0.03,-0.03,-0.18,0.16,-81.65,5.84,21.62,63.119,18.82,46,84
EG,Financial Services,Insurance - Reinsurance,348.06,2.29,3.85,-2.18,-0.04,,-81.68,19.12,2.21,419.314,17.99,46,61
OKE,Energy,Oil & Gas Midstream,74.02,0.29,-0.52,0.34,0.01,,-81.73,5.13,37.13,46.43,14.59,46,88
HTHT,Consumer Cyclical,Lodging,35.93,0.0,13.5,-19.5,-0.17,0.38,-81.76,1.66,4.02,78.838,21.83,46,65
HDSN,Basic Materials,Specialty Chemicals,9.54,2.83,2.0,-3.83,0.1,,-81.78,0.4,-5.55,5.052,24.35,46,38
JNJ,Healthcare,Drug Manufacturers - General,178.93,-0.99,2.21,0.27,0.18,,-81.82,9.34,-1.92,37.653,19.2,46,48
HBT,Financial Services,Banks - Regional,25.13,0.02,-0.07,0.1,0.07,,-81.91,2.42,-0.27,7.285,10.98,46,54
KMPR,Financial Services,Insurance - Property & Casualty,53.4,-0.38,0.03,0.32,-0.04,,-81.95,5.31,-4.13,74.789,10.1,46,42
RF,Financial Services,Banks - Regional,25.74,0.16,-0.1,0.14,0.13,,-81.95,2.14,0.68,7.505,12.5,46,56
HLI,Financial Services,Capital Markets,192.02,0.01,0.01,0.02,0.07,0.16,-82.05,5.93,5.34,37.573,33.34,46,67
RBLX,Communication Services,Electronic Gaming & Multimedia,114.85,0.0,0.03,0.12,0.0,0.34,-82.1,-1.42,14.65,6.03,,46,80
OMER,Healthcare,Biotechnology,4.48,0.35,-0.07,0.04,1.26,,-82.16,-2.36,-7.14,,,46,31
