Ticker,Name,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
5543,桓鼎-KY,Industrials,Building Products & Equipment,24.3,-2.73,1.83,2.21,-0.39,3.88,57.88,-1.16,-9.46,85.093,,76,71
6937,天虹,Technology,Semiconductors,361.0,0.11,-0.09,-0.08,1.73,0.95,57.72,6.5,1.92,34.068,55.85,76,84
6526,達發,Technology,Semiconductors,636.0,0.94,-0.09,-0.09,1.54,2.0,57.4,10.96,6.2,98.182,57.48,76,87
2731,雄獅,Consumer Cyclical,Travel Services,139.0,-0.11,0.1,0.12,0.33,2.23,57.04,18.17,38.58,279.663,6.99,76,93
2606,裕民,Industrials,Marine Shipping,57.0,0.23,0.12,0.14,1.03,0.98,56.95,4.55,-8.6,18.791,12.46,76,73
6118,建達,Technology,Electronics & Computer Distribution,22.85,-5.2,0.11,0.12,1.29,2.25,56.9,0.59,-19.49,95.248,37.97,76,49
6213,聯茂,Technology,Electronic Components,78.7,0.25,0.31,-0.27,0.06,4.0,56.11,2.56,-12.26,74.774,30.16,76,67
3581,博磊,Technology,Semiconductors,70.1,-2.29,2.5,-2.25,-2.22,6.0,55.76,0.03,-27.45,27.632,2246.67,76,30
1235,興泰,Consumer Defensive,Farm Products,156.5,0.46,-1.48,-0.6,2.82,0.0,55.06,1.88,72.39,1.057,82.71,76,95
1727,中華化,Basic Materials,Chemicals,36.8,0.0,23.0,-3.5,2.67,0.57,54.59,0.35,-2.15,15.439,105.0,76,81
1903,士紙,Consumer Defensive,Household & Personal Products,54.9,-0.2,-6.8,-1.17,0.5,1.8,53.84,0.44,-36.73,0.623,123.41,75,17
5225,東科-KY,Technology,Consumer Electronics,138.5,0.41,-0.15,-0.13,0.74,1.33,51.49,11.47,-8.95,166.459,11.9,75,72
6952,大武山,Consumer Defensive,Farm Products,46.5,-2.13,0.02,0.02,0.35,2.57,51.27,2.45,-5.86,21.6,18.78,75,77
2734,易飛網,Consumer Cyclical,Travel Services,28.8,14.6,-0.4,-0.29,1.94,-0.2,51.19,1.63,2.22,54.558,17.98,75,84
4973,廣穎,Technology,Computer Hardware,31.65,-19.14,-0.06,-0.06,-1.29,2.71,50.77,3.99,-27.75,71.31,7.86,75,29
1307,三芳,Consumer Cyclical,Textile Manufacturing,47.6,-0.39,0.14,0.16,0.56,1.6,50.25,2.82,-17.18,25.859,16.68,75,56
8043,蜜望實,Technology,Electronic Components,42.75,-0.43,-0.3,21.33,2.39,,49.57,1.12,-39.41,59.355,34.38,75,15
8478,東哥遊艇,Consumer Cyclical,Recreational Vehicles,277.0,-0.03,0.11,0.13,0.04,-0.15,48.65,22.8,-8.84,77.476,12.19,75,72
6782,視陽,Healthcare,Medical Instruments & Supplies,219.5,0.38,-0.18,0.26,0.99,1.54,48.44,9.79,20.64,48.528,21.6,75,91
6834,天二科技,Technology,Electronic Components,34.9,-0.6,5.4,-0.6,0.82,2.06,48.4,0.12,-4.97,11.074,287.5,75,78
3303,岱稜,Industrials,Metal Fabrication,65.5,-0.33,0.08,0.09,0.68,2.17,48.29,3.68,-5.45,27.067,19.57,75,77
5519,隆大,Industrials,Engineering & Construction,35.95,-1.54,0.69,2.27,-0.73,3.52,48.05,4.24,-35.77,28.274,8.42,75,17
1464,得力,Consumer Cyclical,Textile Manufacturing,16.8,0.92,0.24,0.31,3.78,0.18,47.91,0.49,-1.97,25.716,34.18,75,81
1568,倉佑,Consumer Cyclical,Auto Parts,30.05,-1.85,-0.94,-0.48,-0.93,1.57,47.78,1.7,-52.84,11.312,16.88,75,9
6516,勤崴國際,Technology,Scientific & Technical Instruments,69.1,0.13,0.18,-0.0,0.33,0.05,47.65,1.19,-5.75,8.139,57.65,75,77
1418,東華,Consumer Cyclical,Textile Manufacturing,29.45,0.44,-0.24,-0.31,0.22,-0.55,46.92,0.61,-72.05,0.252,48.36,75,6
1441,大東,Consumer Cyclical,Textile Manufacturing,15.55,6.71,0.73,0.42,2.68,0.33,45.85,4.09,13.09,18.186,3.8,75,90
3306,鼎天,Technology,Scientific & Technical Instruments,57.1,-2.36,5.58,-0.1,0.62,0.63,45.7,2.81,-46.44,24.06,20.04,75,11
2368,金像電,Technology,Electronic Components,188.5,0.25,0.02,0.02,0.86,1.84,44.76,10.18,3.04,72.783,17.83,75,85
8047,星雲,Industrials,Specialty Industrial Machinery,23.0,-0.12,0.15,0.13,1.63,2.29,44.51,-0.68,-38.4,10.968,,74,16
2630,亞航,Industrials,Aerospace & Defense,32.9,-0.33,0.11,-0.5,2.2,,44.06,0.17,-18.71,24.236,190.59,74,52
8923,時報,Communication Services,Publishing,18.85,-1.62,0.19,0.24,-0.92,3.86,43.96,1.03,-28.74,14.339,18.59,74,27
4542,科嶠,Industrials,Specialty Industrial Machinery,108.5,-3.36,-0.72,-0.42,-4.0,1.9,42.94,1.52,-16.1,24.454,71.05,74,59
2501,國建,Real Estate,Real Estate - Development,24.75,-0.57,0.38,0.62,-0.2,2.92,42.93,2.16,-17.04,17.307,11.41,74,56
4503,金雨,Industrials,Business Equipment & Supplies,53.0,4.0,-0.2,-0.25,3.67,-0.03,42.3,-1.06,-2.8,5.412,,74,80
1618,合機,Technology,Electronics & Computer Distribution,42.0,0.47,0.14,0.16,1.33,1.21,41.39,2.85,-17.76,24.322,14.37,74,54
1531,高林股,Industrials,Specialty Industrial Machinery,17.35,0.71,-2.79,-0.74,2.33,3.0,41.25,0.14,-21.03,8.178,120.0,74,45
6585,鼎基,Basic Materials,Specialty Chemicals,143.5,-0.4,0.18,0.15,0.13,1.41,41.22,9.57,-13.01,45.63,14.94,74,65
3339,泰谷,Technology,Semiconductors,40.25,-0.07,-0.25,-0.2,-0.2,3.0,41.1,0.35,-0.26,10.222,112.43,74,82
4563,百德,Industrials,Specialty Industrial Machinery,108.5,0.24,0.36,0.56,0.29,1.29,40.9,2.74,-6.23,55.641,38.14,74,76
3213,茂訊,Technology,Computer Hardware,89.5,0.09,0.13,0.15,0.34,2.41,40.89,10.32,-21.47,53.729,8.53,74,44
8358,金居,Technology,Electronic Components,61.2,0.37,0.39,0.64,2.48,0.18,40.84,3.57,5.29,25.677,16.89,74,86
2461,光群雷,Consumer Cyclical,Packaging & Containers,22.05,13.7,-0.8,-0.44,5.39,-2.4,40.57,1.47,-26.14,34.513,14.83,74,32
3652,精聯,Technology,Computer Hardware,42.8,1.69,-0.31,-0.24,0.87,1.67,40.43,0.84,-21.69,30.586,49.11,74,43
8097,常珵,Technology,Communication Equipment,76.5,2.31,-0.33,-0.5,2.0,-2.78,39.95,-0.8,-24.6,1.323,,74,36
1809,中釉,Industrials,Building Products & Equipment,20.7,-1.75,0.83,5.0,1.0,2.37,39.21,0.11,-19.47,14.691,184.09,74,49
6538,倉和,Technology,Electronic Components,120.5,0.26,-0.09,-0.08,1.04,1.95,39.11,10.6,4.57,66.665,11.42,74,86
3555,博士旺,Technology,Software—Infrastructure,33.5,2.81,0.69,-0.02,3.94,-2.22,38.42,-0.73,-5.99,3.297,,74,76
2497,怡利電,Consumer Cyclical,Auto Parts,76.7,0.31,-0.22,-0.18,0.95,0.37,37.98,2.36,7.28,33.738,29.7,73,87
2027,大成鋼,Basic Materials,Steel,35.5,-0.17,-0.09,-0.08,-0.75,-0.83,37.92,1.6,-24.04,40.348,21.91,73,37
3632,研勤,Technology,Software—Application,14.2,-6.5,0.0,0.0,-3.2,0.0,37.78,-0.05,-28.03,9.442,,73,29
6224,聚鼎,Technology,Electronic Components,70.7,0.45,-0.6,-0.37,0.0,4.17,37.7,1.45,-22.52,31.669,47.24,73,41
3073,天方能源,Technology,Semiconductors,68.5,5.51,-0.35,0.27,4.95,-0.52,37.48,0.56,-23.61,1.248,117.86,73,38
8462,柏文,Consumer Cyclical,Leisure,116.0,0.05,0.89,-0.06,0.78,2.0,37.27,3.65,-11.44,61.862,31.23,73,68
4413,飛寶企業,Consumer Cyclical,Apparel Manufacturing,18.05,-9.0,-0.69,-0.41,-14.0,13.0,36.98,0.42,-71.76,12.248,42.5,73,6
5215,科嘉-KY,Technology,Computer Hardware,49.35,1.94,-0.26,-0.2,-0.08,3.45,36.5,2.98,-24.83,41.895,16.63,73,35
3665,貿聯-KY,Industrials,Electrical Equipment & Parts,494.0,26.86,-9.82,-0.91,1.23,1.44,36.41,18.34,-13.42,310.66,28.41,73,64
6465,威潤,Technology,Communication Equipment,22.55,2.93,-0.22,-0.01,2.14,0.09,36.27,-1.52,-54.82,5.118,,73,8
5475,德宏,Consumer Cyclical,Textile Manufacturing,13.4,0.6,-0.11,-0.12,1.28,-0.14,35.89,-1.4,-11.4,3.965,,73,68
6753,龍德造船,Industrials,Aerospace & Defense,118.0,-0.18,0.45,0.8,1.61,0.54,35.76,7.14,7.6,43.316,16.18,73,88
5356,協益,Technology,Electronic Components,36.5,-1.0,0.98,56.5,2.39,0.46,35.76,6.8,-6.63,35.067,5.35,73,76
1201,味全,Consumer Defensive,Packaged Foods,18.0,0.4,-0.3,0.33,1.15,1.86,35.74,0.82,-17.73,44.822,21.89,73,54
2945,三商家購,Consumer Defensive,Grocery Stores,41.15,-0.22,-0.18,1.23,1.67,,35.72,1.92,-21.22,209.432,21.43,73,45
8423,保綠-KY,Consumer Cyclical,Auto Parts,22.35,-0.18,-0.03,-0.03,-0.77,3.33,35.53,0.56,-22.84,10.949,38.48,73,40
5227,立凱-KY,Industrials,Electrical Equipment & Parts,35.45,0.25,0.63,0.39,2.05,0.37,34.97,-4.64,-37.64,8.31,,73,16
3491,昇達科,Technology,Communication Equipment,312.0,1.27,0.26,0.34,2.03,0.38,34.96,5.3,23.34,29.518,58.49,73,91
8438,昶昕,Basic Materials,Chemicals,38.2,-0.2,1.14,-0.03,0.68,1.75,34.96,2.17,-9.5,47.309,17.26,73,71
1414,東和,Consumer Cyclical,Textile Manufacturing,22.85,0.0,0.07,0.07,0.0,3.0,34.83,0.27,-25.55,2.604,84.81,72,33
5016,松和,Basic Materials,Steel,27.7,0.18,-0.03,-0.03,1.29,2.0,34.56,1.6,-22.89,40.141,17.22,72,40
2313,華通,Technology,Electronic Components,67.8,0.17,-0.35,-0.26,0.94,1.77,34.51,4.58,-9.7,60.546,14.21,72,71
3715,定穎投控,Technology,Electronic Components,70.3,0.21,-0.24,-0.19,0.45,2.0,33.99,4.65,-12.3,60.412,14.62,72,67
8410,森田,Basic Materials,Specialty Chemicals,81.1,0.13,-0.15,-0.13,0.07,1.21,32.92,6.51,-28.13,31.258,12.75,72,29
6237,驊訊,Technology,Semiconductors,50.8,-17.67,-2.0,-2.5,-4.11,7.67,32.84,-1.48,-21.62,4.817,,72,44
1225,福懋油,Consumer Defensive,Packaged Foods,89.4,0.9,-0.4,-0.29,2.47,0.11,32.78,2.04,-30.76,59.438,42.16,72,24
6666,羅麗芬-KY,Consumer Defensive,Household & Personal Products,58.5,2.23,-0.23,-2.14,2.03,,32.18,1.38,25.09,22.444,42.61,72,92
4976,佳凌,Technology,Electronic Components,40.15,-3.86,0.4,2.6,0.05,5.71,32.03,-1.09,0.68,7.213,,72,83
1319,東陽,Consumer Cyclical,Auto Parts,108.5,-0.12,0.09,0.1,0.37,1.39,31.85,6.73,-14.1,42.384,15.9,72,63
2465,麗臺,Technology,Computer Hardware,83.6,0.42,-0.59,-0.27,-0.93,-0.64,31.76,-3.52,-22.14,57.485,,72,42
8936,國統,Industrials,Engineering & Construction,61.6,0.21,-0.2,-0.16,1.46,0.03,31.75,3.38,14.88,20.39,17.78,72,90
8432,東生華,Healthcare,Drug Manufacturers—Specialty & Generic,64.4,-1.89,0.42,0.72,-0.3,2.82,31.38,3.11,9.0,24.268,21.13,72,88
2612,中航,Industrials,Integrated Freight & Logistics,43.35,0.43,0.33,0.48,2.72,-0.35,31.14,2.11,-12.46,21.509,20.55,72,66
8074,鉅橡,Technology,Electronic Components,26.65,-0.31,-0.09,-0.08,0.53,2.4,31.11,1.02,-16.61,14.9,24.56,72,57
4721,美琪瑪,Basic Materials,Specialty Chemicals,72.8,0.84,0.1,0.12,5.26,2.06,31.05,3.09,-35.4,28.831,23.33,72,18
6189,豐藝,Technology,Electronics & Computer Distribution,85.4,-0.28,0.09,0.1,0.55,1.84,30.88,5.93,3.73,172.263,14.27,72,85
2641,正德,Industrials,Marine Shipping,19.1,0.54,-0.33,-0.14,-0.12,2.0,30.56,2.0,-2.72,5.439,9.5,72,80
3447,展達,Technology,Communication Equipment,92.1,6.85,0.75,-0.35,7.88,-4.0,29.6,-0.74,9.63,24.209,,71,88
1513,中興電,Industrials,Specialty Industrial Machinery,169.5,-0.06,0.12,0.14,2.28,0.24,28.98,6.88,-4.84,47.855,24.27,71,78
2617,台航,Industrials,Marine Shipping,31.7,-0.4,-1.14,-0.53,0.45,1.38,28.94,4.63,-13.44,10.012,6.84,71,64
3661,世芯-KY,Technology,Semiconductors,2410.0,0.27,0.14,0.16,0.97,0.96,28.63,60.26,44.37,536.528,40.16,71,94
6415,矽力*-KY,Technology,Semiconductors,498.5,6.3,-2.72,-0.73,6.41,-1.85,28.2,3.24,-5.32,43.997,149.23,71,77
8210,勤誠,Technology,Computer Hardware,295.0,0.42,0.24,0.19,1.57,0.82,28.04,16.41,33.47,111.9,17.67,71,93
5493,三聯,Technology,Electronic Components,98.2,2.32,-0.9,-0.47,2.84,-0.78,27.78,7.37,-4.06,95.255,13.24,71,79
5206,坤悅,Real Estate,Real Estate—Development,35.7,3.05,-0.46,-0.87,7.0,-3.73,27.57,1.76,589.41,17.478,20.48,71,98
2402,毅嘉,Technology,Electronic Components,41.95,1.0,-0.45,-0.31,0.5,1.31,27.13,1.93,-10.22,29.844,21.5,71,70
3564,其陽,Technology,Computer Hardware,86.6,1.35,0.7,2.67,2.82,0.42,27.08,0.97,8.58,35.595,85.98,71,88
8941,關中,Consumer Defensive,Household & Personal Products,67.8,5.72,-1.15,-0.54,-0.64,2.65,26.42,4.88,-19.22,87.492,13.79,71,50
4304,勝昱,Consumer Cyclical,Packaging & Containers,10.6,-3.5,-1.12,-9.6,-0.87,3.3,26.31,-3.24,-73.2,11.045,,71,6
5301,寶得利,Consumer Cyclical,Luxury Goods,9.99,-1.67,0.08,0.08,0.06,1.33,26.22,-0.52,76.82,2.643,,71,95
6829,千附精密,Industrials,Specialty Industrial Machinery,118.0,0.61,-0.18,-0.15,0.85,0.56,26.16,4.68,24.2,32.608,25.0,71,92
4161,聿新科,Healthcare,Medical Devices,34.0,-0.63,0.63,-0.39,-0.77,1.28,25.8,1.93,-26.45,17.827,17.36,71,31
6761,穩得,Technology,Electronics & Computer Distribution,97.2,-0.17,0.46,0.15,0.69,1.65,25.69,5.63,-13.36,70.776,16.79,71,65
6615,慧智,Healthcare,Diagnostics & Research,45.15,-0.29,0.36,0.57,1.25,1.9,25.49,1.17,-24.07,22.383,38.21,71,37
6231,系微,Technology,Software—Application,544.0,0.05,0.17,0.02,0.29,1.99,25.23,6.58,-12.92,32.884,81.91,71,65
3013,晟銘電,Technology,Computer Hardware,163.0,-0.21,1.49,-0.04,0.9,1.49,25.04,2.47,8.8,38.805,63.77,71,88
6757,台灣虎航-創,Industrials,Airlines,62.9,0.4,-0.28,0.19,0.62,0.87,24.95,6.59,58.79,33.972,9.53,70,95
4979,華星光,Technology,Semiconductors,150.0,0.34,-0.34,-0.25,0.6,1.47,24.19,3.86,16.02,24.477,41.19,70,90
2536,宏普,Real Estate,Real Estate - Development,29.55,3.33,2.25,0.69,2.86,4.33,23.64,1.7,-21.01,10.903,17.24,70,46
4116,明基醫,Healthcare,Medical Instruments & Supplies,50.2,-0.1,0.29,-0.63,0.5,,23.39,2.24,-8.25,104.389,22.46,70,73
6805,富世達,Technology,Computer Hardware,843.0,0.14,0.0,0.0,0.27,1.6,23.21,13.0,4.17,101.57,65.77,70,86
8342,益張,Industrials,Business Equipment & Supplies,87.7,0.06,0.1,0.11,0.4,1.91,22.6,6.58,-10.17,47.253,13.47,70,70
4961,天鈺,Technology,Semiconductors,249.5,-0.17,0.55,-0.13,0.05,0.57,22.48,16.28,-0.62,147.221,15.29,70,82
6274,台燿,Technology,Electronic Components,164.0,0.09,0.54,0.1,1.04,1.55,22.48,8.16,12.09,77.929,19.91,70,89
3528,安馳,Technology,Electronics & Computer Distribution,51.2,0.85,6.73,-4.75,0.99,,22.12,2.72,-44.58,79.347,18.49,70,12
6855,數泓科,Industrials,Tools & Accessories,143.0,-0.24,0.05,0.05,0.36,1.7,21.96,7.97,3.89,24.616,17.88,70,85
3484,崧騰,Industrials,Electrical Equipment & Parts,54.5,0.22,0.18,0.22,0.68,2.33,21.92,3.19,-14.94,48.574,17.08,70,62
2926,誠品生活,Consumer Cyclical,Department Stores,52.7,-0.47,4.74,0.83,2.36,1.37,21.49,-1.81,-11.89,148.025,,70,67
1316,上曜,Real Estate,Real Estate Services,15.1,6.4,-0.29,-0.4,3.6,-0.29,21.46,-0.55,52.91,3.964,,70,94
3376,新日興,Industrials,Metal Fabrication,183.0,0.3,0.02,0.03,1.08,1.51,21.28,6.39,1.75,69.31,27.62,70,84
2029,盛餘,Basic Materials,Steel,26.3,-0.02,-0.19,-0.16,1.29,-0.02,20.99,2.21,-12.95,41.065,11.88,70,65
2491,吉祥全,Consumer Cyclical,"Furnishings, Fixtures & Appliances",13.85,-6.0,3.17,3.17,2.4,-0.72,20.97,0.4,-23.2,2.521,34.0,70,39
6582,申豐,Basic Materials,Specialty Chemicals,68.3,1.54,2.61,-24.0,2.76,6.29,20.71,0.1,63.15,10.593,649.0,70,95
1717,長興,Basic Materials,Specialty Chemicals,31.35,0.0,-0.17,-0.15,0.27,2.17,20.66,1.48,-19.62,37.018,20.84,70,49
3693,營邦,Technology,Computer Hardware,332.0,0.27,-0.56,-0.36,0.29,0.47,20.59,26.79,-3.41,233.642,12.3,69,79
6228,全譜,Technology,Computer Hardware,41.45,-0.67,0.17,0.14,0.12,1.6,20.45,-1.29,9.66,1.692,,69,89
2020,美亞,Basic Materials,Steel,27.9,-1.49,0.09,0.09,0.21,1.29,20.25,4.78,-52.82,22.891,5.81,69,9
2362,藍天,Technology,Computer Hardware,59.7,-1.09,0.54,1.19,0.62,1.29,20.14,2.86,-14.88,42.941,20.56,69,62
2106,建大,Consumer Cyclical,Auto Parts,29.95,-0.05,0.01,0.01,0.07,2.15,19.27,1.81,-20.76,36.555,16.52,69,46
4133,亞諾法,Healthcare,Biotechnology,29.75,-0.47,0.44,0.79,0.5,1.44,19.08,1.08,-32.62,6.022,27.41,69,21
6432,今展科,Technology,Electronic Components,32.1,0.24,-0.37,-0.27,0.37,2.19,19.05,1.47,-25.45,34.775,21.7,69,34
5274,信驊,Technology,Semiconductors,4285.0,0.3,0.18,0.22,1.11,1.1,18.8,39.06,40.28,109.85,107.53,69,93
2929,淘帝-KY,Consumer Cyclical,Apparel Manufacturing,13.1,-1.22,0.28,0.22,0.4,-0.12,17.58,-0.56,-36.2,20.677,,69,17
6510,精測,Technology,Semiconductor Equipment & Materials,687.0,0.59,3.74,0.13,8.85,0.91,17.41,6.27,-9.19,94.378,108.77,69,72
4743,合一,Healthcare,Biotechnology,125.5,-0.8,1.5,0.42,0.64,,17.12,-3.14,200.79,0.214,,69,97
4129,聯合,Healthcare,Medical Devices,101.0,0.08,-0.16,-0.14,0.09,0.15,17.1,4.51,-4.35,46.482,22.28,69,79
3533,嘉澤,Technology,Electronic Components,1760.0,0.08,0.11,0.45,0.82,,17.05,52.15,0.9,239.969,34.13,69,83
1734,杏輝,Healthcare,Biotechnology,30.65,-0.69,0.19,0.23,-0.67,0.37,16.82,1.98,-19.12,16.623,15.35,69,51
1326,台化,Basic Materials,Chemicals,39.35,0.23,-1.96,-0.66,0.1,3.0,16.34,0.27,-2.82,60.666,141.85,69,80
3305,昇貿,Technology,Electronic Components,68.7,0.04,0.17,0.2,0.22,1.61,16.15,2.29,-2.14,50.065,30.48,69,81
3055,蔚華科,Technology,Semiconductor Equipment & Materials,73.6,-3.78,9.0,0.07,1.4,3.78,15.74,-1.39,-58.48,8.881,,69,7
6785,昱展新藥,Healthcare,Drug Manufacturers—Specialty & Generic,164.0,-3.4,-4.8,0.73,-8.33,2.4,15.28,7.05,222222222229121.38,7.654,23.69,69,99
5269,祥碩,Technology,Semiconductors,1795.0,0.03,0.14,0.16,0.86,1.27,14.43,48.55,-2.99,107.616,36.77,69,80
2062,橋椿,Industrials,Building Products & Equipment,36.25,-1.82,0.47,0.01,-0.89,1.14,14.29,2.71,-32.53,39.833,13.14,68,21
6788,華景電,Industrials,Electrical Equipment & Parts,280.0,0.79,-0.11,-0.1,1.95,-0.1,14.22,9.74,52.51,40.092,25.98,68,94
6655,科定,Basic Materials,Lumber & Wood Production,130.0,0.48,-0.15,-0.13,1.38,0.66,14.17,4.54,-19.56,32.896,28.41,68,49
6122,擎邦,Industrials,Engineering & Construction,52.3,-0.15,0.49,-0.33,-0.28,0.37,14.05,5.17,-28.7,64.487,9.98,68,27
2442,新美齊,Real Estate,Real Estate - Development,24.3,-1.68,0.49,0.96,-2.04,3.39,13.94,2.05,-645.25,6.561,11.73,68,1
6212,理銘,Real Estate,Real Estate—Development,56.2,-12.7,1.05,20.0,-0.18,1.69,13.55,7.7,-53.22,74.27,7.6,68,9
4442,竣邦-KY,Consumer Cyclical,Textile Manufacturing,34.0,0.22,0.95,17.5,0.66,1.77,13.24,2.1,-9.31,46.234,16.9,68,72
4939,亞電,Technology,Electronic Components,21.2,1.75,-2.25,-0.65,-1.73,5.0,13.15,0.32,-33.01,16.562,65.0,68,20
3036,文曄,Technology,Electronic Components,117.0,0.08,0.05,0.05,1.15,0.91,13.15,5.81,52.62,816.488,19.71,68,94
6283,淳安,Technology,Electronic Components,28.65,1.0,0.58,0.37,1.17,1.5,13.03,-0.95,-27.69,9.671,,68,30
4543,萬在,Consumer Cyclical,Auto Parts,46.5,-0.16,0.05,0.06,-0.26,0.41,12.86,2.35,-32.06,14.51,19.3,68,22
2618,長榮航,Industrials,Airlines,38.4,0.66,-0.13,-0.12,0.3,0.04,12.86,4.36,-5.7,39.749,8.81,68,77
1781,合世,Healthcare,Medical Devices,16.2,-2.3,-0.33,-0.25,0.65,2.2,12.62,,-43.09,14.192,,68,12
6693,廣閎科,Technology,Semiconductors,81.6,-3.04,0.05,0.35,-0.84,3.81,12.58,1.78,-14.02,21.093,45.51,68,63
6261,久元,Technology,Semiconductor Equipment & Materials,70.6,-1.03,0.64,-0.28,-0.93,2.84,12.55,4.53,-12.92,31.73,15.19,68,65
1615,大山,Industrials,Electrical Equipment & Parts,59.2,0.13,-0.04,-0.03,1.15,0.62,12.4,3.65,9.12,29.938,16.14,68,88
8374,羅昇,Industrials,Industrial Distribution,137.5,2.0,29.84,49.85,2.07,1.5,11.85,0.14,-5.69,26.06,967.86,68,77
1709,和益,Basic Materials,Chemicals,23.15,0.49,0.08,0.09,1.23,0.95,11.81,1.38,-8.42,21.095,16.63,68,73
6199,天品,Technology,Computer Hardware,69.6,2.78,-2.6,-2.6,7.0,-2.8,10.99,0.48,-8.53,1.595,150.0,67,73
2462,良得電,Technology,Consumer Electronics,30.4,0.3,-0.84,-0.46,1.19,0.37,10.81,2.13,-12.17,27.136,13.99,67,67
4198,欣大健康,Healthcare,Medical Devices,33.5,0.55,-0.32,-0.46,1.08,-0.3,10.54,4.86,35.41,13.873,6.79,67,93
2454,聯發科,Technology,Semiconductors,1305.0,-0.23,0.26,0.35,0.61,0.87,9.96,63.62,-1.51,328.598,20.12,67,81
5508,永信建,Real Estate,Real Estate—Development,184.5,0.03,-0.03,0.2,0.5,0.73,9.36,19.9,18.5,53.677,9.32,67,91
4771,望隼,Healthcare,Medical Instruments & Supplies,202.5,-0.14,0.02,0.02,0.34,0.97,9.15,12.93,10.84,55.775,15.08,67,89
3713,新晶投控,Technology,Solar,23.45,-0.4,-3.0,-3.0,0.21,1.0,9.08,-0.17,-69.05,8.292,,67,6
6138,茂達,Technology,Semiconductors,183.0,0.06,0.03,0.03,0.47,1.34,9.02,8.99,-18.13,81.811,20.08,67,53
6767,台微醫,Healthcare,Medical Devices,32.25,-0.06,0.65,-0.19,0.06,-2.29,8.47,-1.39,0.97,10.018,,67,83
1702,南僑,Consumer Defensive,Packaged Foods,55.7,-0.34,0.13,0.15,0.11,1.69,7.91,5.22,-20.75,93.311,10.59,67,46
9949,琉園,Consumer Defensive,Household & Personal Products,24.9,-0.3,0.5,0.33,0.54,1.3,7.74,-0.5,-28.63,4.028,,67,28
6605,帝寶,Consumer Cyclical,Auto Parts,237.0,-0.09,0.17,0.21,0.22,0.98,7.53,17.62,-12.44,117.507,13.2,67,66
2432,倚天酷碁-創,Technology,Computer Hardware,35.1,-0.16,1.17,-0.39,0.05,0.16,6.51,2.08,-0.32,37.77,16.63,67,82
3030,德律,Technology,Scientific & Technical Instruments,131.0,-0.2,0.02,0.3,0.58,1.26,6.16,6.72,11.33,23.579,20.91,67,89
1713,國化,Basic Materials,Specialty Chemicals,51.4,-6.26,4.49,-0.43,-1.45,2.63,5.84,3.31,-33.74,3.432,15.11,67,19
8114,振樺電,Industrials,Business Equipment & Supplies,215.5,1.09,-0.25,-0.2,0.69,0.22,5.84,6.42,-6.14,136.846,32.55,67,76
2504,國產,Basic Materials,Building Materials,54.6,1.37,0.04,0.05,1.59,-0.03,5.49,4.09,-20.11,18.248,13.45,67,47
1760,寶齡富錦,Healthcare,Biotechnology,91.1,-1.22,0.7,2.33,0.15,0.96,5.47,1.18,-18.13,23.434,76.69,67,53
8487,愛爾達-創,Communication Services,Entertainment,69.5,-0.4,-0.21,-0.17,-0.62,-0.42,5.34,4.97,-8.14,36.558,13.78,67,74
4569,六方科-KY,Industrials,Metal Fabrication,242.0,-0.42,0.41,0.69,0.2,1.9,5.1,5.54,-12.55,42.966,43.32,66,66
1725,元禎,Basic Materials,Specialty Chemicals,40.5,0.36,-0.88,-0.47,0.55,1.27,5.04,1.36,-16.62,42.46,29.74,66,57
3687,歐買尬,Communication Services,Electronic Gaming & Multimedia,109.0,0.46,0.08,0.08,1.28,0.39,5.0,2.3,-17.04,55.437,46.3,66,56
3046,建碁,Technology,Computer Hardware,56.5,0.03,0.02,0.02,0.2,0.32,5.0,3.55,7.28,83.541,15.77,66,87
2745,五福,Consumer Cyclical,Travel Services,100.5,-0.04,-0.13,0.14,0.13,0.22,4.94,10.75,94.98,204.739,9.12,66,96
2383,台光電,Technology,Electronic Components,435.0,0.03,0.23,-0.02,0.21,1.36,4.4,25.67,11.3,170.821,16.81,66,89
4306,炎洲,Basic Materials,Specialty Chemicals,18.75,1.4,-0.13,-0.12,0.76,1.0,4.38,1.7,16.91,24.328,11.06,66,90
2597,潤弘,Industrials,Engineering & Construction,135.5,0.59,-0.27,-0.21,0.73,0.7,4.35,9.01,-5.52,92.885,15.26,66,77
3430,奇鈦科,Basic Materials,Specialty Chemicals,71.8,0.02,0.07,0.07,0.12,1.0,4.3,4.38,-11.21,40.81,16.32,66,68
2883,開發金,Financial Services,Insurance - Life,17.25,0.0,0.05,0.06,0.22,1.33,4.16,1.5,-75.01,3.06,11.5,66,5
3630,新鉅科,Technology,Electronic Components,28.15,-0.28,0.15,0.13,0.47,1.65,4.01,-2.37,-10.54,9.834,,66,69
3710,連展投控,Technology,Electronic Components,13.25,3.37,-0.67,-2.0,1.62,0.31,3.87,-0.53,-15.31,23.506,,66,61
1470,大統新創,Consumer Cyclical,Textile Manufacturing,20.4,-0.33,0.71,2.5,1.7,-0.14,3.41,0.69,-8.13,7.586,29.71,66,74
