Ticker,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
STRO,Healthcare,Biotechnology,0.7726,5.5,-0.21,-0.27,3.21,0.04,-322.79,-2.51,88.52,1.257,,74,92
NTR,Basic Materials,Agricultural Inputs,56.31,124.5,-10.5,4.75,2.22,,-322.87,2.78,-7.63,50.95,20.16,74,38
MAIA,Healthcare,Biotechnology,1.49,-0.12,-0.19,-0.23,1.22,1.87,-322.89,-0.54,-8.86,,,74,32
FLYW,Technology,Software - Infrastructure,11.66,-2.33,3.33,-3.38,0.1,,-323.36,0.05,20.98,4.366,235.6,74,84
MDAI,Healthcare,Medical Devices,2.36,4.15,-4.12,1.0,2.46,,-323.53,-0.55,5.13,1.533,,74,71
SGMO,Healthcare,Biotechnology,0.4404,0.75,-0.27,-3.2,1.25,,-323.74,-0.26,3336.34,0.365,,74,95
THCH,Consumer Cyclical,Restaurants,2.69,1.28,-0.47,-0.9,1.52,,-323.81,-1.65,-10.51,41.777,,74,25
ACVA,Consumer Cyclical,Auto & Truck Dealerships,13.35,1.25,0.78,-0.6,1.5,,-323.81,-0.38,12.0,4.216,,74,79
KEQU,Consumer Cyclical,"Furnishings, Fixtures & Appliances",54.97,0.0,-1.23,0.36,-7.21,-0.85,-323.87,3.83,19.65,84.022,14.75,74,84
OKLO,Utilities,Utilities - Regulated Electric,71.86,-1.57,0.07,0.07,0.5,3.86,-323.96,-0.38,-8.86,,,74,32
NN,Technology,Software - Infrastructure,14.44,-0.07,-0.61,-1.55,-1.29,-0.61,-324.81,-1.3,49.84,0.049,,74,90
FWRG,Consumer Cyclical,Restaurants,17.75,4.0,-2.0,-2.0,0.5,,-325.12,0.18,-63.59,18.202,98.89,74,7
KALA,Healthcare,Biotechnology,7.2,-0.21,0.23,0.11,0.85,,-325.4,-5.96,-4324444444444473.5,,,74,2
STHO,Real Estate,Real Estate Services,7.25,-4.18,-6.55,-1.18,-0.45,5.46,-325.44,-4.32,5.78,8.559,,74,72
MKL,Financial Services,Insurance - Property & Casualty,1904.7,3.11,-2.21,-0.71,1.67,,-326.05,166.74,7.08,1281.026,11.56,74,74
NUS,Consumer Defensive,Household & Personal Products,10.58,-4.02,3.96,-5.29,6.53,,-326.09,2.03,-23.32,32.752,5.49,74,13
ADNT,Consumer Cyclical,Auto Parts,21.87,10.28,-399000000.0,-91860500.0,4.41,,-326.37,-2.69,-7.59,170.723,,74,38
SMR,Industrials,Specialty Industrial Machinery,38.25,-0.18,0.32,0.24,1.38,0.91,-326.38,-1.19,556.44,0.483,,74,95
VRT,Industrials,Electrical Equipment & Parts,139.83,0.98,0.1,-0.21,0.77,,-326.56,2.08,20.22,24.024,69.1,73,84
LCID,Consumer Cyclical,Auto Manufacturers,2.19,0.0,-0.09,0.86,0.42,,-326.6,-1.13,252.57,0.33,,73,94
ASNS,Technology,Communication Equipment,0.592,-0.42,-0.72,-8.0,1.27,,-326.64,-0.57,-11.08,1.235,,73,24
CXW,Industrials,Security & Protection Services,20.19,0.52,0.35,-0.12,1.06,,-326.7,0.94,-1.74,18.218,22.02,73,56
TATT,Industrials,Aerospace & Defense,37.07,-0.17,0.13,0.15,0.15,0.75,-326.79,1.2,11.67,15.248,27.07,73,79
FKWL,Technology,Communication Equipment,3.805,-3.5,-1.0,2.33,1.0,4.0,-326.83,-0.14,-58.52,3.842,,73,8
CVE,Energy,Oil & Gas Integrated,14.5,0.0,4.87,-4.5,-0.13,-0.32,-326.91,1.05,-24.98,28.608,14.12,73,12
BAK,Basic Materials,Chemicals,2.94,-3.61,12.3,12.3,12.99,2.93,-326.99,-2.7,-17.47,195.072,,73,16
GLTO,Healthcare,Biotechnology,3.38,-0.35,0.38,0.28,0.89,1.63,-327.15,-13.07,-8.86,,,73,32
NAMS,Healthcare,Biotechnology,24.37,1.2,-0.31,-0.44,1.66,2.12,-327.27,-1.59,1.141044444444449e+17,0.597,,73,99
AXR,Real Estate,Real Estate - Development,22.0,0.0,-4.85,-0.01,-2.04,5.5,-327.57,2.37,-62.52,9.344,9.28,73,7
SBC,Industrials,Consulting Services,4.44,0.75,3.0,-5.12,0.13,,-327.73,0.48,-24.71,2.003,9.46,73,12
DRRX,Healthcare,Drug Manufacturers - Specialty & Generic,1.87,-2.92,2.79,-0.17,0.92,,-328.01,-0.48,-115.66,0.06,,73,6
AER,Industrials,Rental & Leasing Services,110.37,1.02,0.28,0.39,2.11,0.16,-328.37,16.0,-2.28,44.082,7.11,73,54
KMDA,Healthcare,Drug Manufacturers - Specialty & Generic,7.34,0.0,0.0,-0.14,0.75,,-328.41,0.28,7.56,2.941,26.71,73,75
EAT,Consumer Cyclical,Restaurants,152.09,0.0,2.1,-0.49,1.44,,-328.53,7.19,12.55,115.163,21.54,73,80
RPD,Technology,Software - Infrastructure,18.77,3.33,0.0,-7.67,0.3,,-328.53,0.44,-1.32,13.454,45.77,73,57
ESS,Real Estate,REIT - Residential,252.08,0.09,-0.27,1.18,1.37,,-328.72,12.45,-2.31,29.362,20.4,73,54
SLQT,Financial Services,Insurance Brokers,1.92,-1.82,2.19,-0.44,1.2,,-328.86,-0.05,2.95,8.635,,73,67
EVER,Communication Services,Internet Content & Information,23.55,0.82,-0.59,0.06,1.22,,-328.87,1.25,19.58,17.217,18.81,73,84
AIM,Healthcare,Biotechnology,2.59,0.1,0.09,-1.0,1.4,,-329.12,-24.0,-105.65,0.238,,73,6
UPWK,Communication Services,Internet Content & Information,13.41,-0.12,-2.93,4.24,0.47,,-329.22,1.72,-3.12,5.787,7.95,73,51
FBRT,Real Estate,REIT - Mortgage,10.78,-0.05,-0.25,-0.2,2.73,-0.75,-329.23,0.98,-5.97,2.535,11.2,73,42
BEKE,Real Estate,Real Estate Services,17.72,0.47,-1.06,-0.6,0.92,,-329.33,0.53,21.13,88.843,33.81,73,84
MAG,Basic Materials,Silver,22.92,0.14,0.12,0.14,0.52,1.0,-329.76,0.99,-8.86,,23.45,73,32
RDI,Communication Services,Entertainment,1.27,0.24,0.19,0.84,1.81,,-329.77,-1.2,-11.42,9.172,,73,23
RDIB,Communication Services,Entertainment,11.6,0.24,0.19,0.84,1.81,,-329.77,-1.2,-11.42,9.172,,73,23
SMG,Basic Materials,Agricultural Inputs,59.77,-0.47,4.12,2.55,0.11,,-329.87,0.82,-13.66,59.939,74.18,73,20
BSET,Consumer Cyclical,"Furnishings, Fixtures & Appliances",16.05,0.05,-0.81,2.37,4.73,,-330.07,0.28,-11.45,37.55,59.93,73,23
PLBY,Consumer Cyclical,Leisure,1.63,0.5,2.0,-0.96,1.3,,-330.13,-0.91,-17.09,1.44,,73,17
BORR,Energy,Oil & Gas Drilling,2.21,-2.57,1.75,-2.25,-2.17,,-330.16,0.19,6.42,3.996,12.47,73,73
ENIC,Utilities,Utilities - Regulated Electric,3.25,-12500000.0,2.58,-2.47,0.0,,-330.18,0.09,-14.88,2.95,36.67,73,19
BSBK,Financial Services,Banks - Regional,8.4102,2.17,-1.33,0.0,3.0,,-330.39,-0.02,17.46,1.161,,73,83
SATS,Communication Services,Telecom Services,27.48,0.0,-0.15,-0.18,0.07,-0.77,-330.48,-1.06,-15.54,54.834,,73,18
SPHR,Communication Services,Entertainment,38.7,2.84,0.54,-0.18,2.95,-0.71,-330.48,-9.79,-5.98,28.631,,73,42
TPST,Healthcare,Biotechnology,8.01,0.53,0.34,0.26,1.67,0.46,-330.69,-14.52,-8.86,,,73,32
COHR,Technology,Scientific & Technical Instruments,113.6,-5.18,12.5,3.12,1.64,2.21,-330.91,-0.22,12.94,36.326,,73,80
MPW,Real Estate,REIT - Healthcare Facilities,4.03,0.25,2.45,0.94,2.37,,-331.01,-2.39,-23.12,1.64,,73,13
VLO,Energy,Oil & Gas Refining & Marketing,131.77,2.2,-3.13,-0.28,-0.19,,-331.8,2.48,-15.89,373.171,53.78,73,18
TELA,Healthcare,Medical Devices,1.86,0.14,-0.09,0.83,1.32,,-331.81,-1.06,19.29,2.113,,73,84
AMCX,Communication Services,Entertainment,6.76,1.8,16.95,-7.86,2.7,,-331.85,-4.22,-14.58,52.634,,73,19
AEM,Basic Materials,Gold,135.46,0.31,0.59,-0.11,1.24,,-332.38,5.88,24.65,19.255,23.02,73,86
IDT,Communication Services,Telecom Services,59.12,0.06,0.19,0.51,2.91,0.42,-332.76,3.79,-10.44,48.563,16.17,73,25
SHIM,Industrials,Engineering & Construction,1.98,3.04,-21.6,35.6,3.64,,-333.51,-3.08,-10.02,14.799,,73,26
GTM,Technology,Software - Application,9.54,-0.14,1.0,-0.75,2.0,,-333.55,0.25,0.86,3.589,38.4,73,63
MTX,Basic Materials,Specialty Chemicals,58.33,4.13,-3.67,0.17,1.36,,-333.7,0.01,-8.85,64.89,6101.0,73,35
LAZR,Consumer Cyclical,Auto Parts,2.69,-0.52,-2.4,5.83,1.31,,-333.72,-6.18,-4.33,2.104,,73,47
MATW,Industrials,Conglomerates,23.39,2.72,-1.64,19.25,7.33,,-333.78,-2.11,-23.01,52.349,,73,13
MSA,Industrials,Security & Protection Services,169.43,0.06,-0.48,0.32,-0.14,,-333.92,7.02,-4.15,46.472,24.5,73,48
VRTS,Financial Services,Asset Management,189.3,0.5,-0.15,-0.22,1.5,,-334.06,20.5,-14.17,127.489,9.47,72,19
MGNX,Healthcare,Biotechnology,1.47,-6.2,-6.2,2.01,0.29,,-334.53,-0.88,31.67,2.453,,72,88
PSTV,Healthcare,Biotechnology,0.7,0.0,0.0,0.22,1.03,,-334.76,-2.78,-8.86,0.566,,72,32
VIST,Energy,Oil & Gas E&P,42.97,1.62,-0.15,-0.75,0.56,,-335.3,5.48,40.17,20.246,7.75,72,89
OSW,Consumer Cyclical,Leisure,21.11,0.27,0.07,-0.5,0.27,,-335.44,0.68,33.31,8.811,32.41,72,88
BOW,Financial Services,Insurance - Property & Casualty,31.6,0.09,-0.19,0.13,0.9,,-336.06,1.51,31.12,15.05,20.85,72,87
INTG,Consumer Cyclical,Lodging,11.57,3.67,-5.88,3.43,4.33,-0.83,-336.12,-3.41,9.58,28.397,,72,77
USAS,Basic Materials,Other Industrial Metals & Mining,1.07,0.5,0.33,0.25,0.0,1.33,-336.17,-0.14,-23.27,0.207,,72,13
MDXH,Healthcare,Diagnostics & Research,2.88,-0.36,1.86,-0.13,0.63,1.79,-336.26,-1.04,22.86,2.48,,72,85
CAVA,Consumer Cyclical,Restaurants,82.3,-2.14,3.31,-0.06,0.83,,-336.29,1.2,18.13,9.038,70.42,72,83
IVDA,Industrials,Security & Protection Services,1.77,-0.04,-0.04,-0.08,1.29,,-336.51,-1.45,226.98,2.978,,72,94
REKR,Technology,Software - Infrastructure,1.09,0.2,0.17,-0.17,1.4,,-336.58,-0.57,6.85,0.485,,72,74
RMTI,Healthcare,Drug Manufacturers - Specialty & Generic,0.9441,-9.0,-9.0,4.0,0.5,,-336.91,-0.01,-16.15,3.03,,72,18
MRCY,Industrials,Aerospace & Defense,53.58,2.18,-0.1,0.0,2.91,1.33,-336.92,-0.65,-3.27,15.158,,72,51
ABNB,Consumer Cyclical,Travel Services,118.3,3.16,-1.96,-1.93,0.2,,-337.07,4.12,7.38,18.587,29.52,72,74
CVGW,Consumer Defensive,Food Distribution,27.76,0.52,26.0,3.0,0.12,,-337.18,0.79,-12.79,38.969,35.03,72,21
NTST,Real Estate,REIT - Retail,18.57,1.0,2.25,1.8,2.33,1.0,-337.4,-0.08,18.96,2.227,,72,83
AMRC,Industrials,Engineering & Construction,19.58,3.4,-8.1,1.09,1.4,,-337.41,1.17,2.53,35.393,16.82,72,67
ERAS,Healthcare,Biotechnology,1.48,0.0,0.0,1.64,1.09,,-337.63,-0.57,-8.86,,,72,32
MTA,Basic Materials,Other Precious Metals & Mining,4.32,0.0,0.0,1.0,1.0,,-338.24,-0.05,26.49,0.069,,72,86
GTLS,Industrials,Specialty Industrial Machinery,198.73,0.62,-0.8,0.16,0.25,,-338.39,5.43,10.98,97.548,36.64,72,78
GOCO,Financial Services,Insurance Brokers,5.77,-5.65,3.17,5.66,1.0,,-338.63,-2.62,0.96,79.39,,72,63
ITRM,Healthcare,Biotechnology,0.7142,-0.14,0.79,0.2,0.87,,-338.89,-0.81,-8.86,,,72,32
PRE,Healthcare,Diagnostics & Research,8.0,0.02,0.02,0.05,-0.14,0.91,-338.91,-3.81,116.78,3.272,,72,93
BJRI,Consumer Cyclical,Restaurants,33.7,0.69,3.57,-0.77,0.35,,-339.02,1.2,-3.24,60.948,28.61,72,51
ATPC,Consumer Defensive,Packaged Foods,1.36,0.43,0.3,0.54,1.57,,-339.43,-0.52,-10.73,0.242,,72,25
HLMN,Industrials,Tools & Accessories,9.68,8000000.0,1000000.0,-5.0,0.33,,-339.52,0.11,-4.39,7.641,89.64,72,47
IRDM,Communication Services,Telecom Services,23.76,-0.4,-0.18,0.54,-0.35,,-339.79,1.0,-0.05,7.655,24.89,72,61
GAME,Communication Services,Electronic Gaming & Multimedia,0.9752,0.14,0.12,1.11,1.14,,-339.86,-1.53,18.39,3.042,,72,83
ALTS,Technology,Software - Application,6.6,-0.5,-1.0,-2.17,0.89,,-340.13,-0.4,6215555555555546.0,1.341,,72,97
NVDA,Technology,Semiconductors,182.15,-0.17,0.14,0.16,0.28,,-340.54,3.1,63.96,6.059,59.08,72,91
WSR,Real Estate,REIT - Retail,11.99,0.43,-3.86,1.27,1.0,,-340.69,0.66,-5.36,3.065,18.55,72,44
MBOT,Healthcare,Medical Instruments & Supplies,2.89,0.75,0.43,-0.18,1.12,,-340.92,-0.64,-8.86,,,72,32
YOU,Technology,Software - Application,32.11,0.0,-3.12,3.28,0.0,,-341.15,1.63,18.16,8.806,20.42,72,83
SBEV,Consumer Defensive,Beverages - Wineries & Distilleries,1.61,0.31,0.24,0.37,1.12,,-341.56,-15.48,-208.73,2.005,,72,5
VIRT,Financial Services,Capital Markets,42.04,0.51,0.06,0.58,1.32,,-341.69,4.4,19.12,30.441,9.57,72,84
BALL,Consumer Cyclical,Packaging & Containers,53.66,0.22,6.73,-6.91,0.51,,-341.78,2.02,-2.15,42.86,26.49,72,54
NBR,Energy,Oil & Gas Drilling,33.86,-2.15,3.84,0.03,0.58,,-341.81,-14.55,4.72,282.126,,72,70
CFFN,Financial Services,Banks - Regional,5.85,0.17,0.0,0.33,1.0,,-342.56,0.47,-24.85,1.481,12.94,72,12
XELB,Consumer Cyclical,Apparel Manufacturing,1.0049,1.15,0.54,-40.0,1.62,,-342.77,-7.93,-74.54,3.139,,72,7
ARRY,Technology,Solar,5.48,8.5,47.5,0.1,1.37,,-343.37,-1.75,20.66,7.699,,72,84
ALNT,Technology,Electronic Components,43.12,0.62,0.24,0.31,3.86,-1.0,-343.49,0.85,-3.73,31.285,54.39,72,49
PPL,Utilities,Utilities - Regulated Electric,36.28,0.0,1.33,-0.21,1.15,0.33,-343.59,1.33,1.09,11.925,27.74,72,64
DIS,Communication Services,Entertainment,112.55,0.61,0.28,4.64,1.03,,-343.89,6.38,-3.78,52.294,17.82,72,49
HYMC,Basic Materials,Gold,3.54,0.0,0.13,0.11,0.21,1.13,-344.06,-1.97,-3.6921111111111144e+16,,,72,1
BTSG,Healthcare,Health Information Services,20.66,-0.07,0.87,3.0,0.4,,-344.14,0.25,16.89,62.843,86.88,72,82
PANW,Technology,Software - Infrastructure,168.17,-0.05,-0.3,-0.03,-0.1,,-344.15,1.74,9.25,13.516,100.8,72,77
ORI,Financial Services,Insurance - Property & Casualty,37.49,-0.22,1.35,-2.14,1.37,,-344.17,3.52,1.62,35.082,10.76,72,65
EZPW,Financial Services,Credit Services,15.6,-0.02,-0.24,0.27,0.36,0.18,-344.39,1.29,3.77,22.04,12.26,71,69
BBAR,Financial Services,Banks - Regional,16.71,0.28,-0.63,-0.11,0.45,,-344.6,1.42,-51.95,13634.976,11.8,71,8
ATI,Industrials,Metal Fabrication,72.92,0.0,-0.43,0.52,0.03,0.31,-344.79,2.89,-0.53,32.648,26.12,71,59
CMCM,Communication Services,Internet Content & Information,4.75,9.37,-6.55,1.6,1.34,,-345.03,-2.68,15.34,29.023,,71,82
KTCC,Technology,Computer Hardware,2.7699,6.67,-5.6,28.09,2.5,,-345.06,-0.6,-25.95,44.968,,71,12
DCBO,Technology,Software - Application,31.155,1.0,-6.8,1.44,-0.5,,-345.11,0.69,10.07,7.668,45.87,71,77
WWW,Consumer Cyclical,Footwear & Accessories,26.75,1.46,-1.36,0.09,0.88,,-345.18,1.04,-4.45,22.626,26.63,71,47
JFIN,Communication Services,Internet Content & Information,12.4,0.95,0.02,0.13,0.96,,-345.22,3.46,24.25,114.702,3.92,71,86
ZSPC,Technology,Computer Hardware,2.29,-0.64,0.92,0.48,1.3,,-345.27,1.27,-18.29,5.004,2.08,71,15
IONS,Healthcare,Biotechnology,40.84,2.19,-0.41,0.44,2.73,,-345.46,-1.76,56.53,6.047,,71,91
REVG,Industrials,Farm & Heavy Construction Machinery,49.97,0.09,-1.31,1.31,0.31,,-345.49,1.95,-7.52,45.532,26.72,71,38
CYRX,Industrials,Integrated Freight & Logistics,8.09,0.5,-20.0,80.0,0.54,,-345.56,-1.0,-1.86,4.776,,71,55
LCTX,Healthcare,Biotechnology,1.01,0.0,0.0,0.5,1.0,,-346.0,-0.07,18.17,0.045,,71,83
ZLAB,Healthcare,Biotechnology,34.66,0.0,1.0,-1.0,1.0,,-346.09,-2.0,7.94,4.092,,71,75
BCG,Financial Services,Asset Management,2.045,13.0,13.0,-0.75,3.33,,-346.11,-0.12,4.19,10.412,,71,70
RWAY,Financial Services,Credit Services,10.96,8.0,-14.0,0.15,1.14,,-346.33,1.88,54.92,3.752,5.9,71,91
CHA,Consumer Cyclical,Restaurants,21.79,0.03,0.03,0.03,0.14,,-346.46,1.15,127.05,133.985,18.83,71,93
KMX,Consumer Cyclical,Auto & Truck Dealerships,55.94,0.26,0.35,-0.05,0.42,2.42,-346.57,3.62,-7.08,186.101,15.65,71,40
OMF,Financial Services,Credit Services,55.64,-0.27,0.69,-0.25,1.38,,-346.63,5.55,-0.85,23.118,10.31,71,58
TTNP,Healthcare,Biotechnology,4.2,0.17,0.14,1.76,1.0,,-346.91,-4.61,-1111111111810.53,,,71,3
CRGY,Energy,Oil & Gas Integrated,8.99,62.0,69.0,-9.0,0.79,,-346.95,-0.34,27.41,18.222,,71,87
NOW,Technology,Software - Application,856.37,-0.19,0.19,-0.12,0.46,,-347.11,7.94,13.74,58.347,107.48,71,80
CGTX,Healthcare,Biotechnology,0.8587,0.27,0.39,0.28,0.64,0.93,-347.38,-0.66,-8.86,,,71,32
ICMB,Financial Services,Asset Management,2.6684,-1.03,-0.51,0.46,-0.13,2.52,-347.48,0.3,-90.7,1.457,8.93,71,6
ARBE,Technology,Software - Infrastructure,1.3,0.44,0.15,0.07,0.67,,-347.57,-0.53,-61.07,0.006,,71,7
TOON,Communication Services,Entertainment,0.69,-0.47,-0.9,2.0,0.43,,-347.77,-0.48,97.02,0.873,,71,92
BODI,Communication Services,Internet Content & Information,4.55,-0.01,5.0,-1.88,0.87,,-347.77,-8.49,-66.34,47.198,,71,7
SYPR,Consumer Cyclical,Auto Parts,1.99,-5.0,-1.0,26.47,1.5,,-347.79,-0.02,-18.12,6.073,,71,16
PSQH,Technology,Software - Application,1.96,5.6,-0.61,-0.14,3.4,,-347.93,-1.46,283.98,0.743,,71,94
DRH,Real Estate,REIT - Hotel & Motel,7.61,2.8,2.4,-2.57,0.9,,-348.0,0.28,-0.06,5.397,28.07,71,60
DAN,Consumer Cyclical,Auto Parts,17.82,0.12,4.24,-19.33,0.73,,-348.17,0.2,-11.07,68.491,93.35,71,24
EVGN,Healthcare,Biotechnology,1.21,-7.33,22.83,7.09,1.0,,-348.29,-2.51,-15.63,1.104,,71,18
WOR,Industrials,Metal Fabrication,62.69,0.0,0.4,0.16,2.23,0.78,-348.63,0.0,-10.55,23.358,,71,25
STIM,Healthcare,Medical Devices,3.92,0.4,0.57,0.33,1.2,,-348.65,-1.15,82.5,2.278,,71,92
AEP,Utilities,Utilities - Regulated Electric,112.0,0.53,-0.1,-0.09,2.58,-0.27,-348.76,6.82,0.31,38.763,16.42,71,61
RVSB,Financial Services,Banks - Regional,4.94,0.0,0.0,-0.17,0.2,3.33,-349.02,0.24,-5.36,2.44,21.38,71,44
CIM,Real Estate,REIT - Mortgage,13.31,-9.53,0.12,0.13,-1.47,0.31,-349.2,1.28,-26.81,3.855,10.56,71,12
AVGO,Technology,Semiconductors,303.9,-0.11,0.27,3.3,1.28,,-349.39,2.75,12.67,12.176,113.76,71,80
FCNCA,Financial Services,Banks - Regional,1848.93,0.23,-0.43,0.13,-0.12,,-349.4,169.28,16.58,652.074,11.12,71,82
MASI,Healthcare,Medical Devices,147.37,4.34,1.06,-37.22,2.17,,-349.59,-5.09,3.83,40.033,,71,69
GITS,Communication Services,Internet Content & Information,2.175,0.0,0.0,0.0,1.0,,-349.67,-1.94,-475763333333343.6,,,71,3
ALRS,Financial Services,Banks - Regional,20.72,0.52,3.0,-1.0,1.55,,-349.88,1.5,20.53,10.572,14.34,71,84
VGAS,Utilities,Utilities - Renewable,2.69,0.75,-0.17,0.17,0.62,,-350.02,-0.48,-8.86,,,71,32
ARHS,Consumer Cyclical,Specialty Retail,11.16,7.33,-4.0,1.14,0.56,,-350.2,0.5,8.01,9.516,24.26,71,75
FUTU,Financial Services,Capital Markets,159.5,0.14,0.41,0.09,1.05,,-350.33,5.95,52.58,100.6,27.76,71,90
BEEP,Industrials,Infrastructure Operations,3.81,-2.33,1.0,0.0,-0.11,,-350.37,-0.25,-6.02,1.038,,71,42
SN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",114.86,0.18,-0.1,-0.02,1.02,,-350.4,3.66,5.33,41.854,31.91,71,72
CCCS,Technology,Software - Application,9.23,2.5,-4.0,1.19,-0.5,,-350.44,0.0,3.1,1.589,,71,68
DNN,Energy,Uranium,2.12,6.0,-0.25,-0.33,3.0,-1.5,-350.63,-0.07,-54.78,0.005,,71,8
LGL,Technology,Scientific & Technical Instruments,7.125,-500000.0,-1.0,-2.0,0.0,,-351.14,0.08,7.91,0.807,89.13,70,75
BOSC,Technology,Communication Equipment,4.72,1.87,-0.25,0.11,0.77,,-351.35,0.48,15.36,7.54,10.17,70,82
COMP,Real Estate,Real Estate Services,8.28,2.29,-0.12,-22.81,0.75,,-351.37,-0.1,3.58,11.824,,70,68
CTRA,Energy,Oil & Gas E&P,23.96,-0.01,0.7,0.18,1.23,,-351.55,2.09,23.72,8.326,11.47,70,86
OGE,Utilities,Utilities - Regulated Electric,45.18,0.71,-1.26,-0.56,0.04,2.44,-351.71,2.43,-3.65,15.984,18.59,70,50
CMMB,Healthcare,Biotechnology,0.95,0.14,0.25,0.3,1.0,,-351.75,-0.64,-8.86,,,70,32
LODE,Basic Materials,Other Precious Metals & Mining,3.05,0.58,0.37,-0.33,0.59,,-352.42,-2.99,88.36,0.171,,70,92
BIOA,Healthcare,Drug Manufacturers - Specialty & Generic,4.34,-0.67,8.81,0.9,-0.51,0.06,-352.45,-6.81,1.607999999999999e+16,0.139,,70,98
MCW,Consumer Cyclical,Auto & Truck Dealerships,5.72,0.12,1.67,-1.33,0.29,,-352.47,0.26,-2.98,3.175,22.73,70,52
DUOT,Technology,Software - Application,6.06,0.0,0.0,1.39,1.11,,-352.52,-1.19,230.4,1.275,,70,94
APH,Technology,Electronic Components,109.81,0.48,-0.02,0.24,1.05,,-352.53,2.51,32.91,15.559,44.56,70,88
DSGR,Industrials,Industrial Distribution,30.77,0.0,8.86,-2.17,0.75,2.57,-352.55,0.08,19.85,41.343,400.62,70,84
OFIX,Healthcare,Medical Devices,12.94,2.75,-0.8,-0.06,1.44,,-352.84,-3.17,0.24,20.798,,70,61
FTAI,Industrials,Rental & Leasing Services,137.72,0.8,0.07,0.08,2.43,1.84,-353.11,4.08,52.06,20.903,34.94,70,90
IBRX,Healthcare,Biotechnology,2.47,0.5,-0.87,0.5,1.0,,-353.13,-0.48,1.4684444444446146e+16,0.071,,70,98
CAPL,Energy,Oil & Gas Refining & Marketing,19.62,4.2,-3.15,0.59,1.06,,-353.18,1.13,-17.57,92.548,18.11,70,16
DSX,Industrials,Marine Shipping,1.55,2.0,-6.0,2.5,2.33,,-353.32,0.12,-9.36,1.956,13.0,70,27
MELI,Consumer Cyclical,Internet Retail,2292.04,0.06,-0.29,0.61,-0.02,,-353.93,40.43,28.16,475.291,58.15,70,87
JBL,Technology,Electronic Components,222.67,0.92,0.2,-0.35,0.9,,-354.07,5.25,1.37,256.018,43.87,70,64
BBU,Industrials,Conglomerates,24.66,-2.08,6.31,-2.45,2.31,,-354.27,-0.14,-63.66,143.058,,70,7
BDTX,Healthcare,Biotechnology,2.31,-6.26,4.57,0.0,0.89,,-354.34,0.24,-8.86,1.236,10.58,70,32
ESEA,Industrials,Marine Shipping,49.865,0.51,-0.13,-0.48,0.84,,-354.35,18.62,16.61,32.032,2.76,70,82
CLDT,Real Estate,REIT - Hotel & Motel,6.85,8.0,7.0,-2.6,-0.43,,-354.48,0.03,-8.21,6.337,237.33,70,37
SYRE,Healthcare,Biotechnology,15.25,-0.01,0.35,0.31,0.4,,-354.61,-2.53,-984444444444549.6,,,70,3
CRAI,Industrials,Consulting Services,185.43,0.0,0.2,0.32,1.76,0.35,-354.63,8.26,-0.62,105.648,23.04,70,59
LLY,Healthcare,Drug Manufacturers - General,635.22,1.05,-0.6,3.55,0.92,,-354.81,15.28,22.05,59.218,41.85,70,85
OPXS,Industrials,Aerospace & Defense,12.84,1.17,-0.29,-0.23,0.62,1.0,-354.83,0.71,16.17,5.767,16.9,70,82
MYFW,Financial Services,Banks - Regional,20.84,-0.65,0.54,0.27,1.36,,-355.05,1.18,-5.49,9.662,18.34,70,44
AIRS,Healthcare,Medical Care Facilities,6.55,4.0,0.8,0.11,5.0,,-355.07,-0.25,-15.67,2.823,,70,18
URBN,Consumer Cyclical,Apparel Retail,77.82,0.03,0.03,-0.12,0.79,1.25,-355.21,4.77,0.58,61.505,16.39,70,62
VEEE,Consumer Cyclical,Recreational Vehicles,2.09,0.24,0.7,0.41,2.55,0.64,-355.48,-8.06,-5.04,9.569,,70,45
RCL,Consumer Cyclical,Travel Services,302.86,0.64,0.32,-1.05,0.34,,-355.65,13.46,59.51,64.239,23.26,70,91
NGD,Basic Materials,Gold,4.88,5.5,-2.33,-2.33,0.29,2.0,-355.92,0.2,21.4,1.305,24.8,70,85
CLBK,Financial Services,Banks - Regional,14.3,0.33,3.33,-4.5,2.0,,-356.16,0.07,-0.89,1.84,211.14,70,58
FSLR,Technology,Solar,182.13,0.0,-0.87,0.26,-0.66,-0.13,-356.2,11.69,1.51,40.554,15.8,70,65
APLE,Real Estate,REIT - Hotel & Motel,11.77,1.08,0.08,-0.92,-0.15,,-356.58,0.76,-4.48,5.945,16.07,70,47
MITQ,Technology,Communication Equipment,0.7321,1.5,-18.79,11.38,2.0,0.4,-356.71,-0.12,3.29,1.868,,70,68
GBX,Industrials,Railroads,45.06,0.16,-0.07,0.24,0.76,0.54,-356.79,7.09,3.14,113.131,6.6,70,68
AROC,Energy,Oil & Gas Equipment & Services,23.46,-0.11,0.18,0.55,0.64,,-356.92,1.33,23.58,7.837,18.05,70,85
ADEA,Technology,Software - Application,14.07,0.36,-2.0,0.83,0.87,,-356.94,0.74,-10.57,3.483,19.96,70,25
VMD,Healthcare,Medical Devices,7.29,0.14,-0.57,0.1,1.0,,-357.03,0.34,9.06,6.143,21.88,70,76
