Ticker,Name,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
8933,愛地雅,Consumer Cyclical,Leisure,9.03,-0.15,0.57,0.36,1.12,1.43,90.93,-0.77,-40.71,10.265,,78,14
6274,台燿,Technology,Electronic Components,174.5,0.54,0.1,0.11,1.55,3.16,90.84,6.89,7.27,69.014,25.76,78,88
3607,谷崧,Consumer Cyclical,Packaging & Containers,19.6,2.34,-2.5,2.15,2.03,,90.45,-0.86,-19.61,22.487,,78,51
5212,凌網,Technology,Software—Infrastructure,61.5,1.64,-1.24,-0.55,0.4,3.93,89.81,4.28,-15.68,30.687,14.42,78,61
3290,東浦,Industrials,Electrical Equipment & Parts,33.25,0.43,-0.17,-0.14,0.43,3.67,89.78,1.57,-23.39,16.107,21.18,77,40
5398,慕康生醫,Healthcare,Drug Manufacturers—Specialty & Generic,18.65,4.33,4.33,-28.79,2.81,,89.19,-0.52,-12.76,3.843,,77,67
3354,律勝,Technology,Electronic Components,26.6,-1.25,0.25,3.6,2.33,,89.18,-1.04,-4.14,1.803,,77,79
4161,聿新科,Healthcare,Medical Devices,36.2,0.63,-0.39,-0.28,1.28,1.19,88.82,2.18,-12.23,17.827,16.65,77,68
6213,聯茂,Technology,Electronic Components,73.1,0.31,-0.27,-0.21,4.0,1.1,88.45,2.51,0.72,74.774,29.56,77,83
1440,南紡,Consumer Cyclical,Textile Manufacturing,15.6,0.5,-0.2,-0.25,0.0,3.83,88.11,1.5,-35.44,10.575,10.33,77,18
6807,峰源-KY,Consumer Cyclical,"Furnishings, Fixtures & Appliances",77.5,0.18,0.14,0.17,0.3,6.29,86.13,6.35,0.38,77.857,11.87,77,83
2762,世界健身-KY,Consumer Cyclical,Leisure,91.9,0.41,0.03,0.3,0.25,,85.51,5.86,-19.48,91.884,15.77,77,51
8443,阿瘦,Consumer Cyclical,Footwear & Accessories,12.1,-3.64,0.12,0.14,-6.29,6.0,84.8,-0.07,-42.3,17.706,,77,13
2882,國泰金,Financial Services,Insurance—Life,67.8,-0.26,0.17,0.21,0.37,4.42,84.43,5.81,-50.13,52.836,11.7,77,9
9904,寶成,Consumer Cyclical,Footwear & Accessories,35.6,-0.36,-0.15,-0.13,-0.03,3.65,84.0,4.81,-23.65,84.087,7.32,77,39
4192,杏國,Healthcare,Biotechnology,38.35,0.0,0.74,0.43,1.26,1.05,83.51,-0.31,18.84,0.684,,77,91
3346,麗清,Technology,Semiconductors,39.35,1.77,-2.27,0.42,1.57,,82.44,2.65,27.53,81.121,14.53,77,92
6733,博晟生醫,Healthcare,Biotechnology,37.6,-2.11,1.5,0.6,-0.08,4.11,82.39,-0.98,89.1,1.084,,77,96
8467,波力-KY,Consumer Cyclical,Leisure,252.5,1.02,-0.25,-0.2,0.36,1.69,82.04,9.7,11.57,44.897,25.05,77,89
2642,宅配通,Industrials,Integrated Freight & Logistics,34.45,-0.23,-0.53,-0.35,-2.54,7.0,81.6,0.81,-27.59,43.652,42.41,77,30
3545,敦泰,Technology,Semiconductors,84.3,-0.06,-0.06,-0.06,0.0,1.16,81.23,1.99,-29.54,65.556,44.07,77,26
2745,五福,Consumer Cyclical,Travel Services,86.6,-0.13,0.14,0.16,0.22,2.46,80.25,10.49,119.17,204.739,8.35,77,96
8072,陞泰,Industrials,Security & Protection Services,26.45,0.0,-0.04,-0.04,0.38,2.0,80.03,1.07,-44.08,13.346,24.63,77,11
2012,春雨,Basic Materials,Steel,25.7,1.39,0.35,0.55,3.58,0.05,79.65,1.2,-19.11,30.883,21.12,76,52
2540,愛山林,Real Estate,Real Estate Services,102.0,-0.16,0.36,0.55,0.69,3.03,78.98,3.61,2.8,16.005,28.67,76,85
1586,和勤,Industrials,Metal Fabrication,31.35,-3.12,2.29,2.29,2.25,3.12,78.73,0.5,-18.97,31.291,62.6,76,52
3163,波若威,Technology,Communication Equipment,164.5,0.18,-0.37,0.16,1.47,,78.19,5.78,-40.9,31.786,29.76,76,14
2235,謚源,Consumer Cyclical,Auto Parts,48.7,-0.5,-0.36,0.33,1.76,,76.56,1.58,-18.87,16.565,30.82,76,52
2258,鴻華先進-創,Consumer Cyclical,Auto Manufacturers,45.7,2.67,0.06,-0.3,2.33,,76.25,-1.16,4659.79,3.079,,76,99
1445,大宇,Consumer Cyclical,Textile Manufacturing,18.65,3.33,-8.15,-0.89,-4.5,-24.96,76.02,7.45,-42.56,8.677,2.48,76,13
4609,唐鋒,Technology,Consumer Electronics,9.06,3.5,0.14,0.12,4.75,0.22,75.54,-0.56,36.11,2.252,,76,93
6015,宏遠證,Financial Services,Capital Markets,11.3,-0.86,0.78,3.56,1.06,3.64,75.49,1.01,4.96,4.361,11.29,76,86
8929,富堡,Consumer Defensive,Household & Personal Products,25.4,-0.45,18.33,18.33,2.18,2.34,75.15,0.59,-21.55,14.495,40.85,76,46
1314,中石化,Basic Materials,Specialty Chemicals,8.28,0.0,2.33,2.33,4.5,5.5,75.04,0.32,-4.01,8.188,26.28,76,79
6290,良維,Industrials,Electrical Equipment & Parts,82.1,0.09,-0.28,-0.22,1.45,2.47,74.77,6.31,-19.53,49.151,13.53,76,51
6603,富強鑫,Industrials,Specialty Industrial Machinery,18.3,12.5,2.33,2.33,3.5,-0.5,74.52,0.3,-6.31,27.117,61.0,76,76
2539,櫻花建,Real Estate,Real Estate—Development,48.75,-4.87,-0.23,-0.19,3.67,-0.17,74.14,1.95,-8.97,6.635,25.05,76,73
2344,華邦電,Technology,Semiconductors,20.25,4.73,-0.57,-1.35,3.56,1.27,73.75,0.17,-12.77,19.539,117.94,76,67
3312,弘憶股,Technology,Electronics & Computer Distribution,70.1,0.28,-0.28,-0.22,3.11,0.53,73.73,2.74,-10.04,103.245,25.15,76,71
6206,飛捷,Technology,Computer Hardware,85.2,0.19,0.27,0.38,0.75,3.22,72.9,5.47,-9.15,28.079,15.47,76,72
8105,凌巨,Technology,Electronic Components,16.35,-2.0,-0.47,-0.32,-2.0,0.25,72.75,0.26,-38.12,18.667,64.04,76,16
1473,台南,Consumer Cyclical,Apparel Manufacturing,36.4,-1.36,0.26,0.35,0.45,1.72,72.04,3.24,-18.37,49.37,10.96,75,53
5213,亞昕,Real Estate,Real Estate Services,32.8,-9.0,-29.25,-1.04,-0.33,3.5,69.79,2.27,56.74,13.304,14.3,75,95
2305,全友,Technology,Computer Hardware,19.9,-1.33,0.12,0.14,-0.33,4.5,68.96,0.19,-6.13,3.336,102.89,75,77
6449,鈺邦,Technology,Electronic Components,165.5,-0.31,0.05,0.05,-0.03,3.68,68.51,4.93,-12.44,36.137,33.87,75,67
6279,胡連,Consumer Cyclical,Auto Parts,182.0,-0.14,0.07,0.07,2.99,0.49,67.36,11.51,0.48,78.557,15.29,75,83
1519,華城,Industrials,Electrical Equipment & Parts,615.0,0.36,-0.1,-0.09,0.65,1.9,67.36,11.3,14.99,58.99,53.19,75,90
2474,可成,Industrials,Metal Fabrication,238.0,-0.33,0.01,0.01,-0.3,4.38,67.05,17.34,-80.04,23.477,13.7,75,5
2465,麗臺,Technology,Computer Hardware,90.9,-0.59,-0.27,-0.36,-0.64,0.17,66.19,-2.98,-34.3,57.485,,75,19
4160,訊聯基因,Healthcare,Diagnostics & Research,88.4,0.29,0.49,0.97,0.95,0.87,65.83,1.65,-11.37,24.316,51.45,75,69
2852,第一保,Financial Services,Insurance—Property & Casualty,22.1,0.07,0.08,0.08,0.3,2.4,65.47,2.92,-18.78,25.524,7.62,75,53
6512,啟發電,Technology,Electronic Components,22.65,0.09,-0.71,-2.5,1.27,2.42,62.53,-0.55,-43.37,9.282,,75,12
2376,技嘉,Technology,Computer Hardware,260.5,0.47,0.15,0.18,2.33,0.98,62.04,12.05,102.47,333.02,22.07,75,96
3455,由田,Technology,Electronic Components,130.0,-0.19,-0.83,-0.45,2.28,1.19,61.99,5.96,-26.07,32.706,22.48,75,33
5471,松翰,Technology,Semiconductors,44.1,0.57,-0.14,-0.12,-0.02,4.6,61.82,1.33,-30.17,16.351,33.01,75,25
1240,茂生農經,Consumer Defensive,Farm Products,53.1,0.05,-0.17,-0.14,0.03,1.65,61.22,4.52,-18.24,70.602,11.75,75,54
2059,川湖,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1040.0,0.05,0.17,0.21,1.04,2.03,60.96,45.37,37.34,81.244,23.69,75,93
3706,神達,Technology,Computer Hardware,45.7,0.61,0.05,0.05,0.56,3.38,60.26,2.23,0.01,33.477,20.78,75,83
4806,桂田文創,Communication Services,Entertainment,13.2,-0.6,1.1,0.52,0.5,1.0,59.57,-0.45,-1670.32,0.089,,75,1
3013,晟銘電,Technology,Computer Hardware,131.0,1.49,-0.04,-0.04,1.49,2.0,59.27,2.08,36.8,38.805,62.98,75,93
6231,系微,Technology,Software—Application,504.0,0.17,0.02,0.02,1.99,1.36,58.6,6.14,-4.98,32.884,81.35,74,78
5285,界霖,Technology,Semiconductors,66.0,0.93,0.09,0.1,0.14,2.93,58.33,2.29,-23.01,49.4,28.65,74,41
6838,台新藥,Healthcare,Biotechnology,46.0,-3.8,3.1,0.76,-0.6,3.93,58.0,-2.27,3.1698888888888564e+16,0.996,,74,99
4529,淳紳,Technology,Electronic Components,8.12,-0.75,-0.3,-0.42,-1.21,-0.2,57.86,-1.3,33.09,0.078,,74,93
3592,瑞鼎,Technology,Semiconductors,350.5,0.07,0.11,0.13,0.41,2.29,57.06,25.98,2.37,295.609,13.55,74,84
1103,嘉泥,Basic Materials,Building Materials,17.8,2.83,-4.0,60.33,2.67,,56.3,0.27,-14.92,4.511,65.56,74,63
2906,高林,Consumer Cyclical,Specialty Retail,18.05,0.86,-0.57,-0.36,0.08,2.5,55.67,0.6,-11.35,40.967,30.33,74,69
5543,桓鼎-KY,Industrials,Building Products & Equipment,26.3,-2.73,1.83,2.21,-0.39,3.88,55.6,-1.15,-9.84,85.093,,74,71
2329,華泰,Technology,Semiconductors,38.25,-0.4,-0.09,-0.08,-0.44,1.8,55.49,2.76,-22.64,31.829,13.84,74,42
6937,天虹,Technology,Semiconductors,312.0,0.11,-0.09,-0.08,1.73,0.95,55.44,6.51,1.53,34.068,48.77,74,84
6526,達發,Technology,Semiconductors,630.0,0.94,-0.09,-0.09,1.54,2.0,55.12,10.97,5.81,98.182,58.16,74,87
2731,雄獅,Consumer Cyclical,Travel Services,128.5,-0.11,0.1,0.12,0.33,2.23,54.77,18.18,38.2,279.663,7.1,74,93
2606,裕民,Industrials,Marine Shipping,53.8,0.23,0.12,0.14,1.03,0.98,54.68,4.55,-8.98,18.791,11.89,74,73
6118,建達,Technology,Electronics & Computer Distribution,24.5,-5.2,0.11,0.12,1.29,2.25,54.62,0.59,-19.87,95.248,41.19,74,50
2641,正德,Industrials,Marine Shipping,18.9,-0.33,-0.14,-0.13,2.0,0.62,53.01,1.96,-5.95,5.439,9.62,74,77
1235,興泰,Consumer Defensive,Farm Products,150.5,0.46,-1.48,-0.6,2.82,0.0,52.79,1.88,72.01,1.057,78.19,74,95
5432,新門,Technology,Electronic Components,265.5,0.57,-0.68,-0.4,0.29,0.65,51.6,1.62,-37.27,12.26,161.11,74,16
1903,士紙,Consumer Defensive,Household & Personal Products,57.0,-0.2,-6.8,-1.17,0.5,1.8,51.57,0.44,-37.12,0.623,129.55,74,16
3379,彬台,Industrials,Specialty Industrial Machinery,34.65,2.06,-0.08,-0.09,3.5,-0.27,50.38,0.48,14.97,18.121,73.96,74,90
3356,奇偶,Industrials,Security & Protection Services,61.3,-0.14,0.77,3.31,1.17,1.59,49.6,6.0,-34.03,14.076,10.12,73,19
5225,東科-KY,Technology,Consumer Electronics,122.5,0.41,-0.15,-0.13,0.74,1.33,49.21,10.12,-9.34,166.459,11.81,73,72
6952,大武山,Consumer Defensive,Farm Products,50.0,-2.13,0.02,0.02,0.35,2.57,49.0,2.45,-6.24,21.6,20.16,73,77
2734,易飛網,Consumer Cyclical,Travel Services,27.0,14.6,-0.4,-0.29,1.94,-0.2,48.92,1.63,1.84,54.558,16.87,73,84
4973,廣穎,Technology,Computer Hardware,31.2,-19.14,-0.06,-0.06,-1.29,2.71,48.5,3.99,-28.14,71.31,7.69,73,29
6261,久元,Technology,Semiconductor Equipment & Materials,68.5,0.64,-0.28,-0.22,2.84,0.2,48.05,5.22,-3.63,31.73,12.97,73,80
5272,笙科,Technology,Semiconductor Equipment & Materials,32.65,2.78,-5.75,-5.75,3.09,0.04,48.03,0.16,-25.95,6.267,212.19,73,33
1307,三芳,Consumer Cyclical,Textile Manufacturing,37.95,-0.39,0.14,0.16,0.56,1.6,47.98,2.82,-17.56,25.859,12.84,73,56
8043,蜜望實,Technology,Electronic Components,38.45,-0.43,-0.3,21.33,2.39,,47.29,0.62,-39.8,59.355,59.84,73,15
3483,力致,Technology,Electronics & Computer Distribution,160.0,0.71,-0.57,-0.36,-0.22,3.02,46.46,8.39,-16.24,106.425,19.13,73,59
8478,東哥遊艇,Consumer Cyclical,Recreational Vehicles,285.0,-0.03,0.11,0.13,0.04,-0.15,46.38,22.79,-9.23,77.476,12.59,73,72
4994,傳奇,Communication Services,Electronic Gaming & Multimedia,114.0,-3.36,0.56,1.27,-0.11,4.12,46.29,3.27,-43.38,25.306,34.86,73,12
3622,洋華,Technology,Electronic Components,65.0,-0.14,-0.36,-0.27,0.84,1.74,46.02,4.85,-4.38,11.608,13.2,73,79
3303,岱稜,Industrials,Metal Fabrication,58.2,-0.33,0.08,0.09,0.68,2.17,46.02,3.1,-5.83,27.067,17.03,73,77
5519,隆大,Industrials,Engineering & Construction,36.8,-1.54,0.69,2.27,-0.73,3.52,45.78,4.24,-36.16,28.274,8.73,73,17
1464,得力,Consumer Cyclical,Textile Manufacturing,14.65,0.92,0.24,0.31,3.78,0.18,45.64,0.49,-2.36,25.716,30.71,73,81
1568,倉佑,Consumer Cyclical,Auto Parts,27.95,-1.85,-0.94,-0.48,-0.93,1.57,45.51,1.7,-53.22,11.312,16.35,73,8
1418,東華,Consumer Cyclical,Textile Manufacturing,32.35,0.44,-0.24,-0.31,0.22,-0.55,44.64,0.61,-72.44,0.252,53.03,73,6
1441,大東,Consumer Cyclical,Textile Manufacturing,15.9,6.71,0.73,0.42,2.68,0.33,43.57,0.28,12.7,18.186,56.96,72,89
2368,金像電,Technology,Electronic Components,185.0,0.25,0.02,0.02,0.86,1.84,42.49,10.17,2.65,72.783,18.39,72,84
8047,星雲,Industrials,Specialty Industrial Machinery,16.4,-0.12,0.15,0.13,1.63,2.29,42.23,-0.68,-38.78,10.968,,72,15
8923,時報,Communication Services,Publishing,18.85,-1.62,0.19,0.24,-0.92,3.86,41.68,1.03,-29.12,14.339,18.25,72,27
1789,神隆,Healthcare,Drug Manufacturers—Specialty & Generic,24.85,-1.0,0.64,1.75,0.29,2.6,41.52,0.5,-24.77,4.336,49.3,72,37
4542,科嶠,Industrials,Specialty Industrial Machinery,99.0,-3.36,-0.72,-0.42,-4.0,1.9,40.67,1.52,-16.49,24.454,64.01,72,59
2501,國建,Real Estate,Real Estate—Development,24.9,-0.57,0.38,0.62,-0.2,2.92,40.65,2.16,-17.42,17.307,11.55,72,56
4503,金雨,Industrials,Business Equipment & Supplies,50.0,4.0,-0.2,-0.25,3.67,-0.03,40.03,-1.06,-3.18,5.412,,72,80
1618,合機,Technology,Electronics & Computer Distribution,43.05,0.47,0.14,0.16,1.33,1.21,39.12,2.85,-18.14,24.322,14.56,72,54
1531,高林股,Industrials,Specialty Industrial Machinery,14.4,0.71,-2.79,-0.74,2.33,3.0,38.98,0.14,-21.41,8.178,102.14,72,46
3339,泰谷,Technology,Semiconductors,36.15,-0.07,-0.25,-0.2,-0.2,3.0,38.83,0.35,-0.64,10.222,112.43,72,82
3213,茂訊,Technology,Computer Hardware,95.2,0.09,0.13,0.15,0.34,2.41,38.62,10.32,-21.86,53.729,9.14,72,45
4563,百德,Industrials,Specialty Industrial Machinery,127.0,0.24,0.36,0.56,0.29,1.29,38.62,2.74,-6.61,55.641,43.8,72,76
8358,金居,Technology,Electronic Components,59.6,0.37,0.39,0.64,2.48,0.18,38.57,3.06,4.91,25.677,19.12,72,86
2461,光群雷,Consumer Cyclical,Packaging & Containers,21.85,13.7,-0.8,-0.44,5.39,-2.4,38.3,1.47,-26.53,34.513,14.83,72,32
2031,新光鋼,Basic Materials,Steel,59.2,0.96,0.27,0.37,2.33,0.67,38.19,9.22,-23.03,48.915,6.24,72,41
3652,精聯,Technology,Computer Hardware,37.95,1.69,-0.31,-0.24,0.87,1.67,38.16,0.84,-22.08,30.586,44.4,72,44
8097,常珵,Technology,Communication Equipment,70.6,2.31,-0.33,-0.5,2.0,-2.78,37.67,-0.8,-24.98,1.323,,72,36
3441,聯一光,Technology,Electronic Components,38.3,-0.76,0.1,0.11,1.42,0.82,37.64,0.91,-23.61,7.26,41.21,72,40
1713,國化,Basic Materials,Specialty Chemicals,52.5,4.49,-0.43,-0.3,2.63,-0.44,37.32,3.75,4.98,3.432,13.76,71,86
1413,宏洲,Consumer Cyclical,Textile Manufacturing,9.96,0.0,0.86,0.46,1.36,1.36,37.17,-0.7,-15.88,16.572,,71,60
1809,中釉,Industrials,Building Products & Equipment,21.8,-1.75,0.83,5.0,1.0,2.37,36.94,0.11,-19.86,14.691,195.0,71,50
6538,倉和,Technology,Electronic Components,129.0,0.26,-0.09,-0.08,1.04,1.95,36.84,12.56,4.18,66.665,10.15,71,86
3083,網龍,Communication Services,Electronic Gaming & Multimedia,44.8,-0.39,0.96,24.5,1.0,8.14,35.97,0.76,10.36,4.812,58.82,71,89
2497,怡利電,Consumer Cyclical,Auto Parts,82.8,0.31,-0.22,-0.18,0.95,0.37,35.71,2.36,6.89,33.738,34.41,71,87
2027,大成鋼,Basic Materials,Steel,34.1,-0.17,-0.09,-0.08,-0.75,-0.83,35.65,1.6,-24.42,40.348,20.75,71,38
3632,研勤,Technology,Software—Application,14.55,-6.5,0.0,0.0,-3.2,0.0,35.51,-0.05,-28.42,9.442,,71,29
6224,聚鼎,Technology,Electronic Components,69.0,0.45,-0.6,-0.37,0.0,4.17,35.43,1.45,-22.9,31.669,52.34,71,41
4413,飛寶企業,Consumer Cyclical,Apparel Manufacturing,18.6,-9.0,-0.69,-0.41,-14.0,13.0,34.71,0.42,-72.14,12.248,43.93,71,6
5215,科嘉-KY,Technology,Computer Hardware,49.1,1.94,-0.26,-0.2,-0.08,3.45,34.23,2.98,-25.22,41.895,16.76,71,35
3665,貿聯-KY,Industrials,Electrical Equipment & Parts,444.0,26.86,-9.82,-0.91,1.23,1.44,34.14,16.37,-13.8,310.66,27.86,71,65
6257,矽格,Technology,Semiconductor Equipment & Materials,76.0,0.0,0.0,0.0,0.43,2.31,33.9,5.16,-8.1,36.675,15.06,71,74
8438,昶昕,Basic Materials,Chemicals,40.0,1.14,-0.03,-0.03,1.75,0.71,33.69,1.9,-13.66,44.848,20.82,71,65
5475,德宏,Consumer Cyclical,Textile Manufacturing,14.15,0.6,-0.11,-0.12,1.28,-0.14,33.62,-1.4,-11.79,3.965,,71,68
5356,協益,Technology,Electronic Components,36.7,-1.0,0.98,56.5,2.39,0.46,33.49,6.8,-7.01,35.067,5.39,71,75
6753,龍德造船,Industrials,Aerospace & Defense,114.5,-0.18,0.45,0.8,1.61,0.54,33.48,7.13,7.22,43.316,16.06,71,88
2945,三商家購,Consumer Defensive,Grocery Stores,41.4,-0.22,-0.18,1.23,1.67,,33.44,1.92,-21.61,209.432,21.54,71,45
6516,勤崴國際,Technology,Scientific & Technical Instruments,70.5,0.18,0.0,0.0,0.05,-0.03,33.26,1.09,-43.13,7.762,65.23,70,12
8423,保綠-KY,Consumer Cyclical,Auto Parts,22.7,-0.18,-0.03,-0.03,-0.77,3.33,33.26,0.88,-23.22,10.949,25.8,70,41
8083,瑞穎,Consumer Cyclical,Auto Parts,157.5,0.1,0.12,0.14,0.94,1.9,32.94,10.44,15.16,41.936,15.13,70,90
5227,立凱-KY,Industrials,Electrical Equipment & Parts,32.95,0.25,0.63,0.39,2.05,0.37,32.69,-5.99,-38.03,8.31,,70,16
3491,昇達科,Technology,Communication Equipment,316.0,1.27,0.26,0.34,2.03,0.38,32.69,5.3,22.96,29.518,57.83,70,91
2228,劍麟,Consumer Cyclical,Auto Parts,111.0,-1.36,0.31,0.44,0.0,1.81,32.61,8.93,-19.84,66.45,12.15,70,50
1414,東和,Consumer Cyclical,Textile Manufacturing,22.7,0.0,0.07,0.07,0.0,3.0,32.56,0.27,-25.94,2.604,83.33,70,33
5016,松和,Basic Materials,Steel,27.65,0.18,-0.03,-0.03,1.29,2.0,32.29,1.36,-23.27,40.141,20.29,70,40
2313,華通,Technology,Electronic Components,62.5,0.17,-0.35,-0.26,0.94,1.77,32.24,4.48,-10.08,60.546,13.88,70,71
4961,天鈺,Technology,Semiconductors,269.0,0.55,-0.13,-0.11,0.57,0.4,31.87,15.91,-7.28,103.582,17.13,70,75
3715,定穎投控,Technology,Electronic Components,72.4,0.21,-0.24,-0.19,0.45,2.0,31.71,4.65,-12.68,60.412,15.53,70,67
8103,瀚荃,Technology,Electronic Components,57.0,0.33,-0.17,-0.14,0.67,1.92,31.5,3.76,-22.53,37.756,15.11,70,42
3311,閎暉,Technology,Electronic Components,37.8,0.18,-0.26,-0.21,-0.37,0.21,31.12,1.65,-12.32,32.906,22.88,70,68
8410,森田,Basic Materials,Specialty Chemicals,77.8,0.13,-0.15,-0.13,0.07,1.21,30.65,6.51,-28.51,31.258,12.12,70,28
1225,福懋油,Consumer Defensive,Packaged Foods,113.0,0.9,-0.4,-0.29,2.47,0.11,30.5,2.04,-31.14,59.438,52.45,70,23
6951,青新-創,Industrials,Waste Management,58.9,0.37,0.07,0.08,1.5,0.2,30.43,3.32,6.81,12.738,17.89,70,87
6666,羅麗芬-KY,Consumer Defensive,Household & Personal Products,64.1,2.23,-0.23,-2.14,2.03,,29.91,1.38,24.7,22.444,45.36,70,92
1319,東陽,Consumer Cyclical,Auto Parts,106.5,-0.12,0.09,0.1,0.37,1.39,29.57,6.73,-14.48,42.384,15.45,70,63
8936,國統,Industrials,Engineering & Construction,62.1,0.21,-0.2,-0.16,1.46,0.03,29.48,3.38,14.5,20.39,18.91,70,90
8432,東生華,Healthcare,Drug Manufacturers—Specialty & Generic,62.2,-1.89,0.42,0.72,-0.3,2.82,29.11,2.29,8.61,24.268,27.29,69,88
2612,中航,Industrials,Integrated Freight & Logistics,44.3,0.43,0.33,0.48,2.72,-0.35,28.87,2.11,-12.84,21.509,20.97,69,67
8074,鉅橡,Technology,Electronic Components,26.55,-0.31,-0.09,-0.08,0.53,2.4,28.83,1.02,-16.99,14.9,25.49,69,57
4721,美琪瑪,Basic Materials,Specialty Chemicals,70.6,0.84,0.1,0.12,5.26,2.06,28.78,3.09,-35.79,28.831,22.52,69,18
6757,台灣虎航-創,Industrials,Airlines,56.6,-0.28,0.19,0.24,0.87,0.79,28.64,5.81,67.59,33.972,9.71,69,95
6189,豐藝,Technology,Electronics & Computer Distribution,80.5,-0.28,0.09,0.1,0.55,1.84,28.61,5.93,3.35,172.263,13.69,69,85
2855,統一證,Financial Services,Capital Markets,26.0,-0.29,0.35,0.54,0.15,2.84,28.6,2.96,-16.02,7.236,8.75,69,60
8016,矽創,Technology,Semiconductors,231.5,0.22,-0.25,-0.09,0.79,,28.41,14.88,-7.31,143.829,15.46,69,75
6122,擎邦,Industrials,Engineering & Construction,49.75,0.49,-0.33,-0.25,0.37,0.22,28.37,5.44,-25.64,64.487,9.5,69,34
5015,華祺,Industrials,Tools & Accessories,41.45,-0.27,-0.21,0.01,0.87,,27.59,2.68,-25.13,24.817,15.35,69,36
1513,中興電,Industrials,Specialty Industrial Machinery,163.0,-0.06,0.12,0.14,2.28,0.24,26.71,6.87,-5.22,47.855,23.65,69,78
2617,台航,Industrials,Marine Shipping,31.7,-0.4,-1.14,-0.53,0.45,1.38,26.66,4.63,-13.83,10.012,6.78,69,65
3661,世芯-KY,Technology,Semiconductors,1855.0,0.27,0.14,0.16,0.97,0.96,26.35,60.13,43.99,536.528,31.85,69,94
6415,矽力*-KY,Technology,Semiconductors,550.0,6.3,-2.72,-0.73,6.41,-1.85,25.92,3.23,-5.7,43.997,164.09,69,77
6205,詮欣,Technology,Electronic Components,70.5,0.62,0.15,0.18,3.3,-0.9,25.88,2.17,4.18,16.027,32.26,69,86
2483,百容,Industrials,Electrical Equipment & Parts,22.9,0.75,-0.29,-0.23,-0.62,4.0,25.69,0.34,-23.44,16.403,67.21,69,40
5493,三聯,Technology,Electronic Components,91.0,2.32,-0.9,-0.47,2.84,-0.78,25.5,7.37,-4.44,95.255,12.35,69,79
5206,坤悅,Real Estate,Real Estate—Development,38.65,3.05,-0.46,-0.87,7.0,-3.73,25.3,1.76,589.03,17.478,21.76,69,98
2402,毅嘉,Technology,Electronic Components,44.35,1.0,-0.45,-0.31,0.5,1.31,24.86,1.93,-10.61,29.844,22.54,69,70
8941,關中,Consumer Defensive,Household & Personal Products,68.6,5.72,-1.15,-0.54,-0.64,2.65,24.15,4.88,-19.61,87.492,14.06,68,51
4304,勝昱,Consumer Cyclical,Packaging & Containers,10.5,-3.5,-1.12,-9.6,-0.87,3.3,24.04,-3.24,-73.58,11.045,,68,6
1476,儒鴻,Consumer Cyclical,Apparel Manufacturing,547.0,0.22,-0.09,0.12,1.1,,23.95,16.66,10.13,122.82,33.79,68,89
5301,寶得利,Consumer Cyclical,Luxury Goods,8.52,-1.67,0.08,0.08,0.06,1.33,23.94,-0.52,76.44,2.643,,68,96
6829,千附精密,Industrials,Specialty Industrial Machinery,121.0,0.61,-0.18,-0.15,0.85,0.56,23.89,4.68,23.82,32.608,25.85,68,91
6615,慧智,Healthcare,Diagnostics & Research,50.3,-0.29,0.36,0.57,1.25,1.9,23.22,1.17,-24.45,22.383,40.34,68,37
6197,佳必琪,Technology,Computer Hardware,151.0,0.37,0.14,0.16,0.69,1.31,23.21,7.33,21.02,49.478,20.67,68,91
1541,錩泰,Industrials,Tools & Accessories,32.7,-0.95,-0.12,-0.11,2.08,0.9,22.24,2.56,-43.51,42.801,12.21,68,12
4979,華星光,Technology,Semiconductors,154.0,0.34,-0.34,-0.25,0.6,1.47,21.91,4.14,15.63,24.477,37.2,68,90
2536,宏普,Real Estate,Real Estate—Development,30.6,3.33,2.25,0.69,2.86,4.33,21.37,1.35,-21.4,10.903,22.7,68,46
6805,富世達,Technology,Computer Hardware,840.0,0.14,0.0,0.0,0.27,1.6,20.94,12.94,3.79,101.57,65.38,68,86
8342,益張,Industrials,Business Equipment & Supplies,88.8,0.06,0.1,0.11,0.4,1.91,20.33,6.58,-10.55,47.253,13.57,68,70
3528,安馳,Technology,Electronics & Computer Distribution,51.8,0.85,6.73,-4.75,0.99,,19.84,2.72,-44.96,79.347,18.97,68,11
6855,數泓科,Industrials,Tools & Accessories,154.0,-0.24,0.05,0.05,0.36,1.7,19.68,7.98,3.51,24.616,19.05,68,85
3484,崧騰,Industrials,Electrical Equipment & Parts,55.5,0.22,0.18,0.22,0.68,2.33,19.64,3.19,-15.33,48.574,17.43,68,62
2926,誠品生活,Consumer Cyclical,Department Stores,53.4,-0.47,4.74,0.83,2.36,1.37,19.21,-1.81,-12.27,148.025,,68,68
1316,上曜,Real Estate,Real Estate Services,15.35,6.4,-0.29,-0.4,3.6,-0.29,19.19,-0.55,52.52,3.964,,68,95
3376,新日興,Industrials,Metal Fabrication,185.5,0.3,0.02,0.03,1.08,1.51,19.01,6.39,1.36,65.051,30.13,68,84
