Ticker,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
GPRO,Technology,Consumer Electronics,1.29,-0.25,-3.8,5.2,6.47,,188.27,-0.88,-22.85,5.052,,82,12
HOVR,Industrials,Aerospace & Defense,1.51,-5.88,6.53,1.0,1.65,,185.8,0.35,-7.86,,4.03,82,32
EDSA,Healthcare,Biotechnology,2.25,0.6,0.04,0.04,0.93,0.12,185.62,-1.55,-7.86,,,82,32
HLIT,Technology,Communication Equipment,8.51,-5.6,0.74,2.73,2.4,,184.26,0.59,1.75,5.956,14.15,82,65
GECC,Financial Services,Asset Management,10.99,-3.62,-0.78,3.36,2.25,,182.04,0.45,55.41,4.061,24.39,82,92
INBX,Healthcare,Biotechnology,21.92,0.1,-0.09,-45.75,0.97,,181.43,119.02,-134.8,0.013,0.18,81,5
CPIX,Healthcare,Drug Manufacturers - Specialty & Generic,3.46,2.75,-0.27,-0.37,2.75,,180.53,-0.24,-4.48,2.879,,81,46
CRMD,Healthcare,Biotechnology,11.67,0.45,5.4,4.0,2.28,,178.13,0.25,3.087741155555555e+17,1.358,46.56,81,99
FIP,Industrials,Conglomerates,6.27,2.31,-1.76,0.16,2.76,,176.81,-1.29,21.45,3.118,,81,87
CVR,Industrials,Tools & Accessories,12.69,2.29,1.78,-11.0,2.71,,176.31,-4.67,-16.17,27.304,,81,16
DOCN,Technology,Software - Infrastructure,27.86,1.1,-0.8,0.71,1.62,,171.27,1.13,9.0,8.774,22.78,81,77
FE,Utilities,Utilities - Regulated Electric,42.71,-0.35,-0.09,-0.08,4.75,0.41,169.74,2.27,-4.08,24.069,19.03,81,47
COMP,Real Estate,Real Estate Services,7.94,-0.12,-22.81,-12.9,2.0,,165.2,-0.1,9.62,11.824,,81,78
IMAX,Communication Services,Entertainment,25.79,4.25,-1.5,-1.6,2.0,,163.33,0.6,-1.8,6.828,42.0,81,54
INM,Healthcare,Drug Manufacturers - Specialty & Generic,2.43,0.88,-0.34,0.16,0.85,0.02,163.3,-11.65,1210483333333362.8,6.807,,81,97
EFOI,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2.0768,0.2,0.0,1.0,0.8,,161.74,-0.28,-41.05,0.901,,81,8
CXW,Industrials,Security & Protection Services,20.04,0.35,-0.12,0.12,1.87,,160.38,0.77,-8.92,17.686,25.47,81,26
CRM,Technology,Software - Application,258.33,0.0,0.0,0.08,0.02,0.08,159.84,6.39,1.47,40.22,39.24,81,64
GILD,Healthcare,Drug Manufacturers - General,112.29,-0.35,0.43,-0.29,4.15,,159.76,4.76,-7.46,23.048,23.78,80,36
EFXT,Energy,Oil & Gas Equipment & Services,7.98,0.57,-0.99,5.0,2.27,,157.93,0.6,-0.93,18.763,12.98,80,58
ENPH,Technology,Solar,32.36,0.22,-1.0,0.35,2.5,,156.56,1.29,4.67,11.149,24.36,80,71
HRTX,Healthcare,Biotechnology,1.73,0.0,2.5,1.0,2.0,,155.15,-0.05,6.53,0.971,,80,74
DOUG,Real Estate,Real Estate Services,2.75,0.0,3.71,-15.5,6.14,,154.91,-0.73,6.46,12.29,,80,74
FBRX,Healthcare,Biotechnology,9.98,1.16,0.54,0.49,1.94,,154.7,-9.51,-7.86,,,80,32
EHTH,Financial Services,Insurance Brokers,3.4,-8.79,2.4,-0.38,1.91,,154.14,-0.56,5.83,18.664,,80,73
CRESY,Industrials,Conglomerates,11.14,5.71,1.1,0.53,2.09,0.57,152.25,0.68,30.56,11686.41,15.96,80,89
COUR,Consumer Defensive,Education & Training Services,12.64,0.0,1.8,-0.56,2.0,,151.93,-0.33,5.01,4.51,,80,72
FLYW,Technology,Software - Infrastructure,10.89,3.33,-3.38,3.82,0.67,,147.65,0.04,15.14,4.115,259.25,80,83
GDOT,Financial Services,Credit Services,10.12,4.22,2.67,2.6,4.22,,146.34,-0.12,10.08,33.877,,80,78
GLUE,Healthcare,Biotechnology,4.95,1.61,2.33,0.48,2.08,,145.9,0.12,8.402444444444968e+16,2.008,39.92,80,99
IMMX,Healthcare,Biotechnology,2.72,0.3,0.23,-0.6,0.47,,145.34,-0.69,-7.86,,,79,32
EXEL,Healthcare,Biotechnology,36.22,0.19,0.16,0.2,-0.15,3.75,144.11,2.08,-3.16,7.953,17.91,79,50
FVCB,Financial Services,Banks - Regional,12.81,0.04,0.04,0.13,2.5,,143.53,1.11,0.46,3.448,11.25,79,62
INAB,Healthcare,Biotechnology,2.13,0.57,0.36,0.27,1.86,,143.03,-13.2,-7.86,,,79,32
GERN,Healthcare,Biotechnology,1.15,0.33,0.0,1.5,2.0,,142.43,-0.21,14071.66,0.176,,79,96
EGO,Basic Materials,Gold,20.5,0.91,-0.16,-0.14,1.48,1.06,142.06,2.03,31.12,7.691,10.34,79,89
GMRE,Real Estate,REIT - Healthcare Facilities,6.68,0.5,-0.5,2.67,2.0,,141.52,0.03,-6.62,2.086,225.0,79,38
DARE,Healthcare,Biotechnology,2.4,0.05,0.05,-3.78,0.62,,140.81,-0.17,1.1111111111108012e+16,0.003,,79,98
ELVA,Industrials,Electrical Equipment & Parts,4.9,3.0,0.0,0.0,2.0,0.0,138.65,0.0,45.25,1.341,,79,91
ESP,Industrials,Electrical Equipment & Parts,44.0,-0.12,0.17,0.21,0.61,0.01,137.22,2.68,12.62,17.982,17.33,79,81
CSV,Consumer Cyclical,Personal Services,44.92,1.08,0.0,0.59,1.93,,137.03,2.99,-4.8,27.072,15.12,79,45
FBLA,Financial Services,Banks - Regional,11.67,10.5,-6.32,-2.05,2.17,,135.79,-1.65,-3.88,3.623,,79,48
INO,Healthcare,Biotechnology,1.42,0.37,0.27,0.34,1.57,,133.74,-3.15,435619999999888.0,0.009,,78,96
GB,Technology,Software - Infrastructure,7.41,0.0,1.17,-0.67,0.62,1.17,133.25,0.4,28.36,2.117,18.45,78,88
GLTO,Healthcare,Biotechnology,3.29,0.38,0.28,0.47,1.63,,130.68,-15.4,-7.86,,,78,32
GRAL,Healthcare,Diagnostics & Research,34.21,-0.07,0.36,11.96,1.27,,129.85,-59.59,21.99,3.995,,78,87
FTI,Energy,Oil & Gas Equipment & Services,36.37,0.91,-0.56,-0.21,0.51,,128.08,2.1,2.04,22.506,16.82,78,66
CURB,Real Estate,REIT - Retail,22.1,0.0,-0.1,2.34,3.82,0.31,127.07,0.16,34.24,1.38,136.81,78,90
CPSH,Technology,Electronic Components,2.9,8.0,0.0,0.0,2.0,,126.68,-0.2,9.17,1.564,,78,77
IBEX,Technology,Information Technology Services,29.57,0.3,0.36,-0.16,0.34,0.79,125.35,2.25,1.07,34.281,12.33,78,63
GREE,Financial Services,Capital Markets,1.57,0.25,0.2,-0.07,0.05,,125.15,-1.86,-14.2,5.118,,78,18
GWH,Industrials,Electrical Equipment & Parts,1.9,0.31,-0.04,-0.06,0.05,,123.28,-7.25,993333333333167.6,0.35,,78,96
DLO,Technology,Software - Infrastructure,10.26,0.45,0.22,-0.78,1.67,,122.99,0.48,19.52,2.708,20.85,78,86
DGLY,Communication Services,Internet Content & Information,2.0,4.64,4.64,0.91,2.02,,122.53,-5574.72,-23.78,20.662,,78,12
ENVX,Industrials,Electrical Equipment & Parts,13.4,-0.83,0.67,-0.54,1.86,,121.73,-0.7,6891111111111195.0,0.139,,77,98
GROY,Basic Materials,Gold,2.57,-3.0,-3.0,3.0,0.0,,121.42,-0.02,383.09,0.062,,77,95
CRK,Energy,Oil & Gas E&P,17.87,2.12,-1.11,-1.11,2.05,,120.05,-0.25,45.75,5.7,,77,91
HYMC,Basic Materials,Gold,3.26,0.13,0.11,-0.04,1.13,,119.67,-2.1,-3.6921111111111144e+16,,,77,1
DGII,Technology,Communication Equipment,32.61,0.04,-0.22,0.22,1.55,,118.53,1.13,-5.96,11.432,27.56,77,40
CPRX,Healthcare,Biotechnology,21.33,0.0,0.27,0.06,1.35,,117.84,1.57,39.12,4.469,13.45,77,90
HRTG,Financial Services,Insurance - Property & Casualty,21.09,0.5,1.44,-1.3,1.11,,117.15,2.53,4.08,27.292,8.3,77,70
GSHD,Financial Services,Insurance Brokers,90.91,1.22,-5.67,0.94,-0.25,,116.14,1.14,15.03,13.788,75.19,77,83
DJCO,Technology,Software - Application,399.58,3.1,-0.57,-0.36,1.9,-0.16,115.8,76.72,-1.9,53.187,5.01,77,54
HUBS,Technology,Software - Application,519.65,-5.2,-0.6,2.75,-4.5,,115.35,-0.45,11.42,52.853,,77,80
EMA,Utilities,Utilities - Regulated Electric,46.4731,0.99,97.5,-44.0,1.68,,115.08,2.13,16.79,26.904,21.96,77,84
CYCN,Healthcare,Biotechnology,2.65,-0.32,-0.47,0.83,0.11,,115.02,-1.15,2432222222222101.5,0.821,,77,97
HQY,Healthcare,Health Information Services,97.0,1.07,3.29,-4.86,0.88,,114.68,1.37,7.71,14.301,66.47,76,75
GFL,Industrials,Waste Management,50.34,-11.04,17.67,-3.17,2.82,,113.58,0.03,1.35,21.123,1659.33,76,64
CRVO,Healthcare,Biotechnology,8.25,-0.01,-0.01,-1.04,-0.37,,113.25,-2.17,-7.86,1.069,,76,32
FTCI,Technology,Solar,5.71,2.2,0.25,-0.2,1.33,,113.2,-3.71,4.01,4.355,,76,70
FBIO,Healthcare,Biotechnology,1.85,0.29,0.23,-0.04,1.17,,113.04,-2.13,-9.62,2.501,,76,24
HCTI,Healthcare,Health Information Services,7.7688,0.15,0.13,0.27,1.47,,112.7,-219.12,-36.48,424.346,,76,9
EVCM,Technology,Software - Infrastructure,10.73,0.75,-0.4,-1.5,1.25,,111.8,-0.12,-1.19,3.819,,76,57
DAL,Industrials,Airlines,53.21,7.86,-2.54,-0.51,0.61,,111.46,6.88,3.4,96.082,7.43,76,69
ERJ,Industrials,Aerospace & Defense,57.58,0.61,-2.86,0.77,1.55,,111.29,2.17,12.55,203.54,26.19,76,81
HOTH,Healthcare,Biotechnology,1.33,0.07,0.07,-0.29,0.81,,110.67,-1.06,-7.86,,,76,32
GFS,Technology,Semiconductors,37.39,4.47,-5.12,0.14,0.58,,110.67,-0.34,-5.87,12.277,,76,40
FKWL,Technology,Communication Equipment,3.89,-3.5,-1.0,2.33,1.0,4.0,106.4,-0.14,-57.51,3.842,,76,6
CVE,Energy,Oil & Gas Integrated,15.23,0.0,4.87,-4.5,-0.13,-0.32,106.33,1.04,-23.98,28.608,14.26,75,12
DRRX,Healthcare,Drug Manufacturers - Specialty & Generic,1.87,-2.92,2.79,-0.17,0.92,,105.23,-0.48,-114.66,0.06,,75,5
FSM,Basic Materials,Gold,6.45,0.09,0.09,0.23,1.11,,104.74,0.52,28.78,3.727,12.29,75,89
EAT,Consumer Cyclical,Restaurants,157.6,0.0,2.1,-0.49,1.44,,104.7,7.19,13.55,115.163,21.68,75,82
CPA,Industrials,Airlines,110.66,0.07,0.14,0.22,0.02,,104.69,14.64,5.03,82.965,7.44,75,72
ESS,Real Estate,REIT - Residential,260.18,0.09,-0.27,1.18,1.37,,104.52,12.45,-1.31,29.362,20.62,75,56
FBRT,Real Estate,REIT - Mortgage,10.1,-0.05,-0.25,-0.2,2.73,-0.75,104.0,0.98,-4.97,2.535,10.69,75,44
HUMA,Healthcare,Biotechnology,2.4,2.75,1.06,0.45,2.04,,103.69,-0.69,3446666666666659.0,0.004,,75,97
ENIC,Utilities,Utilities - Regulated Electric,3.18,-12500000.0,2.58,-2.47,0.0,,103.06,0.09,-13.87,2.95,35.33,75,19
DAWN,Healthcare,Biotechnology,6.71,-24.33,-24.33,8.6,1.06,,102.64,-0.65,3.508077777777778e+17,1.665,,75,99
ILMN,Healthcare,Diagnostics & Research,102.71,-0.41,-2.79,3.82,2.05,,100.92,7.9,-10.49,27.028,11.98,75,23
IDT,Communication Services,Telecom Services,58.91,0.06,0.19,0.51,2.91,0.42,100.48,3.79,-9.44,48.563,15.32,75,24
ESRT,Real Estate,REIT - Diversified,7.24,-0.17,-0.14,-0.25,1.0,0.17,100.34,0.23,-5.48,4.578,31.09,74,42
IAG,Basic Materials,Gold,6.76,-6.93,-0.87,5.5,-0.57,,98.95,1.46,27.98,3.159,4.7,74,88
DNA,Healthcare,Biotechnology,13.14,0.19,-0.85,3.07,0.97,,98.9,-8.91,4.98,4.486,,74,72
ECBK,Financial Services,Banks - Regional,15.57,-0.12,0.29,0.4,1.29,,97.43,0.64,3.13,3.387,24.02,74,68
CVGW,Consumer Defensive,Food Distribution,26.3,0.52,26.0,3.0,0.12,,96.06,0.79,-11.79,38.969,33.32,74,22
GKOS,Healthcare,Medical Devices,86.09,0.87,-0.54,1.72,1.56,,95.89,-1.61,11.76,7.713,,74,80
DNB,Financial Services,Financial Data & Stock Exchanges,9.1,-3.0,1.0,5.0,0.25,,95.62,-0.06,-4.98,5.539,,74,44
ERAS,Healthcare,Biotechnology,1.415,0.0,0.0,1.64,1.09,,95.61,-0.57,-7.86,,,74,32
GTLS,Industrials,Specialty Industrial Machinery,198.83,0.62,-0.8,0.16,0.25,,94.84,5.45,11.98,97.548,36.47,74,80
GOCO,Financial Services,Insurance Brokers,6.13,-5.65,3.17,5.66,1.0,,94.6,-0.14,1.97,82.238,,74,66
GVA,Industrials,Engineering & Construction,94.47,-2.23,-0.91,1.15,-0.1,,93.94,2.55,-3.55,92.299,36.19,74,49
IDR,Basic Materials,Gold,16.4,-0.12,-0.11,-0.13,-0.42,,93.82,0.62,25.15,2.039,27.79,74,88
DXPE,Industrials,Industrial Distribution,113.26,-0.04,0.01,0.28,0.87,,93.66,4.79,8.43,118.448,22.97,73,76
GAME,Communication Services,Electronic Gaming & Multimedia,0.8583,0.14,0.12,1.11,1.14,,93.37,-1.53,19.39,3.042,,73,86
DAY,Technology,Software - Application,57.67,0.29,6.0,2.0,1.25,,91.84,0.16,6.51,11.427,345.44,73,74
HFWA,Financial Services,Banks - Regional,22.54,0.17,0.06,-0.24,1.41,,90.05,1.43,3.21,6.485,15.48,73,69
DHT,Energy,Oil & Gas Midstream,11.09,-0.26,0.55,-0.23,-0.07,,89.46,1.1,-14.85,3.494,10.17,73,18
EZPW,Financial Services,Credit Services,14.32,-0.02,-0.24,0.27,0.36,0.18,88.84,1.29,4.77,22.04,10.83,73,72
GLDD,Industrials,Engineering & Construction,11.08,0.72,1.23,0.18,0.56,,88.79,1.02,7.8,11.999,10.32,73,75
ETWO,Technology,Software - Application,3.3,14.8,0.42,-10.2,1.6,,88.67,-2.06,-2.11,1.674,,73,54
CYRX,Industrials,Integrated Freight & Logistics,7.33,0.5,-20.0,80.0,0.54,,87.68,-2.36,-0.85,4.682,,73,58
CSTE,Industrials,Building Products & Equipment,1.94,-0.51,-1.04,1.25,-1.47,5.0,86.27,-1.35,-25.12,12.288,,73,11
ICMB,Financial Services,Asset Management,2.865,-1.03,-0.51,0.46,-0.13,2.52,85.75,0.3,-89.7,1.457,9.43,73,6
EVGN,Healthcare,Biotechnology,1.201,-7.33,22.83,7.09,1.0,,84.95,-2.51,-14.63,1.104,,73,18
DBD,Technology,Software - Application,56.29,-2.47,5.0,-2.5,0.77,,84.83,-0.27,-12.68,98.319,,72,20
CWCO,Utilities,Utilities - Regulated Water,29.09,0.03,0.04,-2.57,-0.37,,83.99,1.0,-8.82,8.073,28.43,72,26
DUOL,Technology,Software - Application,346.55,1.52,-0.71,-0.06,0.24,,83.74,2.03,31.87,18.397,166.99,72,89
GITS,Communication Services,Internet Content & Information,2.38,0.0,0.0,0.0,1.0,,83.57,-1.94,-475763333333342.5,,,72,2
FUTU,Financial Services,Capital Markets,153.68,0.14,0.41,0.09,1.05,,82.91,5.95,53.59,100.6,23.81,72,92
DRH,Real Estate,REIT - Hotel & Motel,7.72,2.4,-2.57,0.1,0.67,,80.79,0.19,1.47,5.386,39.84,72,64
DUOT,Technology,Software - Application,6.77,0.0,0.0,1.39,1.11,,80.71,-1.19,231.4,1.275,,72,94
DSGR,Industrials,Industrial Distribution,29.97,0.0,8.86,-2.17,0.75,2.57,80.68,0.08,20.85,41.343,361.5,72,86
FTAI,Industrials,Rental & Leasing Services,137.61,0.8,0.07,0.08,2.43,1.84,80.13,4.08,53.07,20.903,33.66,72,92
DSX,Industrials,Marine Shipping,1.53,2.0,-6.0,2.5,2.33,,79.92,0.12,-8.36,1.956,12.42,72,27
ESEA,Industrials,Marine Shipping,51.75,0.51,-0.13,-0.48,0.84,,78.89,18.62,17.61,32.032,2.76,72,85
CRAI,Industrials,Consulting Services,176.66,0.0,0.2,0.32,1.76,0.35,78.6,8.25,0.38,105.648,20.63,72,61
CVRX,Healthcare,Medical Devices,7.96,-0.23,0.33,0.14,0.96,,78.34,-2.14,21.66,2.225,,72,87
IMNN,Healthcare,Biotechnology,8.29,0.11,0.1,0.5,0.86,,78.07,-20.7,-555555555555563.4,,,71,2
ICHR,Technology,Semiconductor Equipment & Materials,19.79,-0.08,-0.5,0.87,1.31,,77.35,-0.47,2.35,26.428,,71,67
FSLR,Technology,Solar,174.73,0.0,-0.87,0.26,-0.66,-0.13,77.03,11.7,2.51,40.554,15.72,71,67
GBX,Industrials,Railroads,45.5,0.16,-0.07,0.24,0.76,0.54,76.44,7.09,4.14,113.131,6.2,71,70
GOSS,Healthcare,Biotechnology,2.04,-0.07,-0.07,-2.57,0.19,,75.9,-0.22,1.933722222222222e+17,0.55,,71,99
FMS,Healthcare,Medical Care Facilities,25.34,-0.2,-0.17,0.14,1.17,,75.77,1.21,-4.56,33.2175,20.77,71,45
FIX,Industrials,Engineering & Construction,703.3,0.37,0.16,0.0,0.74,,74.13,19.47,16.11,216.317,35.71,71,84
EEFT,Technology,Software - Infrastructure,97.18,-0.16,-2.3,0.86,0.56,,74.11,6.75,0.04,94.562,13.91,71,61
INDV,Healthcare,Drug Manufacturers - Specialty & Generic,20.2,0.0,4.43,1.33,3.08,-0.18,72.61,0.81,-2.31,9.239,25.99,71,53
FHTX,Healthcare,Biotechnology,5.25,0.02,0.02,0.45,0.97,,72.18,-1.29,157.86,0.392,,71,94
IH,Consumer Defensive,Education & Training Services,3.0,0.0,0.06,0.02,0.21,,72.01,0.26,-15.95,17.199,11.35,71,16
GRC,Industrials,Specialty Industrial Machinery,41.16,0.3,0.1,-0.17,0.87,,71.02,1.97,3.04,25.669,20.74,71,68
CPBI,Financial Services,Banks - Regional,15.0995,0.0,0.0,0.04,-0.1,-0.24,69.54,0.96,6.172333333333333e+16,4.954,15.73,70,98
DOLE,Consumer Defensive,Farm Products,14.24,2.0,-3.73,-4.67,-0.8,,69.47,1.23,-2.51,88.972,11.41,70,52
GAMB,Consumer Cyclical,Gambling,10.57,0.39,-0.04,0.26,0.6,,69.36,0.96,33.05,3.887,10.59,70,90
FSUN,Financial Services,Banks - Regional,35.55,0.02,0.02,-0.11,0.85,,69.06,3.14,-2.17,13.739,11.1,70,53
DRIO,Healthcare,Health Information Services,0.573,0.39,0.28,-2.12,0.43,,68.76,-0.55,7.18,0.536,,70,75
ICUI,Healthcare,Medical Instruments & Supplies,128.41,0.54,0.39,-0.53,1.59,,67.75,-3.83,5.25,98.912,,70,73
HNNA,Financial Services,Asset Management,12.72,-0.09,0.16,0.19,0.65,1.25,67.65,1.25,13.41,4.596,9.92,70,82
CVAC,Healthcare,Biotechnology,5.39,-3.78,-1.36,5.72,0.35,,67.26,0.91,-774.08,2.332,5.95,70,3
IDCC,Technology,Software - Application,258.2,-0.16,2.85,-2.2,0.4,,66.89,14.08,-15.03,34.921,17.95,70,18
HTZ,Industrials,Rental & Leasing Services,6.41,0.08,1.78,-0.54,-1.36,,66.49,-10.17,-15.15,28.653,,70,17
INKT,Healthcare,Biotechnology,15.16,-0.17,-0.2,0.4,0.57,,65.74,-2.46,-7.86,,,70,32
FUN,Consumer Cyclical,Leisure,29.96,0.2,-3.37,0.02,0.2,,65.0,-2.79,67.52,32.066,,70,93
HLNE,Financial Services,Asset Management,152.3,-0.07,-0.04,-0.08,0.23,1.56,64.56,5.41,8.76,17.859,27.32,69,77
EPR,Real Estate,REIT - Specialty,55.04,0.15,5.16,-3.84,0.75,,64.55,2.03,-2.16,9.244,27.1,69,53
GSIT,Technology,Semiconductors,4.35,0.78,0.31,-6.25,0.89,,64.0,-0.54,-4.51,0.855,,69,45
FOLD,Healthcare,Biotechnology,5.99,0.0,-0.56,-1.25,-0.4,1.29,63.94,-0.12,13.7,1.862,,69,82
EPSN,Energy,Oil & Gas E&P,6.25,0.8,4.0,-1.0,1.57,,63.53,0.2,53.71,1.81,30.5,69,92
FCNCA,Financial Services,Banks - Regional,1994.76,-0.43,0.13,-0.09,-0.43,,63.36,169.36,16.2,652.074,11.29,69,84
DHIL,Financial Services,Asset Management,135.57,0.52,0.38,-0.96,0.96,,63.18,17.57,-10.19,55.449,7.59,69,23
DORM,Consumer Cyclical,Auto Parts,120.62,0.05,-0.02,0.17,0.78,,63.07,6.97,2.61,66.812,17.09,69,67
IIIN,Industrials,Metal Fabrication,36.1,0.47,7.83,-3.0,1.29,,62.49,1.59,6.62,31.02,22.21,69,74
GILT,Technology,Communication Equipment,7.48,-2.91,0.75,0.14,-2.22,2.5,61.57,0.24,10.27,5.637,30.62,69,78
GATX,Industrials,Rental & Leasing Services,152.69,-0.04,0.02,-0.16,0.7,,61.3,8.74,1.51,46.611,17.07,69,64
HOWL,Healthcare,Biotechnology,1.21,0.15,-0.21,0.05,-0.03,,60.9,-1.64,1.3276666666666554e+16,0.026,,69,98
HLF,Consumer Defensive,Packaged Foods,9.2,-2.52,2.74,8.4,1.08,,60.85,2.75,-11.93,48.991,3.32,68,21
HAE,Healthcare,Medical Devices,74.04,0.0,0.14,-0.14,0.87,0.21,60.76,3.31,-6.68,27.038,22.59,68,38
HRMY,Healthcare,Biotechnology,35.18,-0.1,0.07,3.05,0.16,,59.85,2.62,16.13,13.063,13.13,68,84
GNRC,Industrials,Specialty Industrial Machinery,194.69,-1.95,0.14,0.93,0.9,,59.54,6.0,-2.18,74.75,32.27,68,53
GURE,Basic Materials,Chemicals,0.65,-0.1,-0.11,8.36,-0.08,,59.08,-5.52,-36.25,0.726,,68,9
ENS,Industrials,Electrical Equipment & Parts,92.37,0.0,0.42,0.18,0.61,0.55,57.91,8.99,-2.29,90.983,9.92,68,53
CURV,Consumer Cyclical,Apparel Retail,2.49,1.4,3.5,-9.0,-1.0,2.6,57.81,0.09,-13.75,10.407,27.78,68,19
COR,Healthcare,Medical Distribution,286.08,0.47,125.0,-121.0,0.75,,56.32,8.65,2.72,1586.707,33.34,68,68
EXC,Utilities,Utilities - Regulated Electric,44.94,0.0,0.4,-0.09,1.0,0.37,55.6,2.63,-4.13,23.615,16.98,68,47
CRUS,Technology,Semiconductors,100.71,0.0,0.14,1.43,1.64,-0.17,55.13,6.0,2.29,35.684,17.01,68,67
DPRO,Industrials,Aerospace & Defense,5.19,-0.83,-4.75,40.67,0.35,,55.1,-3.02,2.18,1.71,,68,66
FRPH,Real Estate,Real Estate Services,26.4,0.0,0.29,-0.57,1.57,,54.92,0.36,-3.23,1.67,72.08,68,50
FDP,Consumer Defensive,Farm Products,37.59,0.83,0.51,-1.05,0.06,,54.75,3.12,-5.28,89.965,11.95,67,42
IE,Basic Materials,Copper,9.56,0.25,0.2,0.08,0.92,,53.83,-0.85,53.88,0.027,,67,92
FATN,Technology,Software - Infrastructure,6.548,0.0,0.0,0.0,0.0,,53.7,0.15,-1.14,1.248,39.13,67,57
DC,Basic Materials,Gold,3.6,0.87,0.47,-0.1,1.5,,53.69,-0.31,-7.86,,,67,32
HWM,Industrials,Aerospace & Defense,179.77,0.0,0.1,-0.05,0.31,0.44,53.64,3.43,3.06,19.041,53.72,67,68
CRIS,Healthcare,Biotechnology,1.66,0.0,0.36,0.19,0.64,,53.54,-6.08,1.72,1.604,,67,65
GLBE,Consumer Cyclical,Internet Retail,33.15,-12.0,14.0,0.0,0.73,,52.81,-0.37,27.61,4.74,,67,88
CTS,Technology,Electronic Components,39.19,0.38,0.0,-0.38,0.29,,52.69,2.11,-5.1,17.346,18.22,67,43
EKSO,Healthcare,Medical Instruments & Supplies,3.6,0.45,0.17,-0.4,0.6,,52.58,-6.49,-95.91,8.523,,67,6
IESC,Industrials,Engineering & Construction,353.07,0.0,-0.12,0.14,0.19,0.46,51.45,13.07,12.26,162.867,26.81,67,81
DOCS,Healthcare,Health Information Services,58.75,0.0,0.67,0.09,0.82,0.54,50.39,1.11,10.0,3.053,51.65,67,78
ICLR,Healthcare,Diagnostics & Research,169.19,0.21,-0.66,0.34,0.3,,50.36,9.7,-5.91,99.748,17.16,67,40
ENLV,Healthcare,Biotechnology,1.49,0.0,0.0,0.33,0.83,,50.35,-0.66,-7.86,,,66,32
FTNT,Technology,Software - Infrastructure,99.9,-0.23,-0.03,0.42,0.44,,50.15,2.43,8.49,8.02,40.07,66,76
ECPG,Financial Services,Credit Services,36.88,5.81,-8.36,-0.05,1.0,,50.05,-4.85,-1.78,57.78,,66,55
ECX,Consumer Cyclical,Auto Parts,1.69,-4.18,7.82,-0.15,0.49,,49.38,-0.35,22.01,17.297,,66,87
DSP,Technology,Software - Application,14.5,-2.57,0.22,25.97,-0.17,,48.74,0.13,16.91,18.753,104.85,66,85
CVCO,Consumer Cyclical,Residential Construction,403.67,0.0,0.31,0.28,0.71,0.62,48.0,23.04,8.87,259.426,18.35,66,77
CVLG,Industrials,Trucking,24.15,-0.04,-0.9,0.06,0.67,,47.61,1.31,-9.23,43.187,17.76,66,25
HSCS,Healthcare,Medical Devices,3.12,0.0,-0.13,0.16,0.1,0.17,47.45,-9.34,28999999999964.86,0.005,,66,96
CVM,Healthcare,Biotechnology,8.18,0.37,0.14,0.12,0.75,0.27,47.34,-12.3,-7.86,,,66,32
CUE,Healthcare,Biotechnology,0.7506,-0.31,0.31,0.18,0.47,,46.5,-0.64,-289.75,0.128,,66,4
FUNC,Financial Services,Banks - Regional,32.87,-0.06,0.07,0.19,0.61,,46.44,3.48,1.21,12.579,9.2,66,63
EBMT,Financial Services,Banks - Regional,16.12,-0.07,0.26,0.59,0.71,,45.91,1.61,-2.93,10.823,9.79,66,51
HALO,Healthcare,Biotechnology,59.97,-0.12,0.0,0.48,0.57,,45.86,3.76,26.39,8.613,15.7,65,88
EDU,Consumer Defensive,Education & Training Services,44.11,1.5,-6.5,6.5,0.0,,45.84,2.3,-8.94,30.254,19.41,65,26
DXCM,Healthcare,Medical Devices,80.77,0.7,-0.44,0.15,0.28,,44.83,1.42,8.36,10.971,55.83,65,76
EXLS,Technology,Information Technology Services,43.43,0.0,0.32,-0.06,0.46,,44.08,1.45,7.97,12.146,29.08,65,76
DATS,Technology,Software - Application,2.36,0.08,0.08,-0.27,0.14,,43.3,-1.38,-701.03,0.0,,65,3
HNI,Consumer Cyclical,"Furnishings, Fixtures & Appliances",51.44,2.47,-1.7,-0.23,0.37,,43.1,3.08,-1.56,54.751,16.44,65,56
GBCI,Financial Services,Banks - Regional,43.83,-0.12,0.2,0.15,0.66,,42.87,1.93,1.55,7.474,22.21,65,65
GTX,Consumer Cyclical,Auto Parts,13.04,0.43,-0.57,0.96,0.48,,42.83,1.42,-6.95,16.559,9.08,65,37
EVR,Financial Services,Capital Markets,301.14,0.03,0.79,0.07,0.7,,42.7,11.03,4.1,84.152,26.66,65,70
FATE,Healthcare,Biotechnology,1.1,0.37,-0.1,-0.21,0.47,,42.47,-1.49,-58.33,0.113,,65,6
GASS,Industrials,Marine Shipping,6.65,0.0,0.15,-1.12,-0.29,0.52,42.14,1.79,-6.03,4.739,3.68,65,40
HTH,Financial Services,Financial Conglomerates,29.6,-0.14,0.18,0.2,0.84,,41.82,2.22,-12.19,19.116,13.32,65,21
