Ticker,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
CRS,Industrials,Metal Fabrication,246.74,0.17,0.13,-0.01,0.19,,-20285.47,7.41,-5.39,57.313,32.37,71,37
CLDT,Real Estate,REIT - Hotel & Motel,7.13,8.0,7.0,-2.6,-0.43,,-20285.48,0.03,-6.65,6.337,236.67,71,34
GOCO,Financial Services,Insurance Brokers,4.86,-8.81,-5.65,3.17,-0.89,,-20285.62,-2.62,-25.27,79.39,,71,10
MBOT,Healthcare,Medical Instruments & Supplies,3.09,-0.25,0.75,0.43,0.7,1.12,-20286.09,-0.58,-7.3,,,71,30
LLY,Healthcare,Drug Manufacturers - General,762.93,1.05,-0.6,3.56,0.91,,-20286.17,15.27,23.61,59.218,49.25,71,85
CLBK,Financial Services,Banks - Regional,15.85,0.33,3.33,-4.5,2.0,,-20287.16,0.07,0.67,1.84,221.57,71,56
MITQ,Technology,Communication Equipment,1.29,1.5,-18.79,11.38,2.0,0.4,-20287.71,-0.12,4.85,1.868,,71,67
GBX,Industrials,Railroads,47.02,0.16,-0.07,0.24,0.76,0.54,-20287.79,7.09,4.7,113.131,6.51,71,67
BA,Industrials,Aerospace & Defense,215.66,-4.75,33.12,0.83,1.53,,-20288.36,-16.54,16.71,105.059,,71,82
GLDD,Industrials,Engineering & Construction,12.27,-2.33,0.72,1.23,0.36,,-20288.7,1.06,2.8,12.37,11.42,71,63
MRK,Healthcare,Drug Manufacturers - General,81.53,-0.14,0.36,0.19,-0.22,,-20288.8,6.49,-5.27,25.214,12.56,71,38
DSS,Consumer Cyclical,Packaging & Containers,1.3,1.29,0.18,0.15,1.75,0.05,-20289.11,-6.17,9.12,2.662,,71,74
BATL,Energy,Oil & Gas E&P,1.07,0.67,4.37,-6.53,1.52,,-20289.51,-1.69,-23.14,11.254,,71,11
BABA,Consumer Cyclical,Internet Retail,162.48,2.46,-2.93,0.12,0.84,,-20290.08,8.68,-4.31,430.407,18.76,70,40
FIX,Industrials,Engineering & Construction,799.38,0.37,0.16,0.0,0.74,,-20290.1,19.46,16.67,216.317,40.99,70,82
FTFT,Technology,Software - Application,2.19,31.66,-0.77,-3.4,2.44,-0.12,-20290.34,-24.49,-26.21,0.943,,70,10
INVH,Real Estate,REIT - Residential,29.52,-0.17,0.17,0.44,0.92,,-20290.51,0.89,-1.29,4.32,33.3,70,50
LAZ,Financial Services,Capital Markets,57.22,0.92,-0.46,-0.27,1.21,,-20290.73,2.92,0.7,32.121,19.46,70,57
AVAL,Financial Services,Banks - Regional,3.23,0.37,0.29,-0.48,1.42,,-20290.96,0.33,4.51,11000.66,9.58,70,67
LNT,Utilities,Utilities - Regulated Electric,63.78,-0.22,0.43,-0.98,1.0,,-20291.37,3.24,-0.92,16.14,19.81,70,52
BSM,Energy,Oil & Gas E&P,12.96,12.25,-3.75,-1.16,0.83,,-20291.69,1.16,-14.31,1.96,11.16,70,16
CRVO,Healthcare,Biotechnology,8.1,-0.25,-0.01,-0.01,-1.59,-0.37,-20291.87,-2.63,-7.3,0.887,,70,30
MPWR,Technology,Semiconductors,917.78,-0.0,-9.71,9.14,0.35,,-20292.17,38.21,21.26,52.774,23.98,70,84
LX,Financial Services,Credit Services,5.74,0.18,0.17,0.17,1.21,,-20292.18,1.28,-5.78,83.461,4.51,70,36
IRBT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",4.41,3.18,-0.13,-11.0,2.54,,-20292.82,-6.17,-38.22,56.524,,70,8
CCRD,Technology,Software - Application,27.59,0.04,-0.04,-0.12,1.27,,-20293.19,0.99,13.55,8.265,27.24,70,80
BBU,Industrials,Conglomerates,27.67,-2.17,6.31,-2.45,2.2,,-20293.2,-0.14,-66.88,143.058,,70,6
GRC,Industrials,Specialty Industrial Machinery,44.55,0.3,0.1,-0.17,0.87,,-20293.22,1.97,3.59,25.669,22.79,70,65
CTGO,Basic Materials,Gold,23.9,2.49,-0.4,-0.66,2.51,0.14,-20293.36,-0.01,-7.3,,,70,30
IVDA,Industrials,Security & Protection Services,1.55,0.4,-0.04,-0.04,0.5,1.29,-20293.7,-1.36,11.44,2.745,,70,77
CASS,Industrials,Specialty Business Services,42.71,0.0,0.97,0.55,1.03,,-20294.66,1.58,-4.12,16.404,26.26,70,41
INGR,Consumer Defensive,Packaged Foods,124.04,-0.0,1.09,-0.97,0.35,,-20294.94,10.24,-8.04,112.727,11.97,70,25
GDDY,Technology,Software - Infrastructure,146.36,-0.08,0.11,0.03,0.38,,-20295.37,5.6,0.3,33.847,25.85,70,55
MGRC,Industrials,Rental & Leasing Services,123.47,0.27,-0.38,-2.82,0.74,,-20296.75,10.28,6.59,38.318,11.75,70,71
CRAI,Industrials,Consulting Services,212.31,-0.46,0.2,0.32,0.89,,-20296.79,8.26,0.94,105.648,25.52,70,57
CMP,Basic Materials,Other Industrial Metals & Mining,18.09,0.88,-0.35,1.05,1.56,,-20297.23,-2.9,0.74,44.542,,70,57
BLZE,Technology,Software - Infrastructure,9.72,0.31,0.76,-0.03,0.92,,-20297.37,-0.89,11.28,2.726,,70,77
GANX,Healthcare,Biotechnology,1.7,-0.19,0.03,0.03,1.21,0.37,-20297.83,-0.59,-61311111111134.12,,,69,3
MDXH,Healthcare,Diagnostics & Research,3.9,0.0,-0.36,1.86,0.87,0.63,-20297.84,-0.76,22.88,2.236,,69,85
GCT,Technology,Software - Infrastructure,29.12,0.34,-0.12,-0.29,0.4,,-20298.02,3.31,8.91,29.781,8.93,69,74
BAH,Industrials,Consulting Services,101.21,0.42,0.05,-1.07,0.71,,-20298.35,8.14,-3.47,94.602,12.55,69,43
HWM,Industrials,Aerospace & Defense,191.84,0.19,0.1,-0.05,0.55,,-20298.61,3.42,3.62,19.041,55.62,69,65
EVGN,Healthcare,Biotechnology,1.223,-0.63,-7.33,22.83,0.71,,-20298.64,-1.97,64.3,1.418,,69,91
FHTX,Healthcare,Biotechnology,5.14,0.07,0.02,0.02,0.61,0.97,-20298.69,-1.14,152.98,0.385,,69,93
HALO,Healthcare,Biotechnology,76.68,0.42,-0.12,0.0,0.86,,-20299.09,4.37,30.66,9.471,17.81,69,87
IOBT,Healthcare,Biotechnology,1.62,-0.18,0.03,0.03,-0.29,-0.13,-20299.15,-1.58,-7.3,,,69,30
ECBK,Financial Services,Banks - Regional,16.34,0.12,-0.12,0.29,0.8,,-20299.19,0.64,14.19,3.387,25.61,69,80
CINF,Financial Services,Insurance - Property & Casualty,155.93,8.68,-5.54,-1.03,1.2,,-20299.26,11.54,13.27,74.677,13.53,69,79
FSM,Basic Materials,Gold,7.94,-0.58,0.09,0.09,-0.08,1.11,-20299.31,0.55,31.35,3.84,14.84,69,87
EPR,Real Estate,REIT - Specialty,56.87,0.15,5.16,-3.84,0.75,,-20299.68,2.03,-1.6,9.249,27.94,69,50
DXPE,Industrials,Industrial Distribution,118.23,0.15,-0.04,0.01,0.43,,-20300.1,5.23,6.61,122.158,22.2,69,71
DY,Industrials,Engineering & Construction,270.71,0.6,0.88,-1.13,0.43,,-20300.11,8.9,7.27,172.008,30.29,69,72
CG,Financial Services,Asset Management,69.35,1.47,-0.64,-1.83,1.17,,-20300.14,3.42,7.51,15.403,19.93,69,72
KULR,Technology,Electronic Components,4.74,3.55,-0.75,-3.0,2.18,-0.75,-20300.44,-0.48,59.48,0.415,,69,91
CLMB,Technology,Electronics & Computer Distribution,134.31,0.6,-0.88,0.28,0.73,,-20300.47,4.82,47.54,128.685,27.42,69,90
KEX,Industrials,Marine Shipping,84.04,0.26,0.77,-1.08,0.17,,-20300.83,5.28,-0.28,57.403,15.92,69,54
CVAC,Healthcare,Biotechnology,5.35,-0.13,-3.78,-1.36,0.23,0.35,-20300.88,1.02,-622.83,2.271,5.25,69,4
BMEA,Healthcare,Biotechnology,2.08,0.57,0.01,0.12,1.02,,-20300.89,-3.0,-7.3,,,69,30
CSV,Consumer Cyclical,Personal Services,44.49,-0.8,1.08,0.0,0.83,,-20300.9,3.32,-7.33,26.839,13.25,69,26
LIQT,Industrials,Pollution & Treatment Controls,2.65,0.14,0.48,0.32,0.64,0.64,-20300.94,-1.34,-3.05,1.883,,69,44
DHIL,Financial Services,Asset Management,142.75,0.52,0.38,-0.96,0.96,,-20301.05,17.58,-9.63,55.449,7.98,69,22
EPIX,Healthcare,Biotechnology,0.2099,0.56,0.36,-0.36,0.78,,-20301.26,-0.57,-7.3,,,69,30
IH,Consumer Defensive,Education & Training Services,2.96,0.0,0.06,0.02,0.21,,-20301.51,0.26,-15.39,17.199,10.92,68,15
HOWL,Healthcare,Biotechnology,1.45,0.0,0.15,-0.21,0.0,,-20301.62,-1.64,1.0603333333333224e+16,0.0,,68,98
IIIN,Industrials,Metal Fabrication,39.34,0.47,7.83,-3.0,1.29,,-20301.74,1.59,7.18,31.02,24.21,68,72
INTS,Healthcare,Biotechnology,0.24,0.69,0.07,0.06,1.77,0.55,-20301.87,-0.82,-7.3,,,68,30
LYV,Communication Services,Entertainment,164.68,2.28,-3.19,-1.46,-1.56,0.66,-20302.02,2.36,26.27,102.671,69.37,68,86
IE,Basic Materials,Copper,9.31,0.33,0.25,0.2,1.17,0.92,-20302.06,-0.64,50.67,0.03,,68,90
JMIA,Consumer Cyclical,Internet Retail,11.92,0.01,0.17,-0.16,0.59,,-20302.09,-0.56,9.77,1.523,,68,76
KPRX,Healthcare,Biotechnology,2.6506,-0.04,0.28,0.22,-0.02,-9.98,-20302.29,-3.36,1.7777777777777772e+16,0.0,,68,98
LOOP,Basic Materials,Specialty Chemicals,1.8,1.29,0.56,-1.5,0.57,,-20302.45,-0.28,192222222225726.47,0.234,,68,96
BIRK,Consumer Cyclical,Footwear & Accessories,45.99,0.23,4.09,-1.55,0.72,,-20302.55,1.94,8.76,10.81,24.57,68,74
LOCL,Consumer Defensive,Farm Products,2.94,1.65,-0.03,-0.05,0.84,,-20302.67,-13.65,348.39,4.482,,68,94
GATX,Industrials,Rental & Leasing Services,172.69,-0.04,0.02,-0.16,0.7,,-20302.93,8.74,2.07,46.611,19.69,68,61
DT,Technology,Software - Application,48.6,0.23,-8.31,7.07,0.23,,-20303.33,1.62,13.18,5.941,29.86,68,79
BMRC,Financial Services,Banks - Regional,25.45,-2.71,-0.23,0.36,1.57,,-20303.72,0.43,127.54,5.843,57.7,68,93
CMRC,Technology,Software - Application,5.29,-10000000.0,3000000.0,2.0,0.5,,-20303.74,-0.23,-0.14,4.282,,68,54
IMDX,Healthcare,Diagnostics & Research,3.37,-0.15,6.42,-0.97,0.2,,-20303.83,-3.91,252.82,0.192,,68,94
FRAF,Financial Services,Banks - Regional,48.77,0.5,7.0,-7.68,0.92,,-20303.84,3.28,8.05,17.064,14.91,68,73
LVS,Consumer Cyclical,Resorts & Casinos,53.21,0.35,0.09,0.18,0.37,,-20303.97,1.98,20.28,16.256,27.21,68,84
BOSC,Technology,Communication Equipment,4.93,-0.77,1.87,-0.25,0.44,,-20304.0,0.51,19.15,8.002,9.6,68,83
CNTY,Consumer Cyclical,Resorts & Casinos,2.68,0.67,2.15,-7.12,2.4,,-20304.32,-3.46,-0.42,18.749,,68,53
CPBI,Financial Services,Banks - Regional,15.71,0.02,0.02,0.0,0.08,-0.08,-20304.55,0.98,2.845666666666667e+16,5.11,16.55,68,98
FDS,Financial Services,Financial Data & Stock Exchanges,301.23,0.04,0.03,-0.04,0.73,,-20304.59,15.56,-1.86,61.221,18.58,68,49
DUOT,Technology,Software - Application,7.77,-0.67,0.0,0.0,0.43,1.11,-20304.75,-1.06,176.77,1.561,,68,93
BKR,Energy,Oil & Gas Equipment & Services,47.28,0.73,-1.9,0.55,0.22,,-20304.92,3.06,-5.86,27.874,15.47,68,36
EBMT,Financial Services,Banks - Regional,17.69,0.02,-0.07,0.26,0.91,,-20304.94,1.61,1.95,10.823,10.93,68,60
EMA,Utilities,Utilities - Regulated Electric,45.83,-3.36,0.99,97.5,0.0,1.68,-20305.32,2.14,10.91,27.904,21.61,67,77
BTAI,Healthcare,Biotechnology,3.01,-0.63,1.38,0.43,0.35,,-20305.33,-11.9,416666666666149.6,0.189,,67,96
HTGC,Financial Services,Asset Management,19.35,0.52,-0.28,-0.14,0.69,,-20305.65,1.52,40.89,2.997,12.84,67,89
BHVN,Healthcare,Biotechnology,15.52,0.12,-0.17,-0.09,0.88,,-20305.77,-7.46,-7.3,,,67,30
HFBL,Financial Services,Banks - Regional,13.67,0.62,-0.37,0.06,0.86,,-20306.13,1.26,-3.97,6.811,10.71,67,41
BUD,Consumer Defensive,Beverages - Brewers,58.58,0.0,0.77,-0.69,0.48,1.0,-20306.14,3.5,-7.67,4.898611,16.96,67,26
IESC,Industrials,Engineering & Construction,377.5,0.09,0.28,-0.12,0.42,,-20306.16,13.09,11.27,162.867,28.99,67,77
DFLI,Industrials,Electrical Equipment & Parts,0.2877,0.6,0.49,-0.4,2.48,,-20306.25,-3.76,2.43,6.502,,67,62
COCO,Consumer Defensive,Beverages - Non-Alcoholic,39.26,0.21,4.5,-4.67,0.18,,-20306.29,1.07,7.72,9.848,37.13,67,72
LRCX,Technology,Semiconductor Equipment & Materials,126.32,0.3,0.12,0.08,0.73,,-20306.39,4.15,15.96,14.334,30.58,67,81
HIVE,Financial Services,Capital Markets,3.84,0.9,9.0,7.0,2.12,2.25,-20306.78,0.33,10.32,0.883,11.48,67,76
LAC,Basic Materials,Other Industrial Metals & Mining,3.22,-0.2,-0.11,-0.12,-1.0,-0.25,-20306.87,-0.25,-7.3,,,67,30
FOLD,Healthcare,Biotechnology,8.48,-0.14,-0.56,-1.25,-0.6,1.29,-20306.96,-0.12,14.26,1.862,,67,80
BMRA,Healthcare,Medical Devices,2.93,0.0,0.0,0.33,0.58,0.83,-20307.36,-2.16,-68.19,2.312,,67,6
DXC,Technology,Information Technology Services,14.27,-15.22,3.71,0.35,-0.56,,-20307.47,2.05,-11.65,70.669,6.73,67,19
LDOS,Technology,Information Technology Services,187.15,0.09,0.3,-0.27,0.27,,-20307.79,10.59,-3.13,130.176,17.7,67,44
LSBK,Financial Services,Banks - Regional,13.06,0.79,-0.37,0.08,0.79,,-20307.8,1.05,3.27,4.801,12.48,67,64
ENLV,Healthcare,Biotechnology,1.05,0.87,-0.11,-0.12,1.0,0.47,-20307.92,-0.57,-7.3,,,67,30
LIXT,Healthcare,Biotechnology,5.42,0.0,0.26,0.21,0.55,0.48,-20307.97,-1.28,-7.3,,,67,30
CDXS,Healthcare,Biotechnology,2.49,0.56,-0.92,1.23,1.0,,-20308.11,-0.8,44.83,0.712,,67,89
BDC,Technology,Communication Equipment,130.77,0.19,-0.12,0.1,0.27,,-20308.18,5.5,0.99,65.132,23.69,67,58
CGAU,Basic Materials,Gold,9.23,1.2,0.03,0.04,0.83,-1.07,-20308.3,0.34,-2.06,5.779,28.06,67,48
B,Basic Materials,Gold,30.07,0.74,-0.02,-0.02,1.24,0.59,-20309.15,1.59,4.53,7.972,20.75,67,67
FDP,Consumer Defensive,Farm Products,36.27,0.83,0.51,-1.05,0.06,,-20309.49,3.12,-4.72,89.965,11.44,67,39
KLTR,Technology,Software - Application,1.73,-4.0,3.0,-1.0,0.4,,-20309.74,-0.13,-5.75,1.194,,66,36
EEFT,Technology,Software - Infrastructure,89.22,1.62,-0.17,-2.3,0.26,,-20309.83,7.25,2.0,94.905,12.3,66,60
HG,Financial Services,Insurance - Reinsurance,24.43,1.34,1.39,-1.33,0.49,,-20310.01,3.66,17.46,25.542,6.66,66,82
BLRX,Healthcare,Biotechnology,3.8719,0.0,145612400.0,1.0,0.0,0.0,-20310.15,-6.0,5333333333332266.0,6.0,,66,97
MNTN,Technology,Software - Application,20.08,-12.0,0.12,0.11,-3.38,4.03,-20310.34,-0.76,19.78,12.424,,66,83
CARE,Financial Services,Banks - Regional,20.15,-0.05,0.08,0.5,0.76,,-20310.52,1.36,-0.33,6.705,14.54,66,53
FATN,Technology,Software - Infrastructure,5.9911,0.0,0.0,0.0,0.0,,-20310.53,0.15,-0.58,1.248,59.27,66,53
MRX,Financial Services,Capital Markets,33.81,0.05,0.11,0.13,0.27,0.59,-20311.11,3.31,22.93,36.907,9.92,66,85
MARPS,Energy,Oil & Gas Midstream,4.635,2.0,-2.0,0.33,1.0,-1.5,-20311.26,0.37,45.43,0.518,12.62,66,89
CTS,Technology,Electronic Components,42.66,0.38,0.0,-0.38,0.29,,-20311.54,2.11,-4.55,17.346,19.77,66,39
EKSO,Healthcare,Medical Instruments & Supplies,4.45,0.45,0.17,-0.4,0.6,,-20311.65,-6.49,-95.35,8.523,,66,5
LRN,Consumer Defensive,Education & Training Services,140.87,0.0,0.03,1.36,0.57,0.42,-20312.5,5.95,11.82,55.884,23.82,66,78
INVE,Industrials,Building Products & Equipment,3.69,-0.24,-0.91,-33.91,0.04,,-20312.68,-1.06,-53.61,0.993,,66,7
CVLT,Technology,Software - Application,195.41,-0.32,1.8,-0.44,0.26,,-20312.85,1.79,12.74,23.924,108.72,66,79
HTB,Financial Services,Banks - Regional,42.59,0.2,0.01,0.08,0.38,,-20313.33,3.43,-0.14,11.869,12.16,66,54
CPT,Real Estate,REIT - Residential,107.32,1.06,-0.03,10.25,0.85,,-20313.47,1.42,-2.03,14.471,76.02,66,48
EHTH,Financial Services,Insurance Brokers,3.96,-1.97,-8.79,2.4,0.36,,-20313.55,-0.22,-11.04,18.311,,66,19
MAYS,Real Estate,Real Estate Services,38.5,3.0,-9.0,2.5,2.0,-1.0,-20313.85,-0.03,-4.51,11.065,,66,39
ICLR,Healthcare,Diagnostics & Research,179.43,0.21,-0.66,0.34,0.3,,-20313.87,9.71,-5.35,99.748,17.92,66,38
KNSL,Financial Services,Insurance - Property & Casualty,427.32,0.5,-0.22,-0.05,0.45,,-20314.08,19.16,19.03,74.379,22.38,66,83
FRD,Basic Materials,Steel,21.92,-0.07,5.47,-0.7,0.92,,-20314.12,1.21,12.22,66.869,18.76,66,78
LMB,Industrials,Building Products & Equipment,103.1,-0.33,0.02,0.32,0.26,,-20314.43,2.92,4.24,48.51,36.13,66,66
FFIC,Financial Services,Banks - Regional,14.39,2.41,4.55,-6.37,1.28,,-20314.6,-1.23,6.47,4.244,,66,70
HURA,Healthcare,Biotechnology,2.58,-0.4,-1.92,7.41,0.9,,-20314.69,-0.74,-7.3,,,66,30
CMI,Industrials,Specialty Industrial Machinery,426.39,0.08,0.97,-0.94,0.22,,-20314.78,21.31,-4.22,245.326,19.88,66,41
INVZ,Consumer Cyclical,Auto Parts,1.97,-0.29,0.57,0.36,0.44,,-20314.99,-0.42,53.87,0.209,,65,90
LFVN,Consumer Defensive,Packaged Foods,10.9,-0.75,0.33,0.4,0.14,1.15,-20315.07,0.75,124.3,18.654,14.17,65,93
GFS,Technology,Semiconductors,33.27,0.08,4.47,-5.12,0.46,,-20315.43,-0.21,-4.58,12.373,,65,39
GITS,Communication Services,Internet Content & Information,2.5,-0.1,0.0,0.0,-0.05,1.0,-20315.59,-2.02,-475570000000008.75,0.0,,65,3
LBRDK,Communication Services,Telecom Services,60.29,0.43,0.31,0.44,0.97,0.11,-20315.64,7.58,-2.92,7.357,7.97,65,45
LBRDA,Communication Services,Telecom Services,60.06,0.43,0.31,0.44,0.97,0.11,-20315.64,7.58,-2.92,7.357,7.92,65,45
BIDU,Communication Services,Internet Content & Information,135.25,-0.05,0.52,-0.52,0.38,,-20315.67,10.96,-19.57,385.41,12.35,65,13
FERG,Industrials,Industrial Distribution,229.2,0.71,0.5,-0.7,0.58,,-20315.87,9.31,-4.06,154.661,24.64,65,41
MOVE,Healthcare,Medical Devices,0.6172,0.0,-0.18,0.67,0.56,,-20316.07,-3.94,1865555555555548.5,0.168,,65,97
HURC,Industrials,Specialty Industrial Machinery,17.35,0.07,0.08,-1.91,1.53,,-20316.48,-2.1,-5.21,28.889,,65,38
MLI,Industrials,Metal Fabrication,100.25,0.59,0.15,-0.23,0.57,,-20316.72,6.29,2.02,36.707,15.84,65,60
IRD,Healthcare,Biotechnology,1.49,1.0,0.1,0.09,1.5,0.21,-20316.75,-1.88,819.17,0.401,,65,95
HSCS,Healthcare,Medical Devices,3.52,0.0,-0.13,0.16,0.1,0.17,-20316.78,-9.34,28999999999965.42,0.006,,65,96
AXSM,Healthcare,Biotechnology,118.63,0.26,0.26,-0.15,0.72,,-20316.94,-5.06,5.5596666666666776e+16,10.154,,65,98
BARK,Consumer Cyclical,Specialty Retail,0.8727,-0.16,0.96,-1.33,0.45,,-20317.22,-0.17,-16.5,2.725,,65,14
MEOH,Basic Materials,Chemicals,39.54,-0.74,1.46,0.46,0.83,,-20317.22,3.48,-19.7,52.987,11.14,65,12
EXPE,Consumer Cyclical,Travel Services,221.92,2.67,-2.49,-1.28,-0.12,,-20317.25,8.12,2.79,109.225,27.39,65,63
IMCR,Healthcare,Biotechnology,33.415,-3.0,5.7,-3.76,0.15,,-20317.34,-0.41,62.13,7.107,,65,91
ISSC,Industrials,Aerospace & Defense,11.5,-1.14,6.5,-3.5,0.56,,-20317.48,0.66,71.89,4.416,17.27,65,91
LSTA,Healthcare,Biotechnology,2.39,0.02,0.04,0.04,0.13,0.18,-20317.6,-2.23,1577777777777770.2,0.126,,65,97
CBRE,Real Estate,Real Estate Services,165.73,0.33,-1.96,1.19,0.71,,-20317.7,3.56,6.49,126.056,46.11,65,70
CNM,Industrials,Industrial Distribution,50.36,0.34,0.56,-1.03,0.15,,-20317.73,2.24,2.04,40.673,22.74,65,61
KO,Consumer Defensive,Beverages - Non-Alcoholic,66.46,0.16,0.51,-0.29,0.59,,-20317.94,2.82,-4.1,10.929,23.56,65,41
ESLT,Industrials,Aerospace & Defense,490.63,0.15,0.19,0.13,0.57,,-20318.1,8.83,9.91,167.88,55.26,65,76
MODD,Healthcare,Medical Devices,0.73,0.04,0.04,0.08,0.0,0.4,-20318.45,-0.51,-7.3,,,65,30
GMAB,Healthcare,Biotechnology,28.04,0.78,0.01,0.01,0.73,0.03,-20319.26,1.93,16.9,5.7793,14.65,64,82
DXCM,Healthcare,Medical Devices,75.78,0.7,-0.44,0.15,0.28,,-20319.4,1.42,8.91,10.971,47.5,64,74
IROQ,Financial Services,Banks - Regional,25.75,0.0,-0.23,0.9,1.38,0.41,-20319.45,1.37,5.38,8.397,18.8,64,69
ESRT,Real Estate,REIT - Diversified,7.67,-0.5,-0.17,-0.14,-1.5,1.0,-20319.45,0.23,-4.38,4.581,32.3,64,40
AXON,Industrials,Aerospace & Defense,766.47,-1.48,-0.55,0.99,-0.17,,-20319.56,4.03,25.97,31.159,192.19,64,86
BCAB,Healthcare,Biotechnology,0.691,-0.23,-0.01,-0.16,0.37,,-20319.64,-1.1,1.1944444444444436e+16,0.205,,64,98
BFAM,Consumer Cyclical,Personal Services,111.06,0.45,0.32,-0.9,0.41,,-20319.71,3.05,3.91,48.419,35.74,64,66
ELMD,Healthcare,Medical Devices,24.99,0.18,-0.05,0.35,0.53,0.29,-20319.82,0.85,6.84,7.57,29.14,64,71
ISTR,Financial Services,Banks - Regional,23.53,-0.39,0.03,0.13,0.12,,-20319.92,2.24,-1.65,9.219,10.27,64,50
IMAB,Healthcare,Biotechnology,3.65,-0.5,2.25,0.69,-5.33,3.5,-20319.96,-0.51,-702222222222301.1,,,64,3
EXLS,Technology,Information Technology Services,42.38,0.0,0.32,-0.06,0.46,,-20320.15,1.45,8.53,12.146,29.91,64,73
KZR,Healthcare,Biotechnology,3.8,0.07,0.5,-0.08,0.58,,-20320.37,-9.7,-7.3,,,64,30
LECO,Industrials,Tools & Accessories,239.76,0.22,-0.18,0.4,0.44,,-20320.43,8.89,-0.36,73.039,26.8,64,53
CZFS,Financial Services,Banks - Regional,64.95,0.11,-0.05,0.06,0.62,,-20320.75,6.58,2.86,21.711,9.62,64,63
GSBD,Financial Services,Asset Management,11.24,0.26,-0.09,-0.08,2.38,-0.44,-20320.8,1.25,128.23,3.431,8.98,64,93
HSTM,Healthcare,Health Information Services,29.17,0.29,-0.14,-0.19,0.29,,-20320.86,0.67,-3.21,9.711,43.28,64,44
CARM,Healthcare,Biotechnology,0.283,-0.05,0.2,0.17,0.17,1.09,-20320.91,-1.19,-5.038666666666666e+16,0.258,,64,2
CNVS,Communication Services,Entertainment,3.34,-6.25,-8.5,5.22,-0.05,,-20320.92,0.15,12.3,4.968,22.07,64,78
FCCO,Financial Services,Banks - Regional,28.91,0.31,-0.06,0.08,0.58,,-20321.01,2.23,7.81,9.411,13.07,64,72
CBFV,Financial Services,Banks - Regional,33.91,1.14,-0.32,-0.29,0.52,,-20321.1,2.14,0.75,9.959,15.84,64,57
HNI,Consumer Cyclical,"Furnishings, Fixtures & Appliances",45.86,2.47,-1.7,-0.23,0.37,,-20321.13,3.08,-1.0,54.751,14.78,64,51
CDRE,Industrials,Aerospace & Defense,34.3,0.3,-0.39,2.56,-0.03,,-20321.15,0.93,1.96,14.094,36.31,64,60
CPRX,Healthcare,Biotechnology,20.4,-0.09,0.0,0.27,0.23,,-20321.16,1.65,23.6,4.63,11.99,64,85
GTX,Consumer Cyclical,Auto Parts,13.56,0.43,-0.57,0.96,0.48,,-20321.4,1.42,-6.39,16.559,9.58,64,35
CASY,Consumer Cyclical,Specialty Retail,543.71,0.42,0.73,-1.07,0.19,0.73,-20321.51,15.59,1.55,441.951,35.09,63,59
CVCO,Consumer Cyclical,Residential Construction,563.62,0.43,-0.54,0.31,0.56,,-20321.52,23.0,6.49,259.426,24.2,63,70
FSUN,Financial Services,Banks - Regional,39.47,0.12,0.02,0.02,0.06,0.85,-20321.59,3.14,3.06,13.739,12.63,63,63
EWCZ,Consumer Defensive,Household & Personal Products,4.15,1.25,-0.1,0.42,0.02,,-20322.01,0.2,-9.52,4.795,20.0,63,22
EDN,Utilities,Utilities - Regulated Electric,15.42,1.59,-1.09,-0.52,0.37,-2.16,-20322.21,3.34,10.46,52060.9,4.54,63,76
HTH,Financial Services,Financial Conglomerates,34.92,-0.14,0.18,0.2,0.84,,-20322.41,2.22,-11.63,19.116,15.48,63,19
BYRN,Industrials,Aerospace & Defense,21.07,0.57,-5.14,7.6,0.22,,-20322.45,0.63,31.16,4.575,33.67,63,87
BLX,Financial Services,Banks - Regional,47.6,0.24,0.0,-0.03,0.27,,-20322.49,5.97,20.05,8.29,7.87,63,83
LPTX,Healthcare,Biotechnology,0.3214,-0.08,0.0,0.19,0.3,,-20322.92,-1.58,-1666666666666673.5,,,63,2
INFA,Technology,Software - Infrastructure,24.83,-2000000.0,-3000000.0,2.67,-2.0,,-20323.01,-0.03,-4.74,5.472,,63,39
CFFI,Financial Services,Banks - Regional,71.79,0.43,-0.13,0.13,0.58,,-20323.03,7.54,3.22,37.684,9.54,63,64
BNC,Industrials,Farm & Heavy Construction Machinery,10.9,-0.17,-0.21,-0.42,0.01,,-20323.04,-4.21,103.23,4.335,,63,92
ENVA,Financial Services,Credit Services,126.85,0.06,0.16,0.49,0.5,,-20323.07,9.38,17.38,52.699,13.43,63,82
ELA,Consumer Cyclical,Luxury Goods,7.65,0.1,0.25,0.33,0.83,0.43,-20323.11,0.33,9.94,7.626,24.12,63,76
IDXX,Healthcare,Diagnostics & Research,655.51,0.23,0.13,-0.07,0.49,,-20323.16,12.01,1.94,49.562,54.63,63,60
IPDN,Industrials,Staffing & Employment Services,3.01,0.7,13.1,-17.33,1.17,,-20323.27,-1.48,-7.74,3.857,,63,25
CIVB,Financial Services,Banks - Regional,21.3,0.08,0.05,0.19,0.58,,-20323.33,2.53,0.82,10.133,8.22,63,57
